parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value,significant_5pct
B_CROWDING,-0.00873348466473813,0.010612649863003492,-0.8229315748165522,0.41054690583639797,0.015858223094608628,-0.5507227772389759,0.5818237281174152,0
B_DETOUR_RP,-0.42128142882551983,192.92323209832492,-0.0021836739113452663,0.9982576816849973,9.023441531275989,-0.04668744484743696,0.9627623369950569,0
B_EGRESS_OWNED,-1.2190809847808155,1.7976931348623157e+308,-6.78136307659752e-309,1.0,0.8751188518991829,-1.3930461926801896,0.16360582262046353,0
B_EGRESS_SHARED,-0.207166127867422,257.3166984150901,-0.0008051017642595127,0.9993576218018192,16.03447062836656,-0.012920047856205786,0.9896915800848594,0
B_MAAS_BS,-0.37042119490192427,0.569940816787914,-0.6499292277214902,0.515737937642776,0.5904639719654236,-0.627339198476305,0.5304369139536822,0
B_MAAS_CS,1.584327591470504,1.4477125184247666,1.0943661613110773,0.2737944187545531,1.296816901442753,1.2217049220347802,0.22181923429565042,0
B_MAAS_ES,0.319082850623541,0.6076281472878574,0.5251284886122612,0.5994938729676629,0.5990525584561065,0.5326458356940992,0.5942787668839054,0
B_MAAS_PT,0.509629085845047,1.1275851208205236,0.4519650680333552,0.65129414776178,1.315907950004653,0.38728323348395677,0.6985465366837946,0
B_MAAS_RP,2.226299160102043,237.79646551548677,0.009362204586497745,0.9925301506286537,1.0683575866369426,2.083852062220251,0.037173625975884805,1
B_MAAS_WALK,-3.3913300643346975,0.9469438813771258,-3.581342179858366,0.0003418336031280056,0.8859402710244841,-3.8279443606429915,0.0001292179565297591,1
B_PARKING,-1.2474992711666533,1.7976931348623157e+308,-6.939445041949266e-309,1.0,1.290710517055799,-0.9665213498161356,0.33378336898099636,0
B_PEDELEC,-0.501467381291768,0.2598611205430409,-1.9297514774193003,0.05363763829281809,0.25581772089707483,-1.9602527124910452,0.04996626009751304,1
B_PTPASS_BS,-0.06972617493191412,0.3553306055042543,-0.1962290156035526,0.8444309183530221,0.43112196367864913,-0.16173190142520041,0.8715169815522776,0
B_PTPASS_CS,-0.38042477080911213,1.0736029242654228,-0.3543440151016775,0.7230810855034662,1.1178026913561092,-0.3403326667138222,0.7336060193394114,0
B_PTPASS_ES,0.15685569131365318,0.3828574549083652,0.4096973672647845,0.6820279615901192,0.4750646533641743,0.3301775667856539,0.7412657963467959,0
B_PTPASS_PT,-1.425540770329621,0.8755659237687378,-1.6281364219767733,0.10349596215351764,0.7124087676951221,-2.001015196572772,0.045390752240328736,1
B_PTPASS_RP,2.421105295393337,194.0871477667379,0.01247432054750541,0.990047190353226,0.9767590250283309,2.4787130022403563,0.01318573553652902,1
B_PTPASS_WALK,0.16015415212712777,0.5050160760085205,0.3171268395907969,0.7511473601180301,0.5826697976079906,0.27486262851550186,0.7834217797664922,0
B_RANGE,0.14298357413676022,0.034565442136512026,4.136604808122052,3.5248239651064495e-05,0.033217479501173076,4.304467897141646,1.6738756146716938e-05,1
B_SCHEME_LD_FREE_FLOAT,1.4667477178861086,2317.213397635404,0.0006329791288894016,0.9994949557594741,132.75272312474857,0.011048720382992042,0.9911845759461533,0
B_SCHEME_LD_HYBRID,-1.582247462010278,1288.6610936507057,-0.001227822792048341,0.9990203393969705,58.85731839126156,-0.026882765053821946,0.978553240044647,0
B_SCHEME_SD_FREE_FLOAT,2.2795386502324333,514.3215402796177,0.004432127515003809,0.9964636854620217,36.71778345194783,0.06208268680530896,0.9504969843277589,0
B_TIME_BS,-0.2933003968083362,0.016759478355575654,-17.50056837006261,0.0,0.0180712554252109,-16.23021698864141,0.0,1
B_TIME_CAR,-1.87997755930119,0.09296619514644507,-20.22216308131955,0.0,0.3081532024622387,-6.100788647593444,1.0554639384707798e-09,1
B_TIME_CS,-2.326378941085078,264.507389069745,-0.008795137819275291,0.992982585795352,16.36483234266333,-0.1421572120247256,0.8869558283282657,0
B_TIME_ES,-0.21230384568760285,0.023335165861801992,-9.098021713020225,0.0,0.024948188891101744,-8.509789893539132,0.0,1
B_TIME_PT,-0.46990909784283363,0.049038115898266676,-9.58252757544144,0.0,0.04738362438151447,-9.91712018606489,0.0,1
B_TIME_RP,-0.8639615870077648,12.408965783696024,-0.06962398011790093,0.9444929498788155,0.08540379685185395,-10.116196455603014,0.0,1
B_TIME_WALK,-0.4896252871109395,0.028733048489866318,-17.040492145607956,0.0,0.042864832235174136,-11.422540613821917,0.0,1
B_TRANSFER_PT,3.524000839114403,1.7976931348623157e+308,1.960290536117725e-308,1.0,19.068063946985074,0.18481167510829521,0.8533767501948979,0
PHI_POOL,0.34592448013462496,1.7976931348623157e+308,1.924268794413117e-309,1.0,0.03777544115383207,9.157390875355354,0.0,1
SIGMA_BS,1.2361504875247953,0.19512024742850625,6.335326568185762,2.368389928619763e-10,0.29546157730724804,4.183794382981083,2.866834302794885e-05,1
SIGMA_CAR,4.012128567792953,0.26645248873714983,15.057575880819936,0.0,0.3479655531660653,11.530246403092029,0.0,1
SIGMA_COST,-0.4461010967026787,0.07862430622513772,-5.673831899073108,1.3963816325457401e-08,0.07422527943384015,-6.010096561513195,1.8541286284090575e-09,1
SIGMA_CS,2.663644284457466,1.0248514860571716,2.599053931906846,0.009348108506286978,0.9937669607571022,2.6803510175344996,0.007354499413521287,1
SIGMA_ES,2.3836661123499168,0.19618786385999704,12.14991623564922,0.0,0.2766044612138915,8.617598219092663,0.0,1
SIGMA_PT,-0.5776981725251056,0.5566121466050825,-1.0378827987291188,0.2993246226806161,0.23965977763601995,-2.4104928170403164,0.01593098501985102,1
SIGMA_RP,0.8264799677281796,46.7749377034331,0.017669290613881866,0.9859026793622458,0.24687744548552656,3.347733796024849,0.0008147523215407126,1
SIGMA_WALK,-6.054677062327781,0.4383493602345579,-13.812446444744353,0.0,0.6393684647027407,-9.469777439121525,0.0,1
