parameter_name,torch_estimate,std_error_x,z_value_x,p_value_x,robust_std_error_x,robust_z_value_x,robust_p_value_x,biogeme_estimate,std_error_y,z_value_y,p_value_y,robust_std_error_y,robust_z_value_y,robust_p_value_y,left_sign,right_sign,sign_match,abs_diff
INTERCEPT_ENVIR01,-0.5474469835092447,0.1939799517345011,-2.822183316441542,0.0047697903999417,0.2734394354482345,-2.00207765427779,0.0452763804071513,-0.5446433996427663,1.7976931348623157e+308,-3.029679476884026e-309,1.0,762.6470618537548,-0.000714148689328,0.999430191835102,-1.0,-1.0,True,0.0028035838664783874
INTERCEPT_MOBIL05,-0.0986289132373347,0.0733218228967889,-1.3451508615132106,0.1785765210308344,0.1193478467651784,-0.8263987655461517,0.4085779234705889,-0.0975811728124059,1.7976931348623157e+308,-5.42813291768396e-310,1.0,223.4341051703364,-0.0004367335628462,0.999651537044098,-1.0,-1.0,True,0.0010477404249288058
INTERCEPT_LIFSTY07,-0.8877956919059552,0.0507484892655273,-17.494031935823983,1.590927582974536e-68,0.1049117793872345,-8.46230706495843,2.6213919614961505e-17,-0.8873144858126361,1.7976931348623157e+308,-4.93585066664114e-309,1.0,42.60274480246703,-0.0208276365742813,0.9833831517197216,-1.0,-1.0,True,0.000481206093319142
INTERCEPT_ENVIR05,-0.0827666600591053,0.0401220915444382,-2.062870026788985,0.0391249785558508,0.0647739957071721,-1.2777760450856523,0.2013284030968963,-0.0829564989728581,1.7976931348623157e+308,-4.61460843144464e-310,1.0,139.73129583677073,-0.0005936858917401,0.9995263072208408,-1.0,-1.0,True,0.00018983891375280726
INTERCEPT_MOBIL12,-1.071441612756738,0.0529436139980907,-20.237409799704583,4.586487990716863e-91,0.0736415576322466,-14.549415400843827,5.890427563652609e-48,-1.0707120666388223,1.7976931348623157e+308,-5.956033573665663e-309,1.0,703.6460687990191,-0.0015216628275438,0.9987858891916924,-1.0,-1.0,True,0.0007295461179157581
INTERCEPT_LIFSTY01,-0.8203707159696965,0.0410651549013459,-19.97729505563872,8.680129882303487e-89,0.0575478369107832,-14.255457025109765,4.145792393050797e-46,-0.8203598888439164,1.7976931348623157e+308,-4.56340335808618e-309,1.0,20.041975285914265,-0.0409320876381119,0.9673500366395008,-1.0,-1.0,True,1.0827125780044078e-05
LOADING_MOBIL05_CAR,-0.2924903502166505,0.0782483103797493,-3.737976562013369,0.0001855072353626,0.2087880678950237,-1.400895909261019,0.1612452022378561,-0.2929977109757327,0.0683900183681065,-4.284217462827461,1.833834820264002e-05,0.1483908384828898,-1.9745000026367308,0.0483249171409585,-1.0,-1.0,True,0.0005073607590821982
LOADING_LIFSTY07_CAR,-0.0551087203502729,0.0721160027105507,-0.7641677059037876,0.4447673087503796,0.2127039963046938,-0.2590864361162771,0.795568549990003,-0.0559134544417803,0.0619670817710071,-0.9023089815396296,0.3668927557849533,0.1238143422269984,-0.451591095474787,0.6515635860416795,-1.0,-1.0,True,0.0008047340915074003
LOADING_MOBIL12_ENV,-5.042240502610354,1.0152426449350915,-4.966537337419198,6.815893528921793e-07,1.6667002166591147,-3.0252834026250257,0.0024840025128886,-5.03557105109926,1.0079451757118545,-4.995877923164742,5.85687033094473e-07,1.6657630196272173,-3.0229816557136533,0.0025029741543356,-1.0,-1.0,True,0.006669451511093882
LOADING_LIFSTY01_ENV,-0.1432850051235882,0.1994316102918104,-0.718466871495106,0.4724694674569397,0.265044400601686,-0.5406075540487264,0.5887781100350911,-0.1434365014456995,0.1971174070369211,-0.7276703950292588,0.4668153770864198,0.259911751182185,-0.5518661653168495,0.581040051118503,-1.0,-1.0,True,0.0001514963221113108
DELTA_1,0.7778824677591333,0.0165423356429137,47.023738639492194,0.0,0.0273851058210028,28.40531173564212,1.7386187815254104e-177,0.7778893673129529,0.0165418103920362,47.025648878641,0.0,0.0274446656253797,28.34391855711261,0.0,1.0,1.0,True,6.899553819605941e-06
DELTA_2,0.8188890350290786,0.0209170531289561,39.1493500533048,0.0,0.0333611263626285,24.54620464932519,4.7480525812675805e-133,0.8188978093803548,0.0209165723843033,39.1506693512982,0.0,0.0333364243956412,24.564656354909644,0.0,1.0,1.0,True,8.774351276219505e-06
