run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,template_id,survey_stratum,GROUP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,custom_id
ai_run_03,3,4,SMAI03_0004,7,SMAI03_0004_T07,S1_TPL004,1,3,3,1,3,2,0,3,1,3,0,17,2,1,1,1,112,163,120,54,186,10,0,96,80,34
ai_run_03,3,4,SMAI03_0004,8,SMAI03_0004_T08,S1_TPL004,1,3,3,1,3,2,0,3,1,3,0,17,2,1,1,1,112,122,30,54,140,30,0,120,80,35
ai_run_03,3,4,SMAI03_0004,9,SMAI03_0004_T09,S1_TPL004,1,3,3,1,3,2,0,3,1,3,0,17,2,1,1,1,150,136,60,44,140,10,0,96,80,36
ai_run_03,3,5,SMAI03_0005,1,SMAI03_0005_T01,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,257,109,30,94,138,10,0,230,120,37
ai_run_03,3,5,SMAI03_0005,2,SMAI03_0005_T02,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,257,109,120,85,166,10,0,299,195,38
ai_run_03,3,5,SMAI03_0005,3,SMAI03_0005_T03,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,257,98,30,76,152,20,0,299,150,39
ai_run_03,3,5,SMAI03_0005,4,SMAI03_0005_T04,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,193,98,60,76,152,30,0,184,195,40
ai_run_03,3,5,SMAI03_0005,5,SMAI03_0005_T05,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,214,109,30,76,138,30,0,299,120,41
ai_run_03,3,5,SMAI03_0005,6,SMAI03_0005_T06,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,214,98,30,85,125,10,0,184,150,42
ai_run_03,3,5,SMAI03_0005,7,SMAI03_0005_T07,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,214,131,60,76,152,20,0,184,120,43
ai_run_03,3,5,SMAI03_0005,8,SMAI03_0005_T08,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,257,131,30,85,166,30,0,184,195,44
ai_run_03,3,5,SMAI03_0005,9,SMAI03_0005_T09,S1_TPL006,1,3,3,0,1,2,0,2,1,2,0,2,17,1,1,1,214,109,60,85,166,30,0,230,150,45
ai_run_03,3,6,SMAI03_0006,1,SMAI03_0006_T01,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,197,52,30,56,58,10,0,170,84,46
ai_run_03,3,6,SMAI03_0006,2,SMAI03_0006_T02,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,197,52,120,56,70,10,0,221,136,47
ai_run_03,3,6,SMAI03_0006,3,SMAI03_0006_T03,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,197,47,30,56,64,20,0,221,105,48
ai_run_03,3,6,SMAI03_0006,4,SMAI03_0006_T04,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,148,47,60,56,64,30,0,136,136,49
ai_run_03,3,6,SMAI03_0006,5,SMAI03_0006_T05,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,164,52,30,56,64,30,0,221,84,50
ai_run_03,3,6,SMAI03_0006,6,SMAI03_0006_T06,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,164,47,30,56,58,10,0,136,105,51
ai_run_03,3,6,SMAI03_0006,7,SMAI03_0006_T07,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,164,62,60,56,70,20,0,136,84,52
ai_run_03,3,6,SMAI03_0006,8,SMAI03_0006_T08,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,197,62,30,56,70,30,0,136,136,53
ai_run_03,3,6,SMAI03_0006,9,SMAI03_0006_T09,S1_TPL003,1,3,3,1,3,2,1,3,1,3,0,2,17,1,1,1,164,52,60,56,70,30,0,170,105,54
ai_run_03,3,7,SMAI03_0007,1,SMAI03_0007_T01,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,269,126,120,166,134,20,0,247,115,55
ai_run_03,3,7,SMAI03_0007,2,SMAI03_0007_T02,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,242,126,30,166,122,10,0,247,150,56
ai_run_03,3,7,SMAI03_0007,3,SMAI03_0007_T03,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,323,126,60,183,146,30,0,247,92,57
ai_run_03,3,7,SMAI03_0007,4,SMAI03_0007_T04,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,242,105,30,166,134,20,0,152,92,58
ai_run_03,3,7,SMAI03_0007,5,SMAI03_0007_T05,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,323,94,60,166,110,20,0,190,150,59
ai_run_03,3,7,SMAI03_0007,6,SMAI03_0007_T06,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,269,94,120,166,122,10,0,190,92,60
ai_run_03,3,7,SMAI03_0007,7,SMAI03_0007_T07,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,242,126,120,183,146,10,0,152,115,61
ai_run_03,3,7,SMAI03_0007,8,SMAI03_0007_T08,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,242,94,30,183,110,30,0,190,115,62
ai_run_03,3,7,SMAI03_0007,9,SMAI03_0007_T09,S1_TPL056,1,3,3,1,1,2,1,3,1,2,0,17,13,1,1,1,323,105,60,166,110,10,0,152,115,63
ai_run_03,3,8,SMAI03_0008,1,SMAI03_0008_T01,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,235,64,120,79,64,30,0,170,105,64
ai_run_03,3,8,SMAI03_0008,2,SMAI03_0008_T02,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,176,48,120,88,58,30,0,221,84,65
ai_run_03,3,8,SMAI03_0008,3,SMAI03_0008_T03,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,235,48,120,97,58,20,0,136,84,66
ai_run_03,3,8,SMAI03_0008,4,SMAI03_0008_T04,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,196,48,60,97,58,10,0,221,136,67
ai_run_03,3,8,SMAI03_0008,5,SMAI03_0008_T05,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,196,53,120,97,58,30,0,136,136,68
ai_run_03,3,8,SMAI03_0008,6,SMAI03_0008_T06,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,176,53,60,97,58,20,0,221,105,69
ai_run_03,3,8,SMAI03_0008,7,SMAI03_0008_T07,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,176,64,60,88,70,10,0,170,84,70
ai_run_03,3,8,SMAI03_0008,8,SMAI03_0008_T08,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,176,53,120,79,64,20,0,170,136,71
ai_run_03,3,8,SMAI03_0008,9,SMAI03_0008_T09,S1_TPL019,1,3,3,1,3,2,0,3,1,3,0,1,2,1,1,1,196,64,30,97,83,20,0,170,136,72
ai_run_03,3,9,SMAI03_0009,1,SMAI03_0009_T01,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,219,89,120,90,90,20,0,0,0,73
ai_run_03,3,9,SMAI03_0009,2,SMAI03_0009_T02,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,197,89,30,81,81,10,0,0,0,74
ai_run_03,3,9,SMAI03_0009,3,SMAI03_0009_T03,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,263,89,60,99,108,30,0,0,0,75
ai_run_03,3,9,SMAI03_0009,4,SMAI03_0009_T04,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,197,74,30,90,108,20,0,0,0,76
ai_run_03,3,9,SMAI03_0009,5,SMAI03_0009_T05,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,263,67,60,90,81,20,0,0,0,77
ai_run_03,3,9,SMAI03_0009,6,SMAI03_0009_T06,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,219,67,120,81,108,10,0,0,0,78
ai_run_03,3,9,SMAI03_0009,7,SMAI03_0009_T07,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,197,89,120,99,108,10,0,0,0,79
ai_run_03,3,9,SMAI03_0009,8,SMAI03_0009_T08,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,197,67,30,99,90,30,0,0,0,80
ai_run_03,3,9,SMAI03_0009,9,SMAI03_0009_T09,S0_TPL001,0,2,3,0,3,1,1,1,0,1,0,17,1,1,1,0,263,74,60,81,90,10,0,0,0,81
ai_run_03,3,10,SMAI03_0010,1,SMAI03_0010_T01,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,132,68,30,61,78,10,0,110,68,82
ai_run_03,3,10,SMAI03_0010,2,SMAI03_0010_T02,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,132,68,120,55,86,10,0,143,110,83
ai_run_03,3,10,SMAI03_0010,3,SMAI03_0010_T03,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,132,61,30,50,78,20,0,143,85,84
ai_run_03,3,10,SMAI03_0010,4,SMAI03_0010_T04,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,99,61,60,50,78,30,0,88,110,85
ai_run_03,3,10,SMAI03_0010,5,SMAI03_0010_T05,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,110,68,30,50,78,30,0,143,68,86
ai_run_03,3,10,SMAI03_0010,6,SMAI03_0010_T06,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,110,61,30,55,70,10,0,88,85,87
ai_run_03,3,10,SMAI03_0010,7,SMAI03_0010_T07,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,110,82,60,50,86,20,0,88,68,88
ai_run_03,3,10,SMAI03_0010,8,SMAI03_0010_T08,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,132,82,30,55,86,30,0,88,110,89
ai_run_03,3,10,SMAI03_0010,9,SMAI03_0010_T09,S1_TPL032,1,3,3,1,1,2,1,3,1,2,0,22,2,1,1,1,110,68,60,55,86,30,0,110,85,90
ai_run_03,3,11,SMAI03_0011,1,SMAI03_0011_T01,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,149,71,30,76,74,10,0,90,44,91
ai_run_03,3,11,SMAI03_0011,2,SMAI03_0011_T02,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,149,71,120,69,91,10,0,117,72,92
ai_run_03,3,11,SMAI03_0011,3,SMAI03_0011_T03,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,149,64,30,69,82,20,0,117,55,93
ai_run_03,3,11,SMAI03_0011,4,SMAI03_0011_T04,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,112,64,60,69,82,30,0,72,72,94
ai_run_03,3,11,SMAI03_0011,5,SMAI03_0011_T05,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,124,71,30,69,82,30,0,117,44,95
ai_run_03,3,11,SMAI03_0011,6,SMAI03_0011_T06,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,124,64,30,69,66,10,0,72,55,96
ai_run_03,3,11,SMAI03_0011,7,SMAI03_0011_T07,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,124,85,60,69,82,20,0,72,44,97
ai_run_03,3,11,SMAI03_0011,8,SMAI03_0011_T08,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,149,85,30,69,91,30,0,72,72,98
ai_run_03,3,11,SMAI03_0011,9,SMAI03_0011_T09,S1_TPL059,1,3,3,1,1,2,1,2,0,2,0,1,2,1,1,1,124,71,60,69,91,30,0,90,55,99
ai_run_03,3,12,SMAI03_0012,1,SMAI03_0012_T01,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,226,113,120,72,129,30,0,170,115,100
ai_run_03,3,12,SMAI03_0012,2,SMAI03_0012_T02,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,169,85,120,80,105,30,0,221,92,101
ai_run_03,3,12,SMAI03_0012,3,SMAI03_0012_T03,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,226,85,120,88,105,20,0,136,92,102
ai_run_03,3,12,SMAI03_0012,4,SMAI03_0012_T04,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,188,85,60,88,105,10,0,221,150,103
ai_run_03,3,12,SMAI03_0012,5,SMAI03_0012_T05,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,188,94,120,88,117,30,0,136,150,104
ai_run_03,3,12,SMAI03_0012,6,SMAI03_0012_T06,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,169,94,60,88,117,20,0,221,115,105
ai_run_03,3,12,SMAI03_0012,7,SMAI03_0012_T07,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,169,113,60,80,129,10,0,170,92,106
ai_run_03,3,12,SMAI03_0012,8,SMAI03_0012_T08,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,169,94,120,72,117,20,0,170,150,107
ai_run_03,3,12,SMAI03_0012,9,SMAI03_0012_T09,S1_TPL002,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,188,113,30,88,152,20,0,170,150,108
ai_run_03,3,13,SMAI03_0013,1,SMAI03_0013_T01,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,234,221,120,87,237,30,0,150,80,109
ai_run_03,3,13,SMAI03_0013,2,SMAI03_0013_T02,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,176,166,120,87,213,30,0,195,64,110
ai_run_03,3,13,SMAI03_0013,3,SMAI03_0013_T03,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,234,166,120,87,213,20,0,120,64,111
ai_run_03,3,13,SMAI03_0013,4,SMAI03_0013_T04,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,195,166,60,87,213,10,0,195,104,112
ai_run_03,3,13,SMAI03_0013,5,SMAI03_0013_T05,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,195,184,120,87,237,30,0,120,104,113
ai_run_03,3,13,SMAI03_0013,6,SMAI03_0013_T06,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,176,184,60,87,237,20,0,195,80,114
ai_run_03,3,13,SMAI03_0013,7,SMAI03_0013_T07,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,176,221,60,87,261,10,0,150,64,115
ai_run_03,3,13,SMAI03_0013,8,SMAI03_0013_T08,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,176,184,120,87,237,20,0,150,104,116
ai_run_03,3,13,SMAI03_0013,9,SMAI03_0013_T09,S1_TPL133,1,3,3,1,1,2,1,2,1,3,0,17,2,1,1,1,195,221,30,87,284,20,0,150,104,117
ai_run_03,3,14,SMAI03_0014,1,SMAI03_0014_T01,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,112,29,120,49,30,30,1,60,40,118
ai_run_03,3,14,SMAI03_0014,2,SMAI03_0014_T02,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,92,22,120,49,27,30,0,78,32,119
ai_run_03,3,14,SMAI03_0014,3,SMAI03_0014_T03,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,112,22,120,54,27,20,1,48,32,120
ai_run_03,3,14,SMAI03_0014,4,SMAI03_0014_T04,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,102,22,60,54,27,10,0,78,52,121
ai_run_03,3,14,SMAI03_0014,5,SMAI03_0014_T05,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,102,24,120,54,27,30,0,48,52,122
ai_run_03,3,14,SMAI03_0014,6,SMAI03_0014_T06,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,92,24,60,54,27,20,1,78,40,123
ai_run_03,3,14,SMAI03_0014,7,SMAI03_0014_T07,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,92,29,60,49,34,10,1,60,32,124
ai_run_03,3,14,SMAI03_0014,8,SMAI03_0014_T08,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,92,24,120,49,30,20,0,60,52,125
ai_run_03,3,14,SMAI03_0014,9,SMAI03_0014_T09,S0_TPL111,0,2,1,1,5,2,1,2,0,4,0,2,17,1,1,1,102,29,30,54,40,20,1,60,52,126
ai_run_03,3,15,SMAI03_0015,1,SMAI03_0015_T01,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,149,71,30,76,82,10,0,90,44,127
ai_run_03,3,15,SMAI03_0015,2,SMAI03_0015_T02,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,149,71,120,69,91,10,0,117,72,128
ai_run_03,3,15,SMAI03_0015,3,SMAI03_0015_T03,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,149,64,30,62,91,20,0,117,55,129
ai_run_03,3,15,SMAI03_0015,4,SMAI03_0015_T04,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,112,64,60,62,91,30,0,72,72,130
ai_run_03,3,15,SMAI03_0015,5,SMAI03_0015_T05,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,124,71,30,62,82,30,0,117,44,131
ai_run_03,3,15,SMAI03_0015,6,SMAI03_0015_T06,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,124,64,30,69,74,10,0,72,55,132
ai_run_03,3,15,SMAI03_0015,7,SMAI03_0015_T07,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,124,85,60,62,91,20,0,72,44,133
ai_run_03,3,15,SMAI03_0015,8,SMAI03_0015_T08,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,149,85,30,69,91,30,0,72,72,134
ai_run_03,3,15,SMAI03_0015,9,SMAI03_0015_T09,S1_TPL008,1,3,3,1,1,2,1,4,1,2,0,2,18,1,1,1,124,71,60,69,91,30,0,90,55,135
ai_run_03,3,16,SMAI03_0016,1,SMAI03_0016_T01,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,352,131,120,177,146,30,0,220,125,136
ai_run_03,3,16,SMAI03_0016,2,SMAI03_0016_T02,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,264,98,120,197,120,30,0,286,100,137
ai_run_03,3,16,SMAI03_0016,3,SMAI03_0016_T03,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,352,98,120,217,120,20,0,176,100,138
ai_run_03,3,16,SMAI03_0016,4,SMAI03_0016_T04,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,293,98,60,217,120,10,0,286,162,139
ai_run_03,3,16,SMAI03_0016,5,SMAI03_0016_T05,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,293,109,120,217,133,30,0,176,162,140
ai_run_03,3,16,SMAI03_0016,6,SMAI03_0016_T06,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,264,109,60,217,133,20,0,286,125,141
ai_run_03,3,16,SMAI03_0016,7,SMAI03_0016_T07,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,264,131,60,197,146,10,0,220,100,142
ai_run_03,3,16,SMAI03_0016,8,SMAI03_0016_T08,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,264,109,120,177,133,20,0,220,162,143
ai_run_03,3,16,SMAI03_0016,9,SMAI03_0016_T09,S1_TPL002,1,3,3,0,1,2,1,4,1,2,0,22,1,1,1,1,293,131,30,217,173,20,0,220,162,144
