respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2,posterior_c3_s1,posterior_c3_s2
Q80005_R2,3,2.162669956788396e-50,3.8220801968349105e-07,3.279390415366467e-34,0.9999996177919803,1.5342638527733895e-128,7.23332474065842e-34
Q80005_R3,3,2.162669956788396e-50,3.8220801968349105e-07,3.279390415366467e-34,0.9999996177919803,1.5342638527733895e-128,7.23332474065842e-34
Q80005_R4,3,2.162669956788396e-50,3.8220801968349105e-07,3.279390415366467e-34,0.9999996177919803,1.5342638527733895e-128,7.23332474065842e-34
Q80006_R1,1,2.2272280919517775e-54,0.9999115593717129,2.347853139042665e-76,8.844062828643819e-05,1.1650499702839863e-275,5.4342308251004827e-48
Q80006_R2,1,2.2272280919517775e-54,0.9999115593717129,2.347853139042665e-76,8.844062828643819e-05,1.1650499702839863e-275,5.4342308251004827e-48
Q80006_R3,1,2.2272280919517775e-54,0.9999115593717129,2.347853139042665e-76,8.844062828643819e-05,1.1650499702839863e-275,5.4342308251004827e-48
Q80006_R4,1,2.2272280919517775e-54,0.9999115593717129,2.347853139042665e-76,8.844062828643819e-05,1.1650499702839863e-275,5.4342308251004827e-48
Q80007_R1,3,3.5692135298707962e-37,0.03251452260614417,3.323569975132613e-38,0.9674854773938559,1.0207105048974792e-108,1.4625809829476352e-34
Q80007_R2,3,3.5692135298707962e-37,0.03251452260614417,3.323569975132613e-38,0.9674854773938559,1.0207105048974792e-108,1.4625809829476352e-34
Q80007_R3,3,3.5692135298707962e-37,0.03251452260614417,3.323569975132613e-38,0.9674854773938559,1.0207105048974792e-108,1.4625809829476352e-34
Q80007_R4,3,3.5692135298707962e-37,0.03251452260614417,3.323569975132613e-38,0.9674854773938559,1.0207105048974792e-108,1.4625809829476352e-34
Q80008_R1,0,0.9999650554243006,3.494050547763485e-05,7.470948390510262e-17,4.0702219086116845e-09,2.485337054123298e-81,1.1884200949261062e-18
Q80008_R2,0,0.9999650554243006,3.494050547763485e-05,7.470948390510262e-17,4.0702219086116845e-09,2.485337054123298e-81,1.1884200949261062e-18
Q80008_R3,0,0.9999650554243006,3.494050547763485e-05,7.470948390510262e-17,4.0702219086116845e-09,2.485337054123298e-81,1.1884200949261062e-18
Q80008_R4,0,0.9999650554243006,3.494050547763485e-05,7.470948390510262e-17,4.0702219086116845e-09,2.485337054123298e-81,1.1884200949261062e-18
Q80009_R1,3,2.3899158011113355e-56,8.9784308757597e-06,4.720587183566298e-33,0.9999910215691238,1.7179814663860426e-260,1.3597183186562039e-61
Q80009_R2,3,2.3899158011113355e-56,8.9784308757597e-06,4.720587183566298e-33,0.9999910215691238,1.7179814663860426e-260,1.3597183186562039e-61
Q80009_R3,3,2.3899158011113355e-56,8.9784308757597e-06,4.720587183566298e-33,0.9999910215691238,1.7179814663860426e-260,1.3597183186562039e-61
Q80009_R4,3,2.3899158011113355e-56,8.9784308757597e-06,4.720587183566298e-33,0.9999910215691238,1.7179814663860426e-260,1.3597183186562039e-61
Q80010_R1,3,8.908584735677342e-105,1.8680937913804115e-13,3.1175652965957245e-66,0.9999999999998135,2.369291560161709e-181,1.4923646488649407e-75
Q80010_R2,3,8.908584735677342e-105,1.8680937913804115e-13,3.1175652965957245e-66,0.9999999999998135,2.369291560161709e-181,1.4923646488649407e-75
Q80010_R3,3,8.908584735677342e-105,1.8680937913804115e-13,3.1175652965957245e-66,0.9999999999998135,2.369291560161709e-181,1.4923646488649407e-75
Q80010_R4,3,8.908584735677342e-105,1.8680937913804115e-13,3.1175652965957245e-66,0.9999999999998135,2.369291560161709e-181,1.4923646488649407e-75
Q80011_R1,3,8.965769547443246e-38,0.0012331392574520407,1.7631855307427264e-29,0.9987668607425477,4.642055433911024e-58,3.363430073764308e-24
Q80011_R2,3,8.965769547443246e-38,0.0012331392574520407,1.7631855307427264e-29,0.9987668607425477,4.642055433911024e-58,3.363430073764308e-24
Q80011_R3,3,8.965769547443246e-38,0.0012331392574520407,1.7631855307427264e-29,0.9987668607425477,4.642055433911024e-58,3.363430073764308e-24
Q80011_R4,3,8.965769547443246e-38,0.0012331392574520407,1.7631855307427264e-29,0.9987668607425477,4.642055433911024e-58,3.363430073764308e-24
Q80012_R1,1,6.581995334488806e-19,0.9999999999167031,1.098235050611627e-86,8.329698706374136e-11,1.8398046158486906e-221,2.9069339202004873e-33
Q80012_R2,1,6.581995334488806e-19,0.9999999999167031,1.098235050611627e-86,8.329698706374136e-11,1.8398046158486906e-221,2.9069339202004873e-33
