respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2,posterior_c3_s1,posterior_c3_s2
GO0042_R3,0,0.8360256687420841,0.03581680277812245,0.1231839207626795,0.004701679412991941,0.00027183210806711934,9.619605482495382e-08
GO0042_R4,0,0.8360256687420841,0.03581680277812245,0.1231839207626795,0.004701679412991941,0.00027183210806711934,9.619605482495382e-08
GO0043_R1,1,0.00972866115151306,0.989903264184705,1.0640486274024415e-227,1.1934106111286716e-35,4.425358437352951e-11,0.000368074619528248
GO0043_R2,0,0.93880503958889,0.061194920578315444,5.913871931864624e-217,1.7217907136948583e-35,9.489815543155277e-27,3.983279444281155e-08
GO0043_R3,1,9.017259497608784e-06,0.9984677675185044,7.399294926747251e-268,1.9183601999774088e-41,3.458103519221405e-10,0.0015232148761880038
GO0043_R4,1,0.01334074666893373,0.9866206864262407,1.1595402592367129e-262,3.9262622068096516e-41,3.301363962209206e-17,3.856690482543974e-05
GO0044_R1,0,0.8098701531255383,0.04635387919306346,0.1382631902302261,0.0051693043305087024,0.00034294468040061625,5.284402627230852e-07
GO0044_R2,0,0.8098701531255383,0.04635387919306346,0.1382631902302261,0.0051693043305087024,0.00034294468040061625,5.284402627230852e-07
GO0044_R3,0,0.8098701531255383,0.04635387919306346,0.1382631902302261,0.0051693043305087024,0.00034294468040061625,5.284402627230852e-07
GO0044_R4,0,0.8098701531255383,0.04635387919306346,0.1382631902302261,0.0051693043305087024,0.00034294468040061625,5.284402627230852e-07
GO0045_R1,0,0.8675076384282996,0.13207623746417668,2.8117868321794074e-47,1.7067244175910328e-09,0.00041587581801870113,2.4658278075919426e-07
GO0045_R2,0,0.8675076384282996,0.13207623746417668,2.8117868321794074e-47,1.7067244175910328e-09,0.00041587581801870113,2.4658278075919426e-07
GO0045_R3,0,0.8675076384282996,0.13207623746417668,2.8117868321794074e-47,1.7067244175910328e-09,0.00041587581801870113,2.4658278075919426e-07
GO0045_R4,0,0.8675076384282996,0.13207623746417668,2.8117868321794074e-47,1.7067244175910328e-09,0.00041587581801870113,2.4658278075919426e-07
GO0046_R1,0,0.9226543505936884,0.00227991935838759,0.06663475161448959,4.4244476690554426e-05,0.00838671029523167,2.3661512365876944e-08
GO0046_R2,0,0.9226543505936884,0.00227991935838759,0.06663475161448959,4.4244476690554426e-05,0.00838671029523167,2.3661512365876944e-08
GO0046_R3,0,0.9226543505936884,0.00227991935838759,0.06663475161448959,4.4244476690554426e-05,0.00838671029523167,2.3661512365876944e-08
GO0046_R4,0,0.9226543505936884,0.00227991935838759,0.06663475161448959,4.4244476690554426e-05,0.00838671029523167,2.3661512365876944e-08
GO0047_R1,0,0.8189438824153222,0.005862736931809216,0.17250997420783645,0.001494526881398552,0.00118877511466075,1.044489727776489e-07
GO0047_R2,0,0.8189438824153222,0.005862736931809216,0.17250997420783645,0.001494526881398552,0.00118877511466075,1.044489727776489e-07
GO0047_R3,0,0.8189438824153222,0.005862736931809216,0.17250997420783645,0.001494526881398552,0.00118877511466075,1.044489727776489e-07
GO0047_R4,0,0.8189438824153222,0.005862736931809216,0.17250997420783645,0.001494526881398552,0.00118877511466075,1.044489727776489e-07
GO0048_R1,2,0.11052073946684372,0.005193227890155405,0.8771045643899039,0.003626247811960241,0.0035547056996384696,5.147414982205814e-07
GO0048_R2,0,0.9716631783168106,0.016630875755381667,0.0010265832787267786,0.002881914964801612,0.007796120596171889,1.3270881074150876e-06
GO0048_R3,0,0.9716631783168106,0.016630875755381667,0.0010265832787267806,0.0028819149648016172,0.007796120596171889,1.3270881074150876e-06
GO0048_R4,0,0.9716631783168106,0.016630875755381667,0.0010265832787267786,0.002881914964801612,0.007796120596171889,1.3270881074150876e-06
GO0049_R1,0,0.8187960570992563,0.01688554471888058,0.15727581242053115,0.006232680460695989,0.0008096176592403928,2.876413955807598e-07
GO0049_R2,0,0.8187960570992563,0.01688554471888058,0.15727581242053115,0.006232680460695989,0.0008096176592403928,2.876413955807598e-07
GO0049_R3,0,0.8187960570992563,0.01688554471888058,0.15727581242053115,0.006232680460695989,0.0008096176592403928,2.876413955807598e-07
GO0049_R4,0,0.8187960570992563,0.01688554471888058,0.15727581242053115,0.006232680460695989,0.0008096176592403928,2.876413955807598e-07
GO0050_R1,0,0.8126286658552144,0.001253616153712117,0.18593834529520328,5.720172480203059e-05,0.0001221680099092949,2.9611590055944523e-09
GO0050_R2,0,0.8126286658552144,0.001253616153712117,0.18593834529520328,5.720172480203059e-05,0.0001221680099092949,2.9611590055944523e-09
