respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2
PO0015_R1,2,5.467699798070331e-69,5.733381418718012e-14,0.9999999974352729,2.564670541570789e-09
PO0015_R2,2,1.0511995314716705e-49,3.6559989830883756e-12,0.9999999995947038,4.016403956930544e-10
PO0015_R3,2,5.5006074696207414e-43,1.3953129768757619e-11,0.9999999997971516,1.8889581465702148e-10
PO0015_R4,2,1.0511995314716705e-49,3.6559989830883756e-12,0.9999999995947038,4.016403956930544e-10
PO0016_R1,2,5.786404594407159e-38,0.00025965321117423857,0.998919016695214,0.0008213300936118362
PO0016_R2,0,0.4521501530958326,0.40086415854515534,0.14697574401236904,9.94434664289797e-06
PO0016_R3,0,0.6761602361208313,0.16588717014040164,0.15794865849478706,3.93524397992737e-06
PO0016_R4,0,0.4521501530958326,0.40086415854515534,0.14697574401236904,9.94434664289797e-06
PO0017_R1,2,2.491858557540875e-90,2.188454053090529e-17,0.9999998918816765,1.0811832316046574e-07
PO0017_R2,2,1.0165485887211227e-58,1.2053088944404038e-12,0.9999994459862307,5.540125668600485e-07
PO0017_R3,2,8.76147887049159e-59,9.579453645564206e-12,0.9999974542840564,2.5457063639516647e-06
PO0017_R4,2,1.6490529334289936e-91,2.5771400651483832e-16,0.9999981613495513,1.8386504484890134e-06
PO0018_R1,2,1.8536527629550812e-31,6.118764592735281e-07,0.9999993662701129,2.1853428316703374e-08
PO0018_R2,2,7.080502242032293e-49,7.861986749208325e-10,0.9999999928215582,6.392243520903173e-09
PO0018_R3,0,0.9923848871411886,3.014379782004328e-05,0.007584969022402041,3.8589219766243097e-11
PO0018_R4,0,0.9923848871411886,3.014379782004328e-05,0.007584969022402041,3.8589219766243097e-11
PO0019_R1,2,3.3126434427462966e-21,3.914741525389632e-07,0.9999996074167672,1.1090802208006362e-09
PO0019_R2,2,3.3126434427462966e-21,3.914741525389632e-07,0.9999996074167672,1.1090802208006362e-09
PO0019_R3,2,3.3126434427462966e-21,3.914741525389632e-07,0.9999996074167672,1.1090802208006362e-09
PO0019_R4,0,0.8495612819639796,2.2277442837928356e-05,0.1504164405087083,8.44741345810554e-11
PO0020_R1,2,1.4591187183296397e-28,1.0554770316301272e-08,0.9999999887268586,7.183712360596866e-10
PO0020_R2,2,1.4591187183296397e-28,1.0554770316301272e-08,0.9999999887268586,7.183712360596866e-10
PO0020_R3,2,1.4591187183296397e-28,1.0554770316301272e-08,0.9999999887268586,7.183712360596866e-10
PO0020_R4,2,6.018216572744405e-38,7.0251058250696e-09,0.9999999840701063,8.904788422014462e-09
PO0021_R1,2,1.031020980524563e-14,6.016333062021972e-13,0.9999999999990346,3.537011193095874e-13
PO0021_R2,2,1.031020980524563e-14,6.016333062021972e-13,0.9999999999990346,3.537011193095874e-13
PO0021_R3,2,3.4996215981656784e-109,1.3980897430816078e-25,0.9999999999994991,5.010278115724881e-13
PO0021_R4,2,1.152066916917704e-97,1.2338914844965879e-24,0.9999999999998779,1.2214775738099052e-13
PO0022_R1,2,5.222045250859252e-42,1.701568360628636e-09,0.9999999908748753,7.423555920326621e-09
PO0022_R2,2,0.0007405428462862366,4.936486826131231e-05,0.999210090806815,1.4786374475320247e-09
PO0022_R3,2,3.8834191961730086e-52,2.1212291614104356e-10,0.9999999780553275,2.1732550017814978e-08
PO0022_R4,2,7.231664325321041e-19,1.7150355994682038e-06,0.9999982794412356,5.523165016210559e-09
PO0023_R1,2,1.191959007943448e-31,2.235106046074536e-06,0.9999975972370302,1.6765692336614e-07
PO0023_R2,0,0.8915553118267658,0.0002168967392856969,0.10822779063528783,7.986605857088535e-10
PO0023_R3,2,1.191959007943448e-31,2.235106046074536e-06,0.9999975972370302,1.6765692336614e-07
PO0023_R4,2,1.4767892803335876e-293,1.4614646950758038e-41,0.9999996943938468,3.0560615344683594e-07
PO0024_R1,2,2.40914706675526e-43,3.444527021983648e-10,0.9999999984403383,1.215209321046336e-09
PO0024_R2,0,0.8455602395058902,2.944056623059049e-06,0.15443681642340043,1.4086377819515223e-11
PO0024_R3,0,0.8455602395058902,2.944056623059049e-06,0.15443681642340043,1.4086377819515223e-11
PO0024_R4,0,0.8455602395058902,2.944056623059049e-06,0.15443681642340043,1.4086377819515223e-11
PO0025_R1,1,3.157726650808102e-05,0.9999315071731191,2.0628833326736206e-06,3.485267704028089e-05
PO0025_R2,1,2.2604271057268463e-07,0.9999197033577987,4.497851374506867e-06,7.557274811695172e-05
PO0025_R3,0,0.7598945466046514,0.24004346994443704,5.8623571514477796e-05,3.3598793970058237e-06
PO0025_R4,3,1.5919487926232698e-107,1.0385345052223557e-09,2.1659396508422266e-09,0.9999999967955269
PO0026_R1,2,3.604514326150244e-20,0.00013727115884346806,0.9998608693595983,1.8594815579988128e-06
PO0026_R2,2,9.915312089446938e-46,1.9182437783190473e-07,0.9999923270478698,7.481127752407843e-06
PO0026_R3,2,8.772046323017497e-55,2.4644208496832766e-08,0.9999838319272868,1.6143428504244472e-05
PO0026_R4,3,0.0,2.374807632033654e-40,1.0528892027505064e-05,0.9999894711079731
PO0027_R1,2,4.341335119605359e-20,2.228473085045306e-06,0.9999977663734937,5.153421223585517e-09
PO0027_R2,2,3.1979821985995304e-70,5.2014505622115754e-12,0.9999999267220643,7.327273487875545e-08
PO0027_R3,2,3.769187455826083e-09,1.422904458054349e-05,0.9999857660975993,1.0886328831043487e-09
PO0027_R4,2,3.769187455826083e-09,1.422904458054349e-05,0.9999857660975993,1.0886328831043487e-09
PO0028_R1,0,0.6109559799254364,0.16705922798240586,0.22198347826546572,1.3138266919395043e-06
PO0028_R2,0,0.6109559799254364,0.16705922798240586,0.22198347826546572,1.3138266919395043e-06
PO0028_R3,0,0.6109559799254364,0.16705922798240586,0.22198347826546572,1.3138266919395043e-06
PO0028_R4,0,0.6109559799254364,0.16705922798240586,0.22198347826546572,1.3138266919395043e-06
PO0029_R1,0,0.8756028386791649,0.00019832297602152488,0.12419883752998782,8.14825814849923e-10
PO0029_R2,2,8.824513531221165e-76,2.9742494144265184e-12,0.999999771250081,2.2874694427477062e-07
PO0029_R3,0,0.8756028386791649,0.00019832297602152488,0.12419883752998782,8.14825814849923e-10
PO0029_R4,0,0.8756028386791649,0.00019832297602152488,0.12419883752998782,8.14825814849923e-10
PO0030_R1,2,6.486888348235983e-88,1.2289122892075417e-11,0.9997535077307624,0.0002464922569484991
PO0030_R2,2,1.2659241972969536e-56,2.2387680264757695e-07,0.9997381992582179,0.0002615768649790769
PO0030_R3,2,3.8334823908384854e-102,4.376864487065542e-12,0.9926101710101016,0.007389828985521751
PO0030_R4,2,2.5287350828093568e-64,2.6082661390117263e-09,0.9999664259371811,3.3571454552998446e-05
PO0031_R1,2,3.8292392143104644e-18,0.00016156093249934076,0.9998375402161385,8.988513624124217e-07
PO0031_R2,2,3.8292392143104644e-18,0.00016156093249934076,0.9998375402161385,8.988513624124217e-07
PO0031_R3,2,2.1333517495587012e-60,3.32315652452195e-08,0.9999032793376021,9.668743083261395e-05
PO0031_R4,2,3.8292392143104644e-18,0.00016156093249934076,0.9998375402161385,8.988513624124217e-07
PO0032_R1,0,0.6804585675875049,6.483695529433249e-06,0.3195349486743986,4.2567054937499785e-11
PO0032_R2,0,0.6804585675875049,6.483695529433249e-06,0.3195349486743986,4.2567054937499785e-11
PO0032_R3,0,0.6804585675875049,6.483695529433249e-06,0.3195349486743986,4.2567054937499785e-11
PO0032_R4,0,0.6804585675875049,6.483695529433249e-06,0.3195349486743986,4.2567054937499785e-11
PO0033_R1,1,0.20140626312928328,0.7767158718028072,0.021871447156983623,6.417910926059226e-06
PO0033_R2,1,0.20140626312928328,0.7767158718028072,0.021871447156983623,6.417910926059226e-06
PO0033_R3,1,0.20140626312928328,0.7767158718028072,0.021871447156983623,6.417910926059226e-06
PO0033_R4,1,0.20140626312928328,0.7767158718028072,0.021871447156983623,6.417910926059226e-06
PO0034_R1,0,0.7899751089156742,0.07317136246014229,0.13685269467856662,8.339456165776023e-07
PO0034_R2,2,7.945502745376137e-17,0.04430060986779505,0.9556033489102805,9.60412219244435e-05
PO0034_R3,0,0.7899751089156742,0.07317136246014229,0.13685269467856662,8.339456165776023e-07
PO0034_R4,0,0.7899751089156742,0.07317136246014229,0.13685269467856662,8.339456165776023e-07
PO0035_R1,0,0.8910245091035859,8.95067691277059e-06,0.10896654018309868,3.640260198715052e-11
PO0035_R2,0,0.8910245091035859,8.95067691277059e-06,0.10896654018309868,3.640260198715052e-11
PO0035_R3,0,0.8910245091035859,8.95067691277059e-06,0.10896654018309868,3.640260198715052e-11
PO0035_R4,0,0.8910245091035859,8.95067691277059e-06,0.10896654018309868,3.640260198715052e-11
PO0036_R1,0,0.7698644718408055,7.339943856964967e-06,0.23012818785421105,3.611264172466431e-10
PO0036_R2,2,2.4121937139283995e-23,3.1443526224315126e-07,0.9999996646028094,2.0961928658713048e-08
PO0036_R3,0,0.7698644718408055,7.339943856964967e-06,0.23012818785421105,3.611264172466431e-10
PO0036_R4,0,0.7698644718408055,7.339943856964967e-06,0.23012818785421105,3.611264172466431e-10
PO0037_R1,0,0.5559940465186981,0.020898273528951405,0.4231070172393063,6.627130442063841e-07
PO0037_R2,2,2.45754772884061e-37,8.858626074669544e-06,0.999964887725682,2.6253648243122244e-05
PO0037_R3,2,2.45754772884061e-37,8.858626074669544e-06,0.999964887725682,2.6253648243122244e-05
PO0037_R4,2,7.227229633693695e-41,9.195892972987486e-05,0.9990889987886207,0.0008190422816488349
PO0038_R1,2,1.580581416113314e-09,0.00015337488778661428,0.9998466085553666,1.4976265175814218e-08
PO0038_R2,2,5.264008889738759e-33,1.0970072994882413e-05,0.9999874185349994,1.6113920048567746e-06
PO0038_R3,2,1.580581416113314e-09,0.00015337488778661428,0.9998466085553666,1.4976265175814218e-08
PO0038_R4,2,2.06719763140851e-98,1.129193379366475e-11,0.9988212488809576,0.0011787511077490658
PO0039_R1,0,0.6931319064501416,0.0036448486636680645,0.30322316014369943,8.474249093535515e-08
PO0039_R2,0,0.6931319064501416,0.0036448486636680645,0.30322316014369943,8.474249093535515e-08
PO0039_R3,2,1.04767087551136e-11,0.0009707947210584757,0.9990284325245642,7.727439005634666e-07
PO0039_R4,2,4.879397462470289e-06,0.0034060362714742527,0.9965886209756718,4.633553914926775e-07
PO0040_R1,0,0.7635138081165252,4.974981479386505e-07,0.23648569437971317,5.613521763512078e-12
PO0040_R2,0,0.7635138081165252,4.974981479386505e-07,0.23648569437971317,5.613521763512078e-12
PO0040_R3,0,0.7635138081165252,4.974981479386505e-07,0.23648569437971317,5.613521763512078e-12
PO0040_R4,0,0.5919945952112179,2.884519833660864e-06,0.4080025202326801,3.6268295608783546e-11
PO0041_R1,2,5.621626313605908e-111,3.590009840927409e-15,0.999977031130157,2.2968869839681685e-05
PO0041_R2,0,0.550765991869548,0.4491238804333592,0.00010904007076174415,1.087626331024884e-06
PO0041_R3,1,1.9226327528540156e-33,0.5273447491954765,0.37763579514768114,0.09501945565684149
PO0041_R4,0,0.550765991869548,0.4491238804333592,0.00010904007076174415,1.087626331024884e-06
PO0042_R1,2,1.6152486370727812e-26,0.0033638832838539345,0.9965771858515143,5.893086463168501e-05
PO0042_R2,2,1.6152486370727812e-26,0.0033638832838539345,0.9965771858515143,5.893086463168501e-05
PO0042_R3,2,1.6152486370727812e-26,0.0033638832838539345,0.9965771858515143,5.893086463168501e-05
PO0042_R4,2,4.0508862633230095e-06,0.45707650652048687,0.5429066474608735,1.2795132376470664e-05
PO0043_R1,2,2.6465717565568583e-17,1.014476215016898e-06,0.999998984846271,6.775136145023121e-10
PO0043_R2,0,0.943407624617393,4.660710859800077e-06,0.05658771465960628,1.2141041505435274e-11
PO0043_R3,0,0.943407624617393,4.660710859800077e-06,0.05658771465960628,1.2141041505435274e-11
PO0043_R4,0,0.943407624617393,4.660710859800077e-06,0.05658771465960628,1.2141041505435274e-11
PO0044_R1,0,0.6128639255207414,0.0075295958290298145,0.3796062359462232,2.4270400555933725e-07
PO0044_R2,0,0.6128639255207414,0.0075295958290298145,0.3796062359462232,2.4270400555933725e-07
PO0044_R3,0,0.6128639255207414,0.0075295958290298145,0.3796062359462232,2.4270400555933725e-07
PO0044_R4,2,1.2995941394121469e-14,0.0008291252306984391,0.9991687154235237,2.1593457651031048e-06
PO0045_R1,0,0.7061718265612259,1.8463456979934026e-06,0.2938263270399045,5.317165040308425e-11
PO0045_R2,2,2.9533861450062338e-08,1.008052483119072e-05,0.9999898865260823,3.415225263497125e-09
PO0045_R3,0,0.7061718265612259,1.8463456979934026e-06,0.2938263270399045,5.317165040308425e-11
PO0045_R4,0,0.7061718265612259,1.8463456979934026e-06,0.2938263270399045,5.317165040308425e-11
PO0046_R1,2,1.629163401397962e-67,3.784474743422755e-15,0.9999999999115952,8.840076315508876e-11
PO0046_R2,2,1.0184814933314267e-15,3.85555583322315e-08,0.9999999613563942,8.804660683845465e-11
PO0046_R3,0,0.9943389853178753,3.005310969215456e-08,0.005660984628695908,3.189942175635168e-13
PO0046_R4,2,2.459973604275848e-34,4.5772333437828026e-11,0.9999999999196527,3.457552010391297e-11
PO0047_R1,0,0.8517010894011058,0.01796246854087755,0.13033628524522903,1.5681278755882177e-07
PO0047_R2,0,0.8517010894011058,0.01796246854087755,0.13033628524522903,1.5681278755882177e-07
PO0047_R3,2,6.047168202785967e-16,0.008388293269329116,0.9916008895381198,1.0817192550475059e-05
PO0047_R4,0,0.47546595091181676,0.19331899022914484,0.3312129869581235,2.071900914851011e-06
PO0048_R1,2,2.9520865871075545e-55,1.3514750820621864e-07,0.9999352172145898,6.464763790165281e-05
PO0048_R2,2,4.096257331300675e-21,0.0002954575166202327,0.9997011573660476,3.3851173322728947e-06
PO0048_R3,2,7.389053220024112e-36,1.0606460678731388e-05,0.9999773702985512,1.202324077027928e-05
PO0048_R4,2,4.096257331300675e-21,0.0002954575166202327,0.9997011573660476,3.3851173322728947e-06
PO0049_R1,0,0.6676938275248254,0.09882778427170916,0.23347769079562916,6.974078362569233e-07
PO0049_R2,2,3.464587086260473e-18,0.00478983136436399,0.9952011859896186,8.982646017424349e-06
PO0049_R3,0,0.6676938275248254,0.09882778427170916,0.23347769079562916,6.974078362569233e-07
PO0049_R4,2,3.464587086260473e-18,0.00478983136436399,0.9952011859896186,8.982646017424349e-06
PO0050_R1,2,6.063459378663931e-46,1.5037374756101944e-09,0.9999999889175185,9.57874411949292e-09
PO0050_R2,2,7.465930066155974e-34,1.7255686755634395e-08,0.9999999802044164,2.539896591921082e-09
PO0050_R3,0,0.8426705300059879,8.041121606599708e-06,0.1573214288414085,3.099688341230717e-11
PO0050_R4,0,0.8426705300059879,8.041121606599708e-06,0.1573214288414085,3.099688341230717e-11
PO0051_R1,0,0.994903199664393,1.6511691461128404e-05,0.005080288378774554,2.653714794635876e-10
PO0051_R2,0,0.994903199664393,1.6511691461128404e-05,0.005080288378774554,2.653714794635876e-10
PO0051_R3,2,1.5763032993872756e-30,1.2889501752517218e-07,0.9999998254189358,4.568604644517419e-08
PO0051_R4,0,0.994903199664393,1.6511691461128404e-05,0.005080288378774554,2.653714794635876e-10
PO0052_R1,0,0.7248691623268209,0.18298718556089721,0.09214083312375362,2.8189885283721866e-06
PO0052_R2,0,0.7248691623268209,0.18298718556089721,0.09214083312375362,2.8189885283721866e-06
PO0052_R3,0,0.7248691623268209,0.18298718556089721,0.09214083312375362,2.8189885283721866e-06
PO0052_R4,0,0.7248691623268209,0.18298718556089721,0.09214083312375362,2.8189885283721866e-06
PO0053_R1,0,0.7422356543443439,0.024788462738314667,0.23297555493517957,3.2798216180480847e-07
PO0053_R2,0,0.7422356543443439,0.024788462738314667,0.23297555493517957,3.2798216180480847e-07
PO0053_R3,0,0.7422356543443439,0.024788462738314667,0.23297555493517957,3.2798216180480847e-07
PO0053_R4,0,0.7422356543443439,0.024788462738314667,0.23297555493517957,3.2798216180480847e-07
PO0054_R1,2,1.81683308897115e-35,9.910148625436151e-05,0.9998729663304984,2.7932183247341725e-05
PO0054_R2,2,4.951381345485574e-19,0.012774633333774503,0.9872039213414296,2.144532479584966e-05
PO0054_R3,2,3.3585703229297986e-16,0.014028297659193263,0.9859619586600192,9.743680786970124e-06
PO0054_R4,2,1.81683308897115e-35,9.910148625436151e-05,0.9998729663304984,2.7932183247341725e-05
PO0055_R1,0,0.6591533414189118,8.33929052672167e-08,0.3408465751869528,1.2299795136140522e-12
PO0055_R2,0,0.6591533414189118,8.33929052672167e-08,0.3408465751869528,1.2299795136140522e-12
PO0055_R3,0,0.6591533414189118,8.33929052672167e-08,0.3408465751869528,1.2299795136140522e-12
PO0055_R4,0,0.6591533414189118,8.33929052672167e-08,0.3408465751869528,1.2299795136140522e-12
PO0056_R1,0,0.9007698218462853,7.366556322974972e-07,0.09922944147843932,1.964308561875455e-11
PO0056_R2,0,0.9007698218462853,7.366556322974972e-07,0.09922944147843932,1.964308561875455e-11
PO0056_R3,0,0.9007698218462853,7.366556322974972e-07,0.09922944147843932,1.964308561875455e-11
PO0056_R4,0,0.9007698218462853,7.366556322974972e-07,0.09922944147843932,1.964308561875455e-11
PO0057_R1,0,0.6322933287654712,1.0254561325718158e-07,0.36770656868679824,2.11729746534829e-12
PO0057_R2,0,0.6322933287654712,1.0254561325718158e-07,0.36770656868679824,2.11729746534829e-12
PO0057_R3,2,3.995079254943007e-19,2.2056458210635914e-09,0.9999999977792107,1.5143406919048668e-11
PO0057_R4,0,0.6322933287654712,1.0254561325718158e-07,0.36770656868679824,2.11729746534829e-12
PO0058_R1,2,8.831421975876608e-48,2.2850467686440936e-07,0.9999742482568985,2.5523238424617952e-05
PO0058_R2,0,0.8802744221680224,0.10759441828016969,0.01212827595059098,2.8836012169192217e-06
PO0058_R3,0,0.8702895002232176,0.05633118276481661,0.07337738786654538,1.929145420235863e-06
PO0058_R4,0,0.8702895002232176,0.05633118276481661,0.07337738786654538,1.929145420235863e-06
PO0059_R1,2,6.7166142010294324e-40,3.5583030658430363e-07,0.9999927243479521,6.919821741151279e-06
PO0059_R2,2,8.885071745087587e-13,0.0001466500046897143,0.9998527409786852,6.090157369616056e-07
PO0059_R3,2,8.885071745087587e-13,0.0001466500046897143,0.9998527409786852,6.090157369616056e-07
PO0059_R4,2,8.270170094013082e-28,4.083229152225982e-06,0.9999940819107189,1.8348601289620033e-06
PO0060_R1,2,3.915107601670199e-63,5.641899139178774e-11,0.9999995502818985,4.496616824232611e-07
PO0060_R2,2,4.8545066070837296e-45,8.083867983543375e-09,0.9999997626160628,2.2930006916707757e-07
PO0060_R3,2,1.0640162944203224e-200,1.7365110411337873e-27,0.999942635837924,5.736416207672301e-05
PO0060_R4,2,7.980411575581198e-56,8.233295819436144e-10,0.9999993264624999,6.727141701489713e-07
PO0061_R1,2,6.28953679847963e-22,2.4601017694860598e-08,0.999999975177165,2.2181772916425356e-10
PO0061_R2,2,6.28953679847963e-22,2.4601017694860598e-08,0.999999975177165,2.2181772916425356e-10
PO0061_R3,2,6.28953679847963e-22,2.4601017694860598e-08,0.999999975177165,2.2181772916425356e-10
PO0061_R4,2,6.28953679847963e-22,2.4601017694860598e-08,0.999999975177165,2.2181772916425356e-10
PO0062_R1,0,0.4616993939185278,0.4136455434552563,0.12465039257696613,4.670049249953081e-06
PO0062_R2,0,0.4616993939185278,0.4136455434552563,0.12465039257696613,4.670049249953081e-06
PO0062_R3,0,0.4616993939185278,0.4136455434552563,0.12465039257696613,4.670049249953081e-06
PO0062_R4,0,0.4616993939185278,0.4136455434552563,0.12465039257696613,4.670049249953081e-06
PO0063_R1,2,1.5687977636969387e-13,8.769080392510232e-10,0.9999999991216773,1.2578477639078722e-12
PO0063_R2,2,1.5687977636969387e-13,8.769080392510232e-10,0.9999999991216773,1.2578477639078722e-12
PO0063_R3,2,1.5687977636969387e-13,8.769080392510232e-10,0.9999999991216773,1.2578477639078722e-12
PO0063_R4,2,1.5687977636969387e-13,8.769080392510232e-10,0.9999999991216773,1.2578477639078722e-12
PO0064_R1,0,0.8452743553730223,1.8474764336297076e-06,0.1547237971405557,9.988478023134504e-12
PO0064_R2,0,0.8452743553730223,1.8474764336297076e-06,0.1547237971405557,9.988478023134504e-12
PO0064_R3,2,3.0422357310277448e-18,2.5324133096085524e-07,0.9999997463541874,4.0448159836694656e-10
PO0064_R4,0,0.8452743553730223,1.8474764336297076e-06,0.1547237971405557,9.988478023134504e-12
PO0065_R1,2,4.402604207789672e-22,0.0003395028850223509,0.9996573412682909,3.155846687073579e-06
PO0065_R2,0,0.7186095226845104,0.01180910262803784,0.26958125091509627,1.237723553886691e-07
PO0065_R3,0,0.7186095226845104,0.01180910262803784,0.26958125091509627,1.237723553886691e-07
PO0065_R4,2,3.441625992764226e-96,1.9743487886513744e-10,0.9804188286404961,0.019581171162069762
PO0066_R1,2,1.2029416397083172e-25,6.743346184358393e-05,0.9999298671028793,2.6994352769726814e-06
PO0066_R2,0,0.6909383319100456,0.013108951110463542,0.29595251854617793,1.984333128738121e-07
PO0066_R3,0,0.6909383319100456,0.013108951110463542,0.29595251854617793,1.984333128738121e-07
PO0066_R4,2,1.2029416397083172e-25,6.743346184358393e-05,0.9999298671028793,2.6994352769726814e-06
PO0067_R1,2,0.0,1.3885244630970988e-64,0.9371437306293787,0.06285626937062092
PO0067_R2,2,9.87423791689564e-32,1.147775143139988e-05,0.9999836119829189,4.910265649819968e-06
PO0067_R3,2,4.2680203959755507e-305,7.743528891623216e-58,0.9980439357007268,0.001956064299272839
PO0067_R4,0,0.8872248271107318,0.032054693599858256,0.08071984816950487,6.31119904889189e-07
PO0068_R1,2,1.4604007688526572e-118,2.8259359080406872e-14,0.9980875105900446,0.0019124894099267578
PO0068_R2,2,1.1477121203965205e-89,7.809833997143894e-12,0.9999350430792278,6.495691296270354e-05
PO0068_R3,2,6.857808432482778e-16,0.006020228988959561,0.9939745865735768,5.18443746315321e-06
