respondent_id,posterior_distortion_score
PO0024_R1,24.081944809903874
PO0024_R2,36.657396423066295
PO0024_R3,36.657396423066295
PO0024_R4,36.657396423066295
PO0025_R1,38.97486009121547
PO0025_R2,38.974228679647936
PO0025_R3,38.958386382435414
PO0025_R4,24.343540398591134
PO0026_R1,24.083989732939976
PO0026_R2,24.081949618413883
PO0026_R3,24.081949394542853
PO0026_R4,24.343537629650417
PO0027_R1,24.08197799547125
PO0027_R2,24.081944823701185
PO0027_R3,24.08215678045554
PO0027_R4,24.08215678045554
PO0028_R1,35.65634229057145
PO0028_R2,35.65634229057145
PO0028_R3,35.65634229057145
PO0028_R4,35.65634229057145
PO0029_R1,37.10710820675505
PO0029_R2,24.081944864339352
PO0029_R3,37.10710820675505
PO0029_R4,37.10710820675505
PO0030_R1,24.08200928592371
PO0030_R2,24.082016566106905
PO0030_R3,24.083877951116992
PO0030_R4,24.08195362544609
PO0031_R1,24.084351240334083
PO0031_R2,24.084351240334083
PO0031_R3,24.081970592393255
PO0031_R4,24.084351240334083
PO0032_R1,34.20201101665444
PO0032_R2,34.20201101665444
PO0032_R3,34.20201101665444
PO0032_R4,34.20201101665444
PO0033_R1,38.645300772881065
PO0033_R2,38.645300772881065
PO0033_R3,38.645300772881065
PO0033_R4,38.645300772881065
PO0034_R1,36.920449739063045
PO0034_R2,24.74175914053938
PO0034_R3,36.920449739063045
PO0034_R4,36.920449739063045
PO0035_R1,37.33364318322634
PO0035_R2,37.33364318322634
PO0035_R3,37.33364318322634
PO0035_R4,37.33364318322634
PO0036_R1,35.531693319231245
PO0036_R2,24.08194949296738
PO0036_R3,35.531693319231245
PO0036_R4,35.531693319231245
PO0037_R1,32.6620910762644
PO0037_R2,24.08208360785752
PO0037_R3,24.08208360785752
PO0037_R4,24.083528648628626
PO0038_R1,24.08422911412113
PO0038_R2,24.082108608295353
PO0038_R3,24.08422911412113
PO0038_R4,24.082253160703143
PO0039_R1,34.44468030079928
PO0039_R2,34.44468030079928
PO0039_R3,24.09640349584103
PO0039_R4,24.132745146946196
PO0040_R1,35.43714256889091
PO0040_R2,35.43714256889091
PO0040_R3,35.43714256889091
PO0040_R4,32.886296536139135
PO0041_R1,24.081950813010756
PO0041_R2,38.96209760810449
PO0041_R3,31.960787629697705
PO0041_R4,38.96209760810449
PO0042_R1,24.13206007033456
PO0042_R2,24.13206007033456
PO0042_R3,24.13206007033456
PO0042_R4,30.88945752784908
PO0043_R1,24.081959913690625
PO0043_R2,38.11263559825595
PO0043_R3,38.11263559825595
PO0043_R4,38.11263559825595
PO0044_R1,33.3087698505019
PO0044_R2,33.3087698505019
PO0044_R3,33.3087698505019
PO0044_R4,24.094293910002666
PO0045_R1,34.584356711281735
PO0045_R2,24.08209537844459
PO0045_R3,34.584356711281735
PO0045_R4,34.584356711281735
PO0046_R1,24.081944804479058
PO0046_R2,24.08194537870447
PO0046_R3,38.87003203662587
PO0046_R4,24.081944805146648
PO0047_R1,37.01620429601853
PO0047_R2,37.01620429601853
PO0047_R3,24.20687831626328
PO0047_R4,34.032395609525366
PO0048_R1,24.081963728805725
PO0048_R2,24.086346073699907
PO0048_R3,24.08210591654473
PO0048_R4,24.086346073699907
PO0049_R1,35.483961178926634
PO0049_R2,24.153284300007176
PO0049_R3,35.483961178926634
PO0049_R4,24.153284300007176
PO0050_R1,24.08194482935749
PO0050_R2,24.08194506211712
PO0050_R3,36.61449577015007
PO0050_R4,36.61449577015007
PO0051_R1,38.87866865842399
PO0051_R2,38.87866865842399
PO0051_R3,24.0819467360995
PO0051_R4,38.87866865842399
PO0052_R1,37.58771365736288
PO0052_R2,37.58771365736288
PO0052_R3,37.58771365736288
PO0052_R4,37.58771365736288
PO0053_R1,35.48986650119288
PO0053_R2,35.48986650119288
PO0053_R3,35.48986650119288
PO0053_R4,35.48986650119288
PO0054_R1,24.083428075079883
PO0054_R2,24.272208862087147
PO0054_R3,24.29087719625864
PO0054_R4,24.083428075079883
PO0055_R1,33.88505842682617
PO0055_R2,33.88505842682617
PO0055_R3,33.88505842682617
PO0055_R4,33.88505842682617
PO0056_R1,37.47845585785249
PO0056_R2,37.47845585785249
PO0056_R3,37.47845585785249
PO0056_R4,37.47845585785249
PO0057_R1,33.48558911064379
PO0057_R2,33.48558911064379
PO0057_R3,24.081944837309532
PO0057_R4,33.48558911064379
PO0058_R1,24.081954884446723
PO0058_R2,38.7760851423316
PO0058_R3,37.8640995726551
PO0058_R4,37.8640995726551
PO0059_R1,24.08195191419389
PO0059_R2,24.084129089270807
PO0059_R3,24.084129089270807
PO0059_R4,24.082006097843504
PO0060_R1,24.081944922925658
PO0060_R2,24.0819449848365
PO0060_R3,24.08195981066712
PO0060_R4,24.081944992697146
PO0061_R1,24.081945170908106
PO0061_R2,24.081945170908106
PO0061_R3,24.081945170908106
PO0061_R4,24.081945170908106
PO0062_R1,37.109080179850686
PO0062_R2,37.109080179850686
PO0062_R3,37.109080179850686
PO0062_R4,37.109080179850686
PO0063_R1,24.081944817518735
PO0063_R2,24.081944817518735
PO0063_R3,24.081944817518735
PO0063_R4,24.081944817518735
PO0064_R1,36.65312834261741
PO0064_R2,36.65312834261741
PO0064_R3,24.08194857620047
PO0064_R4,36.65312834261741
PO0065_R1,24.08700200150815
PO0065_R2,34.94518448964849
PO0065_R3,34.94518448964849
PO0065_R4,24.087067155213937
PO0066_R1,24.082949827956163
PO0066_R2,34.55301007744279
PO0066_R3,34.55301007744279
PO0066_R4,24.082949827956163
PO0067_R1,24.09838772666747
PO0067_R2,24.08211703235292
PO0067_R3,24.082456502229793
PO0067_R4,37.75440530037489
PO0068_R1,24.08244510323178
PO0068_R2,24.08196179701349
PO0068_R3,24.17160818008263
PO0068_R4,24.08196179701349
PO0069_R1,24.081946891800012
PO0069_R2,24.081973941036036
PO0069_R3,24.081946891800012
PO0069_R4,24.081946891800012
PO0070_R1,24.08194506987711
PO0070_R2,24.08194482920489
PO0070_R3,24.08194508495425
PO0070_R4,24.081945349109752
PO0071_R1,37.34015333459559
PO0071_R2,24.08194834595593
PO0071_R3,37.34015333459559
PO0071_R4,24.081944839583123
PO0072_R1,24.081944814638398
PO0072_R2,37.124492692794355
PO0072_R3,37.124492692794355
PO0072_R4,37.124492692794355
PO0073_R1,24.08194497288444
PO0073_R2,36.4903823119508
PO0073_R3,36.4903823119508
PO0073_R4,24.081944997763557
PO0074_R1,24.081944830777218
PO0074_R2,34.792365421435704
PO0074_R3,24.081944830777218
PO0074_R4,34.792365421435704
PO0075_R1,24.082325326626837
PO0075_R2,24.08909934527093
PO0075_R3,24.081978416398297
PO0075_R4,24.08210848040962
PO0076_R1,35.23763845538286
PO0076_R2,35.23763845538286
PO0076_R3,35.23763845538286
PO0076_R4,35.23763845538286
PO0077_R1,24.4529497770901
PO0077_R2,30.777871160304258
PO0077_R3,30.777871160304258
PO0077_R4,24.4529497770901
PO0078_R1,37.95704554278994
PO0078_R2,26.9942401103125
PO0078_R3,24.082130010773323
PO0078_R4,37.95704554278994
PO0079_R1,24.096067891047216
PO0079_R2,32.73370387952271
PO0079_R3,32.73370387952271
PO0079_R4,24.096067891047216
PO0080_R1,29.45318766583478
PO0080_R2,29.45318766583478
PO0080_R3,29.45318766583478
PO0080_R4,24.098947179474816
PO0081_R1,37.60540985930879
PO0081_R2,37.60540985930879
PO0081_R3,37.60540985930879
PO0081_R4,37.60540985930879
PO0082_R1,25.523420132555326
PO0082_R2,25.523420132555326
PO0082_R3,38.259290414104484
PO0082_R4,25.523420132555326
PO0083_R1,24.128319140142864
PO0083_R2,37.1220438417351
PO0083_R3,24.083777839836703
PO0083_R4,24.42647571790146
PO0084_R1,37.247168285817544
PO0084_R2,37.247168285817544
PO0084_R3,37.247168285817544
PO0084_R4,37.247168285817544
PO0085_R1,38.953701689482806
PO0085_R2,38.953701689482806
PO0085_R3,38.953701689482806
PO0085_R4,38.953701689482806
PO0086_R1,24.08197304143327
PO0086_R2,35.14373799539685
PO0086_R3,35.14373799539685
PO0086_R4,35.14373799539685
PO0087_R1,24.081944866317798
PO0087_R2,24.08200982056216
PO0087_R3,38.87708885531898
PO0087_R4,38.87708885531898
PO0088_R1,24.081944807498047
PO0088_R2,24.081944807498047
PO0088_R3,24.081944807498047
PO0088_R4,24.081944807498047
PO0089_R1,34.797435808559555
PO0089_R2,34.797435808559555
PO0089_R3,24.081944836061183
PO0089_R4,34.797435808559555
PO0090_R1,24.13905209500078
PO0090_R2,38.95996632521656
PO0090_R3,38.95996632521656
PO0090_R4,24.086346349043602
PO0091_R1,38.97088051519202
PO0091_R2,24.082225766686964
PO0091_R3,24.118425224689275
PO0091_R4,24.118425224689275
PO0092_R1,37.94635560332181
PO0092_R2,37.94635560332181
PO0092_R3,37.94635560332181
PO0092_R4,37.94635560332181
PO0093_R1,38.035105425555756
PO0093_R2,24.081945104206827
PO0093_R3,24.08194912246508
PO0093_R4,38.035105425555756
PO0094_R1,24.081946798911822
PO0094_R2,24.081946798911822
PO0094_R3,24.081946798911822
PO0094_R4,24.082160285927618
PO0095_R1,38.85219048649556
PO0095_R2,24.08194670465456
PO0095_R3,38.85219048649556
PO0095_R4,38.85219048649556
PO0096_R1,24.08226262754888
PO0096_R2,24.08226262754888
PO0096_R3,24.08226262754888
PO0096_R4,24.08226262754888
PO0097_R1,24.08335907445804
PO0097_R2,24.082003857925987
PO0097_R3,35.3439507506646
PO0097_R4,24.08198788662849
PO0098_R1,24.28663790369197
PO0098_R2,24.28663790369197
PO0098_R3,24.28663790369197
PO0098_R4,24.096183382875456
PO0099_R1,24.08271669350007
PO0099_R2,24.081976190646934
PO0099_R3,24.08271669350007
PO0099_R4,24.081947607103494
PO0100_R1,33.97204964116096
PO0100_R2,33.97204964116096
PO0100_R3,33.97204964116096
PO0100_R4,33.97204964116096
