parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value,significant_5pct
B_CARACC_CS,-0.4710220792670982,0.4493361077127001,-1.0482622499776133,0.2945177970848931,0.6050697586172384,-0.7784591322883523,0.43629839029946527,0
B_CARACC_ES,-0.7603309361158654,0.12431335451288777,-6.116245025284397,9.580598536729212e-10,0.17949502262193073,-4.235944401184571,2.2759309203701505e-05,1
B_CARACC_PT,-3.163781703376066,1.1570952243331654,-2.734244889135512,0.0062523524221387294,1.279321753991126,-2.47301485611884,0.01339785733877763,1
B_CARACC_RP,-1.0929472746870046,2594.8009951142653,-0.0004212065883838137,0.9996639257761575,22.196429721711745,-0.049239778126025514,0.9607282113369195,0
B_CARACC_WALK,-1.31835052757256,0.14909758870414716,-8.842198851307714,0.0,0.25464391693969196,-5.177231576612877,2.2520261477865233e-07,1
B_COST_LOGMEAN,-6.378363349124607,2.010148320900256,-3.1730809526871235,0.001508304621990808,3.538165817983859,-1.8027316065020287,0.07143037587361034,0
B_CROWDING,-0.016991061669083055,0.010874159007365328,-1.5625173089316242,0.11816617150139219,0.016481552727460887,-1.0309138920372014,0.302581201406928,0
B_DETOUR_RP,-0.7986951203550142,647.2332916980085,-0.001234014273678116,0.9990153993131121,3.4359204737698064,-0.2324544838718883,0.8161850355941014,0
B_EGRESS_OWNED,-0.3666891083047738,0.7918057463615196,-0.4631048839816734,0.6432891894019739,1.2132231760556427,-0.3022437384496158,0.7624662639299706,0
B_EGRESS_SHARED,-1.176499977012707,5.117892370232704,-0.22987978095350467,0.8181851880794095,7.256406963489162,-0.16213257924098018,0.8712014510778989,0
B_MAAS_BS,-1.2967145093037804,0.3774160113528595,-3.4357697349820073,0.0005908729434402904,0.5016221943483744,-2.585042137117278,0.009736709719999403,1
B_MAAS_CS,0.9008662934062595,1.0526538321937042,0.8558048865208391,0.39210571188630783,1.0695785123620902,0.842262894209382,0.39964081593133227,0
B_MAAS_ES,-0.36230347817353004,0.39710457650254244,-0.9123628877926326,0.3615777192023151,0.5496168477557469,-0.6591928170559646,0.5097719588680405,0
B_MAAS_PT,-0.21417417951290382,1.126269372108932,-0.19016248227709864,0.8491818094435273,1.72153717327466,-0.12440868709532868,0.900991695478438,0
B_MAAS_RP,2.2156832413445438,2461.5200422939106,0.0009001280522907019,0.9992818018213161,6.639526232415922,0.333711045605482,0.7385976137634025,0
B_MAAS_WALK,-2.6762740877522773,0.47864511650305197,-5.591353584269177,2.2530623811078954e-08,0.7402300579378456,-3.615462597138948,0.0002998117622159402,1
B_PARKING,0.18649734204410967,1.0172513429863326,0.1833345744195448,0.8545355076530401,1.5722516173633212,0.11861799980646053,0.9055780042520305,0
B_PEDELEC,-0.2536444482061185,0.2245659800481531,-1.1294874145751292,0.2586922757214023,0.21207235701516988,-1.1960278641500404,0.23168568561113378,0
B_PTPASS_BS,-0.27346045399136565,0.21640531256987103,-1.2636494490082038,0.20635587665463317,0.38017009143298874,-0.7193108036473921,0.4719494407573088,0
B_PTPASS_CS,-0.755850044383422,0.8859968623750863,-0.8531069087053191,0.3936000205389769,1.0681683604214893,-0.7076132119146186,0.4791854859689142,0
B_PTPASS_ES,-0.11343110106093263,0.2536054289992116,-0.44727394641573404,0.6546772759125441,0.45008604627569254,-0.2520209235534761,0.8010248910227433,0
B_PTPASS_PT,-2.14215680826085,0.8752535050456893,-2.447470128267612,0.014386304992803911,0.6745089211866916,-3.1758761685346797,0.0014938470376386626,1
B_PTPASS_RP,2.3681362827071935,2264.203365538701,0.0010459026422936903,0.9991654905817577,2.6432020740662923,0.8959346339585991,0.3702876753073914,0
B_PTPASS_WALK,-0.6990790159784743,0.29595391051314734,-2.3621212328850736,0.018170698948897224,0.5778729858780978,-1.2097451050012311,0.2263767163594208,0
B_RANGE,0.11621965297205199,0.02936585807626476,3.9576453945334444,7.569221462611075e-05,0.027641379639288803,4.204553263573723,2.6159833135919186e-05,1
B_SCHEME_LD_FREE_FLOAT,-0.6458599270437857,24.460673194985315,-0.026404012755306894,0.9789350935511727,26.076764311985816,-0.024767640621230193,0.980240302179862,0
B_SCHEME_LD_HYBRID,3.7274434583930325,86.19221025889883,0.04324571149987648,0.9655056666434858,131.1029109239398,0.028431431706009435,0.9773180554524399,0
B_SCHEME_SD_FREE_FLOAT,2.755464608533465,37.37041319776555,0.07373385447871418,0.9412221601191035,56.75208151308628,0.04855266159529481,0.9612757960123302,0
B_TIME_BS,-0.2635709312306446,0.012173012248346923,-21.652071471992247,0.0,0.013343156371947678,-19.753267059417038,0.0,1
B_TIME_CAR,-0.18808402624338305,0.031124195317913682,-6.043016512466441,1.5125916075220402e-09,0.038019757854476054,-4.947007473411354,7.536308417321891e-07,1
B_TIME_CS,-1.214924438510726,1.2531940061019577,-0.9694623758134077,0.3323145436297792,0.5293490677683552,-2.2951290792532024,0.02172572803559758,1
B_TIME_ES,-0.17188877678386777,0.019413678168278416,-8.854003620227454,0.0,0.020905934734008643,-8.222008677002536,2.220446049250313e-16,1
B_TIME_PT,-0.3269265806761182,0.04093409363052863,-7.986657372383995,1.3322676295501878e-15,0.037800256180463655,-8.648792725512902,0.0,1
B_TIME_RP,-0.6427913348949366,141.39343087485364,-0.004546118804231201,0.9963727344887674,0.1386800651794814,-4.635066576173211,3.5682261989578024e-06,1
B_TIME_WALK,-0.2909595409825206,0.014587055893596173,-19.946419833096957,0.0,0.02365867888534439,-12.298215905992892,0.0,1
B_TRANSFER_PT,6.009297895786399,82.04459102108972,0.07324429095199826,0.9416117219308586,125.58175842816674,0.0478516782293962,0.9618344504262373,0
PHI_POOL,2.114855438814514,0.27004921066631804,7.8313705624109415,4.884981308350689e-15,0.34255287511651655,6.173807293531438,6.666478480354954e-10,1
SIGMA_BS,-0.21846687632976905,0.10363535341990716,-2.1080342674626715,0.0350280254410642,0.19917564894393172,-1.0968553509835324,0.272704629362412,0
SIGMA_CAR,3.2198958951772356,0.16576923114114733,19.42396591340642,0.0,0.27342570572539193,11.77612721757425,0.0,1
SIGMA_COST,2.9449663685378242,0.8297131206014139,3.5493790509220564,0.0003861408061993643,1.4465632544453257,2.035836566073324,0.04176676928973033,1
SIGMA_CS,-0.6476900654961423,0.6125763726873898,-1.0573213306525482,0.29036496145514734,0.744150942284487,-0.8703745822155151,0.38409573255527096,0
SIGMA_ES,-1.9978571609767175,0.1527709306635739,-13.077469334636179,0.0,0.32070421893512124,-6.2295942585678485,4.676448117635346e-10,1
SIGMA_PT,0.812987581549363,0.4796277963408159,1.695038502254917,0.09006811708749396,0.37366299740762815,2.1757240807616727,0.029575898455468597,1
SIGMA_RP,0.6938518052469448,1341.1423499042166,0.0005173588063164951,0.9995872074144594,2.6760355218244127,0.2592834809509198,0.7954165239967692,0
SIGMA_WALK,-3.65593620882644,0.2590607451342737,-14.112273964670075,0.0,0.5731538128555901,-6.378630180634562,1.7867884949396284e-10,1
