model_key,block_template_id,respondent_id,run_repeat,exact_repeat_flip_rate_mean,response_entropy_mean,intervention_gap_tv_mean,excess_intervention_gap_mean
poe_gpt54_nano,POT0005,PO0005_R3,3,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0005,PO0005_R4,4,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0006,PO0006_R1,1,0.21875,0.2354029359710163,0.125,-0.15277777777777776
poe_gpt54_nano,POT0006,PO0006_R2,2,0.21875,0.2354029359710163,0.125,-0.15277777777777776
poe_gpt54_nano,POT0006,PO0006_R3,3,0.21875,0.2354029359710163,0.125,-0.15277777777777776
poe_gpt54_nano,POT0006,PO0006_R4,4,0.21875,0.2354029359710163,0.125,-0.15277777777777776
poe_gpt54_nano,POT0007,PO0007_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0007,PO0007_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0007,PO0007_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0007,PO0007_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0008,PO0008_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0008,PO0008_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0008,PO0008_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0008,PO0008_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0009,PO0009_R1,1,0.28125,0.30856123639483224,0.08333333333333333,-0.3680555555555555
poe_gpt54_nano,POT0009,PO0009_R2,2,0.28125,0.30856123639483224,0.08333333333333333,-0.3680555555555555
poe_gpt54_nano,POT0009,PO0009_R3,3,0.28125,0.30856123639483224,0.08333333333333333,-0.3680555555555555
poe_gpt54_nano,POT0009,PO0009_R4,4,0.28125,0.30856123639483224,0.08333333333333333,-0.3680555555555555
poe_gpt54_nano,POT0010,PO0010_R1,1,0.21875,0.2354029359710163,0.125,-0.2569444444444444
poe_gpt54_nano,POT0010,PO0010_R2,2,0.21875,0.2354029359710163,0.125,-0.2569444444444444
poe_gpt54_nano,POT0010,PO0010_R3,3,0.21875,0.2354029359710163,0.125,-0.2569444444444444
poe_gpt54_nano,POT0010,PO0010_R4,4,0.21875,0.2354029359710163,0.125,-0.2569444444444444
poe_gpt54_nano,POT0011,PO0011_R1,1,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0011,PO0011_R2,2,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0011,PO0011_R3,3,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0011,PO0011_R4,4,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0012,PO0012_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0012,PO0012_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0012,PO0012_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0012,PO0012_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0013,PO0013_R1,1,0.16666666666666666,0.18390548493969866,0.041666666666666664,-0.20138888888888887
poe_gpt54_nano,POT0013,PO0013_R2,2,0.16666666666666666,0.18390548493969866,0.041666666666666664,-0.20138888888888887
poe_gpt54_nano,POT0013,PO0013_R3,3,0.16666666666666666,0.18390548493969866,0.041666666666666664,-0.20138888888888887
poe_gpt54_nano,POT0013,PO0013_R4,4,0.16666666666666666,0.18390548493969866,0.041666666666666664,-0.20138888888888887
poe_gpt54_nano,POT0014,PO0014_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0014,PO0014_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0014,PO0014_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0014,PO0014_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0015,PO0015_R1,1,0.0625,0.07029189307735104,0.16666666666666666,0.16666666666666666
poe_gpt54_nano,POT0015,PO0015_R2,2,0.0625,0.07029189307735104,0.16666666666666666,0.16666666666666666
poe_gpt54_nano,POT0015,PO0015_R3,3,0.0625,0.07029189307735104,0.16666666666666666,0.16666666666666666
poe_gpt54_nano,POT0015,PO0015_R4,4,0.0625,0.07029189307735104,0.16666666666666666,0.16666666666666666
poe_gpt54_nano,POT0016,PO0016_R1,1,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0016,PO0016_R2,2,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0016,PO0016_R3,3,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0016,PO0016_R4,4,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0017,PO0017_R1,1,0.22916666666666666,0.25419737801704967,0.16666666666666666,-0.14583333333333334
poe_gpt54_nano,POT0017,PO0017_R2,2,0.22916666666666666,0.25419737801704967,0.16666666666666666,-0.14583333333333334
poe_gpt54_nano,POT0017,PO0017_R3,3,0.22916666666666666,0.25419737801704967,0.16666666666666666,-0.14583333333333334
poe_gpt54_nano,POT0017,PO0017_R4,4,0.22916666666666666,0.25419737801704967,0.16666666666666666,-0.14583333333333334
poe_gpt54_nano,POT0018,PO0018_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0018,PO0018_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0018,PO0018_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0018,PO0018_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0019,PO0019_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0019,PO0019_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0019,PO0019_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0019,PO0019_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0020,PO0020_R1,1,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0020,PO0020_R2,2,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0020,PO0020_R3,3,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0020,PO0020_R4,4,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0021,PO0021_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0021,PO0021_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0021,PO0021_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0021,PO0021_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0022,PO0022_R1,1,0.03125,0.03514594653867552,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0022,PO0022_R2,2,0.03125,0.03514594653867552,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0022,PO0022_R3,3,0.03125,0.03514594653867552,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0022,PO0022_R4,4,0.03125,0.03514594653867552,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0023,PO0023_R1,1,0.09375,0.10543783961602655,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0023,PO0023_R2,2,0.09375,0.10543783961602655,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0023,PO0023_R3,3,0.09375,0.10543783961602655,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0023,PO0023_R4,4,0.09375,0.10543783961602655,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0024,PO0024_R1,1,0.125,0.12996509635498973,0.0,-0.13888888888888887
poe_gpt54_nano,POT0024,PO0024_R2,2,0.125,0.12996509635498973,0.0,-0.13888888888888887
poe_gpt54_nano,POT0024,PO0024_R3,3,0.125,0.12996509635498973,0.0,-0.13888888888888887
poe_gpt54_nano,POT0024,PO0024_R4,4,0.125,0.12996509635498973,0.0,-0.13888888888888887
poe_gpt54_nano,POT0025,PO0025_R1,1,0.3020833333333333,0.3220463335410095,0.20833333333333334,-0.27777777777777773
poe_gpt54_nano,POT0025,PO0025_R2,2,0.3020833333333333,0.3220463335410095,0.20833333333333334,-0.27777777777777773
poe_gpt54_nano,POT0025,PO0025_R3,3,0.3020833333333333,0.3220463335410095,0.20833333333333334,-0.27777777777777773
poe_gpt54_nano,POT0025,PO0025_R4,4,0.3020833333333333,0.3220463335410095,0.20833333333333334,-0.27777777777777773
poe_gpt54_nano,POT0026,PO0026_R1,1,0.09375,0.10543783961602655,0.0,-0.10416666666666667
poe_gpt54_nano,POT0026,PO0026_R2,2,0.09375,0.10543783961602655,0.0,-0.10416666666666667
poe_gpt54_nano,POT0026,PO0026_R3,3,0.09375,0.10543783961602655,0.0,-0.10416666666666667
poe_gpt54_nano,POT0026,PO0026_R4,4,0.09375,0.10543783961602655,0.0,-0.10416666666666667
poe_gpt54_nano,POT0027,PO0027_R1,1,0.11458333333333333,0.12178934410866868,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0027,PO0027_R2,2,0.11458333333333333,0.12178934410866868,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0027,PO0027_R3,3,0.11458333333333333,0.12178934410866868,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0027,PO0027_R4,4,0.11458333333333333,0.12178934410866868,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0028,PO0028_R1,1,0.125,0.14058378615470207,0.08333333333333333,-0.125
poe_gpt54_nano,POT0028,PO0028_R2,2,0.125,0.14058378615470207,0.08333333333333333,-0.125
poe_gpt54_nano,POT0028,PO0028_R3,3,0.125,0.14058378615470207,0.08333333333333333,-0.125
poe_gpt54_nano,POT0028,PO0028_R4,4,0.125,0.14058378615470207,0.08333333333333333,-0.125
poe_gpt54_nano,POT0029,PO0029_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0029,PO0029_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0029,PO0029_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0029,PO0029_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0030,PO0030_R1,1,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0030,PO0030_R2,2,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0030,PO0030_R3,3,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0030,PO0030_R4,4,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0031,PO0031_R1,1,0.10416666666666666,0.11361359186234762,0.25,0.006944444444444457
poe_gpt54_nano,POT0031,PO0031_R2,2,0.10416666666666666,0.11361359186234762,0.25,0.006944444444444457
poe_gpt54_nano,POT0031,PO0031_R3,3,0.10416666666666666,0.11361359186234762,0.25,0.006944444444444457
poe_gpt54_nano,POT0031,PO0031_R4,4,0.10416666666666666,0.11361359186234762,0.25,0.006944444444444457
poe_gpt54_nano,POT0032,PO0032_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0032,PO0032_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0032,PO0032_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0032,PO0032_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0033,PO0033_R1,1,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0033,PO0033_R2,2,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0033,PO0033_R3,3,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0033,PO0033_R4,4,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0034,PO0034_R1,1,0.15625,0.16511104289366527,0.125,-0.013888888888888876
poe_gpt54_nano,POT0034,PO0034_R2,2,0.15625,0.16511104289366527,0.125,-0.013888888888888876
poe_gpt54_nano,POT0034,PO0034_R3,3,0.15625,0.16511104289366527,0.125,-0.013888888888888876
poe_gpt54_nano,POT0034,PO0034_R4,4,0.15625,0.16511104289366527,0.125,-0.013888888888888876
poe_gpt54_nano,POT0035,PO0035_R1,1,0.03125,0.03514594653867552,0.0,0.0
poe_gpt54_nano,POT0035,PO0035_R2,2,0.03125,0.03514594653867552,0.0,0.0
poe_gpt54_nano,POT0035,PO0035_R3,3,0.03125,0.03514594653867552,0.0,0.0
poe_gpt54_nano,POT0035,PO0035_R4,4,0.03125,0.03514594653867552,0.0,0.0
poe_gpt54_nano,POT0036,PO0036_R1,1,0.16666666666666666,0.18390548493969866,0.20833333333333334,-0.13888888888888887
poe_gpt54_nano,POT0036,PO0036_R2,2,0.16666666666666666,0.18390548493969866,0.20833333333333334,-0.13888888888888887
poe_gpt54_nano,POT0036,PO0036_R3,3,0.16666666666666666,0.18390548493969866,0.20833333333333334,-0.13888888888888887
poe_gpt54_nano,POT0036,PO0036_R4,4,0.16666666666666666,0.18390548493969866,0.20833333333333334,-0.13888888888888887
poe_gpt54_nano,POT0037,PO0037_R1,1,0.09375,0.10543783961602655,0.125,-0.08333333333333333
poe_gpt54_nano,POT0037,PO0037_R2,2,0.09375,0.10543783961602655,0.125,-0.08333333333333333
poe_gpt54_nano,POT0037,PO0037_R3,3,0.09375,0.10543783961602655,0.125,-0.08333333333333333
poe_gpt54_nano,POT0037,PO0037_R4,4,0.09375,0.10543783961602655,0.125,-0.08333333333333333
poe_gpt54_nano,POT0038,PO0038_R1,1,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0038,PO0038_R2,2,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0038,PO0038_R3,3,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0038,PO0038_R4,4,0.0625,0.07029189307735104,0.08333333333333333,-0.020833333333333332
poe_gpt54_nano,POT0039,PO0039_R1,1,0.20833333333333334,0.24357868821733736,0.125,-0.2916666666666667
poe_gpt54_nano,POT0039,PO0039_R2,2,0.20833333333333334,0.24357868821733736,0.125,-0.2916666666666667
poe_gpt54_nano,POT0039,PO0039_R3,3,0.20833333333333334,0.24357868821733736,0.125,-0.2916666666666667
poe_gpt54_nano,POT0039,PO0039_R4,4,0.20833333333333334,0.24357868821733736,0.125,-0.2916666666666667
poe_gpt54_nano,POT0040,PO0040_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0040,PO0040_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0040,PO0040_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0040,PO0040_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0041,PO0041_R1,1,0.3125,0.34084077558704284,0.16666666666666666,-0.21527777777777776
poe_gpt54_nano,POT0041,PO0041_R2,2,0.3125,0.34084077558704284,0.16666666666666666,-0.21527777777777776
poe_gpt54_nano,POT0041,PO0041_R3,3,0.3125,0.34084077558704284,0.16666666666666666,-0.21527777777777776
poe_gpt54_nano,POT0041,PO0041_R4,4,0.3125,0.34084077558704284,0.16666666666666666,-0.21527777777777776
poe_gpt54_nano,POT0042,PO0042_R1,1,0.11458333333333333,0.12178934410866868,0.20833333333333334,0.06944444444444446
poe_gpt54_nano,POT0042,PO0042_R2,2,0.11458333333333333,0.12178934410866868,0.20833333333333334,0.06944444444444446
poe_gpt54_nano,POT0042,PO0042_R3,3,0.11458333333333333,0.12178934410866868,0.20833333333333334,0.06944444444444446
poe_gpt54_nano,POT0042,PO0042_R4,4,0.11458333333333333,0.12178934410866868,0.20833333333333334,0.06944444444444446
poe_gpt54_nano,POT0043,PO0043_R1,1,0.125,0.14058378615470207,0.0,-0.20833333333333334
poe_gpt54_nano,POT0043,PO0043_R2,2,0.125,0.14058378615470207,0.0,-0.20833333333333334
poe_gpt54_nano,POT0043,PO0043_R3,3,0.125,0.14058378615470207,0.0,-0.20833333333333334
poe_gpt54_nano,POT0043,PO0043_R4,4,0.125,0.14058378615470207,0.0,-0.20833333333333334
poe_gpt54_nano,POT0044,PO0044_R1,1,0.125,0.14058378615470207,0.16666666666666666,-0.041666666666666664
poe_gpt54_nano,POT0044,PO0044_R2,2,0.125,0.14058378615470207,0.16666666666666666,-0.041666666666666664
poe_gpt54_nano,POT0044,PO0044_R3,3,0.125,0.14058378615470207,0.16666666666666666,-0.041666666666666664
poe_gpt54_nano,POT0044,PO0044_R4,4,0.125,0.14058378615470207,0.16666666666666666,-0.041666666666666664
poe_gpt54_nano,POT0045,PO0045_R1,1,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0045,PO0045_R2,2,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0045,PO0045_R3,3,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0045,PO0045_R4,4,0.0,0.0,0.0,0.0
poe_gpt54_nano,POT0046,PO0046_R1,1,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0046,PO0046_R2,2,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0046,PO0046_R3,3,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0046,PO0046_R4,4,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0047,PO0047_R1,1,0.15625,0.1757297326933776,0.25,0.14583333333333334
poe_gpt54_nano,POT0047,PO0047_R2,2,0.15625,0.1757297326933776,0.25,0.14583333333333334
poe_gpt54_nano,POT0047,PO0047_R3,3,0.15625,0.1757297326933776,0.25,0.14583333333333334
poe_gpt54_nano,POT0047,PO0047_R4,4,0.15625,0.1757297326933776,0.25,0.14583333333333334
poe_gpt54_nano,POT0048,PO0048_R1,1,0.10416666666666666,0.11361359186234762,0.08333333333333333,-0.125
poe_gpt54_nano,POT0048,PO0048_R2,2,0.10416666666666666,0.11361359186234762,0.08333333333333333,-0.125
poe_gpt54_nano,POT0048,PO0048_R3,3,0.10416666666666666,0.11361359186234762,0.08333333333333333,-0.125
poe_gpt54_nano,POT0048,PO0048_R4,4,0.10416666666666666,0.11361359186234762,0.08333333333333333,-0.125
poe_gpt54_nano,POT0049,PO0049_R1,1,0.13541666666666666,0.14875953840102313,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0049,PO0049_R2,2,0.13541666666666666,0.14875953840102313,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0049,PO0049_R3,3,0.13541666666666666,0.14875953840102313,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0049,PO0049_R4,4,0.13541666666666666,0.14875953840102313,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0050,PO0050_R1,1,0.07291666666666666,0.07846764532367209,0.125,0.125
poe_gpt54_nano,POT0050,PO0050_R2,2,0.07291666666666666,0.07846764532367209,0.125,0.125
poe_gpt54_nano,POT0050,PO0050_R3,3,0.07291666666666666,0.07846764532367209,0.125,0.125
poe_gpt54_nano,POT0050,PO0050_R4,4,0.07291666666666666,0.07846764532367209,0.125,0.125
poe_gpt54_nano,POT0051,PO0051_R1,1,0.0625,0.07029189307735104,0.08333333333333333,0.08333333333333333
poe_gpt54_nano,POT0051,PO0051_R2,2,0.0625,0.07029189307735104,0.08333333333333333,0.08333333333333333
poe_gpt54_nano,POT0051,PO0051_R3,3,0.0625,0.07029189307735104,0.08333333333333333,0.08333333333333333
poe_gpt54_nano,POT0051,PO0051_R4,4,0.0625,0.07029189307735104,0.08333333333333333,0.08333333333333333
poe_gpt54_nano,POT0052,PO0052_R1,1,0.25,0.27054888250969183,0.20833333333333334,-0.03472222222222221
poe_gpt54_nano,POT0052,PO0052_R2,2,0.25,0.27054888250969183,0.20833333333333334,-0.03472222222222221
poe_gpt54_nano,POT0052,PO0052_R3,3,0.25,0.27054888250969183,0.20833333333333334,-0.03472222222222221
poe_gpt54_nano,POT0052,PO0052_R4,4,0.25,0.27054888250969183,0.20833333333333334,-0.03472222222222221
poe_gpt54_nano,POT0053,PO0053_R1,1,0.14583333333333331,0.15693529064734418,0.16666666666666666,-0.07638888888888888
poe_gpt54_nano,POT0053,PO0053_R2,2,0.14583333333333331,0.15693529064734418,0.16666666666666666,-0.07638888888888888
poe_gpt54_nano,POT0053,PO0053_R3,3,0.14583333333333331,0.15693529064734418,0.16666666666666666,-0.07638888888888888
poe_gpt54_nano,POT0053,PO0053_R4,4,0.14583333333333331,0.15693529064734418,0.16666666666666666,-0.07638888888888888
poe_gpt54_nano,POT0054,PO0054_R1,1,0.15625,0.1757297326933776,0.0,-0.20833333333333334
poe_gpt54_nano,POT0054,PO0054_R2,2,0.15625,0.1757297326933776,0.0,-0.20833333333333334
poe_gpt54_nano,POT0054,PO0054_R3,3,0.15625,0.1757297326933776,0.0,-0.20833333333333334
poe_gpt54_nano,POT0054,PO0054_R4,4,0.15625,0.1757297326933776,0.0,-0.20833333333333334
poe_gpt54_nano,POT0055,PO0055_R1,1,0.11458333333333334,0.1352744412548459,0.08333333333333333,-0.125
poe_gpt54_nano,POT0055,PO0055_R2,2,0.11458333333333334,0.1352744412548459,0.08333333333333333,-0.125
poe_gpt54_nano,POT0055,PO0055_R3,3,0.11458333333333334,0.1352744412548459,0.08333333333333333,-0.125
poe_gpt54_nano,POT0055,PO0055_R4,4,0.11458333333333334,0.1352744412548459,0.08333333333333333,-0.125
poe_gpt54_nano,POT0056,PO0056_R1,1,0.0625,0.07029189307735104,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0056,PO0056_R2,2,0.0625,0.07029189307735104,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0056,PO0056_R3,3,0.0625,0.07029189307735104,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0056,PO0056_R4,4,0.0625,0.07029189307735104,0.041666666666666664,-0.0625
poe_gpt54_nano,POT0057,PO0057_R1,1,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0057,PO0057_R2,2,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0057,PO0057_R3,3,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0057,PO0057_R4,4,0.0625,0.07029189307735104,0.0,-0.10416666666666667
poe_gpt54_nano,POT0058,PO0058_R1,1,0.28125,0.3056948290483673,0.16666666666666666,-0.2847222222222222
poe_gpt54_nano,POT0058,PO0058_R2,2,0.28125,0.3056948290483673,0.16666666666666666,-0.2847222222222222
poe_gpt54_nano,POT0058,PO0058_R3,3,0.28125,0.3056948290483673,0.16666666666666666,-0.2847222222222222
poe_gpt54_nano,POT0058,PO0058_R4,4,0.28125,0.3056948290483673,0.16666666666666666,-0.2847222222222222
poe_gpt54_nano,POT0059,PO0059_R1,1,0.10416666666666666,0.11361359186234762,0.0,-0.10416666666666667
poe_gpt54_nano,POT0059,PO0059_R2,2,0.10416666666666666,0.11361359186234762,0.0,-0.10416666666666667
poe_gpt54_nano,POT0059,PO0059_R3,3,0.10416666666666666,0.11361359186234762,0.0,-0.10416666666666667
poe_gpt54_nano,POT0059,PO0059_R4,4,0.10416666666666666,0.11361359186234762,0.0,-0.10416666666666667
poe_gpt54_nano,POT0060,PO0060_R1,1,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0060,PO0060_R2,2,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0060,PO0060_R3,3,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0060,PO0060_R4,4,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0061,PO0061_R1,1,0.08333333333333333,0.08664339756999316,0.08333333333333333,-0.055555555555555546
poe_gpt54_nano,POT0061,PO0061_R2,2,0.08333333333333333,0.08664339756999316,0.08333333333333333,-0.055555555555555546
poe_gpt54_nano,POT0061,PO0061_R3,3,0.08333333333333333,0.08664339756999316,0.08333333333333333,-0.055555555555555546
poe_gpt54_nano,POT0061,PO0061_R4,4,0.08333333333333333,0.08664339756999316,0.08333333333333333,-0.055555555555555546
poe_gpt54_nano,POT0062,PO0062_R1,1,0.19791666666666666,0.21905143147837416,0.125,-0.08333333333333333
poe_gpt54_nano,POT0062,PO0062_R2,2,0.19791666666666666,0.21905143147837416,0.125,-0.08333333333333333
poe_gpt54_nano,POT0062,PO0062_R3,3,0.19791666666666666,0.21905143147837416,0.125,-0.08333333333333333
poe_gpt54_nano,POT0062,PO0062_R4,4,0.19791666666666666,0.21905143147837416,0.125,-0.08333333333333333
poe_gpt54_nano,POT0063,PO0063_R1,1,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0063,PO0063_R2,2,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0063,PO0063_R3,3,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0063,PO0063_R4,4,0.07291666666666666,0.07846764532367209,0.041666666666666664,-0.09722222222222221
poe_gpt54_nano,POT0064,PO0064_R1,1,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
poe_gpt54_nano,POT0064,PO0064_R2,2,0.03125,0.03514594653867552,0.041666666666666664,0.041666666666666664
