parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
INTERCEPT_ENVIR01,-0.5694747413014383,0.19771742705317577,-2.880245559478573,0.003973655451912354,0.2925915372845933,-1.9463130977282184,0.05161714121617311
INTERCEPT_MOBIL05,-0.10968599004057705,0.07107030149048171,-1.543344937903029,0.12274710575655441,0.11593655499653858,-0.9460863318204672,0.34410455460498657
INTERCEPT_LIFSTY07,-0.8933787505705858,0.04893650651847102,-18.255875094667438,1.8580963869030978e-74,0.09483464190141104,-9.420384077575067,4.494409669020593e-21
INTERCEPT_ENVIR05,-0.08385656950652283,0.03926149683514867,-2.135847490955837,0.0326918467344419,0.0633749545130098,-1.3231815336342136,0.18577501551492315
INTERCEPT_MOBIL12,-1.0749085809570362,0.03194369330676766,-33.65010334385172,3.1070908266088604e-248,0.04753700834147619,-22.61203677849401,3.2995689649270195e-113
INTERCEPT_LIFSTY01,-0.8244517097461106,0.04109152439971811,-20.063789839633362,1.5296898193327302e-89,0.05808873600689137,-14.192970383247822,1.0127635557876428e-45
LOADING_MOBIL05_CAR,-0.2778147109195957,0.07612820350746202,-3.6493007600312612,0.0002629550955687569,0.20881417372042183,-1.3304399120509782,0.18337337172637547
LOADING_LIFSTY07_CAR,-0.0516617255501397,0.06682065208767562,-0.7731400986981415,0.4394394721758448,0.187966775538607,-0.2748449847166143,0.783435335650859
LOADING_MOBIL12_ENV,-4.8491280900073725,0.9471813821997985,-5.11953484426122,3.062901771100565e-07,1.5664377421146853,-3.0956404839052634,0.001963883175917929
LOADING_LIFSTY01_ENV,-0.1128183403707322,0.1881641191913372,-0.5995741422731683,0.5487900842976088,0.2464215802821584,-0.45782654360690567,0.6470770641949503
DELTA_1,0.7810170084820521,0.01664416059563684,46.924385522138664,0.0,0.027927573421072376,27.965802710691158,4.235608552786561e-172
DELTA_2,0.8235990044709723,0.021126304386238564,38.98452798055184,0.0,0.03388371570858219,24.30663188046901,1.6680567706080552e-130
