respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
QW0004_R2,54261413,0.954424398357919,51,male,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,3,3,3,2,qwen3.5_9b,QWT0004,2,neutral_arm,0,concise,0,0.427841794957956,0.11920533368786738,16,6,2,2,2,2,2
QW0004_R3,54261413,0.954424398357919,51,male,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,3,3,3,2,qwen3.5_9b,QWT0004,3,neutral_arm,0,concise,0,0.427841794957956,0.11920533368786738,16,6,2,2,2,2,2
QW0005_R1,28000306,2.029711386372872,29,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,0,1,2,3,1,1,0,a work trip,not high education,0,car is not available for this trip,2,2,3,5,1,4,qwen3.5_9b,QWT0005,1,neutral_arm,0,naturalistic,1,0.5500708507039647,0.21585375612954533,16,6,2,2,2,2,2
QW0005_R2,28000306,2.029711386372872,29,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,0,1,2,3,1,1,0,a work trip,not high education,0,car is not available for this trip,2,2,3,5,1,4,qwen3.5_9b,QWT0005,2,neutral_arm,0,naturalistic,1,0.5500708507039647,0.21585375612954533,16,6,2,2,2,2,2
QW0005_R3,28000306,2.029711386372872,29,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,0,1,2,3,1,1,0,a work trip,not high education,0,car is not available for this trip,2,2,3,5,1,4,qwen3.5_9b,QWT0005,3,neutral_arm,0,naturalistic,1,0.5500708507039647,0.21585375612954533,16,6,2,2,2,2,2
QW0006_R1,19650631,2.029711386372872,32,female,32 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,2,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,4,2,3,qwen3.5_9b,QWT0006,1,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
QW0006_R2,19650631,2.029711386372872,32,female,32 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,2,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,4,2,3,qwen3.5_9b,QWT0006,2,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
QW0006_R3,19650631,2.029711386372872,32,female,32 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,2,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,4,2,3,qwen3.5_9b,QWT0006,3,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
QW0007_R1,54440426,0.3735873657560173,41,male,41 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,3,3,1,1,0,a work trip,high education,1,car is available for this trip,3,1,4,3,3,3,qwen3.5_9b,QWT0007,1,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
QW0007_R2,54440426,0.3735873657560173,41,male,41 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,3,3,1,1,0,a work trip,high education,1,car is available for this trip,3,1,4,3,3,3,qwen3.5_9b,QWT0007,2,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
QW0007_R3,54440426,0.3735873657560173,41,male,41 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,3,3,1,1,0,a work trip,high education,1,car is available for this trip,3,1,4,3,3,3,qwen3.5_9b,QWT0007,3,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
QW0008_R1,54541039,0.3735873657560173,40,male,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,5,5,3,1,0,a work trip,high education,1,car is available for this trip,3,4,2,4,3,3,qwen3.5_9b,QWT0008,1,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
QW0008_R2,54541039,0.3735873657560173,40,male,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,5,5,3,1,0,a work trip,high education,1,car is available for this trip,3,4,2,4,3,3,qwen3.5_9b,QWT0008,2,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
QW0008_R3,54541039,0.3735873657560173,40,male,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,5,5,3,1,0,a work trip,high education,1,car is available for this trip,3,4,2,4,3,3,qwen3.5_9b,QWT0008,3,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
QW0009_R1,19650242,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,4,4,3,5,1,4,qwen3.5_9b,QWT0009,1,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
QW0009_R2,19650242,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,4,4,3,5,1,4,qwen3.5_9b,QWT0009,2,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
QW0009_R3,19650242,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,4,4,3,5,1,4,qwen3.5_9b,QWT0009,3,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
QW0010_R1,95240129,0.2290902236010023,62,female,62 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,1,4,1,3,qwen3.5_9b,QWT0010,1,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
QW0010_R2,95240129,0.2290902236010023,62,female,62 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,1,4,1,3,qwen3.5_9b,QWT0010,2,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
QW0010_R3,95240129,0.2290902236010023,62,female,62 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,1,4,1,3,qwen3.5_9b,QWT0010,3,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
QW0011_R1,44640462,5.121759864312539,19,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,a non-work trip,not high education,0,car is not available for this trip,3,3,3,3,1,3,qwen3.5_9b,QWT0011,1,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
QW0011_R2,44640462,5.121759864312539,19,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,a non-work trip,not high education,0,car is not available for this trip,3,3,3,3,1,3,qwen3.5_9b,QWT0011,2,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
QW0011_R3,44640462,5.121759864312539,19,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,a non-work trip,not high education,0,car is not available for this trip,3,3,3,3,1,3,qwen3.5_9b,QWT0011,3,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
QW0012_R1,54201201,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,1,2,qwen3.5_9b,QWT0012,1,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
QW0012_R2,54201201,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,1,2,qwen3.5_9b,QWT0012,2,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
QW0012_R3,54201201,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,1,2,qwen3.5_9b,QWT0012,3,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
QW0013_R1,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,qwen3.5_9b,QWT0013,1,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
QW0013_R2,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,qwen3.5_9b,QWT0013,2,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
QW0013_R3,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,qwen3.5_9b,QWT0013,3,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
QW0014_R1,53060657,0.8584724543995766,46,female,46 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,1,1,qwen3.5_9b,QWT0014,1,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
QW0014_R2,53060657,0.8584724543995766,46,female,46 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,1,1,qwen3.5_9b,QWT0014,2,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
QW0014_R3,53060657,0.8584724543995766,46,female,46 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,1,1,qwen3.5_9b,QWT0014,3,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
QW0015_R1,28000700,0.2290902236010023,42,female,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,3,1,0,a work trip,high education,1,car is available for this trip,2,4,1,4,1,2,qwen3.5_9b,QWT0015,1,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
QW0015_R2,28000700,0.2290902236010023,42,female,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,3,1,0,a work trip,high education,1,car is available for this trip,2,4,1,4,1,2,qwen3.5_9b,QWT0015,2,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
QW0015_R3,28000700,0.2290902236010023,42,female,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,3,1,0,a work trip,high education,1,car is available for this trip,2,4,1,4,1,2,qwen3.5_9b,QWT0015,3,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
QW0016_R1,54260611,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,qwen3.5_9b,QWT0016,1,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
QW0016_R2,54260611,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,qwen3.5_9b,QWT0016,2,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
QW0016_R3,54260611,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,qwen3.5_9b,QWT0016,3,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
QW0017_R1,19130148,0.2290902236010023,42,female,42 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,1,4,1,1,qwen3.5_9b,QWT0017,1,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
QW0017_R2,19130148,0.2290902236010023,42,female,42 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,1,4,1,1,qwen3.5_9b,QWT0017,2,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
QW0017_R3,19130148,0.2290902236010023,42,female,42 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,1,4,1,1,qwen3.5_9b,QWT0017,3,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
QW0018_R1,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,qwen3.5_9b,QWT0018,1,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
QW0018_R2,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,qwen3.5_9b,QWT0018,2,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
QW0018_R3,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,qwen3.5_9b,QWT0018,3,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
QW0019_R1,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,qwen3.5_9b,QWT0019,1,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
QW0019_R2,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,qwen3.5_9b,QWT0019,2,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
QW0019_R3,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,qwen3.5_9b,QWT0019,3,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
QW0020_R1,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,qwen3.5_9b,QWT0020,1,semantic_arm,1,concise,0,0.35502327827993607,0.21684800473234497,16,6,2,2,2,2,2
QW0020_R2,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,qwen3.5_9b,QWT0020,2,semantic_arm,1,concise,0,0.35502327827993607,0.21684800473234497,16,6,2,2,2,2,2
QW0020_R3,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,qwen3.5_9b,QWT0020,3,semantic_arm,1,concise,0,0.35502327827993607,0.21684800473234497,16,6,2,2,2,2,2
QW0021_R1,50780404,0.3735873657560173,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,3,4,qwen3.5_9b,QWT0021,1,semantic_arm,1,concise,0,0.43604860314894056,0.21191935196077233,16,6,2,2,2,2,2
QW0021_R2,50780404,0.3735873657560173,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,3,4,qwen3.5_9b,QWT0021,2,semantic_arm,1,concise,0,0.43604860314894056,0.21191935196077233,16,6,2,2,2,2,2
QW0021_R3,50780404,0.3735873657560173,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,3,4,qwen3.5_9b,QWT0021,3,semantic_arm,1,concise,0,0.43604860314894056,0.21191935196077233,16,6,2,2,2,2,2
QW0022_R1,39120013,0.2290902236010023,55,female,55 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,2,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,5,6,2,5,3,2,qwen3.5_9b,QWT0022,1,semantic_arm,1,naturalistic,1,0.5424748015831954,0.20688964770473225,16,6,2,2,2,2,2
QW0022_R2,39120013,0.2290902236010023,55,female,55 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,2,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,5,6,2,5,3,2,qwen3.5_9b,QWT0022,2,semantic_arm,1,naturalistic,1,0.5424748015831954,0.20688964770473225,16,6,2,2,2,2,2
QW0022_R3,39120013,0.2290902236010023,55,female,55 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,2,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,5,6,2,5,3,2,qwen3.5_9b,QWT0022,3,semantic_arm,1,naturalistic,1,0.5424748015831954,0.20688964770473225,16,6,2,2,2,2,2
QW0023_R1,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,qwen3.5_9b,QWT0023,1,semantic_arm,1,naturalistic,1,0.4239915761252524,0.15258336931141675,16,6,2,2,2,2,2
QW0023_R2,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,qwen3.5_9b,QWT0023,2,semantic_arm,1,naturalistic,1,0.4239915761252524,0.15258336931141675,16,6,2,2,2,2,2
QW0023_R3,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,qwen3.5_9b,QWT0023,3,semantic_arm,1,naturalistic,1,0.4239915761252524,0.15258336931141675,16,6,2,2,2,2,2
QW0024_R1,30330486,0.7944811628173415,34,female,34 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,3,1,1,0,a work trip,high education,1,car is available for this trip,5,4,1,5,1,1,qwen3.5_9b,QWT0024,1,semantic_arm,1,naturalistic,1,0.6277842388578192,0.22319030409587512,16,6,2,2,2,2,2
QW0024_R2,30330486,0.7944811628173415,34,female,34 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,3,1,1,0,a work trip,high education,1,car is available for this trip,5,4,1,5,1,1,qwen3.5_9b,QWT0024,2,semantic_arm,1,naturalistic,1,0.6277842388578192,0.22319030409587512,16,6,2,2,2,2,2
QW0024_R3,30330486,0.7944811628173415,34,female,34 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,3,1,1,0,a work trip,high education,1,car is available for this trip,5,4,1,5,1,1,qwen3.5_9b,QWT0024,3,semantic_arm,1,naturalistic,1,0.6277842388578192,0.22319030409587512,16,6,2,2,2,2,2
QW0025_R1,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,qwen3.5_9b,QWT0025,1,neutral_arm,0,naturalistic,1,0.4431523556628189,0.22068227559855547,16,6,2,2,2,2,2
QW0025_R2,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,qwen3.5_9b,QWT0025,2,neutral_arm,0,naturalistic,1,0.4431523556628189,0.22068227559855547,16,6,2,2,2,2,2
QW0025_R3,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,qwen3.5_9b,QWT0025,3,neutral_arm,0,naturalistic,1,0.4431523556628189,0.22068227559855547,16,6,2,2,2,2,2
QW0026_R1,39010096,2.029711386372872,24,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,1,1,7.0,1,0,1,3,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,1,qwen3.5_9b,QWT0026,1,neutral_arm,0,concise,0,0.5799668329753868,0.21752804672524537,16,6,2,2,2,2,2
