respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2,posterior_c3_s1,posterior_c3_s2
PO0012_R2,2,0.0028281070664431533,1.1481756049600635e-05,0.995207476715206,9.544095758585274e-08,0.0019509718731918974,1.8671481515572466e-06
PO0012_R3,2,2.7565652125778936e-18,5.2287167374235466e-05,0.9998044278875625,0.0001431748482444759,1.0528482311894164e-29,1.100968187337882e-07
PO0012_R4,2,2.6509848556959586e-14,1.0081997939128408e-05,0.9999839313738837,5.930129028612635e-06,3.470058889138752e-23,5.649912242067722e-08
PO0013_R1,2,6.061382758542526e-26,8.684076889424637e-05,0.9946232147256402,0.003972378533667441,4.067854055092593e-30,0.0013175659717981716
PO0013_R2,2,9.32088869235122e-25,8.344246442581881e-07,0.8786367322283949,2.363955336014565e-05,3.445780613805011e-05,0.12130433598746235
PO0013_R3,2,9.32088869235122e-25,8.344246442581881e-07,0.8786367322283949,2.363955336014565e-05,3.445780613805011e-05,0.12130433598746235
PO0013_R4,4,1.1531197175156226e-49,7.45196402842184e-12,0.023971149889443388,1.7349583050581407e-06,0.8865983869966783,0.0894287281481213
PO0014_R1,4,0.025573779869895733,0.00015022365430551914,0.09748100644309295,1.8010060858531098e-07,0.8646351890151843,0.012159620916912939
PO0014_R2,4,0.025573779869895733,0.00015022365430551914,0.09748100644309295,1.8010060858531098e-07,0.8646351890151843,0.012159620916912939
PO0014_R3,4,0.025573779869895733,0.00015022365430551914,0.09748100644309295,1.8010060858531098e-07,0.8646351890151843,0.012159620916912939
PO0014_R4,4,0.025573779869895733,0.00015022365430551914,0.09748100644309295,1.8010060858531098e-07,0.8646351890151843,0.012159620916912939
PO0015_R1,0,0.9964904999102592,0.0014531505538561528,0.002055762694872096,2.516605860813513e-07,6.542767162232555e-27,3.3518042659878154e-07
PO0015_R2,0,0.9987097191395006,0.00012984823858147322,0.0011595121391555117,2.0420732405646704e-08,4.257432113805957e-18,9.000620299674954e-07
PO0015_R3,0,0.8908352345340064,0.001372784702499042,0.10775618376484278,4.70576301072798e-07,9.470034294995906e-15,3.532642234144988e-05
PO0015_R4,0,0.9987097191395006,0.00012984823858147322,0.0011595121391555117,2.0420732405646704e-08,4.257432113805957e-18,9.000620299674954e-07
PO0016_R1,2,1.742984325950353e-61,5.531851136463683e-10,0.9720439972231563,0.0019363115516466912,1.8652696085036706e-20,0.026019690672012052
PO0016_R2,5,1.96486503077373e-15,0.0004387631035681855,0.10835581140229888,2.011322643264742e-05,0.25794693768145527,0.6332383745862431
PO0016_R3,4,1.0520137266274803e-05,0.006205130886975016,0.04038192079860764,5.630992743480743e-06,0.7057324928228312,0.24766430436157635
PO0016_R4,5,1.96486503077373e-15,0.0004387631035681855,0.10835581140229888,2.011322643264742e-05,0.25794693768145527,0.6332383745862431
PO0017_R1,2,3.0132771281584196e-20,0.00257896638526562,0.9872589971555191,0.0017544951722456867,1.865859651326107e-20,0.00840754128696954
PO0017_R2,2,4.66736122153342e-33,5.0483305172063236e-05,0.9922544172731733,0.007529672333528506,3.0622529839542862e-33,0.00016542708810116628
PO0017_R3,5,8.678959011808066e-68,3.8708589443550815e-11,0.13828801207936564,0.0017784683356660024,2.3246202114650925e-09,0.8599335172216399
PO0017_R4,2,5.891168382718808e-32,0.0003446681453139072,0.9781048565289719,0.021529557221610898,1.7602303826746333e-42,2.0918104102620488e-05
PO0018_R1,2,7.488876973961775e-47,7.804353566250553e-09,0.7072652620523179,1.935729798909562e-05,1.5458053614463596e-08,0.29271535738728555
PO0018_R2,2,8.653979053649539e-25,3.864111094637011e-05,0.964545060257001,2.0144593715768903e-05,5.619947556114058e-14,0.035396154038280975
PO0018_R3,4,4.0393838209457193e-53,3.1951443959048378e-12,0.003800883602783892,3.711437662149263e-08,0.9688229343504803,0.027376144929164247
PO0018_R4,4,4.0393838209457193e-53,3.1951443959048378e-12,0.003800883602783892,3.711437662149263e-08,0.9688229343504803,0.027376144929164247
PO0019_R1,2,0.4817239767665143,0.005040009351110104,0.503374134307314,1.5775126430499628e-06,6.261451853125632e-07,0.009859675917233366
PO0019_R2,2,0.4817239767665143,0.005040009351110104,0.503374134307314,1.5775126430499628e-06,6.261451853125632e-07,0.009859675917233366
PO0019_R3,2,0.4817239767665143,0.005040009351110104,0.503374134307314,1.5775126430499628e-06,6.261451853125632e-07,0.009859675917233366
PO0019_R4,4,2.781724404179197e-06,8.54410246098442e-05,0.09693441320894197,1.5336988133708806e-07,0.8893820548524298,0.013595155819732814
PO0020_R1,0,0.8055571847474289,0.003766905447456379,0.19037460332620973,2.9665031894089313e-07,5.553885646911977e-12,0.0003010098230322736
PO0020_R2,0,0.8055571847474289,0.003766905447456379,0.19037460332620973,2.9665031894089313e-07,5.553885646911977e-12,0.0003010098230322736
PO0020_R3,0,0.8055571847474289,0.003766905447456379,0.19037460332620973,2.9665031894089313e-07,5.553885646911977e-12,0.0003010098230322736
PO0020_R4,2,1.2080538709983302e-23,6.083982275190026e-06,0.9996856302452677,4.254899211994252e-06,3.923981174579869e-18,0.00030403087324535493
PO0021_R1,2,0.035183960880253835,0.0006476814184732666,0.964163416928718,6.380862880474731e-07,1.6881437051211716e-07,4.133871896448774e-06
PO0021_R2,2,0.035183960880253835,0.0006476814184732666,0.964163416928718,6.380862880474731e-07,1.6881437051211716e-07,4.133871896448774e-06
PO0021_R3,2,4.727279414934904e-147,6.052762531055511e-28,0.9999988154917191,1.1845082802987183e-06,1.1398337569280471e-69,2.858734385127099e-16
PO0021_R4,2,7.151896602815417e-146,1.6664711216735717e-28,0.9999997932122594,2.0678774063650227e-07,3.9012315856362034e-65,2.8746550677275696e-16
PO0022_R1,2,6.220171626781864e-29,3.257418383751698e-07,0.9965556808947448,3.5477400012696706e-05,1.1673276415740737e-15,0.003408515963402815
PO0022_R2,4,7.522121206133784e-46,4.360723066576587e-12,0.0510457843995935,1.9829715214295562e-07,0.9390445127561106,0.009909504542783134
PO0022_R3,2,2.395090871218782e-31,2.755123478757705e-07,0.9989932540836225,7.626277074795872e-05,5.289409143791277e-21,0.0009302076332819737
PO0022_R4,2,1.855619538294335e-44,3.8322558656639533e-10,0.9035692484993469,1.6483088507745757e-05,4.6151976840677485e-05,0.09636811605207889
PO0023_R1,2,8.948964489535914e-23,8.900112491059174e-08,0.9999950542741168,6.439560248138846e-07,9.90213681914222e-12,4.212758831191392e-06
PO0023_R2,2,0.049342230274890236,4.196051582821822e-05,0.9161056112471704,9.943049118323533e-08,0.0344838071521099,2.6291379509781138e-05
PO0023_R3,2,8.948964489535914e-23,8.900112491059174e-08,0.9999950542741168,6.439560248138846e-07,9.90213681914222e-12,4.212758831191392e-06
PO0023_R4,2,1.0525730533132472e-279,3.531069471505489e-50,0.9999968725482955,3.127451704888914e-06,5.81679811982928e-165,4.107821520443194e-31
PO0024_R1,2,0.0010061976808118864,0.006538531514424112,0.9852074518398252,2.3210013473489583e-05,3.8020544070991627e-14,0.007224608951426985
PO0024_R2,4,5.475531210848212e-10,4.391022755761791e-06,0.0882103505113127,1.1682637049502185e-07,0.9022459526950414,0.009539188396966516
PO0024_R3,4,5.475531210848212e-10,4.391022755761791e-06,0.0882103505113127,1.1682637049502185e-07,0.9022459526950414,0.009539188396966516
PO0024_R4,4,5.475531210848212e-10,4.391022755761791e-06,0.0882103505113127,1.1682637049502185e-07,0.9022459526950414,0.009539188396966516
PO0025_R1,5,1.47273658934922e-183,3.002747606336319e-31,2.7121563747160658e-05,2.101858402271503e-05,0.003931108661387155,0.9960207511908429
PO0025_R2,5,1.7592102285452776e-183,8.010606061350619e-31,0.00014060512690138903,7.172318195145698e-05,1.3815512630289965e-05,0.9997738561785172
PO0025_R3,4,3.1057532917741223e-159,2.083430918306763e-28,0.00016018485148591456,1.6368238396770215e-06,0.8577532649714137,0.14208491335326073
PO0025_R4,3,1.3956088868427196e-281,5.354889389314782e-43,2.2785718589130226e-05,0.9998830432836471,4.2784302383126814e-55,9.41709977635899e-05
PO0026_R1,2,2.4994232444453913e-22,1.4784986378036086e-05,0.991692363062485,1.1226772225112974e-05,3.75372444197813e-09,0.008281621425187246
PO0026_R2,2,6.159421369755436e-16,0.0008500410879786878,0.9982853753681418,5.475829491884824e-05,2.8364406241001987e-19,0.0008098252489598251
PO0026_R3,2,5.2291298350170235e-14,0.005944196472479009,0.9930428134252692,0.00018165163586592097,2.587946835337138e-22,0.0008313384663340024
PO0026_R4,3,2.408108907677694e-235,1.6974815589014383e-35,1.0598946993444251e-05,0.9999894010530078,1.2331363811543149e-170,4.171424486659283e-24
PO0027_R1,2,3.165432289117693e-31,1.4265146353405577e-07,0.9215528456941454,1.47710544817992e-05,4.292053281346592e-05,0.07838932006709613
PO0027_R2,2,2.246002265984495e-102,7.183489298097362e-19,0.9999344571623875,6.446334801698572e-05,7.352198696020536e-38,1.0794895946821537e-06
PO0027_R3,2,1.6703971441200814e-25,2.2244875072029707e-07,0.9628843433632174,2.5462429097872803e-06,0.006215409970551968,0.030897477974570122
PO0027_R4,2,1.6703971441200814e-25,2.2244875072029707e-07,0.9628843433632174,2.5462429097872803e-06,0.006215409970551968,0.030897477974570122
PO0028_R1,4,0.06917212240047607,0.007911087053159054,0.09090190682512908,3.0617553686091157e-06,0.5899470536366012,0.24206476832926602
PO0028_R2,4,0.06917212240047607,0.007911087053159054,0.09090190682512908,3.0617553686091157e-06,0.5899470536366012,0.24206476832926602
PO0028_R3,4,0.06917212240047607,0.007911087053159054,0.09090190682512908,3.0617553686091157e-06,0.5899470536366012,0.24206476832926602
PO0028_R4,4,0.06917212240047607,0.007911087053159054,0.09090190682512908,3.0617553686091157e-06,0.5899470536366012,0.24206476832926602
PO0029_R1,4,0.03366357190773226,0.0007950023366188353,0.10192033684121903,2.694897937672893e-07,0.8363527809336263,0.027268038491009786
PO0029_R2,2,8.700220093790109e-100,3.606386802816039e-18,0.9999581747049691,4.1618690920011146e-05,2.1356243569668626e-43,2.0660411084946858e-07
PO0029_R3,4,0.03366357190773226,0.0007950023366188353,0.10192033684121903,2.694897937672893e-07,0.8363527809336263,0.027268038491009786
PO0029_R4,4,0.03366357190773226,0.0007950023366188353,0.10192033684121903,2.694897937672893e-07,0.8363527809336263,0.027268038491009786
PO0030_R1,2,1.861015749641295e-08,0.0006001310885239869,0.9993229806563948,7.68441537593073e-05,3.1986655616233705e-34,2.5491163776171844e-08
PO0030_R2,2,1.9297815379809907e-28,1.7294723083921447e-07,0.9999478168629254,4.9743804274035705e-05,1.7901094782266575e-21,2.266385569693291e-06
PO0030_R3,2,7.651574843130623e-154,1.4370834656771316e-27,0.9995568852449297,0.0004431147389690629,7.748688243241529e-58,1.6100893982659962e-11
PO0030_R4,2,8.776532405325523e-05,0.0004405672849024049,0.9994578396472044,1.3655826194291972e-05,8.352602398267786e-25,1.71917645996572e-07
PO0031_R1,0,0.7120847593522284,0.03715833432524619,0.2455727574401062,2.951967796160602e-06,4.52959787075395e-08,0.0051811516186444535
PO0031_R2,0,0.7120847593522284,0.03715833432524619,0.2455727574401062,2.951967796160602e-06,4.52959787075395e-08,0.0051811516186444535
PO0031_R3,2,1.023357695732426e-39,2.303026826980651e-06,0.9989811917708775,0.0007560472748060712,1.4458289342022343e-29,0.0002604579274893387
PO0031_R4,0,0.7120847593522284,0.03715833432524619,0.2455727574401062,2.951967796160602e-06,4.52959787075395e-08,0.0051811516186444535
PO0032_R1,4,0.14600652603659564,0.0001807960926287977,0.287801611091307,1.822277278008532e-08,0.5650327832798189,0.0009782652768769785
PO0032_R2,4,0.14600652603659564,0.0001807960926287977,0.287801611091307,1.822277278008532e-08,0.5650327832798189,0.0009782652768769785
PO0032_R3,4,0.14600652603659564,0.0001807960926287977,0.287801611091307,1.822277278008532e-08,0.5650327832798189,0.0009782652768769785
PO0032_R4,4,0.14600652603659564,0.0001807960926287977,0.287801611091307,1.822277278008532e-08,0.5650327832798189,0.0009782652768769785
PO0033_R1,4,1.9196858545926626e-12,0.00016823050486845833,0.17543371372490182,7.590399410452956e-06,0.6672393400648099,0.15715112530408984
PO0033_R2,4,1.9196858545926626e-12,0.00016823050486845833,0.17543371372490182,7.590399410452956e-06,0.6672393400648099,0.15715112530408984
PO0033_R3,4,1.9196858545926626e-12,0.00016823050486845833,0.17543371372490182,7.590399410452956e-06,0.6672393400648099,0.15715112530408984
PO0033_R4,4,1.9196858545926626e-12,0.00016823050486845833,0.17543371372490182,7.590399410452956e-06,0.6672393400648099,0.15715112530408984
PO0034_R1,4,0.08077391535491817,0.007255218807429669,0.04698467296846437,4.226151277432616e-06,0.6990413843910533,0.16594058232685704
PO0034_R2,5,3.2941823470038933e-09,0.017864094282259577,0.06678768183918253,0.0001914850843922054,3.49349535026528e-06,0.9151532420046335
PO0034_R3,4,0.08077391535491817,0.007255218807429669,0.04698467296846437,4.226151277432616e-06,0.6990413843910533,0.16594058232685704
PO0034_R4,4,0.08077391535491817,0.007255218807429669,0.04698467296846437,4.226151277432616e-06,0.6990413843910533,0.16594058232685704
PO0035_R1,4,0.0261395631323062,6.594333913634862e-05,0.1214252463779574,1.1775269019816627e-07,0.847866908351561,0.00450222104634899
PO0035_R2,4,0.0261395631323062,6.594333913634862e-05,0.1214252463779574,1.1775269019816627e-07,0.847866908351561,0.00450222104634899
PO0035_R3,4,0.0261395631323062,6.594333913634862e-05,0.1214252463779574,1.1775269019816627e-07,0.847866908351561,0.00450222104634899
PO0035_R4,4,0.0261395631323062,6.594333913634862e-05,0.1214252463779574,1.1775269019816627e-07,0.847866908351561,0.00450222104634899
PO0036_R1,2,2.3162635603680896e-07,1.0943194071283256e-05,0.9480686940145573,1.1157605860248174e-07,0.05190253208112487,1.7487507831894782e-05
PO0036_R2,2,3.166237561359222e-44,6.193763232676931e-11,0.9999982233283293,9.694062334581009e-07,1.494859742638889e-15,8.072034979607995e-07
PO0036_R3,2,2.3162635603680896e-07,1.0943194071283256e-05,0.9480686940145573,1.1157605860248174e-07,0.05190253208112487,1.7487507831894782e-05
PO0036_R4,2,2.3162635603680896e-07,1.0943194071283256e-05,0.9480686940145573,1.1157605860248174e-07,0.05190253208112487,1.7487507831894782e-05
PO0037_R1,4,0.16107169006360478,0.0013620829200204077,0.3404571973224491,8.212408963767319e-07,0.48759278727511773,0.009515421177911555
PO0037_R2,0,0.8327647910111811,0.026235702031234733,0.13841745144504902,1.0326493168797628e-05,2.253730767074745e-11,0.0025717289968291003
PO0037_R3,0,0.8327647910111811,0.026235702031234733,0.13841745144504902,1.0326493168797628e-05,2.253730767074745e-11,0.0025717289968291003
PO0037_R4,2,1.287782677383411e-19,0.0012407376143983154,0.9705443456327382,0.0009664796862980837,3.6063006259311176e-16,0.027248437066565816
PO0038_R1,2,2.8663518263362905e-12,6.664171588390825e-05,0.9764240756562003,6.602248205479837e-06,7.528415908092306e-05,0.023427396217763605
PO0038_R2,2,3.905397063191961e-37,2.90854305497699e-07,0.9806140153688583,0.00042655676947807417,3.4351172285943024e-16,0.01895913700735729
PO0038_R3,2,2.8663518263362905e-12,6.664171588390825e-05,0.9764240756562003,6.602248205479837e-06,7.528415908092306e-05,0.023427396217763605
PO0038_R4,2,1.2863937665532597e-61,3.0734642448250745e-09,0.9427814913618663,0.05712352448238944,1.320877054669204e-42,9.498108228088221e-05
PO0039_R1,4,1.732512113021797e-08,0.00062900778653906,0.10069880677679975,5.951043530985322e-07,0.8822544186211632,0.016417154386023803
PO0039_R2,4,1.732512113021797e-08,0.00062900778653906,0.10069880677679975,5.951043530985322e-07,0.8822544186211632,0.016417154386023803
PO0039_R3,2,0.17621782669981767,0.24434175386725948,0.29171283882876353,1.8460573361618603e-05,0.037183968593681775,0.2505251514371159
PO0039_R4,4,0.00012876606363715305,0.028891175578566613,0.3994186076194307,7.72427123786329e-06,0.42209785985374754,0.14945586661338006
PO0040_R1,4,7.974818200179634e-16,2.2127897389815248e-07,0.22909668128333563,1.1223405339124209e-07,0.7671038796686831,0.0037991055349531526
PO0040_R2,4,7.974818200179634e-16,2.2127897389815248e-07,0.22909668128333563,1.1223405339124209e-07,0.7671038796686831,0.0037991055349531526
PO0040_R3,4,7.974818200179634e-16,2.2127897389815248e-07,0.22909668128333563,1.1223405339124209e-07,0.7671038796686831,0.0037991055349531526
PO0040_R4,2,1.027662498339292e-24,4.780995434484557e-08,0.9769184507833759,9.576034170933567e-07,0.01067111340068111,0.01240943040257141
PO0041_R1,0,0.41024159646626285,0.2822445969684235,0.30749125343765776,2.2552424365161626e-05,3.285857863010093e-57,7.032910250043841e-10
PO0041_R2,4,3.990856488842416e-142,1.4274722873445688e-25,0.000318145088650114,1.6018544464404175e-06,0.5721666145751977,0.42751363848170576
PO0041_R3,5,1.5532519582383865e-146,4.741100256547404e-24,0.004728165910281232,0.00045923383709662,2.9065622124494557e-12,0.9948126002497156
PO0041_R4,4,3.990856488842416e-142,1.4274722873445688e-25,0.000318145088650114,1.6018544464404175e-06,0.5721666145751977,0.42751363848170576
PO0042_R1,0,0.779499432700881,0.1019494102636238,0.08247103093734452,1.641319496569911e-05,8.120672946960671e-11,0.036063712821978344
PO0042_R2,0,0.779499432700881,0.1019494102636238,0.08247103093734452,1.641319496569911e-05,8.120672946960671e-11,0.036063712821978344
PO0042_R3,0,0.779499432700881,0.1019494102636238,0.08247103093734452,1.641319496569911e-05,8.120672946960671e-11,0.036063712821978344
PO0042_R4,5,2.6542510477574887e-07,0.0053984025967934056,0.28159153015914573,1.2977583070446405e-05,0.04190886896628305,0.6710879552696026
PO0043_R1,2,1.349811934917146e-05,0.01024833390656096,0.8825128553585208,1.1309093011326225e-05,1.2314958286071166e-07,0.10721388037297522
PO0043_R2,4,1.6283553699826146e-13,4.937340462874574e-06,0.021884772913454215,6.236870519970783e-08,0.962370000102326,0.01574022727488885
PO0043_R3,4,1.6283553699826146e-13,4.937340462874574e-06,0.021884772913454215,6.236870519970783e-08,0.962370000102326,0.01574022727488885
PO0043_R4,4,1.6283553699826146e-13,4.937340462874574e-06,0.021884772913454215,6.236870519970783e-08,0.962370000102326,0.01574022727488885
PO0044_R1,2,1.8694914273565782e-18,4.1825071782560056e-07,0.9632458479599061,2.9811238437923807e-07,0.03669635773233687,5.7077944654865625e-05
PO0044_R2,2,1.8694914273565782e-18,4.1825071782560056e-07,0.9632458479599061,2.9811238437923807e-07,0.03669635773233687,5.7077944654865625e-05
PO0044_R3,2,1.8694914273565782e-18,4.1825071782560056e-07,0.9632458479599061,2.9811238437923807e-07,0.03669635773233687,5.7077944654865625e-05
PO0044_R4,2,2.1399384163003557e-15,7.149769399571066e-06,0.9999618172562021,1.574021984587983e-06,3.5962925772747226e-08,2.9422989485382045e-05
PO0045_R1,4,0.22790204101512518,0.0002906537786568146,0.13301252054963386,4.7342797705069697e-08,0.637940332387495,0.0008544049262914873
PO0045_R2,2,4.1719778929726615e-29,3.259617462979365e-07,0.9963318806146371,3.3369209139227612e-06,2.689654849888268e-07,0.003664187537217533
PO0045_R3,4,0.22790204101512518,0.0002906537786568146,0.13301252054963386,4.7342797705069697e-08,0.637940332387495,0.0008544049262914873
PO0045_R4,4,0.22790204101512518,0.0002906537786568146,0.13301252054963386,4.7342797705069697e-08,0.637940332387495,0.0008544049262914873
PO0046_R1,2,9.415827292758727e-37,2.0891900486476284e-08,0.9999941330850428,4.936280633593997e-06,3.2089182360054283e-29,9.0974242366352e-07
PO0046_R2,2,7.845481357297687e-75,4.182194456694094e-15,0.9959489530004562,2.401758648335492e-06,1.3089542572162191e-05,0.00403555569831903
PO0046_R3,4,3.546536286840492e-86,4.007768275398318e-19,0.007545569534886868,8.108948038863495e-09,0.992251046520867,0.00020337583529818936
PO0046_R4,2,4.46644090612842e-56,3.5509899376625313e-12,0.9998050061817325,1.4602625338543542e-06,3.4769999576363684e-12,0.0001935335487056649
PO0047_R1,4,1.3024294673962855e-22,8.496832466878344e-06,0.045065904030503444,2.1635583624305264e-06,0.775482002677273,0.17944143290139442
PO0047_R2,4,1.3024294673962855e-22,8.496832466878344e-06,0.045065904030503444,2.1635583624305264e-06,0.775482002677273,0.17944143290139442
PO0047_R3,5,2.914816706193872e-26,9.210282451876508e-05,0.3763272312428558,0.000137056216069745,1.9629031735245015e-07,0.6234434134262385
PO0047_R4,5,9.403011167807626e-36,2.4180672138118207e-07,0.08182954125294739,1.0881550744872186e-05,0.24504020619386258,0.673119129195724
PO0048_R1,2,1.109428840518653e-05,0.05130009455706909,0.9365638438321986,0.00019126701068406844,2.3912501937617325e-17,0.011933700311643295
PO0048_R2,0,0.886565265173601,0.0035197853118011887,0.1056614665250486,1.370683720449053e-06,3.525987147614543e-08,0.004252077045957247
PO0048_R3,0,0.9278825504594875,0.009450598132749665,0.06169722464793244,3.337174210605831e-06,1.4866215567690558e-14,0.0009662895856047732
PO0048_R4,0,0.886565265173601,0.0035197853118011887,0.1056614665250486,1.370683720449053e-06,3.525987147614543e-08,0.004252077045957247
PO0049_R1,4,2.266470087794141e-15,2.1352079504629945e-05,0.04108312301149517,1.9957399281852196e-06,0.47963095338711614,0.4792625757819535
PO0049_R2,5,1.1668555730743275e-09,0.0038606581217825622,0.28091813764772994,5.488831588503781e-05,9.321522296867297e-08,0.7151662215325235
