parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
LV_CAR_SCALED_INCOME,0.008263304080448453,0.014621255028481602,0.5651569625419895,0.5719670067776153,0.02379169454272755,0.3473188538802215,0.7283517880331349
LV_CAR_TOP_MANAGER,0.3183809494620592,0.20366700135670804,1.5632426821291387,0.11799552434422322,0.2815505486736458,1.1308127473447216,0.2581339134862801
LV_ENV_ARTISANS,0.1365976730873216,0.06447664283637833,2.118560568266,0.03412762112400136,0.09479786414226452,1.4409361890509211,0.149602711020842
LV_ENV_CHILD_SUBURB,0.04668384808052091,0.031201406154625137,1.4962097493032613,0.13459900476283249,0.0637427165859177,0.7323793302344835,0.46393707122878314
LV_ENV_CITY_CENTER_KID,0.05145878696226357,0.04585235644600201,1.122271371654889,0.2617470745931796,0.06162639735832825,0.8350120917024428,0.4037109002993886
LV_ENV_HIGH_EDU,0.03637441029167956,0.06489730475481746,0.5604918482994382,0.5751439983272431,0.044315748600568826,0.8208009892720771,0.4117596350142656
LV_ENV_INTERCEPT,0.10659941547258704,1.7976931348623157e+308,5.92978931750504e-310,1.0,139.7374917724108,0.0007628547938029727,0.9993913299969257
LV_ENV_LOW_EDU,-0.12194641741260719,0.06065285636974125,-2.010563470732836,0.04437158574887201,0.05531362298741157,-2.2046362329287326,0.027479631087663714
LV_ENV_SCALED_INCOME,-0.0015904717970369828,0.0038689538985825374,-0.41108574532761466,0.6810096619972483,0.006743412569231623,-0.23585562661461318,0.8135447017301032
SIGMA_CAR,0.877501611632026,0.07793503301403512,11.259398728605131,0.0,0.12831453233255496,6.838676770903783,7.992717598881427e-12
SIGMA_ENV,0.23878400671110805,0.04617295789931281,5.171512018610829,2.322073342497788e-07,0.06832452675667013,3.4948505031218087,0.0004743273544454141
