model_key,respondent_id,block_template_id,run_repeat,indicator_name,indicator_value,is_valid_indicator,duration_sec
mlx_qwen35_0p8b,Q80003_R1,Q8T0003,1,Envir06,4,1,0.832923083
mlx_qwen35_0p8b,Q80003_R1,Q8T0003,1,Mobil10,4,1,0.931727749
mlx_qwen35_0p8b,Q80003_R1,Q8T0003,1,Mobil11,4,1,0.999751833
mlx_qwen35_0p8b,Q80003_R1,Q8T0003,1,Mobil16,4,1,1.10129
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Envir01,4,1,0.606991249
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Envir02,4,1,0.701760125
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Envir05,4,1,0.738898791
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Envir06,4,1,0.828411583
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Mobil10,4,1,0.996933582
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Mobil11,4,1,1.088776208
mlx_qwen35_0p8b,Q80003_R2,Q8T0003,2,Mobil16,4,1,1.137419999
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Envir01,4,1,0.634243083
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Envir02,4,1,0.711398124
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Envir05,4,1,0.748966167
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Envir06,4,1,1.021830082
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Mobil10,4,1,0.991911291
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Mobil11,4,1,1.013778041
mlx_qwen35_0p8b,Q80003_R3,Q8T0003,3,Mobil16,4,1,1.173107541
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Envir01,4,1,0.672034957
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Envir02,4,1,0.747353874
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Envir05,4,1,0.825306874
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Envir06,4,1,0.902939332
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Mobil10,4,1,0.993785792
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Mobil11,4,1,1.0700475
mlx_qwen35_0p8b,Q80003_R4,Q8T0003,4,Mobil16,4,1,1.186885666
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Envir01,4,1,0.622884332
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Envir02,4,1,0.738919832
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Envir05,4,1,0.803462333
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Envir06,4,1,0.879281999
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Mobil10,4,1,0.949405499
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Mobil11,4,1,1.027383665
mlx_qwen35_0p8b,Q80004_R1,Q8T0004,1,Mobil16,4,1,1.110926416
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Envir01,4,1,0.609530833
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Envir02,4,1,0.712641209
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Envir05,4,1,0.836030416
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Envir06,4,1,0.848679667
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Mobil10,4,1,0.942642541
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Mobil11,4,1,1.047234583
mlx_qwen35_0p8b,Q80004_R2,Q8T0004,2,Mobil16,4,1,1.131824583
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Envir01,4,1,0.811718459
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Envir02,4,1,0.933729333
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Envir05,4,1,1.024732541
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Envir06,4,1,1.126909582
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Mobil10,4,1,1.228117624
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Mobil11,4,1,1.349691583
mlx_qwen35_0p8b,Q80004_R3,Q8T0004,3,Mobil16,4,1,1.49526425
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Envir01,4,1,0.613836332
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Envir02,4,1,0.717025916
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Envir05,4,1,0.771311582
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Envir06,4,1,0.849133166
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Mobil10,4,1,0.932137625
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Mobil11,4,1,1.02884325
mlx_qwen35_0p8b,Q80004_R4,Q8T0004,4,Mobil16,4,1,1.113162292
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Envir01,4,1,0.624138541
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Envir02,4,1,0.715670583
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Envir05,4,1,0.803697458
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Envir06,4,1,0.876262333
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Mobil10,4,1,0.948920291
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Mobil11,4,1,1.033916208
mlx_qwen35_0p8b,Q80005_R1,Q8T0005,1,Mobil16,4,1,1.12869975
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Envir01,4,1,0.685446542
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Envir02,4,1,0.77491779
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Envir05,4,1,0.855991583
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Envir06,4,1,0.923859459
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Mobil10,4,1,1.004638166
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Mobil11,4,1,1.113070375
mlx_qwen35_0p8b,Q80005_R2,Q8T0005,2,Mobil16,4,1,1.186551875
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Envir01,4,1,0.681989542
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Envir02,4,1,0.772443167
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Envir05,4,1,0.838232666
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Envir06,4,1,0.944655999
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Mobil10,4,1,1.007773166
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Mobil11,4,1,1.097910166
mlx_qwen35_0p8b,Q80005_R3,Q8T0005,3,Mobil16,4,1,1.181557042
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Envir01,4,1,0.634164667
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Envir02,4,1,0.724060542
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Envir05,4,1,0.791484707
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Envir06,4,1,0.877327834
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Mobil10,4,1,0.985297499
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Mobil11,4,1,1.022474375
mlx_qwen35_0p8b,Q80005_R4,Q8T0005,4,Mobil16,4,1,1.130078917
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Envir01,4,1,0.647148583
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Envir02,4,1,0.723728749
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Envir05,4,1,0.794250165
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Envir06,4,1,0.8923885
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Mobil10,4,1,0.988282417
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Mobil11,4,1,1.174820958
mlx_qwen35_0p8b,Q80006_R1,Q8T0006,1,Mobil16,4,1,1.248618416
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Envir01,4,1,0.660987208
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Envir02,4,1,0.747559166
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Envir05,4,1,0.808936459
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Envir06,4,1,0.891409707
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Mobil10,4,1,1.015689957
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Mobil11,4,1,1.076376916
mlx_qwen35_0p8b,Q80006_R2,Q8T0006,2,Mobil16,4,1,1.189323375
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Envir01,4,1,0.604308416
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Envir02,4,1,0.707254709
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Envir05,4,1,0.818079959
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Envir06,4,1,0.85410725
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Mobil10,4,1,0.945271749
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Mobil11,4,1,1.022580791
mlx_qwen35_0p8b,Q80006_R3,Q8T0006,3,Mobil16,4,1,1.18842254
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Envir01,4,1,0.622075375
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Envir02,4,1,0.704369416
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Envir05,4,1,0.778147832
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Envir06,4,1,0.858130374
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Mobil10,4,1,0.950607875
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Mobil11,4,1,1.025355582
mlx_qwen35_0p8b,Q80006_R4,Q8T0006,4,Mobil16,4,1,1.126742417
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Envir01,4,1,0.612404334
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Envir02,4,1,0.719222084
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Envir05,4,1,0.781415959
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Envir06,4,1,0.891702291
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Mobil10,4,1,0.986194791
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Mobil11,4,1,1.039439832
mlx_qwen35_0p8b,Q80007_R1,Q8T0007,1,Mobil16,4,1,1.140600165
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Envir01,4,1,0.633477415
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Envir02,4,1,0.734739415
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Envir05,4,1,0.789295375
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Envir06,4,1,0.854832834
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Mobil10,4,1,0.960596958
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Mobil11,4,1,1.041710875
mlx_qwen35_0p8b,Q80007_R2,Q8T0007,2,Mobil16,4,1,1.338121415
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Envir01,4,1,0.632081749
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Envir02,4,1,0.71594754
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Envir05,4,1,0.781335542
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Envir06,4,1,0.869576583
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Mobil10,4,1,0.942596291
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Mobil11,4,1,1.038028082
mlx_qwen35_0p8b,Q80007_R3,Q8T0007,3,Mobil16,4,1,1.144877375
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Envir01,4,1,0.652361749
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Envir02,4,1,0.744141499
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Envir05,4,1,0.807046208
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Envir06,4,1,0.878507582
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Mobil10,4,1,1.0011785
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Mobil11,4,1,1.072404333
mlx_qwen35_0p8b,Q80007_R4,Q8T0007,4,Mobil16,4,1,1.513261791
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Envir01,4,1,0.647894083
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Envir02,4,1,0.721457541
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Envir05,4,1,0.825814374
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Envir06,4,1,0.869337416
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Mobil10,4,1,0.940924041
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Mobil11,4,1,1.02947475
mlx_qwen35_0p8b,Q80008_R1,Q8T0008,1,Mobil16,4,1,1.142492791
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Envir01,4,1,0.663069499
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Envir02,4,1,0.81386025
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Envir05,4,1,0.816505999
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Envir06,4,1,0.901990665
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Mobil10,4,1,1.038442375
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Mobil11,4,1,1.059622125
mlx_qwen35_0p8b,Q80008_R2,Q8T0008,2,Mobil16,4,1,1.16051275
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Envir01,4,1,0.647281708
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Envir02,4,1,0.746400457
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Envir05,4,1,0.827191749
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Envir06,4,1,0.924553624
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Mobil10,4,1,1.008667334
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Mobil11,4,1,1.084574875
mlx_qwen35_0p8b,Q80008_R3,Q8T0008,3,Mobil16,4,1,1.197137958
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Envir01,4,1,0.658757999
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Envir02,4,1,0.73900725
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Envir05,4,1,0.8243225
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Envir06,4,1,0.907309249
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Mobil10,4,1,0.968300917
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Mobil11,4,1,1.083459249
mlx_qwen35_0p8b,Q80008_R4,Q8T0008,4,Mobil16,4,1,1.165428917
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Envir01,4,1,0.643565833
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Envir02,4,1,0.766454208
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Envir05,4,1,0.809506666
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Envir06,4,1,1.113215291
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Mobil10,4,1,1.083510792
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Mobil11,4,1,1.091980042
mlx_qwen35_0p8b,Q80009_R1,Q8T0009,1,Mobil16,4,1,1.223625833
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Envir01,4,1,0.619831332
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Envir02,4,1,0.706874874
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Envir05,4,1,0.774573958
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Envir06,4,1,0.858997209
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Mobil10,4,1,0.929626958
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Mobil11,4,1,1.018054249
mlx_qwen35_0p8b,Q80009_R2,Q8T0009,2,Mobil16,4,1,1.09456475
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Envir01,4,1,0.668502
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Envir02,4,1,0.754746208
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Envir05,4,1,0.772632083
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Envir06,4,1,1.017080042
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Mobil10,4,1,1.007404208
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Mobil11,4,1,1.053201
mlx_qwen35_0p8b,Q80009_R3,Q8T0009,3,Mobil16,4,1,1.354460709
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Envir01,4,1,0.733451625
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Envir02,4,1,0.736104374
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Envir05,4,1,0.842125416
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Envir06,4,1,0.918069458
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Mobil10,4,1,0.991550582
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Mobil11,4,1,1.183637458
mlx_qwen35_0p8b,Q80009_R4,Q8T0009,4,Mobil16,4,1,1.170459917
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Envir01,4,1,0.659173249
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Envir02,4,1,0.752741291
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Envir05,4,1,0.798073875
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Envir06,4,1,0.86634079
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Mobil10,4,1,0.981995624
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Mobil11,4,1,1.098163792
mlx_qwen35_0p8b,Q80010_R1,Q8T0010,1,Mobil16,4,1,1.1890485
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Envir01,4,1,0.648925375
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Envir02,4,1,0.751639833
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Envir05,4,1,0.821693707
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Envir06,4,1,0.93994825
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Mobil10,4,1,1.0118545
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Mobil11,4,1,1.199343083
mlx_qwen35_0p8b,Q80010_R2,Q8T0010,2,Mobil16,4,1,1.206365499
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Envir01,4,1,0.601405249
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Envir02,4,1,0.703186999
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Envir05,4,1,0.784050958
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Envir06,4,1,1.018064999
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Mobil10,4,1,0.949025458
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Mobil11,4,1,1.105357708
mlx_qwen35_0p8b,Q80010_R3,Q8T0010,3,Mobil16,4,1,1.128022791
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Envir01,4,1,0.606632375
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Envir02,4,1,0.699076958
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Envir05,4,1,0.752972541
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Envir06,4,1,0.922166208
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Mobil10,4,1,0.943331915
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Mobil11,4,1,1.031434707
mlx_qwen35_0p8b,Q80010_R4,Q8T0010,4,Mobil16,4,1,1.108513125
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Envir01,4,1,0.615619874
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Envir02,4,1,0.734196375
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Envir05,4,1,0.821277708
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Envir06,4,1,0.869990084
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Mobil10,4,1,0.983486458
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Mobil11,4,1,1.043784624
mlx_qwen35_0p8b,Q80011_R1,Q8T0011,1,Mobil16,4,1,1.139460709
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Envir01,4,1,0.769489166
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Envir02,4,1,0.952362874
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Envir05,4,1,1.063208542
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Envir06,4,1,1.099137166
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Mobil10,4,1,1.197856041
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Mobil11,4,1,1.309114458
mlx_qwen35_0p8b,Q80011_R2,Q8T0011,2,Mobil16,4,1,1.441175625
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Envir01,4,1,0.9417085
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Envir02,4,1,1.042993916
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Envir05,4,1,1.089459833
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Envir06,4,1,1.342969875
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Mobil10,4,1,1.33313075
