run_id,synthetic_respondent_id,task_position,survey_stratum,GROUP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,custom_id,choice_code,is_valid_choice,CHOICE,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED
1,2,2,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,148,62,30,50,64,10,0,221,124,11,2,1,2,1.48,0.5,2.21,0.62,0.64,1.24
1,2,3,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,197,62,60,62,77,30,0,221,76,12,2,1,2,1.97,0.62,2.21,0.62,0.77,0.76
1,2,4,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,148,52,30,56,70,20,0,136,76,13,2,1,2,1.48,0.56,1.36,0.52,0.7,0.76
1,2,5,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,197,47,60,56,51,20,0,170,124,14,2,1,2,1.97,0.56,1.7,0.47,0.51,1.24
1,2,6,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,164,47,120,50,64,10,0,170,76,15,2,1,2,1.64,0.5,1.7,0.47,0.64,0.76
1,2,7,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,148,62,120,62,77,10,0,136,95,16,2,1,2,1.48,0.62,1.36,0.62,0.77,0.95
1,2,8,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,148,47,30,62,58,30,0,170,95,17,2,1,2,1.48,0.62,1.7,0.47,0.58,0.95
1,2,9,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,197,52,60,50,58,10,0,136,95,18,2,1,2,1.97,0.5,1.36,0.52,0.58,0.95
1,3,1,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,200,126,120,71,134,20,0,273,165,19,2,1,2,2.0,0.71,2.73,1.26,1.34,1.65
1,3,2,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,126,30,64,122,10,0,273,214,20,2,1,2,1.8,0.64,2.73,1.26,1.22,2.14
1,3,3,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,240,126,60,78,159,30,0,273,132,21,2,1,2,2.4,0.78,2.73,1.26,1.59,1.32
1,3,4,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,105,30,71,134,20,0,168,132,22,2,1,2,1.8,0.71,1.68,1.05,1.34,1.32
1,3,5,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,240,94,60,71,98,20,0,210,214,23,2,1,2,2.4,0.71,2.1,0.94,0.98,2.14
1,3,6,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,200,94,120,64,122,10,0,210,132,24,2,1,2,2.0,0.64,2.1,0.94,1.22,1.32
1,3,7,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,126,120,78,159,10,0,168,165,25,2,1,2,1.8,0.78,1.68,1.26,1.59,1.65
1,3,8,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,94,30,78,110,30,0,210,165,26,2,1,2,1.8,0.78,2.1,0.94,1.1,1.65
1,3,9,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,240,105,60,64,110,10,0,168,165,27,2,1,2,2.4,0.64,1.68,1.05,1.1,1.65
1,4,1,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,198,60,120,90,65,20,0,0,0,28,3,1,3,1.98,0.9,0.0,0.6,0.65,0.0
1,4,2,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,60,30,90,58,10,0,0,0,29,2,1,2,1.78,0.9,0.0,0.6,0.58,0.0
1,4,3,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,238,60,60,99,78,30,0,0,0,30,2,1,2,2.38,0.99,0.0,0.6,0.78,0.0
1,4,4,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,50,30,90,78,20,0,0,0,31,2,1,2,1.78,0.9,0.0,0.5,0.78,0.0
1,4,5,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,238,45,60,90,58,20,0,0,0,32,2,1,2,2.38,0.9,0.0,0.45,0.58,0.0
1,4,6,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,198,45,120,90,78,10,0,0,0,33,3,1,3,1.98,0.9,0.0,0.45,0.78,0.0
1,4,7,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,60,120,99,78,10,0,0,0,34,2,1,2,1.78,0.99,0.0,0.6,0.78,0.0
1,4,8,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,45,30,99,65,30,0,0,0,35,1,1,1,1.78,0.99,0.0,0.45,0.65,0.0
1,4,9,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,238,50,60,90,65,10,0,0,0,36,3,1,3,2.38,0.9,0.0,0.5,0.65,0.0
1,5,1,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,59,0,120,35,0,20,0,91,35,37,2,1,2,0.59,0.35,0.91,0.0,0.0,0.35
1,5,2,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,65,0,60,35,0,30,0,91,28,38,2,1,2,0.65,0.35,0.91,0.0,0.0,0.28
1,5,3,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,30,35,0,10,0,91,46,39,2,1,2,0.53,0.35,0.91,0.0,0.0,0.46
1,5,4,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,30,35,0,20,0,56,28,40,2,1,2,0.53,0.35,0.56,0.0,0.0,0.28
1,5,5,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,65,0,60,35,0,20,0,70,46,41,2,1,2,0.65,0.35,0.7,0.0,0.0,0.46
1,5,6,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,120,35,0,10,0,56,35,42,2,1,2,0.53,0.35,0.56,0.0,0.0,0.35
1,5,7,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,59,0,120,35,0,10,0,70,28,43,2,1,2,0.59,0.35,0.7,0.0,0.0,0.28
1,5,8,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,65,0,60,35,0,10,0,56,35,44,2,1,2,0.65,0.35,0.56,0.0,0.0,0.35
1,5,9,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,30,35,0,30,0,70,35,45,2,1,2,0.53,0.35,0.7,0.0,0.0,0.35
1,6,1,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,202,100,120,104,100,30,0,130,65,46,3,1,3,2.02,1.04,1.3,1.0,1.0,0.65
1,6,2,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,75,120,115,82,30,0,169,52,47,2,1,2,1.51,1.15,1.69,0.75,0.82,0.52
1,6,3,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,202,75,120,127,82,20,0,104,52,48,3,1,3,2.02,1.27,1.04,0.75,0.82,0.52
1,6,4,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,168,75,60,127,82,10,0,169,84,49,1,1,1,1.68,1.27,1.69,0.75,0.82,0.84
1,6,5,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,168,83,120,127,91,30,0,104,84,50,3,1,3,1.68,1.27,1.04,0.83,0.91,0.84
1,6,6,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,83,60,127,91,20,0,169,65,51,2,1,2,1.51,1.27,1.69,0.83,0.91,0.65
1,6,7,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,100,60,115,100,10,0,130,52,52,3,1,3,1.51,1.15,1.3,1.0,1.0,0.52
1,6,8,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,83,120,104,91,20,0,130,84,53,2,1,2,1.51,1.04,1.3,0.83,0.91,0.84
1,6,9,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,168,100,30,127,127,20,0,130,84,54,3,1,3,1.68,1.27,1.3,1.0,1.27,0.84
1,7,1,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,129,43,120,56,42,30,1,0,0,55,2,1,2,1.29,0.56,0.0,0.43,0.42,0.0
1,7,2,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,129,32,120,68,46,20,1,0,0,56,2,1,2,1.29,0.68,0.0,0.32,0.46,0.0
1,7,3,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,32,120,62,42,30,0,0,0,57,2,1,2,1.05,0.62,0.0,0.32,0.42,0.0
1,7,4,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,117,32,60,68,46,10,0,0,0,58,1,1,1,1.17,0.68,0.0,0.32,0.46,0.0
1,7,5,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,117,36,120,68,42,30,0,0,0,59,2,1,2,1.17,0.68,0.0,0.36,0.42,0.0
1,7,6,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,43,60,62,46,10,1,0,0,60,2,1,2,1.05,0.62,0.0,0.43,0.46,0.0
1,7,7,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,36,60,68,42,20,1,0,0,61,2,1,2,1.05,0.68,0.0,0.36,0.42,0.0
1,7,8,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,117,43,30,68,56,20,1,0,0,62,2,1,2,1.17,0.68,0.0,0.43,0.56,0.0
1,7,9,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,36,120,56,46,20,0,0,0,63,2,1,2,1.05,0.56,0.0,0.36,0.46,0.0
1,8,1,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,42,30,141,45,10,0,120,48,64,3,1,3,2.17,1.41,1.2,0.42,0.45,0.48
1,8,2,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,42,120,128,54,10,0,156,78,65,1,1,1,2.17,1.28,1.56,0.42,0.54,0.78
1,8,3,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,38,30,115,50,20,0,156,60,66,2,1,2,2.17,1.15,1.56,0.38,0.5,0.6
1,8,4,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,163,38,60,115,50,30,0,96,78,67,2,1,2,1.63,1.15,0.96,0.38,0.5,0.78
1,8,5,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,42,30,115,45,30,0,156,48,68,1,1,1,1.81,1.15,1.56,0.42,0.45,0.48
1,8,6,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,38,30,128,40,10,0,96,60,69,2,1,2,1.81,1.28,0.96,0.38,0.4,0.6
1,8,7,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,50,60,115,50,20,0,96,48,70,2,1,2,1.81,1.15,0.96,0.5,0.5,0.48
1,8,8,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,50,30,128,54,30,0,96,78,71,2,1,2,2.17,1.28,0.96,0.5,0.54,0.78
1,8,9,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,42,60,128,54,30,0,120,60,72,2,1,2,1.81,1.28,1.2,0.42,0.54,0.6
1,9,1,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,212,14,120,69,16,30,0,170,105,73,2,1,2,2.12,0.69,1.7,0.14,0.16,1.05
1,9,2,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,11,120,69,14,30,0,221,84,74,2,1,2,1.59,0.69,2.21,0.11,0.14,0.84
1,9,3,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,212,11,120,69,14,20,0,136,84,75,2,1,2,2.12,0.69,1.36,0.11,0.14,0.84
1,9,4,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,177,11,60,69,14,10,0,221,136,76,2,1,2,1.77,0.69,2.21,0.11,0.14,1.36
1,9,5,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,177,12,120,69,15,30,0,136,136,77,2,1,2,1.77,0.69,1.36,0.12,0.15,1.36
1,9,6,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,12,60,69,15,20,0,221,105,78,2,1,2,1.59,0.69,2.21,0.12,0.15,1.05
1,9,7,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,14,60,69,16,10,0,170,84,79,2,1,2,1.59,0.69,1.7,0.14,0.16,0.84
1,9,8,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,12,120,69,15,20,0,170,136,80,2,1,2,1.59,0.69,1.7,0.12,0.15,1.36
1,9,9,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,177,14,30,69,20,20,0,170,136,81,2,1,2,1.77,0.69,1.7,0.14,0.2,1.36
1,10,1,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,128,50,120,76,55,20,0,143,60,82,2,1,2,1.28,0.76,1.43,0.5,0.55,0.6
1,10,2,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,50,30,76,50,10,0,143,78,83,2,1,2,1.15,0.76,1.43,0.5,0.5,0.78
1,10,3,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,154,50,60,84,60,30,0,143,48,84,2,1,2,1.54,0.84,1.43,0.5,0.6,0.48
1,10,4,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,42,30,76,55,20,0,88,48,85,2,1,2,1.15,0.76,0.88,0.42,0.55,0.48
1,10,5,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,154,38,60,76,45,20,0,110,78,86,2,1,2,1.54,0.76,1.1,0.38,0.45,0.78
1,10,6,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,128,38,120,76,50,10,0,110,48,87,1,1,1,1.28,0.76,1.1,0.38,0.5,0.48
1,10,7,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,50,120,84,60,10,0,88,60,88,3,1,3,1.15,0.84,0.88,0.5,0.6,0.6
1,10,8,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,38,30,84,45,30,0,110,60,89,2,1,2,1.15,0.84,1.1,0.38,0.45,0.6
1,10,9,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,154,42,60,76,45,10,0,88,60,90,2,1,2,1.54,0.76,0.88,0.42,0.45,0.6
1,11,1,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,176,30,99,189,10,0,160,92,91,2,1,2,2.44,0.99,1.6,1.76,1.89,0.92
1,11,2,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,176,120,90,231,10,0,208,150,92,2,1,2,2.44,0.9,2.08,1.76,2.31,1.5
1,11,3,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,158,30,81,210,20,0,208,115,93,2,1,2,2.44,0.81,2.08,1.58,2.1,1.15
1,11,4,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,183,158,60,81,210,30,0,128,150,94,2,1,2,1.83,0.81,1.28,1.58,2.1,1.5
1,11,5,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,176,30,81,210,30,0,208,92,95,3,1,3,2.03,0.81,2.08,1.76,2.1,0.92
1,11,6,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,158,30,90,168,10,0,128,115,96,2,1,2,2.03,0.9,1.28,1.58,1.68,1.15
1,11,7,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,211,60,81,231,20,0,128,92,97,3,1,3,2.03,0.81,1.28,2.11,2.31,0.92
1,11,8,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,211,30,90,231,30,0,128,150,98,3,1,3,2.44,0.9,1.28,2.11,2.31,1.5
1,11,9,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,176,60,90,231,30,0,160,115,99,3,1,3,2.03,0.9,1.6,1.76,2.31,1.15
1,12,1,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,92,72,120,37,81,20,0,104,60,100,3,1,3,0.92,0.37,1.04,0.72,0.81,0.6
1,12,2,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,72,30,33,74,10,0,104,78,101,2,1,2,0.83,0.33,1.04,0.72,0.74,0.78
1,12,3,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,110,72,60,41,89,30,0,104,48,102,3,1,3,1.1,0.41,1.04,0.72,0.89,0.48
1,12,4,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,60,30,37,81,20,0,64,48,103,2,1,2,0.83,0.37,0.64,0.6,0.81,0.48
1,12,5,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,110,54,60,37,59,20,0,80,78,104,2,1,2,1.1,0.37,0.8,0.54,0.59,0.78
1,12,6,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,92,54,120,33,74,10,0,80,48,105,3,1,3,0.92,0.33,0.8,0.54,0.74,0.48
1,12,7,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,72,120,41,89,10,0,64,60,106,3,1,3,0.83,0.41,0.64,0.72,0.89,0.6
1,12,8,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,54,30,41,67,30,0,80,60,107,2,1,2,0.83,0.41,0.8,0.54,0.67,0.6
1,12,9,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,110,60,60,33,67,10,0,64,60,108,3,1,3,1.1,0.33,0.64,0.6,0.67,0.6
1,13,1,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,30,138,0,10,0,180,132,109,2,1,2,2.79,1.38,1.8,0.0,0.0,1.32
1,13,2,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,120,125,0,10,1,234,214,110,2,1,2,2.79,1.25,2.34,0.0,0.0,2.14
1,13,3,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,30,112,0,20,0,234,165,111,2,1,2,2.79,1.12,2.34,0.0,0.0,1.65
1,13,4,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,229,0,60,112,0,30,1,144,214,112,2,1,2,2.29,1.12,1.44,0.0,0.0,2.14
1,13,5,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,30,112,0,30,1,234,132,113,2,1,2,2.54,1.12,2.34,0.0,0.0,1.32
1,13,6,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,30,125,0,10,1,144,165,114,2,1,2,2.54,1.25,1.44,0.0,0.0,1.65
1,13,7,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,60,112,0,20,0,144,132,115,2,1,2,2.54,1.12,1.44,0.0,0.0,1.32
1,13,8,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,30,125,0,30,0,144,214,116,2,1,2,2.79,1.25,1.44,0.0,0.0,2.14
1,13,9,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,60,125,0,30,0,180,165,117,2,1,2,2.54,1.25,1.8,0.0,0.0,1.65
1,14,1,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,87,42,120,32,44,20,0,0,0,118,2,1,2,0.87,0.32,0.0,0.42,0.44,0.0
1,14,2,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,42,30,29,44,10,0,0,0,119,2,1,2,0.78,0.29,0.0,0.42,0.44,0.0
1,14,3,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,104,42,60,35,53,30,0,0,0,120,1,1,1,1.04,0.35,0.0,0.42,0.53,0.0
1,14,4,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,35,30,32,49,20,0,0,0,121,2,1,2,0.78,0.32,0.0,0.35,0.49,0.0
1,14,5,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,104,32,60,32,36,20,0,0,0,122,2,1,2,1.04,0.32,0.0,0.32,0.36,0.0
1,14,6,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,87,32,120,29,44,10,0,0,0,123,2,1,2,0.87,0.29,0.0,0.32,0.44,0.0
1,14,7,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,42,120,35,53,10,0,0,0,124,2,1,2,0.78,0.35,0.0,0.42,0.53,0.0
1,14,8,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,32,30,35,36,30,0,0,0,125,2,1,2,0.78,0.35,0.0,0.32,0.36,0.0
1,14,9,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,104,35,60,29,40,10,0,0,0,126,2,1,2,1.04,0.29,0.0,0.35,0.4,0.0
1,15,1,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,92,72,120,37,91,20,0,117,60,127,2,1,2,0.92,0.37,1.17,0.72,0.91,0.6
1,15,2,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,72,30,33,84,10,0,117,78,128,2,1,2,0.83,0.33,1.17,0.72,0.84,0.78
1,15,3,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,110,72,60,41,99,30,0,117,48,129,3,1,3,1.1,0.41,1.17,0.72,0.99,0.48
1,15,4,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,60,30,37,91,20,0,72,48,130,3,1,3,0.83,0.37,0.72,0.6,0.91,0.48
1,15,5,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,110,54,60,37,61,20,0,90,78,131,2,1,2,1.1,0.37,0.9,0.54,0.61,0.78
1,15,6,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,92,54,120,33,84,10,0,90,48,132,3,1,3,0.92,0.33,0.9,0.54,0.84,0.48
1,15,7,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,72,120,41,99,10,0,72,60,133,3,1,3,0.83,0.41,0.72,0.72,0.99,0.6
1,15,8,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,54,30,41,68,30,0,90,60,134,2,1,2,0.83,0.41,0.9,0.54,0.68,0.6
1,15,9,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,110,60,60,33,68,10,0,72,60,135,3,1,3,1.1,0.33,0.72,0.6,0.68,0.6
1,16,1,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,236,211,120,121,231,30,0,180,110,136,3,1,3,2.36,1.21,1.8,2.11,2.31,1.1
1,16,2,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,158,120,121,189,30,0,234,88,137,2,1,2,1.77,1.21,2.34,1.58,1.89,0.88
1,16,3,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,236,158,120,121,189,20,0,144,88,138,2,1,2,2.36,1.21,1.44,1.58,1.89,0.88
1,16,4,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,197,158,60,121,189,10,0,234,143,139,2,1,2,1.97,1.21,2.34,1.58,1.89,1.43
1,16,5,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,197,176,120,121,210,30,0,144,143,140,2,1,2,1.97,1.21,1.44,1.76,2.1,1.43
1,16,6,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,176,60,121,210,20,0,234,110,141,3,1,3,1.77,1.21,2.34,1.76,2.1,1.1
1,16,7,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,211,60,121,231,10,0,180,88,142,3,1,3,1.77,1.21,1.8,2.11,2.31,0.88
1,16,8,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,176,120,121,210,20,0,180,143,143,3,1,3,1.77,1.21,1.8,1.76,2.1,1.43
1,16,9,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,197,211,30,121,252,20,0,180,143,144,3,1,3,1.97,1.21,1.8,2.11,2.52,1.43
1,17,1,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,184,0,120,76,0,20,0,247,95,145,2,1,2,1.84,0.76,2.47,0.0,0.0,0.95
1,17,2,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,166,0,30,76,0,10,0,247,124,146,2,1,2,1.66,0.76,2.47,0.0,0.0,1.24
1,17,3,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,221,0,60,76,0,30,0,247,76,147,2,1,2,2.21,0.76,2.47,0.0,0.0,0.76
1,17,4,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,166,0,30,76,0,20,0,152,76,148,2,1,2,1.66,0.76,1.52,0.0,0.0,0.76
1,17,5,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,221,0,60,76,0,20,0,190,124,149,2,1,2,2.21,0.76,1.9,0.0,0.0,1.24
1,17,6,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,184,0,120,76,0,10,0,190,76,150,2,1,2,1.84,0.76,1.9,0.0,0.0,0.76
1,17,7,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,166,0,120,76,0,10,0,152,95,151,2,1,2,1.66,0.76,1.52,0.0,0.0,0.95
1,17,8,0,2,1,1,6,2,3,2,1,3,1,10,1,1,1,1,166,0,30,76,0,30,0,190,95,152,2,1,2,1.66,0.76,1.9,0.0,0.0,0.95
