run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,template_id,survey_stratum,alternative_id,alternative_name,display_label,is_available,travel_time,travel_cost,headway,seat_configuration
ai_run_01,1,2,SMAI01_0002,1,SMAI01_0002_T01,S1_TPL004,1,3,CAR,C,1,221,95,0,0
ai_run_01,1,2,SMAI01_0002,2,SMAI01_0002_T02,S1_TPL004,1,1,TRAIN,A,1,148,62,30,0
ai_run_01,1,2,SMAI01_0002,2,SMAI01_0002_T02,S1_TPL004,1,2,SWISSMETRO,B,1,50,64,10,0
ai_run_01,1,2,SMAI01_0002,2,SMAI01_0002_T02,S1_TPL004,1,3,CAR,C,1,221,124,0,0
ai_run_01,1,2,SMAI01_0002,3,SMAI01_0002_T03,S1_TPL004,1,1,TRAIN,A,1,197,62,60,0
ai_run_01,1,2,SMAI01_0002,3,SMAI01_0002_T03,S1_TPL004,1,2,SWISSMETRO,B,1,62,77,30,0
ai_run_01,1,2,SMAI01_0002,3,SMAI01_0002_T03,S1_TPL004,1,3,CAR,C,1,221,76,0,0
ai_run_01,1,2,SMAI01_0002,4,SMAI01_0002_T04,S1_TPL004,1,1,TRAIN,A,1,148,52,30,0
ai_run_01,1,2,SMAI01_0002,4,SMAI01_0002_T04,S1_TPL004,1,2,SWISSMETRO,B,1,56,70,20,0
ai_run_01,1,2,SMAI01_0002,4,SMAI01_0002_T04,S1_TPL004,1,3,CAR,C,1,136,76,0,0
ai_run_01,1,2,SMAI01_0002,5,SMAI01_0002_T05,S1_TPL004,1,1,TRAIN,A,1,197,47,60,0
ai_run_01,1,2,SMAI01_0002,5,SMAI01_0002_T05,S1_TPL004,1,2,SWISSMETRO,B,1,56,51,20,0
ai_run_01,1,2,SMAI01_0002,5,SMAI01_0002_T05,S1_TPL004,1,3,CAR,C,1,170,124,0,0
ai_run_01,1,2,SMAI01_0002,6,SMAI01_0002_T06,S1_TPL004,1,1,TRAIN,A,1,164,47,120,0
ai_run_01,1,2,SMAI01_0002,6,SMAI01_0002_T06,S1_TPL004,1,2,SWISSMETRO,B,1,50,64,10,0
ai_run_01,1,2,SMAI01_0002,6,SMAI01_0002_T06,S1_TPL004,1,3,CAR,C,1,170,76,0,0
ai_run_01,1,2,SMAI01_0002,7,SMAI01_0002_T07,S1_TPL004,1,1,TRAIN,A,1,148,62,120,0
ai_run_01,1,2,SMAI01_0002,7,SMAI01_0002_T07,S1_TPL004,1,2,SWISSMETRO,B,1,62,77,10,0
ai_run_01,1,2,SMAI01_0002,7,SMAI01_0002_T07,S1_TPL004,1,3,CAR,C,1,136,95,0,0
ai_run_01,1,2,SMAI01_0002,8,SMAI01_0002_T08,S1_TPL004,1,1,TRAIN,A,1,148,47,30,0
ai_run_01,1,2,SMAI01_0002,8,SMAI01_0002_T08,S1_TPL004,1,2,SWISSMETRO,B,1,62,58,30,0
ai_run_01,1,2,SMAI01_0002,8,SMAI01_0002_T08,S1_TPL004,1,3,CAR,C,1,170,95,0,0
ai_run_01,1,2,SMAI01_0002,9,SMAI01_0002_T09,S1_TPL004,1,1,TRAIN,A,1,197,52,60,0
ai_run_01,1,2,SMAI01_0002,9,SMAI01_0002_T09,S1_TPL004,1,2,SWISSMETRO,B,1,50,58,10,0
ai_run_01,1,2,SMAI01_0002,9,SMAI01_0002_T09,S1_TPL004,1,3,CAR,C,1,136,95,0,0
ai_run_01,1,3,SMAI01_0003,1,SMAI01_0003_T01,S1_TPL012,1,1,TRAIN,A,1,200,126,120,0
ai_run_01,1,3,SMAI01_0003,1,SMAI01_0003_T01,S1_TPL012,1,2,SWISSMETRO,B,1,71,134,20,0
ai_run_01,1,3,SMAI01_0003,1,SMAI01_0003_T01,S1_TPL012,1,3,CAR,C,1,273,165,0,0
ai_run_01,1,3,SMAI01_0003,2,SMAI01_0003_T02,S1_TPL012,1,1,TRAIN,A,1,180,126,30,0
ai_run_01,1,3,SMAI01_0003,2,SMAI01_0003_T02,S1_TPL012,1,2,SWISSMETRO,B,1,64,122,10,0
ai_run_01,1,3,SMAI01_0003,2,SMAI01_0003_T02,S1_TPL012,1,3,CAR,C,1,273,214,0,0
ai_run_01,1,3,SMAI01_0003,3,SMAI01_0003_T03,S1_TPL012,1,1,TRAIN,A,1,240,126,60,0
ai_run_01,1,3,SMAI01_0003,3,SMAI01_0003_T03,S1_TPL012,1,2,SWISSMETRO,B,1,78,159,30,0
ai_run_01,1,3,SMAI01_0003,3,SMAI01_0003_T03,S1_TPL012,1,3,CAR,C,1,273,132,0,0
ai_run_01,1,3,SMAI01_0003,4,SMAI01_0003_T04,S1_TPL012,1,1,TRAIN,A,1,180,105,30,0
ai_run_01,1,3,SMAI01_0003,4,SMAI01_0003_T04,S1_TPL012,1,2,SWISSMETRO,B,1,71,134,20,0
ai_run_01,1,3,SMAI01_0003,4,SMAI01_0003_T04,S1_TPL012,1,3,CAR,C,1,168,132,0,0
ai_run_01,1,3,SMAI01_0003,5,SMAI01_0003_T05,S1_TPL012,1,1,TRAIN,A,1,240,94,60,0
ai_run_01,1,3,SMAI01_0003,5,SMAI01_0003_T05,S1_TPL012,1,2,SWISSMETRO,B,1,71,98,20,0
ai_run_01,1,3,SMAI01_0003,5,SMAI01_0003_T05,S1_TPL012,1,3,CAR,C,1,210,214,0,0
ai_run_01,1,3,SMAI01_0003,6,SMAI01_0003_T06,S1_TPL012,1,1,TRAIN,A,1,200,94,120,0
ai_run_01,1,3,SMAI01_0003,6,SMAI01_0003_T06,S1_TPL012,1,2,SWISSMETRO,B,1,64,122,10,0
ai_run_01,1,3,SMAI01_0003,6,SMAI01_0003_T06,S1_TPL012,1,3,CAR,C,1,210,132,0,0
ai_run_01,1,3,SMAI01_0003,7,SMAI01_0003_T07,S1_TPL012,1,1,TRAIN,A,1,180,126,120,0
ai_run_01,1,3,SMAI01_0003,7,SMAI01_0003_T07,S1_TPL012,1,2,SWISSMETRO,B,1,78,159,10,0
ai_run_01,1,3,SMAI01_0003,7,SMAI01_0003_T07,S1_TPL012,1,3,CAR,C,1,168,165,0,0
ai_run_01,1,3,SMAI01_0003,8,SMAI01_0003_T08,S1_TPL012,1,1,TRAIN,A,1,180,94,30,0
ai_run_01,1,3,SMAI01_0003,8,SMAI01_0003_T08,S1_TPL012,1,2,SWISSMETRO,B,1,78,110,30,0
ai_run_01,1,3,SMAI01_0003,8,SMAI01_0003_T08,S1_TPL012,1,3,CAR,C,1,210,165,0,0
ai_run_01,1,3,SMAI01_0003,9,SMAI01_0003_T09,S1_TPL012,1,1,TRAIN,A,1,240,105,60,0
ai_run_01,1,3,SMAI01_0003,9,SMAI01_0003_T09,S1_TPL012,1,2,SWISSMETRO,B,1,64,110,10,0
ai_run_01,1,3,SMAI01_0003,9,SMAI01_0003_T09,S1_TPL012,1,3,CAR,C,1,168,165,0,0
ai_run_01,1,4,SMAI01_0004,1,SMAI01_0004_T01,S0_TPL153,0,1,TRAIN,A,1,198,60,120,0
ai_run_01,1,4,SMAI01_0004,1,SMAI01_0004_T01,S0_TPL153,0,2,SWISSMETRO,B,1,90,65,20,0
ai_run_01,1,4,SMAI01_0004,1,SMAI01_0004_T01,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,2,SMAI01_0004_T02,S0_TPL153,0,1,TRAIN,A,1,178,60,30,0
ai_run_01,1,4,SMAI01_0004,2,SMAI01_0004_T02,S0_TPL153,0,2,SWISSMETRO,B,1,90,58,10,0
ai_run_01,1,4,SMAI01_0004,2,SMAI01_0004_T02,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,3,SMAI01_0004_T03,S0_TPL153,0,1,TRAIN,A,1,238,60,60,0
ai_run_01,1,4,SMAI01_0004,3,SMAI01_0004_T03,S0_TPL153,0,2,SWISSMETRO,B,1,99,78,30,0
ai_run_01,1,4,SMAI01_0004,3,SMAI01_0004_T03,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,4,SMAI01_0004_T04,S0_TPL153,0,1,TRAIN,A,1,178,50,30,0
ai_run_01,1,4,SMAI01_0004,4,SMAI01_0004_T04,S0_TPL153,0,2,SWISSMETRO,B,1,90,78,20,0
ai_run_01,1,4,SMAI01_0004,4,SMAI01_0004_T04,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,5,SMAI01_0004_T05,S0_TPL153,0,1,TRAIN,A,1,238,45,60,0
ai_run_01,1,4,SMAI01_0004,5,SMAI01_0004_T05,S0_TPL153,0,2,SWISSMETRO,B,1,90,58,20,0
ai_run_01,1,4,SMAI01_0004,5,SMAI01_0004_T05,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,6,SMAI01_0004_T06,S0_TPL153,0,1,TRAIN,A,1,198,45,120,0
ai_run_01,1,4,SMAI01_0004,6,SMAI01_0004_T06,S0_TPL153,0,2,SWISSMETRO,B,1,90,78,10,0
ai_run_01,1,4,SMAI01_0004,6,SMAI01_0004_T06,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,7,SMAI01_0004_T07,S0_TPL153,0,1,TRAIN,A,1,178,60,120,0
ai_run_01,1,4,SMAI01_0004,7,SMAI01_0004_T07,S0_TPL153,0,2,SWISSMETRO,B,1,99,78,10,0
ai_run_01,1,4,SMAI01_0004,7,SMAI01_0004_T07,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,8,SMAI01_0004_T08,S0_TPL153,0,1,TRAIN,A,1,178,45,30,0
ai_run_01,1,4,SMAI01_0004,8,SMAI01_0004_T08,S0_TPL153,0,2,SWISSMETRO,B,1,99,65,30,0
ai_run_01,1,4,SMAI01_0004,8,SMAI01_0004_T08,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,4,SMAI01_0004,9,SMAI01_0004_T09,S0_TPL153,0,1,TRAIN,A,1,238,50,60,0
ai_run_01,1,4,SMAI01_0004,9,SMAI01_0004_T09,S0_TPL153,0,2,SWISSMETRO,B,1,90,65,10,0
ai_run_01,1,4,SMAI01_0004,9,SMAI01_0004_T09,S0_TPL153,0,3,CAR,C,1,0,0,0,0
ai_run_01,1,5,SMAI01_0005,1,SMAI01_0005_T01,S0_TPL139,0,1,TRAIN,A,1,59,0,120,0
ai_run_01,1,5,SMAI01_0005,1,SMAI01_0005_T01,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,20,0
ai_run_01,1,5,SMAI01_0005,1,SMAI01_0005_T01,S0_TPL139,0,3,CAR,C,1,91,35,0,0
ai_run_01,1,5,SMAI01_0005,2,SMAI01_0005_T02,S0_TPL139,0,1,TRAIN,A,1,65,0,60,0
ai_run_01,1,5,SMAI01_0005,2,SMAI01_0005_T02,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,30,0
ai_run_01,1,5,SMAI01_0005,2,SMAI01_0005_T02,S0_TPL139,0,3,CAR,C,1,91,28,0,0
ai_run_01,1,5,SMAI01_0005,3,SMAI01_0005_T03,S0_TPL139,0,1,TRAIN,A,1,53,0,30,0
ai_run_01,1,5,SMAI01_0005,3,SMAI01_0005_T03,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,10,0
ai_run_01,1,5,SMAI01_0005,3,SMAI01_0005_T03,S0_TPL139,0,3,CAR,C,1,91,46,0,0
ai_run_01,1,5,SMAI01_0005,4,SMAI01_0005_T04,S0_TPL139,0,1,TRAIN,A,1,53,0,30,0
ai_run_01,1,5,SMAI01_0005,4,SMAI01_0005_T04,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,20,0
ai_run_01,1,5,SMAI01_0005,4,SMAI01_0005_T04,S0_TPL139,0,3,CAR,C,1,56,28,0,0
ai_run_01,1,5,SMAI01_0005,5,SMAI01_0005_T05,S0_TPL139,0,1,TRAIN,A,1,65,0,60,0
ai_run_01,1,5,SMAI01_0005,5,SMAI01_0005_T05,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,20,0
ai_run_01,1,5,SMAI01_0005,5,SMAI01_0005_T05,S0_TPL139,0,3,CAR,C,1,70,46,0,0
ai_run_01,1,5,SMAI01_0005,6,SMAI01_0005_T06,S0_TPL139,0,1,TRAIN,A,1,53,0,120,0
ai_run_01,1,5,SMAI01_0005,6,SMAI01_0005_T06,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,10,0
ai_run_01,1,5,SMAI01_0005,6,SMAI01_0005_T06,S0_TPL139,0,3,CAR,C,1,56,35,0,0
ai_run_01,1,5,SMAI01_0005,7,SMAI01_0005_T07,S0_TPL139,0,1,TRAIN,A,1,59,0,120,0
ai_run_01,1,5,SMAI01_0005,7,SMAI01_0005_T07,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,10,0
ai_run_01,1,5,SMAI01_0005,7,SMAI01_0005_T07,S0_TPL139,0,3,CAR,C,1,70,28,0,0
ai_run_01,1,5,SMAI01_0005,8,SMAI01_0005_T08,S0_TPL139,0,1,TRAIN,A,1,65,0,60,0
ai_run_01,1,5,SMAI01_0005,8,SMAI01_0005_T08,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,10,0
ai_run_01,1,5,SMAI01_0005,8,SMAI01_0005_T08,S0_TPL139,0,3,CAR,C,1,56,35,0,0
ai_run_01,1,5,SMAI01_0005,9,SMAI01_0005_T09,S0_TPL139,0,1,TRAIN,A,1,53,0,30,0
ai_run_01,1,5,SMAI01_0005,9,SMAI01_0005_T09,S0_TPL139,0,2,SWISSMETRO,B,1,35,0,30,0
ai_run_01,1,5,SMAI01_0005,9,SMAI01_0005_T09,S0_TPL139,0,3,CAR,C,1,70,35,0,0
ai_run_01,1,6,SMAI01_0006,1,SMAI01_0006_T01,S1_TPL015,1,1,TRAIN,A,1,202,100,120,0
ai_run_01,1,6,SMAI01_0006,1,SMAI01_0006_T01,S1_TPL015,1,2,SWISSMETRO,B,1,104,100,30,0
ai_run_01,1,6,SMAI01_0006,1,SMAI01_0006_T01,S1_TPL015,1,3,CAR,C,1,130,65,0,0
ai_run_01,1,6,SMAI01_0006,2,SMAI01_0006_T02,S1_TPL015,1,1,TRAIN,A,1,151,75,120,0
ai_run_01,1,6,SMAI01_0006,2,SMAI01_0006_T02,S1_TPL015,1,2,SWISSMETRO,B,1,115,82,30,0
ai_run_01,1,6,SMAI01_0006,2,SMAI01_0006_T02,S1_TPL015,1,3,CAR,C,1,169,52,0,0
ai_run_01,1,6,SMAI01_0006,3,SMAI01_0006_T03,S1_TPL015,1,1,TRAIN,A,1,202,75,120,0
ai_run_01,1,6,SMAI01_0006,3,SMAI01_0006_T03,S1_TPL015,1,2,SWISSMETRO,B,1,127,82,20,0
ai_run_01,1,6,SMAI01_0006,3,SMAI01_0006_T03,S1_TPL015,1,3,CAR,C,1,104,52,0,0
ai_run_01,1,6,SMAI01_0006,4,SMAI01_0006_T04,S1_TPL015,1,1,TRAIN,A,1,168,75,60,0
ai_run_01,1,6,SMAI01_0006,4,SMAI01_0006_T04,S1_TPL015,1,2,SWISSMETRO,B,1,127,82,10,0
ai_run_01,1,6,SMAI01_0006,4,SMAI01_0006_T04,S1_TPL015,1,3,CAR,C,1,169,84,0,0
ai_run_01,1,6,SMAI01_0006,5,SMAI01_0006_T05,S1_TPL015,1,1,TRAIN,A,1,168,83,120,0
ai_run_01,1,6,SMAI01_0006,5,SMAI01_0006_T05,S1_TPL015,1,2,SWISSMETRO,B,1,127,91,30,0
ai_run_01,1,6,SMAI01_0006,5,SMAI01_0006_T05,S1_TPL015,1,3,CAR,C,1,104,84,0,0
ai_run_01,1,6,SMAI01_0006,6,SMAI01_0006_T06,S1_TPL015,1,1,TRAIN,A,1,151,83,60,0
ai_run_01,1,6,SMAI01_0006,6,SMAI01_0006_T06,S1_TPL015,1,2,SWISSMETRO,B,1,127,91,20,0
ai_run_01,1,6,SMAI01_0006,6,SMAI01_0006_T06,S1_TPL015,1,3,CAR,C,1,169,65,0,0
ai_run_01,1,6,SMAI01_0006,7,SMAI01_0006_T07,S1_TPL015,1,1,TRAIN,A,1,151,100,60,0
ai_run_01,1,6,SMAI01_0006,7,SMAI01_0006_T07,S1_TPL015,1,2,SWISSMETRO,B,1,115,100,10,0
ai_run_01,1,6,SMAI01_0006,7,SMAI01_0006_T07,S1_TPL015,1,3,CAR,C,1,130,52,0,0
ai_run_01,1,6,SMAI01_0006,8,SMAI01_0006_T08,S1_TPL015,1,1,TRAIN,A,1,151,83,120,0
ai_run_01,1,6,SMAI01_0006,8,SMAI01_0006_T08,S1_TPL015,1,2,SWISSMETRO,B,1,104,91,20,0
ai_run_01,1,6,SMAI01_0006,8,SMAI01_0006_T08,S1_TPL015,1,3,CAR,C,1,130,84,0,0
ai_run_01,1,6,SMAI01_0006,9,SMAI01_0006_T09,S1_TPL015,1,1,TRAIN,A,1,168,100,30,0
ai_run_01,1,6,SMAI01_0006,9,SMAI01_0006_T09,S1_TPL015,1,2,SWISSMETRO,B,1,127,127,20,0
ai_run_01,1,6,SMAI01_0006,9,SMAI01_0006_T09,S1_TPL015,1,3,CAR,C,1,130,84,0,0
ai_run_01,1,7,SMAI01_0007,1,SMAI01_0007_T01,S0_TPL187,0,1,TRAIN,A,1,129,43,120,0
ai_run_01,1,7,SMAI01_0007,1,SMAI01_0007_T01,S0_TPL187,0,2,SWISSMETRO,B,1,56,42,30,1
ai_run_01,1,7,SMAI01_0007,1,SMAI01_0007_T01,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,2,SMAI01_0007_T02,S0_TPL187,0,1,TRAIN,A,1,129,32,120,0
ai_run_01,1,7,SMAI01_0007,2,SMAI01_0007_T02,S0_TPL187,0,2,SWISSMETRO,B,1,68,46,20,1
ai_run_01,1,7,SMAI01_0007,2,SMAI01_0007_T02,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,3,SMAI01_0007_T03,S0_TPL187,0,1,TRAIN,A,1,105,32,120,0
ai_run_01,1,7,SMAI01_0007,3,SMAI01_0007_T03,S0_TPL187,0,2,SWISSMETRO,B,1,62,42,30,0
ai_run_01,1,7,SMAI01_0007,3,SMAI01_0007_T03,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,4,SMAI01_0007_T04,S0_TPL187,0,1,TRAIN,A,1,117,32,60,0
ai_run_01,1,7,SMAI01_0007,4,SMAI01_0007_T04,S0_TPL187,0,2,SWISSMETRO,B,1,68,46,10,0
ai_run_01,1,7,SMAI01_0007,4,SMAI01_0007_T04,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,5,SMAI01_0007_T05,S0_TPL187,0,1,TRAIN,A,1,117,36,120,0
ai_run_01,1,7,SMAI01_0007,5,SMAI01_0007_T05,S0_TPL187,0,2,SWISSMETRO,B,1,68,42,30,0
ai_run_01,1,7,SMAI01_0007,5,SMAI01_0007_T05,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,6,SMAI01_0007_T06,S0_TPL187,0,1,TRAIN,A,1,105,43,60,0
ai_run_01,1,7,SMAI01_0007,6,SMAI01_0007_T06,S0_TPL187,0,2,SWISSMETRO,B,1,62,46,10,1
ai_run_01,1,7,SMAI01_0007,6,SMAI01_0007_T06,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,7,SMAI01_0007_T07,S0_TPL187,0,1,TRAIN,A,1,105,36,60,0
ai_run_01,1,7,SMAI01_0007,7,SMAI01_0007_T07,S0_TPL187,0,2,SWISSMETRO,B,1,68,42,20,1
ai_run_01,1,7,SMAI01_0007,7,SMAI01_0007_T07,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,8,SMAI01_0007_T08,S0_TPL187,0,1,TRAIN,A,1,117,43,30,0
ai_run_01,1,7,SMAI01_0007,8,SMAI01_0007_T08,S0_TPL187,0,2,SWISSMETRO,B,1,68,56,20,1
ai_run_01,1,7,SMAI01_0007,8,SMAI01_0007_T08,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,7,SMAI01_0007,9,SMAI01_0007_T09,S0_TPL187,0,1,TRAIN,A,1,105,36,120,0
ai_run_01,1,7,SMAI01_0007,9,SMAI01_0007_T09,S0_TPL187,0,2,SWISSMETRO,B,1,56,46,20,0
ai_run_01,1,7,SMAI01_0007,9,SMAI01_0007_T09,S0_TPL187,0,3,CAR,C,0,0,0,0,0
ai_run_01,1,8,SMAI01_0008,1,SMAI01_0008_T01,S1_TPL006,1,1,TRAIN,A,1,217,42,30,0
ai_run_01,1,8,SMAI01_0008,1,SMAI01_0008_T01,S1_TPL006,1,2,SWISSMETRO,B,1,141,45,10,0
ai_run_01,1,8,SMAI01_0008,1,SMAI01_0008_T01,S1_TPL006,1,3,CAR,C,1,120,48,0,0
ai_run_01,1,8,SMAI01_0008,2,SMAI01_0008_T02,S1_TPL006,1,1,TRAIN,A,1,217,42,120,0
ai_run_01,1,8,SMAI01_0008,2,SMAI01_0008_T02,S1_TPL006,1,2,SWISSMETRO,B,1,128,54,10,0
ai_run_01,1,8,SMAI01_0008,2,SMAI01_0008_T02,S1_TPL006,1,3,CAR,C,1,156,78,0,0
ai_run_01,1,8,SMAI01_0008,3,SMAI01_0008_T03,S1_TPL006,1,1,TRAIN,A,1,217,38,30,0
ai_run_01,1,8,SMAI01_0008,3,SMAI01_0008_T03,S1_TPL006,1,2,SWISSMETRO,B,1,115,50,20,0
ai_run_01,1,8,SMAI01_0008,3,SMAI01_0008_T03,S1_TPL006,1,3,CAR,C,1,156,60,0,0
ai_run_01,1,8,SMAI01_0008,4,SMAI01_0008_T04,S1_TPL006,1,1,TRAIN,A,1,163,38,60,0
ai_run_01,1,8,SMAI01_0008,4,SMAI01_0008_T04,S1_TPL006,1,2,SWISSMETRO,B,1,115,50,30,0
ai_run_01,1,8,SMAI01_0008,4,SMAI01_0008_T04,S1_TPL006,1,3,CAR,C,1,96,78,0,0
ai_run_01,1,8,SMAI01_0008,5,SMAI01_0008_T05,S1_TPL006,1,1,TRAIN,A,1,181,42,30,0
ai_run_01,1,8,SMAI01_0008,5,SMAI01_0008_T05,S1_TPL006,1,2,SWISSMETRO,B,1,115,45,30,0
ai_run_01,1,8,SMAI01_0008,5,SMAI01_0008_T05,S1_TPL006,1,3,CAR,C,1,156,48,0,0
ai_run_01,1,8,SMAI01_0008,6,SMAI01_0008_T06,S1_TPL006,1,1,TRAIN,A,1,181,38,30,0
ai_run_01,1,8,SMAI01_0008,6,SMAI01_0008_T06,S1_TPL006,1,2,SWISSMETRO,B,1,128,40,10,0
ai_run_01,1,8,SMAI01_0008,6,SMAI01_0008_T06,S1_TPL006,1,3,CAR,C,1,96,60,0,0
ai_run_01,1,8,SMAI01_0008,7,SMAI01_0008_T07,S1_TPL006,1,1,TRAIN,A,1,181,50,60,0
ai_run_01,1,8,SMAI01_0008,7,SMAI01_0008_T07,S1_TPL006,1,2,SWISSMETRO,B,1,115,50,20,0
ai_run_01,1,8,SMAI01_0008,7,SMAI01_0008_T07,S1_TPL006,1,3,CAR,C,1,96,48,0,0
ai_run_01,1,8,SMAI01_0008,8,SMAI01_0008_T08,S1_TPL006,1,1,TRAIN,A,1,217,50,30,0
ai_run_01,1,8,SMAI01_0008,8,SMAI01_0008_T08,S1_TPL006,1,2,SWISSMETRO,B,1,128,54,30,0
ai_run_01,1,8,SMAI01_0008,8,SMAI01_0008_T08,S1_TPL006,1,3,CAR,C,1,96,78,0,0
ai_run_01,1,8,SMAI01_0008,9,SMAI01_0008_T09,S1_TPL006,1,1,TRAIN,A,1,181,42,60,0
