run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,template_id,survey_stratum,GROUP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,custom_id
ai_run_01,1,2,SMAI01_0002,9,SMAI01_0002_T09,S1_TPL004,1,3,3,1,3,2,1,4,1,3,0,1,22,1,1,1,197,52,60,50,58,10,0,136,95,18
ai_run_01,1,3,SMAI01_0003,1,SMAI01_0003_T01,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,200,126,120,71,134,20,0,273,165,19
ai_run_01,1,3,SMAI01_0003,2,SMAI01_0003_T02,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,126,30,64,122,10,0,273,214,20
ai_run_01,1,3,SMAI01_0003,3,SMAI01_0003_T03,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,240,126,60,78,159,30,0,273,132,21
ai_run_01,1,3,SMAI01_0003,4,SMAI01_0003_T04,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,105,30,71,134,20,0,168,132,22
ai_run_01,1,3,SMAI01_0003,5,SMAI01_0003_T05,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,240,94,60,71,98,20,0,210,214,23
ai_run_01,1,3,SMAI01_0003,6,SMAI01_0003_T06,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,200,94,120,64,122,10,0,210,132,24
ai_run_01,1,3,SMAI01_0003,7,SMAI01_0003_T07,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,126,120,78,159,10,0,168,165,25
ai_run_01,1,3,SMAI01_0003,8,SMAI01_0003_T08,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,180,94,30,78,110,30,0,210,165,26
ai_run_01,1,3,SMAI01_0003,9,SMAI01_0003_T09,S1_TPL012,1,3,3,0,3,1,0,2,1,2,0,1,2,1,1,1,240,105,60,64,110,10,0,168,165,27
ai_run_01,1,4,SMAI01_0004,1,SMAI01_0004_T01,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,198,60,120,90,65,20,0,0,0,28
ai_run_01,1,4,SMAI01_0004,2,SMAI01_0004_T02,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,60,30,90,58,10,0,0,0,29
ai_run_01,1,4,SMAI01_0004,3,SMAI01_0004_T03,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,238,60,60,99,78,30,0,0,0,30
ai_run_01,1,4,SMAI01_0004,4,SMAI01_0004_T04,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,50,30,90,78,20,0,0,0,31
ai_run_01,1,4,SMAI01_0004,5,SMAI01_0004_T05,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,238,45,60,90,58,20,0,0,0,32
ai_run_01,1,4,SMAI01_0004,6,SMAI01_0004_T06,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,198,45,120,90,78,10,0,0,0,33
ai_run_01,1,4,SMAI01_0004,7,SMAI01_0004_T07,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,60,120,99,78,10,0,0,0,34
ai_run_01,1,4,SMAI01_0004,8,SMAI01_0004_T08,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,178,45,30,99,65,30,0,0,0,35
ai_run_01,1,4,SMAI01_0004,9,SMAI01_0004_T09,S0_TPL153,0,2,3,1,1,1,1,3,1,2,0,1,10,1,1,1,238,50,60,90,65,10,0,0,0,36
ai_run_01,1,5,SMAI01_0005,1,SMAI01_0005_T01,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,59,0,120,35,0,20,0,91,35,37
ai_run_01,1,5,SMAI01_0005,2,SMAI01_0005_T02,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,65,0,60,35,0,30,0,91,28,38
ai_run_01,1,5,SMAI01_0005,3,SMAI01_0005_T03,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,30,35,0,10,0,91,46,39
ai_run_01,1,5,SMAI01_0005,4,SMAI01_0005_T04,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,30,35,0,20,0,56,28,40
ai_run_01,1,5,SMAI01_0005,5,SMAI01_0005_T05,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,65,0,60,35,0,20,0,70,46,41
ai_run_01,1,5,SMAI01_0005,6,SMAI01_0005_T06,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,120,35,0,10,0,56,35,42
ai_run_01,1,5,SMAI01_0005,7,SMAI01_0005_T07,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,59,0,120,35,0,10,0,70,28,43
ai_run_01,1,5,SMAI01_0005,8,SMAI01_0005_T08,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,65,0,60,35,0,10,0,56,35,44
ai_run_01,1,5,SMAI01_0005,9,SMAI01_0005_T09,S0_TPL139,0,2,1,0,6,3,1,3,1,2,1,25,22,1,1,1,53,0,30,35,0,30,0,70,35,45
ai_run_01,1,6,SMAI01_0006,1,SMAI01_0006_T01,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,202,100,120,104,100,30,0,130,65,46
ai_run_01,1,6,SMAI01_0006,2,SMAI01_0006_T02,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,75,120,115,82,30,0,169,52,47
ai_run_01,1,6,SMAI01_0006,3,SMAI01_0006_T03,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,202,75,120,127,82,20,0,104,52,48
ai_run_01,1,6,SMAI01_0006,4,SMAI01_0006_T04,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,168,75,60,127,82,10,0,169,84,49
ai_run_01,1,6,SMAI01_0006,5,SMAI01_0006_T05,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,168,83,120,127,91,30,0,104,84,50
ai_run_01,1,6,SMAI01_0006,6,SMAI01_0006_T06,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,83,60,127,91,20,0,169,65,51
ai_run_01,1,6,SMAI01_0006,7,SMAI01_0006_T07,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,100,60,115,100,10,0,130,52,52
ai_run_01,1,6,SMAI01_0006,8,SMAI01_0006_T08,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,151,83,120,104,91,20,0,130,84,53
ai_run_01,1,6,SMAI01_0006,9,SMAI01_0006_T09,S1_TPL015,1,3,1,1,3,2,0,3,1,3,0,22,1,1,1,1,168,100,30,127,127,20,0,130,84,54
ai_run_01,1,7,SMAI01_0007,1,SMAI01_0007_T01,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,129,43,120,56,42,30,1,0,0,55
ai_run_01,1,7,SMAI01_0007,2,SMAI01_0007_T02,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,129,32,120,68,46,20,1,0,0,56
ai_run_01,1,7,SMAI01_0007,3,SMAI01_0007_T03,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,32,120,62,42,30,0,0,0,57
ai_run_01,1,7,SMAI01_0007,4,SMAI01_0007_T04,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,117,32,60,68,46,10,0,0,0,58
ai_run_01,1,7,SMAI01_0007,5,SMAI01_0007_T05,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,117,36,120,68,42,30,0,0,0,59
ai_run_01,1,7,SMAI01_0007,6,SMAI01_0007_T06,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,43,60,62,46,10,1,0,0,60
ai_run_01,1,7,SMAI01_0007,7,SMAI01_0007_T07,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,36,60,68,42,20,1,0,0,61
ai_run_01,1,7,SMAI01_0007,8,SMAI01_0007_T08,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,117,43,30,68,56,20,1,0,0,62
ai_run_01,1,7,SMAI01_0007,9,SMAI01_0007_T09,S0_TPL187,0,2,3,0,1,1,0,3,0,1,0,1,22,1,1,0,105,36,120,56,46,20,0,0,0,63
ai_run_01,1,8,SMAI01_0008,1,SMAI01_0008_T01,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,42,30,141,45,10,0,120,48,64
ai_run_01,1,8,SMAI01_0008,2,SMAI01_0008_T02,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,42,120,128,54,10,0,156,78,65
ai_run_01,1,8,SMAI01_0008,3,SMAI01_0008_T03,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,38,30,115,50,20,0,156,60,66
ai_run_01,1,8,SMAI01_0008,4,SMAI01_0008_T04,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,163,38,60,115,50,30,0,96,78,67
ai_run_01,1,8,SMAI01_0008,5,SMAI01_0008_T05,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,42,30,115,45,30,0,156,48,68
ai_run_01,1,8,SMAI01_0008,6,SMAI01_0008_T06,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,38,30,128,40,10,0,96,60,69
ai_run_01,1,8,SMAI01_0008,7,SMAI01_0008_T07,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,50,60,115,50,20,0,96,48,70
ai_run_01,1,8,SMAI01_0008,8,SMAI01_0008_T08,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,217,50,30,128,54,30,0,96,78,71
ai_run_01,1,8,SMAI01_0008,9,SMAI01_0008_T09,S1_TPL006,1,3,1,1,3,1,1,3,0,3,0,25,3,1,1,1,181,42,60,128,54,30,0,120,60,72
ai_run_01,1,9,SMAI01_0009,1,SMAI01_0009_T01,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,212,14,120,69,16,30,0,170,105,73
ai_run_01,1,9,SMAI01_0009,2,SMAI01_0009_T02,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,11,120,69,14,30,0,221,84,74
ai_run_01,1,9,SMAI01_0009,3,SMAI01_0009_T03,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,212,11,120,69,14,20,0,136,84,75
ai_run_01,1,9,SMAI01_0009,4,SMAI01_0009_T04,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,177,11,60,69,14,10,0,221,136,76
ai_run_01,1,9,SMAI01_0009,5,SMAI01_0009_T05,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,177,12,120,69,15,30,0,136,136,77
ai_run_01,1,9,SMAI01_0009,6,SMAI01_0009_T06,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,12,60,69,15,20,0,221,105,78
ai_run_01,1,9,SMAI01_0009,7,SMAI01_0009_T07,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,14,60,69,16,10,0,170,84,79
ai_run_01,1,9,SMAI01_0009,8,SMAI01_0009_T08,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,159,12,120,69,15,20,0,170,136,80
ai_run_01,1,9,SMAI01_0009,9,SMAI01_0009_T09,S1_TPL020,1,3,3,1,3,2,1,3,1,3,0,17,1,1,1,1,177,14,30,69,20,20,0,170,136,81
ai_run_01,1,10,SMAI01_0010,1,SMAI01_0010_T01,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,128,50,120,76,55,20,0,143,60,82
ai_run_01,1,10,SMAI01_0010,2,SMAI01_0010_T02,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,50,30,76,50,10,0,143,78,83
ai_run_01,1,10,SMAI01_0010,3,SMAI01_0010_T03,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,154,50,60,84,60,30,0,143,48,84
ai_run_01,1,10,SMAI01_0010,4,SMAI01_0010_T04,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,42,30,76,55,20,0,88,48,85
ai_run_01,1,10,SMAI01_0010,5,SMAI01_0010_T05,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,154,38,60,76,45,20,0,110,78,86
ai_run_01,1,10,SMAI01_0010,6,SMAI01_0010_T06,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,128,38,120,76,50,10,0,110,48,87
ai_run_01,1,10,SMAI01_0010,7,SMAI01_0010_T07,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,50,120,84,60,10,0,88,60,88
ai_run_01,1,10,SMAI01_0010,8,SMAI01_0010_T08,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,115,38,30,84,45,30,0,110,60,89
ai_run_01,1,10,SMAI01_0010,9,SMAI01_0010_T09,S1_TPL056,1,3,3,1,1,2,1,4,1,2,0,2,22,1,1,1,154,42,60,76,45,10,0,88,60,90
ai_run_01,1,11,SMAI01_0011,1,SMAI01_0011_T01,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,176,30,99,189,10,0,160,92,91
ai_run_01,1,11,SMAI01_0011,2,SMAI01_0011_T02,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,176,120,90,231,10,0,208,150,92
ai_run_01,1,11,SMAI01_0011,3,SMAI01_0011_T03,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,158,30,81,210,20,0,208,115,93
ai_run_01,1,11,SMAI01_0011,4,SMAI01_0011_T04,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,183,158,60,81,210,30,0,128,150,94
ai_run_01,1,11,SMAI01_0011,5,SMAI01_0011_T05,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,176,30,81,210,30,0,208,92,95
ai_run_01,1,11,SMAI01_0011,6,SMAI01_0011_T06,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,158,30,90,168,10,0,128,115,96
ai_run_01,1,11,SMAI01_0011,7,SMAI01_0011_T07,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,211,60,81,231,20,0,128,92,97
ai_run_01,1,11,SMAI01_0011,8,SMAI01_0011_T08,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,244,211,30,90,231,30,0,128,150,98
ai_run_01,1,11,SMAI01_0011,9,SMAI01_0011_T09,S1_TPL018,1,3,3,1,3,3,0,3,1,3,0,22,1,1,1,1,203,176,60,90,231,30,0,160,115,99
ai_run_01,1,12,SMAI01_0012,1,SMAI01_0012_T01,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,92,72,120,37,81,20,0,104,60,100
ai_run_01,1,12,SMAI01_0012,2,SMAI01_0012_T02,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,72,30,33,74,10,0,104,78,101
ai_run_01,1,12,SMAI01_0012,3,SMAI01_0012_T03,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,110,72,60,41,89,30,0,104,48,102
ai_run_01,1,12,SMAI01_0012,4,SMAI01_0012_T04,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,60,30,37,81,20,0,64,48,103
ai_run_01,1,12,SMAI01_0012,5,SMAI01_0012_T05,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,110,54,60,37,59,20,0,80,78,104
ai_run_01,1,12,SMAI01_0012,6,SMAI01_0012_T06,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,92,54,120,33,74,10,0,80,48,105
ai_run_01,1,12,SMAI01_0012,7,SMAI01_0012_T07,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,72,120,41,89,10,0,64,60,106
ai_run_01,1,12,SMAI01_0012,8,SMAI01_0012_T08,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,83,54,30,41,67,30,0,80,60,107
ai_run_01,1,12,SMAI01_0012,9,SMAI01_0012_T09,S1_TPL004,1,3,3,0,1,2,1,2,1,2,0,2,1,1,1,1,110,60,60,33,67,10,0,64,60,108
ai_run_01,1,13,SMAI01_0013,1,SMAI01_0013_T01,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,30,138,0,10,0,180,132,109
ai_run_01,1,13,SMAI01_0013,2,SMAI01_0013_T02,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,120,125,0,10,1,234,214,110
ai_run_01,1,13,SMAI01_0013,3,SMAI01_0013_T03,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,30,112,0,20,0,234,165,111
ai_run_01,1,13,SMAI01_0013,4,SMAI01_0013_T04,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,229,0,60,112,0,30,1,144,214,112
ai_run_01,1,13,SMAI01_0013,5,SMAI01_0013_T05,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,30,112,0,30,1,234,132,113
ai_run_01,1,13,SMAI01_0013,6,SMAI01_0013_T06,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,30,125,0,10,1,144,165,114
ai_run_01,1,13,SMAI01_0013,7,SMAI01_0013_T07,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,60,112,0,20,0,144,132,115
ai_run_01,1,13,SMAI01_0013,8,SMAI01_0013_T08,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,279,0,30,125,0,30,0,144,214,116
ai_run_01,1,13,SMAI01_0013,9,SMAI01_0013_T09,S0_TPL006,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,254,0,60,125,0,30,0,180,165,117
ai_run_01,1,14,SMAI01_0014,1,SMAI01_0014_T01,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,87,42,120,32,44,20,0,0,0,118
ai_run_01,1,14,SMAI01_0014,2,SMAI01_0014_T02,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,42,30,29,44,10,0,0,0,119
ai_run_01,1,14,SMAI01_0014,3,SMAI01_0014_T03,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,104,42,60,35,53,30,0,0,0,120
ai_run_01,1,14,SMAI01_0014,4,SMAI01_0014_T04,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,35,30,32,49,20,0,0,0,121
ai_run_01,1,14,SMAI01_0014,5,SMAI01_0014_T05,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,104,32,60,32,36,20,0,0,0,122
ai_run_01,1,14,SMAI01_0014,6,SMAI01_0014_T06,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,87,32,120,29,44,10,0,0,0,123
ai_run_01,1,14,SMAI01_0014,7,SMAI01_0014_T07,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,42,120,35,53,10,0,0,0,124
ai_run_01,1,14,SMAI01_0014,8,SMAI01_0014_T08,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,78,32,30,35,36,30,0,0,0,125
ai_run_01,1,14,SMAI01_0014,9,SMAI01_0014_T09,S0_TPL117,0,2,1,0,8,2,1,1,1,4,0,17,20,1,1,1,104,35,60,29,40,10,0,0,0,126
ai_run_01,1,15,SMAI01_0015,1,SMAI01_0015_T01,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,92,72,120,37,91,20,0,117,60,127
ai_run_01,1,15,SMAI01_0015,2,SMAI01_0015_T02,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,72,30,33,84,10,0,117,78,128
ai_run_01,1,15,SMAI01_0015,3,SMAI01_0015_T03,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,110,72,60,41,99,30,0,117,48,129
ai_run_01,1,15,SMAI01_0015,4,SMAI01_0015_T04,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,60,30,37,91,20,0,72,48,130
ai_run_01,1,15,SMAI01_0015,5,SMAI01_0015_T05,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,110,54,60,37,61,20,0,90,78,131
ai_run_01,1,15,SMAI01_0015,6,SMAI01_0015_T06,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,92,54,120,33,84,10,0,90,48,132
ai_run_01,1,15,SMAI01_0015,7,SMAI01_0015_T07,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,72,120,41,99,10,0,72,60,133
ai_run_01,1,15,SMAI01_0015,8,SMAI01_0015_T08,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,83,54,30,41,68,30,0,90,60,134
ai_run_01,1,15,SMAI01_0015,9,SMAI01_0015_T09,S1_TPL067,1,3,1,1,1,2,1,3,1,3,0,22,1,1,1,1,110,60,60,33,68,10,0,72,60,135
ai_run_01,1,16,SMAI01_0016,1,SMAI01_0016_T01,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,236,211,120,121,231,30,0,180,110,136
ai_run_01,1,16,SMAI01_0016,2,SMAI01_0016_T02,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,158,120,121,189,30,0,234,88,137
ai_run_01,1,16,SMAI01_0016,3,SMAI01_0016_T03,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,236,158,120,121,189,20,0,144,88,138
ai_run_01,1,16,SMAI01_0016,4,SMAI01_0016_T04,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,197,158,60,121,189,10,0,234,143,139
ai_run_01,1,16,SMAI01_0016,5,SMAI01_0016_T05,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,197,176,120,121,210,30,0,144,143,140
ai_run_01,1,16,SMAI01_0016,6,SMAI01_0016_T06,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,176,60,121,210,20,0,234,110,141
ai_run_01,1,16,SMAI01_0016,7,SMAI01_0016_T07,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,211,60,121,231,10,0,180,88,142
ai_run_01,1,16,SMAI01_0016,8,SMAI01_0016_T08,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,177,176,120,121,210,20,0,180,143,143
ai_run_01,1,16,SMAI01_0016,9,SMAI01_0016_T09,S1_TPL026,1,3,3,1,1,3,0,3,1,3,0,1,25,1,1,1,197,211,30,121,252,20,0,180,143,144
