parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value,significant_5pct
B_BIKEACC_RP,1.0417636789520592,942.2872500487877,0.0011055691127075328,0.9991178836537695,0.17860676047004775,5.832722547625863,5.4530200355173974e-09,1
B_BIKEACC_PT,-0.18706610088438913,0.31765309020590365,-0.5889006172209197,0.5559279436879712,0.39482675109491555,-0.4737928733694613,0.6356476171048511,0
B_CARACC_ES,-1.043980459623459,0.17743627050298247,-5.883692531769659,4.012128851371699e-09,0.2523985582991375,-4.136237808403624,3.5304632055588314e-05,1
B_CARACC_BS,-1.01603439839965,0.1782231839840478,-5.700910373650333,1.191692833302227e-08,0.2578283641623057,-3.940739420586191,8.123082952904426e-05,1
B_CARACC_WALK,-1.273276911700893,0.22681386390275543,-5.613752571345462,1.9798526373904224e-08,0.32463161945781266,-3.9222208663083147,8.773650918336706e-05,1
B_CARACC_CS,-1.0708559473625516,0.5267959447265533,-2.0327718124679306,0.04207558218103902,0.5509071907557368,-1.943804628677195,0.05191901539151722,0
B_CARACC_RP,-1.0415187520986011,31.940313670463205,-0.03260828189867607,0.9739869653439133,0.0,,,0
B_CARACC_PT,-5.065929368157748,1.6558334991606516,-3.0594437005445823,0.00221748461755622,2.4603131142567456,-2.0590587997935184,0.039488606029222106,1
B_PTPASS_ES,-0.26599882141124664,0.40558759079270734,-0.6558356997347007,0.5119298438056421,0.5917097196804229,-0.44954276153332456,0.6530401680761322,0
B_PTPASS_BS,-0.3723165463033622,0.36673901492099986,-1.0152084483936452,0.31000647423786676,0.4938812882056445,-0.7538583768906333,0.4509342661388607,0
B_PTPASS_WALK,-0.08651990846382178,0.4310446392616248,-0.20072145801889457,0.8409163801018567,0.5116265631541289,-0.16910753798714986,0.8657120558690583,0
B_PTPASS_CS,0.5890207391575037,0.7705125331641066,0.7644531578723223,0.4445972409460661,1.2746823541895003,0.4620921731767671,0.6440152227111147,0
B_PTPASS_RP,2.4542757063210434,273.6436473280415,0.008968875142125556,0.9928439689358415,0.05720825495951722,42.90072661817397,0.0,1
B_PTPASS_PT,-0.9494836195103331,1.1809662484531085,-0.8039887852459937,0.4214034518669183,1.158707100069797,-0.8194336769431542,0.41253902745191917,0
B_MAAS_ES,0.00513275336782669,0.5753131207085003,0.00892166923206216,0.9928816322957548,0.5490498538834305,0.009348428619956307,0.9925411417786731,0
B_MAAS_BS,-0.42713497409901113,0.546046340717085,-0.782232096891418,0.4340781846297814,0.5159550259979049,-0.8278531123384106,0.40775369142510964,0
B_MAAS_WALK,-1.267779276343375,0.703337175152356,-1.8025199308834348,0.0714636418060175,0.6571118238512625,-1.9293204449024453,0.05369109315969722,0
B_MAAS_CS,0.6333828348087148,0.6161835041254301,1.0279126762857702,0.30399090613818824,2.757363704685644,0.22970594475164613,0.818320275179125,0
B_MAAS_RP,2.2248625931325354,10.570793474070612,0.21047261954270147,0.8332988194780868,0.0,,,0
B_MAAS_PT,1.1985374638586506,1.7043102481924544,0.7032390171506551,0.4819068077038213,3.4055825633136445,0.35193316901777566,0.7248883832298318,0
B_TIME_ES,-0.2395885438382977,0.023378833236432413,-10.248096704198856,0.0,0.025682014023134837,-9.32904030121905,0.0,1
B_TIME_BS,-0.32663900628742953,0.015788113163551578,-20.68891975271041,0.0,0.017419625825261575,-18.751206803405875,0.0,1
B_TIME_WALK,-0.4782328096152578,0.02549796125094353,-18.755727366146235,0.0,0.03444829261850195,-13.882627360126468,0.0,1
B_TIME_CAR,-1.1278102475250738,0.0,,,0.19567683554375637,-5.763636990505593,8.232037718158836e-09,1
B_TIME_CS,-2.264746384359001,2410.3982187486754,-0.0009395735388216113,0.9992503288899368,0.0,,,0
B_TIME_RP,-0.6716394790429535,3587.9428626272893,-0.00018719347123358093,0.9998506412202919,0.6744268581612259,-0.9958670401622616,0.31931475161216394,0
B_TIME_PT,-0.4855177622713691,0.0472784185337094,-10.269331702057592,0.0,0.04691633154129114,-10.348587502926653,0.0,1
B_ACCESS_SHARED,-0.5965235475844415,0.0,,,6.095318405935857,-0.09786585504762536,0.9220388135185194,0
B_ACCESS_OWNED,-0.5359380764811984,0.20504714161287585,-2.613731029194432,0.008955951096845771,0.2553723183582842,-2.098653761404491,0.035847433476084545,1
B_EGRESS_SHARED,0.15761616886216237,1132.0751469113775,0.00013922765577195476,0.9998889124033816,2.490264640777183,0.06329293934518228,0.9495332380784864,0
B_EGRESS_OWNED,0.01577222533465585,0.0,,,2.5112804202210017,0.0062805512310201645,0.9949888780836804,0
B_DETOUR_RP,-0.2658507405789068,2570.389685160047,-0.00010342818527236402,0.9999174762479666,0.5263788962771118,-0.5050558494255246,0.6135196099191873,0
B_PARKING,-2.2314485237802666,0.0,,,3.3483124299276423,-0.6664397574835896,0.5051300574302038,0
B_COST_LOGMEAN,-7.009890685469533,0.6401632446994584,-10.950161140164353,0.0,0.8779058490534198,-7.984786401671402,1.3322676295501878e-15,1
SIGMA_COST,-5.432093514954556,0.3781437708324917,-14.36515403386306,0.0,0.4996281762001698,-10.872272169010452,0.0,1
B_AVAILABILITY,0.041896316265672126,0.003649967294896621,11.478545663751973,0.0,0.0040409116256415615,10.368035766934248,0.0,1
B_SCHEME_SD_FREE_FLOAT,4.589095622048301,2264.154434332343,0.0020268474413502363,0.9983828108267092,20.314321237899165,0.22590445274079407,0.821275734556058,0
B_SCHEME_LD_FREE_FLOAT,1.5990614374103151,10188.67446482718,0.00015694499249441262,0.9998747760141076,8.962403047824534,0.17841882683444585,0.8583940648399384,0
B_SCHEME_LD_HYBRID,-0.6528110076168545,5660.355604019744,-0.0001153303879270864,0.9999079796642856,57.26162885887306,-0.011400496643673406,0.9909039167812843,0
B_PEDELEC,-0.15426209082422032,0.25952087764805787,-0.5944111018051451,0.5522371849291916,0.2576826687905135,-0.598651401540822,0.5494053713225939,0
B_RANGE,0.13527182871025492,0.034146126321568875,3.9615570866323595,7.446257353049823e-05,0.034162697499235714,3.959635468284705,7.506425473757794e-05,1
B_CROWDING,-0.016428219607476778,0.010624462267291756,-1.5462636314359501,0.12204091148246454,0.016828522120546637,-0.9762128539747936,0.32895899469410494,0
B_TRANSFER_PT,-1.033655018804892,0.0,,,62.00955100094711,-0.01666928726494253,0.9867004489681637,0
SIGMA_ES,2.151200160769451,0.20899605566139312,10.293017990036796,0.0,0.33606831304224505,6.401080010477028,1.5428169852782503e-10,1
SIGMA_BS,1.7143750294382836,0.20004905487135272,8.569773201581791,0.0,0.3119358950239454,5.495920978592994,3.886765376215351e-08,1
SIGMA_WALK,-3.841293472699183,0.34484946983961234,-11.139044158849217,0.0,0.49324503695126426,-7.787799541668226,6.8833827526759706e-15,1
SIGMA_CAR,3.5690545344138833,0.22031590734206766,16.199713300195274,0.0,0.29376860665640137,12.149203330593908,0.0,1
SIGMA_CS,2.69027146288234,0.36474479055444864,7.375763910960477,1.6342482922482304e-13,1.5007100659579418,1.7926657013292375,0.07302639396066746,0
SIGMA_RP,0.8896948903529839,455.26029317129525,0.001954255408824396,0.998440730773938,0.095029573021942,9.362294936835678,0.0,1
SIGMA_PT,-0.45016374155507954,0.0,,,1.6002700356608706,-0.2813048620067259,0.7784765814806309,0
PHI_POOL,0.49223432782603604,0.0,,,0.07038930162765815,6.993027582939136,2.6900703886667543e-12,1
