model_key,respondent_id,human_respondent_id,human_id,normalized_weight,prompt_arm,semantic_arm,task_index,task_role,pair_id,manipulation_type,anchor_task_index,semantic_labels,option_order,display_A_alt,display_B_alt,display_C_alt,scenario_id,complexity_score,CAR_AVAILABLE,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,TimeCar_scaled,CostCarCHF_scaled,distance_km_scaled,target_alternative_name,dominated_alternative_name,dominance_reason
qwen3.5_9b,QW0001,H0590,70130813,0.954424398357919,semantic_arm,1,11,order_twin,ORDER_1,order_randomization,3,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0618,0.8271298593879238,1,99.0,0.0,0.0,39.0,5.09,31.5,0.495,0.0,0.0,0.195,0.509,6.3,,,
qwen3.5_9b,QW0001,H0590,70130813,0.954424398357919,semantic_arm,1,12,order_twin,ORDER_2,order_randomization,4,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,S0098,0.35574528637495556,1,126.0,15.0,14.8,27.0,4.14,31.0,0.63,0.25,1.48,0.135,0.414,6.2,,,
qwen3.5_9b,QW0001,H0590,70130813,0.954424398357919,semantic_arm,1,13,monotonicity,MONO_1,monotonicity,5,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0682,0.30721966205837176,0,186.25,75.0,0.0,28.0,2.79,20.0,0.93125,1.25,0.0,0.14,0.279,4.0,PT,,
qwen3.5_9b,QW0001,H0590,70130813,0.954424398357919,semantic_arm,1,14,monotonicity,MONO_2,monotonicity,6,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0428,0.4051316677920324,1,156.0,5.0,15.0,73.75,7.5,44.0,0.78,0.0833333333333333,1.5,0.36874999999999997,0.75,8.8,CAR,,
qwen3.5_9b,QW0001,H0590,70130813,0.954424398357919,semantic_arm,1,15,dominance,DOM_1,dominance,7,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0453,0.6200909466721786,1,172.0,2.0,0.0,194.0,10.66,65.0,0.86,0.0333333333333333,0.0,0.97,1.066,13.0,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
qwen3.5_9b,QW0001,H0590,70130813,0.954424398357919,semantic_arm,1,16,dominance,DOM_2,dominance,8,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0290,0.45822514128608527,1,162.0,14.0,13.809999999999999,66.0,7.81,53.0,0.81,0.23333333333333334,1.3809999999999998,0.33,0.7809999999999999,10.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,1,core,CORE_1,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0593,0.2347417840375587,0,68.0,0.0,18.0,35.0,3.85,27.0,0.34,0.0,1.8,0.175,0.385,5.4,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,2,core,CORE_2,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0174,0.36585365853658536,1,82.0,5.0,18.4,38.0,4.1,26.0,0.41,0.0833333333333333,1.84,0.19,0.41,5.2,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,3,core,CORE_3,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0233,0.5804953560371516,1,112.0,5.0,0.0,90.0,9.16,53.7,0.56,0.0833333333333333,0.0,0.45,0.916,10.74,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,4,core,CORE_4,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0048,0.16195206218959188,1,470.0,31.0,61.2,180.0,29.12,206.0,2.35,0.5166666666666667,6.12,0.9,2.912,41.2,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,5,core,CORE_5,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0278,0.6301197227473219,1,74.0,12.0,3.2,20.0,2.03,11.0,0.37,0.2,0.32,0.1,0.2029999999999999,2.2,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,6,core,CORE_6,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0317,0.3245348334054522,1,158.0,26.0,17.6,52.0,6.42,43.0,0.79,0.4333333333333333,1.7600000000000002,0.26,0.642,8.6,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,7,core,CORE_7,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0631,0.835421888053467,1,58.0,0.0,2.2,19.0,2.18,12.0,0.29,0.0,0.22,0.095,0.218,2.4,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,8,core,CORE_8,core,-1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0457,0.9165902841429882,1,52.0,0.0,0.0,24.0,2.31,12.5,0.26,0.0,0.0,0.12,0.231,2.5,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,9,label_mask_twin,LABEL_1,label_mask,1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0593,0.2347417840375587,0,68.0,0.0,18.0,35.0,3.85,27.0,0.34,0.0,1.8,0.175,0.385,5.4,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,10,label_mask_twin,LABEL_2,label_mask,2,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0174,0.36585365853658536,1,82.0,5.0,18.4,38.0,4.1,26.0,0.41,0.0833333333333333,1.84,0.19,0.41,5.2,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,11,order_twin,ORDER_1,order_randomization,3,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0233,0.5804953560371516,1,112.0,5.0,0.0,90.0,9.16,53.7,0.56,0.0833333333333333,0.0,0.45,0.916,10.74,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,12,order_twin,ORDER_2,order_randomization,4,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,S0048,0.16195206218959188,1,470.0,31.0,61.2,180.0,29.12,206.0,2.35,0.5166666666666667,6.12,0.9,2.912,41.2,,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,13,monotonicity,MONO_1,monotonicity,5,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0278,0.6301197227473219,1,74.0,12.0,3.2,25.0,2.5374999999999996,11.0,0.37,0.2,0.32,0.125,0.25374999999999986,2.2,CAR,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,14,monotonicity,MONO_2,monotonicity,6,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0317,0.3245348334054522,1,158.0,26.0,17.6,65.0,8.025,43.0,0.79,0.4333333333333333,1.7600000000000002,0.325,0.8025,8.6,CAR,,
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,15,dominance,DOM_1,dominance,7,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0631,0.835421888053467,1,58.0,10.0,8.18,19.0,2.18,12.0,0.29,0.16666666666666666,0.818,0.095,0.218,2.4,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0002,H0540,54441132,2.256576028779217,semantic_arm,1,16,dominance,DOM_2,dominance,8,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0457,0.9165902841429882,1,52.0,0.0,0.0,72.0,6.0,12.5,0.26,0.0,0.0,0.36,0.6,2.5,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,1,core,CORE_1,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,2,core,CORE_2,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0529,0.33921302578018997,1,199.0,39.0,9.4,42.0,4.27,30.0,0.995,0.65,0.94,0.21,0.4269999999999999,6.0,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,3,core,CORE_3,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0459,0.7987220447284346,1,46.0,0.0,3.8,24.0,2.38,12.3,0.23,0.0,0.38,0.12,0.238,2.46,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,4,core,CORE_4,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0112,0.748129675810474,1,75.0,1.0,4.4,34.0,3.25,14.0,0.375,0.0166666666666666,0.44,0.17,0.325,2.8,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,5,core,CORE_5,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0039,0.631578947368421,1,110.0,8.0,11.0,13.0,1.23,6.0,0.55,0.1333333333333333,1.1,0.065,0.123,1.2,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,6,core,CORE_6,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0465,0.5330490405117271,1,113.0,3.0,8.4,37.0,3.94,28.0,0.565,0.05,0.8400000000000001,0.185,0.394,5.6,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,7,core,CORE_7,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0089,0.6844626967830254,1,26.0,0.0,6.0,16.0,1.89,12.0,0.13,0.0,0.6,0.08,0.189,2.4,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,8,core,CORE_8,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0400,0.6626905235255135,1,81.0,0.0,4.0,19.0,2.01,14.5,0.405,0.0,0.4,0.095,0.2009999999999999,2.9,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,9,label_mask_twin,LABEL_1,label_mask,1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,10,label_mask_twin,LABEL_2,label_mask,2,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0529,0.33921302578018997,1,199.0,39.0,9.4,42.0,4.27,30.0,0.995,0.65,0.94,0.21,0.4269999999999999,6.0,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,11,order_twin,ORDER_1,order_randomization,3,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0459,0.7987220447284346,1,46.0,0.0,3.8,24.0,2.38,12.3,0.23,0.0,0.38,0.12,0.238,2.46,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,12,order_twin,ORDER_2,order_randomization,4,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0112,0.748129675810474,1,75.0,1.0,4.4,34.0,3.25,14.0,0.375,0.0166666666666666,0.44,0.17,0.325,2.8,,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,13,monotonicity,MONO_1,monotonicity,5,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0039,0.631578947368421,1,110.0,8.0,11.0,16.25,1.5375,6.0,0.55,0.1333333333333333,1.1,0.08125,0.15375,1.2,CAR,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,14,monotonicity,MONO_2,monotonicity,6,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0465,0.5330490405117271,1,113.0,3.0,8.4,46.25,4.925,28.0,0.565,0.05,0.8400000000000001,0.23125,0.49250000000000005,5.6,CAR,,
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,15,dominance,DOM_1,dominance,7,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0089,0.6844626967830254,1,36.0,10.0,7.89,16.0,1.89,12.0,0.18,0.16666666666666666,0.7889999999999999,0.08,0.189,2.4,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0003,H0393,50270475,0.3735873657560173,neutral_arm,0,16,dominance,DOM_2,dominance,8,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0400,0.6626905235255135,1,81.0,10.0,8.01,19.0,2.01,14.5,0.405,0.16666666666666666,0.8009999999999999,0.095,0.2009999999999999,2.9,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,1,core,CORE_1,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0454,0.8017103153393906,1,81.0,17.0,0.0,30.0,2.91,16.0,0.405,0.2833333333333333,0.0,0.15,0.291,3.2,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,2,core,CORE_2,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0209,0.32372936225315635,1,232.0,51.0,9.5,57.0,5.86,38.5,1.16,0.85,0.95,0.285,0.5860000000000001,7.7,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,3,core,CORE_3,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0698,0.31602233224481197,1,191.0,23.0,14.8,34.0,4.84,36.5,0.955,0.3833333333333333,1.48,0.17,0.484,7.3,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,4,core,CORE_4,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0111,0.23961661341853038,1,262.0,37.0,27.6,61.0,6.48,39.3,1.31,0.6166666666666667,2.76,0.305,0.648,7.859999999999999,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,5,core,CORE_5,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0006,0.18633540372670807,1,266.0,95.0,37.2,51.0,7.65,55.0,1.33,1.5833333333333333,3.72,0.255,0.765,11.0,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,6,core,CORE_6,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0422,0.9940357852882706,1,214.0,36.0,5.0,108.0,16.24,124.0,1.07,0.6,0.5,0.54,1.624,24.8,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,7,core,CORE_7,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0429,0.2782415136338342,1,140.0,18.0,27.6,69.0,8.21,61.0,0.7,0.3,2.76,0.345,0.8210000000000001,12.2,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,8,core,CORE_8,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0139,0.9345794392523364,1,18.0,0.0,2.2,4.0,0.49,1.9,0.09,0.0,0.22,0.02,0.049,0.38,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,9,label_mask_twin,LABEL_1,label_mask,1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0454,0.8017103153393906,1,81.0,17.0,0.0,30.0,2.91,16.0,0.405,0.2833333333333333,0.0,0.15,0.291,3.2,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,10,label_mask_twin,LABEL_2,label_mask,2,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0209,0.32372936225315635,1,232.0,51.0,9.5,57.0,5.86,38.5,1.16,0.85,0.95,0.285,0.5860000000000001,7.7,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,11,order_twin,ORDER_1,order_randomization,3,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0698,0.31602233224481197,1,191.0,23.0,14.8,34.0,4.84,36.5,0.955,0.3833333333333333,1.48,0.17,0.484,7.3,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,12,order_twin,ORDER_2,order_randomization,4,0,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,S0111,0.23961661341853038,1,262.0,37.0,27.6,61.0,6.48,39.3,1.31,0.6166666666666667,2.76,0.305,0.648,7.859999999999999,,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,13,monotonicity,MONO_1,monotonicity,5,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0006,0.18633540372670807,1,266.0,95.0,37.2,63.75,9.5625,55.0,1.33,1.5833333333333333,3.72,0.31875,0.95625,11.0,CAR,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,14,monotonicity,MONO_2,monotonicity,6,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0422,0.9940357852882706,1,214.0,36.0,5.0,135.0,20.299999999999997,124.0,1.07,0.6,0.5,0.675,2.0300000000000002,24.8,CAR,,
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,15,dominance,DOM_1,dominance,7,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0429,0.2782415136338342,1,140.0,18.0,27.6,69.0,8.21,61.0,0.7,0.3,2.7600000000000002,0.345,0.8210000000000001,12.2,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0004,H0388,50270151,0.954424398357919,neutral_arm,0,16,dominance,DOM_2,dominance,8,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0139,0.9345794392523364,1,24.0,10.0,6.49,4.0,0.49,1.9,0.12,0.16666666666666666,0.649,0.02,0.049,0.38,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,1,core,CORE_1,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0180,0.6524575902566333,1,113.0,1.0,3.8,27.0,2.94,18.5,0.565,0.0166666666666666,0.38,0.135,0.294,3.7,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,2,core,CORE_2,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0026,0.18088634308109738,1,279.0,38.0,46.2,117.0,15.35,109.0,1.395,0.6333333333333333,4.62,0.585,1.535,21.8,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,3,core,CORE_3,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0103,0.7087172218284904,1,72.0,0.0,2.6,14.0,1.39,5.5,0.36,0.0,0.26,0.07,0.1389999999999999,1.1,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,4,core,CORE_4,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0518,0.6268282490597576,1,83.0,5.0,2.8,12.0,1.23,9.0,0.415,0.0833333333333333,0.2799999999999999,0.06,0.123,1.8,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,5,core,CORE_5,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0289,0.6212466349140608,1,96.0,5.0,0.0,72.0,8.13,53.0,0.48,0.0833333333333333,0.0,0.36,0.8130000000000001,10.6,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,6,core,CORE_6,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0351,0.04796929964822513,0,254.0,41.0,0.0,84.0,14.66,109.0,1.27,0.6833333333333333,0.0,0.42,1.466,21.8,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,7,core,CORE_7,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0701,0.4866180048661801,1,141.0,35.0,21.2,10.0,0.95,6.0,0.705,0.5833333333333334,2.12,0.05,0.095,1.2,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,8,core,CORE_8,core,-1,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0666,0.7120816520294327,1,90.0,5.0,3.0,28.0,2.89,14.0,0.45,0.0833333333333333,0.3,0.14,0.289,2.8,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,9,label_mask_twin,LABEL_1,label_mask,1,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0180,0.6524575902566333,1,113.0,1.0,3.8,27.0,2.94,18.5,0.565,0.0166666666666666,0.38,0.135,0.294,3.7,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,10,label_mask_twin,LABEL_2,label_mask,2,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0026,0.18088634308109738,1,279.0,38.0,46.2,117.0,15.35,109.0,1.395,0.6333333333333333,4.62,0.585,1.535,21.8,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,11,order_twin,ORDER_1,order_randomization,3,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0103,0.7087172218284904,1,72.0,0.0,2.6,14.0,1.39,5.5,0.36,0.0,0.26,0.07,0.1389999999999999,1.1,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,12,order_twin,ORDER_2,order_randomization,4,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,S0518,0.6268282490597576,1,83.0,5.0,2.8,12.0,1.23,9.0,0.415,0.0833333333333333,0.2799999999999999,0.06,0.123,1.8,,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,13,monotonicity,MONO_1,monotonicity,5,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0289,0.6212466349140608,1,120.0,6.25,0.0,72.0,8.13,53.0,0.6,0.10416666666666663,0.0,0.36,0.8130000000000001,10.6,PT,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,14,monotonicity,MONO_2,monotonicity,6,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0351,0.04796929964822513,0,317.5,51.25,0.0,84.0,14.66,109.0,1.5875,0.8541666666666667,0.0,0.42,1.466,21.8,PT,,
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,15,dominance,DOM_1,dominance,7,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0701,0.4866180048661801,1,141.0,35.0,21.2,10.0,0.95,6.0,0.705,0.5833333333333334,2.12,0.05,0.095,1.2,,PT,PT is clearly worse than CAR on the displayed burden attributes.
qwen3.5_9b,QW0005,H0108,19650025,0.2545934244605354,neutral_arm,0,16,dominance,DOM_2,dominance,8,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,S0666,0.7120816520294327,1,90.0,10.0,8.89,28.0,2.89,14.0,0.45,0.16666666666666666,0.889,0.14,0.289,2.8,,PT,PT is clearly worse than CAR on the displayed burden attributes.
