respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
DS0005_R2,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,deepseek_chat,DST0005,2,neutral_arm,0,naturalistic,1,0.5500708507039647,0.21585375612954533,16,6,2,2,2,2,2
DS0005_R3,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,deepseek_chat,DST0005,3,neutral_arm,0,naturalistic,1,0.5500708507039647,0.21585375612954533,16,6,2,2,2,2,2
DS0005_R4,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,deepseek_chat,DST0005,4,neutral_arm,0,naturalistic,1,0.5500708507039647,0.21585375612954533,16,6,2,2,2,2,2
DS0006_R1,30330770,0.3735873657560173,64,male,64 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,5,2,4,1,2,deepseek_chat,DST0006,1,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
DS0006_R2,30330770,0.3735873657560173,64,male,64 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,5,2,4,1,2,deepseek_chat,DST0006,2,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
DS0006_R3,30330770,0.3735873657560173,64,male,64 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,5,2,4,1,2,deepseek_chat,DST0006,3,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
DS0006_R4,30330770,0.3735873657560173,64,male,64 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,5,2,4,1,2,deepseek_chat,DST0006,4,semantic_arm,1,concise,0,0.3341964434520645,0.10777831092353883,16,6,2,2,2,2,2
DS0007_R1,28000366,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,1,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,5,1,2,deepseek_chat,DST0007,1,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
DS0007_R2,28000366,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,1,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,5,1,2,deepseek_chat,DST0007,2,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
DS0007_R3,28000366,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,1,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,5,1,2,deepseek_chat,DST0007,3,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
DS0007_R4,28000366,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,1,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,5,1,2,deepseek_chat,DST0007,4,semantic_arm,1,concise,0,0.6448941080005018,0.11465912192759656,16,6,2,2,2,2,2
DS0008_R1,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,1,0,a work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0008,1,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
DS0008_R2,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,1,0,a work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0008,2,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
DS0008_R3,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,1,0,a work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0008,3,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
DS0008_R4,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,1,0,a work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0008,4,semantic_arm,1,naturalistic,1,0.45152366453075454,0.2164517759922149,16,6,2,2,2,2,2
DS0009_R1,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_chat,DST0009,1,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
DS0009_R2,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_chat,DST0009,2,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
DS0009_R3,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_chat,DST0009,3,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
DS0009_R4,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_chat,DST0009,4,semantic_arm,1,naturalistic,1,0.5370876074710594,0.12506533775506706,16,6,2,2,2,2,2
DS0010_R1,10540187,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,4,1,3,deepseek_chat,DST0010,1,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
DS0010_R2,10540187,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,4,1,3,deepseek_chat,DST0010,2,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
DS0010_R3,10540187,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,4,1,3,deepseek_chat,DST0010,3,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
DS0010_R4,10540187,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,4,1,3,deepseek_chat,DST0010,4,neutral_arm,0,concise,0,0.5617032597690516,0.26592666574449636,16,6,2,2,2,2,2
DS0011_R1,56080316,0.2545934244605354,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_chat,DST0011,1,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
DS0011_R2,56080316,0.2545934244605354,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_chat,DST0011,2,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
DS0011_R3,56080316,0.2545934244605354,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_chat,DST0011,3,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
DS0011_R4,56080316,0.2545934244605354,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_chat,DST0011,4,neutral_arm,0,concise,0,0.5310695068520928,0.17798568907637718,16,6,2,2,2,2,2
DS0012_R1,39110243,0.3735873657560173,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,1,4,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,2,4,2,2,deepseek_chat,DST0012,1,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
DS0012_R2,39110243,0.3735873657560173,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,1,4,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,2,4,2,2,deepseek_chat,DST0012,2,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
DS0012_R3,39110243,0.3735873657560173,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,1,4,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,2,4,2,2,deepseek_chat,DST0012,3,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
DS0012_R4,39110243,0.3735873657560173,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,1,4,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,2,4,2,2,deepseek_chat,DST0012,4,semantic_arm,1,concise,0,0.5749401969998313,0.2223503959923009,16,6,2,2,2,2,2
DS0013_R1,30860803,0.8584724543995766,57,female,57 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,1,0,1,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,5,1,2,deepseek_chat,DST0013,1,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
DS0013_R2,30860803,0.8584724543995766,57,female,57 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,1,0,1,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,5,1,2,deepseek_chat,DST0013,2,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
DS0013_R3,30860803,0.8584724543995766,57,female,57 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,1,0,1,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,5,1,2,deepseek_chat,DST0013,3,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
DS0013_R4,30860803,0.8584724543995766,57,female,57 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,1,0,1,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,5,1,2,deepseek_chat,DST0013,4,neutral_arm,0,naturalistic,1,0.5709021881829347,0.13101477381713172,16,6,2,2,2,2,2
DS0014_R1,28420051,3.4343260688387685,51,female,51 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,4,2,1,2,deepseek_chat,DST0014,1,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
DS0014_R2,28420051,3.4343260688387685,51,female,51 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,4,2,1,2,deepseek_chat,DST0014,2,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
DS0014_R3,28420051,3.4343260688387685,51,female,51 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,4,2,1,2,deepseek_chat,DST0014,3,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
DS0014_R4,28420051,3.4343260688387685,51,female,51 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,4,2,1,2,deepseek_chat,DST0014,4,semantic_arm,1,naturalistic,1,0.5393838273115675,0.16953286840473394,16,6,2,2,2,2,2
DS0015_R1,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,1,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
DS0015_R2,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,2,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
DS0015_R3,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,3,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
DS0015_R4,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,4,semantic_arm,1,concise,0,0.636398064326052,0.21517989101058047,16,6,2,2,2,2,2
DS0016_R1,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,1,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
DS0016_R2,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,2,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
DS0016_R3,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,3,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
DS0016_R4,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,4,neutral_arm,0,naturalistic,1,0.5037101621515728,0.27984997858034244,16,6,2,2,2,2,2
DS0017_R1,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,1,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
DS0017_R2,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,2,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
DS0017_R3,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,3,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
DS0017_R4,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,4,neutral_arm,0,naturalistic,1,0.443854699207377,0.11025996115094133,16,6,2,2,2,2,2
DS0018_R1,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,1,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
DS0018_R2,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,2,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
DS0018_R3,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,3,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
DS0018_R4,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,4,semantic_arm,1,naturalistic,1,0.4440313769188567,0.11866087534731856,16,6,2,2,2,2,2
DS0019_R1,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,1,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
DS0019_R2,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,2,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
DS0019_R3,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,3,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
DS0019_R4,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,4,semantic_arm,1,naturalistic,1,0.49900373961676353,0.1423498474595867,16,6,2,2,2,2,2
DS0020_R1,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,6,2,1,4,2,1,deepseek_chat,DST0020,1,semantic_arm,1,concise,0,0.35502327827993607,0.21684800473234497,16,6,2,2,2,2,2
