model_key,respondent_id,block_template_id,run_repeat,indicator_name,indicator_value,is_valid_indicator,duration_sec
poe_deepseek_v32,DS0002_R4,DST0002,4,Mobil16,3,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Envir01,4,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Envir02,5,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Envir05,5,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Envir06,5,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Mobil10,3,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0003_R1,DST0003,1,Mobil16,2,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Envir01,4,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Envir02,5,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Envir05,5,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Envir06,5,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Mobil10,3,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Mobil11,4,1,0.0
poe_deepseek_v32,DS0003_R2,DST0003,2,Mobil16,3,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Envir01,3,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Envir05,5,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Envir06,5,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Mobil10,4,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Mobil11,4,1,0.0
poe_deepseek_v32,DS0003_R3,DST0003,3,Mobil16,3,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Envir01,3,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Envir05,3,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Mobil10,3,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Mobil11,4,1,0.0
poe_deepseek_v32,DS0004_R1,DST0004,1,Mobil16,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Envir01,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Envir06,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Mobil10,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Mobil11,4,1,0.0
poe_deepseek_v32,DS0003_R4,DST0003,4,Mobil16,4,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Envir01,2,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Mobil10,4,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0004_R2,DST0004,2,Mobil16,3,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Envir01,2,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Envir02,3,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Envir06,4,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Mobil10,3,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Mobil11,4,1,0.0
poe_deepseek_v32,DS0004_R4,DST0004,4,Mobil16,4,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Envir01,3,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Envir05,4,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Mobil10,2,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0005_R1,DST0005,1,Mobil16,2,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Envir01,3,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Envir06,4,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Mobil10,4,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Mobil11,4,1,0.0
poe_deepseek_v32,DS0004_R3,DST0004,3,Mobil16,4,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Envir01,4,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Envir05,5,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Envir06,5,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Mobil10,1,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Mobil11,2,1,0.0
poe_deepseek_v32,DS0005_R4,DST0005,4,Mobil16,3,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Envir01,3,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Mobil10,2,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0005_R2,DST0005,2,Mobil16,4,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Envir01,4,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Envir06,4,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Mobil10,3,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Mobil11,4,1,0.0
poe_deepseek_v32,DS0005_R3,DST0005,3,Mobil16,4,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Envir01,3,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Envir05,4,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Mobil10,2,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0006_R1,DST0006,1,Mobil16,3,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Envir01,3,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Envir06,5,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Mobil10,2,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Mobil11,3,1,0.0
poe_deepseek_v32,DS0006_R4,DST0006,4,Mobil16,4,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Envir01,4,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Envir05,5,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Envir06,5,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Mobil10,2,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0007_R2,DST0007,2,Mobil16,4,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Envir01,3,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Mobil10,2,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0006_R2,DST0006,2,Mobil16,3,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Envir01,4,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Envir02,5,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Envir05,5,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Envir06,5,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Mobil10,2,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Mobil11,3,1,0.0
poe_deepseek_v32,DS0006_R3,DST0006,3,Mobil16,2,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Envir01,4,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Envir02,5,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Envir05,5,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Envir06,5,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Mobil10,2,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0007_R1,DST0007,1,Mobil16,3,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Envir01,4,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Envir06,5,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Mobil10,2,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Mobil11,3,1,0.0
poe_deepseek_v32,DS0007_R4,DST0007,4,Mobil16,3,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Envir01,4,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Envir05,5,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Envir06,5,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Mobil10,2,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Mobil11,3,1,0.0
poe_deepseek_v32,DS0007_R3,DST0007,3,Mobil16,3,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Envir01,4,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Envir06,5,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Mobil10,4,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Mobil11,3,1,0.0
poe_deepseek_v32,DS0008_R3,DST0008,3,Mobil16,4,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Envir01,3,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Envir05,4,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Mobil10,3,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0008_R1,DST0008,1,Mobil16,3,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Envir01,4,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Envir06,5,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Mobil10,3,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Mobil11,4,1,0.0
poe_deepseek_v32,DS0009_R2,DST0009,2,Mobil16,3,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Envir01,3,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Envir06,4,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Mobil10,1,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Mobil11,3,1,0.0
poe_deepseek_v32,DS0009_R4,DST0009,4,Mobil16,3,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Envir01,2,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Envir05,3,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Mobil10,4,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0010_R1,DST0010,1,Mobil16,4,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Envir01,3,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Envir06,4,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Mobil10,2,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Mobil11,3,1,0.0
poe_deepseek_v32,DS0009_R3,DST0009,3,Mobil16,4,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Envir01,3,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Envir05,4,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Mobil10,2,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0009_R1,DST0009,1,Mobil16,4,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Envir01,3,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Mobil10,4,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0008_R2,DST0008,2,Mobil16,4,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Envir01,3,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Envir06,4,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Mobil10,4,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Mobil11,3,1,0.0
poe_deepseek_v32,DS0008_R4,DST0008,4,Mobil16,3,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Envir01,3,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Envir06,4,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Mobil10,5,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Mobil11,4,1,0.0
poe_deepseek_v32,DS0010_R3,DST0010,3,Mobil16,4,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Envir01,3,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Mobil10,4,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Mobil11,4,1,0.0
poe_deepseek_v32,DS0010_R2,DST0010,2,Mobil16,3,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Envir01,3,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Envir02,4,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Envir06,4,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Mobil10,2,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Mobil11,3,1,0.0
poe_deepseek_v32,DS0011_R3,DST0011,3,Mobil16,3,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Envir01,3,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Envir06,5,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Mobil10,2,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Mobil11,3,1,0.0
poe_deepseek_v32,DS0011_R4,DST0011,4,Mobil16,4,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Envir01,2,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Envir06,4,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Mobil10,5,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Mobil11,4,1,0.0
poe_deepseek_v32,DS0010_R4,DST0010,4,Mobil16,4,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Envir01,4,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Envir02,5,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Envir05,5,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Envir06,5,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Mobil10,1,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0011_R1,DST0011,1,Mobil16,2,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Envir01,4,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Mobil10,3,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0011_R2,DST0011,2,Mobil16,3,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Envir01,3,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Envir05,4,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Mobil10,3,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Mobil11,4,1,0.0
poe_deepseek_v32,DS0012_R1,DST0012,1,Mobil16,3,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Envir01,4,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Mobil10,3,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Mobil11,4,1,0.0
poe_deepseek_v32,DS0012_R2,DST0012,2,Mobil16,4,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Envir01,3,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Envir02,4,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Envir05,4,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Envir06,4,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Mobil10,2,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Mobil11,3,1,0.0
poe_deepseek_v32,DS0013_R2,DST0013,2,Mobil16,4,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Envir01,3,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Envir02,4,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Envir05,4,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Envir06,4,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Mobil10,2,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Mobil11,3,1,0.0
poe_deepseek_v32,DS0012_R4,DST0012,4,Mobil16,4,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Envir01,2,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Envir02,3,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Envir05,4,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Envir06,4,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Mobil10,3,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Mobil11,3,1,0.0
poe_deepseek_v32,DS0012_R3,DST0012,3,Mobil16,4,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Envir01,4,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Envir02,4,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Envir05,4,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Envir06,4,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Mobil10,3,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Mobil11,3,1,0.0
poe_deepseek_v32,DS0013_R1,DST0013,1,Mobil16,4,1,0.0
poe_deepseek_v32,DS0013_R3,DST0013,3,Envir01,3,1,0.0
poe_deepseek_v32,DS0013_R3,DST0013,3,Envir02,4,1,0.0
