respondent_id,task_index,Choice,WaitingTimePT,TimePT,MarginalCostPT,CostPT,TimeCar,CostCar,CostCarCHF,distance_km,CarAvail,CAR_AVAILABLE,InVehicleTime,source_observation_id_panel,human_id_panel,human_id,source_observation_id,Weight,CalculatedIncome,Education,LangCode,UrbRur,OccupStat,TripPurpose,Region,age,NbHousehold,NbChild,NbCar,NbBicy,French,Urban,Student,WorkTrip,EducHigh,AgeTerm,Valais,Bern,BaselZurich,East,Graubunden,NbCar_0,NbChild_0,NbBicy_0,Mobil10,Mobil11,Mobil16,Envir01,Envir02,Envir05,Envir06,ID
DS0001_R2,6,2,0.0,24.0,0.0,0.0,2.0,0.49,0.49,2.0,1,1,24.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R3,1,1,12.0,227.0,19.8,19.8,69.0,6.91,6.91,33.0,1,1,215.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R3,2,1,18.0,161.0,22.8,22.8,56.0,8.05,8.05,54.5,1,1,143.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R3,3,2,0.0,21.0,0.0,0.0,0.0,0.16,0.16,0.7,1,1,21.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R3,4,1,20.0,141.0,12.7,12.7,60.0,6.09,6.09,40.0,1,1,121.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R3,5,2,0.0,15.0,2.2,2.2,3.0,0.32,0.32,1.2,1,1,15.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R3,6,2,0.0,24.0,0.0,0.0,2.0,0.49,0.49,2.0,1,1,24.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R4,1,1,12.0,227.0,19.8,19.8,69.0,6.91,6.91,33.0,1,1,215.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R4,2,1,18.0,161.0,22.8,22.8,56.0,8.05,8.05,54.5,1,1,143.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R4,3,2,0.0,21.0,0.0,0.0,0.0,0.16,0.16,0.7,1,1,21.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R4,4,1,20.0,141.0,12.7,12.7,60.0,6.09,6.09,40.0,1,1,121.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R4,5,2,0.0,15.0,2.2,2.2,3.0,0.32,0.32,1.2,1,1,15.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0001_R4,6,2,0.0,24.0,0.0,0.0,2.0,0.49,0.49,2.0,1,1,24.0,261,11460060,11460060,261,0.000160139,15000,7,1,1,1,-1,1,47,6,4,2,6,1,0,0,0,1,2,0,0,0,0,0,2,4,6,2,4,3,5,4,5,6,11460060
DS0002_R1,1,1,59.0,192.0,65.8,65.8,76.0,15.96,15.96,119.0,1,1,133.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R1,2,1,24.0,80.0,9.6,9.6,75.0,8.2,8.2,55.0,1,1,56.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R1,3,2,0.0,33.0,6.0,6.0,2.0,0.4,0.4,2.0,1,1,33.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R1,4,1,20.0,114.0,0.0,0.0,71.0,7.39,7.39,51.0,1,1,94.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R1,5,1,9.0,79.0,26.0,26.0,40.0,7.19,7.19,54.0,1,1,70.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R1,6,1,0.0,69.0,7.4,7.4,25.0,2.95,2.95,18.3,1,1,69.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R2,1,1,59.0,192.0,65.8,65.8,76.0,15.96,15.96,119.0,1,1,133.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R2,2,1,24.0,80.0,9.6,9.6,75.0,8.2,8.2,55.0,1,1,56.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R2,3,1,0.0,33.0,6.0,6.0,2.0,0.4,0.4,2.0,1,1,33.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R2,4,1,20.0,114.0,0.0,0.0,71.0,7.39,7.39,51.0,1,1,94.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R2,5,1,9.0,79.0,26.0,26.0,40.0,7.19,7.19,54.0,1,1,70.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R2,6,1,0.0,69.0,7.4,7.4,25.0,2.95,2.95,18.3,1,1,69.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R3,1,1,59.0,192.0,65.8,65.8,76.0,15.96,15.96,119.0,1,1,133.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R3,2,1,24.0,80.0,9.6,9.6,75.0,8.2,8.2,55.0,1,1,56.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R3,3,2,0.0,33.0,6.0,6.0,2.0,0.4,0.4,2.0,1,1,33.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R3,4,1,20.0,114.0,0.0,0.0,71.0,7.39,7.39,51.0,1,1,94.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R3,5,1,9.0,79.0,26.0,26.0,40.0,7.19,7.19,54.0,1,1,70.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R3,6,1,0.0,69.0,7.4,7.4,25.0,2.95,2.95,18.3,1,1,69.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R4,1,1,59.0,192.0,65.8,65.8,76.0,15.96,15.96,119.0,1,1,133.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R4,2,1,24.0,80.0,9.6,9.6,75.0,8.2,8.2,55.0,1,1,56.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R4,3,2,0.0,33.0,6.0,6.0,2.0,0.4,0.4,2.0,1,1,33.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R4,4,1,20.0,114.0,0.0,0.0,71.0,7.39,7.39,51.0,1,1,94.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R4,5,1,9.0,79.0,26.0,26.0,40.0,7.19,7.19,54.0,1,1,70.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0002_R4,6,1,0.0,69.0,7.4,7.4,25.0,2.95,2.95,18.3,1,1,69.0,525,28240303,28240303,525,0.000288998,7000,3,1,2,9,3,3,67,2,0,1,0,1,1,0,0,0,22,0,0,0,0,0,1,0,0,4,4,4,1,3,3,3,28240303
DS0003_R1,1,1,0.0,177.0,13.8,13.8,49.0,4.17,4.17,31.5,1,1,177.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R1,2,1,3.0,51.0,0.0,0.0,30.0,3.37,3.37,24.0,1,1,48.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R1,3,1,4.0,140.0,31.2,31.2,78.0,13.44,13.44,102.0,1,1,136.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R1,4,1,9.0,141.0,6.3,6.3,28.0,2.81,2.81,19.0,1,1,132.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R1,5,1,24.0,141.0,7.5,7.5,38.0,4.4,4.4,30.0,1,1,117.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R1,6,1,4.0,41.0,2.2,2.2,10.0,0.99,0.99,5.0,1,1,37.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R2,1,1,0.0,177.0,13.8,13.8,49.0,4.17,4.17,31.5,1,1,177.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R2,2,0,3.0,51.0,0.0,0.0,30.0,3.37,3.37,24.0,1,1,48.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R2,3,1,4.0,140.0,31.2,31.2,78.0,13.44,13.44,102.0,1,1,136.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R2,4,1,9.0,141.0,6.3,6.3,28.0,2.81,2.81,19.0,1,1,132.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R2,5,1,24.0,141.0,7.5,7.5,38.0,4.4,4.4,30.0,1,1,117.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R2,6,2,4.0,41.0,2.2,2.2,10.0,0.99,0.99,5.0,1,1,37.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R3,1,1,0.0,177.0,13.8,13.8,49.0,4.17,4.17,31.5,1,1,177.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R3,2,0,3.0,51.0,0.0,0.0,30.0,3.37,3.37,24.0,1,1,48.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R3,3,1,4.0,140.0,31.2,31.2,78.0,13.44,13.44,102.0,1,1,136.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R3,4,1,9.0,141.0,6.3,6.3,28.0,2.81,2.81,19.0,1,1,132.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R3,5,1,24.0,141.0,7.5,7.5,38.0,4.4,4.4,30.0,1,1,117.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R3,6,2,4.0,41.0,2.2,2.2,10.0,0.99,0.99,5.0,1,1,37.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R4,1,1,0.0,177.0,13.8,13.8,49.0,4.17,4.17,31.5,1,1,177.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R4,2,0,3.0,51.0,0.0,0.0,30.0,3.37,3.37,24.0,1,1,48.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R4,3,1,4.0,140.0,31.2,31.2,78.0,13.44,13.44,102.0,1,1,136.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R4,4,1,9.0,141.0,6.3,6.3,28.0,2.81,2.81,19.0,1,1,132.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R4,5,1,24.0,141.0,7.5,7.5,38.0,4.4,4.4,30.0,1,1,117.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0003_R4,6,2,4.0,41.0,2.2,2.2,10.0,0.99,0.99,5.0,1,1,37.0,308,19130036,19130036,308,0.000340556,9000,7,1,1,2,3,2,29,4,2,2,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,5,4,2,3,5,4,5,19130036
DS0004_R1,1,1,0.0,5.0,2.2,2.2,2.0,0.6,0.6,0.5,1,1,5.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R1,2,1,0.0,92.0,0.0,0.0,24.0,2.54,2.54,13.0,1,1,92.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R1,3,1,9.0,80.0,11.0,11.0,34.0,4.67,4.67,31.0,1,1,71.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R1,4,2,5.0,101.0,3.8,3.8,37.0,4.63,4.63,27.0,0,0,96.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R1,5,1,0.0,31.0,2.2,2.2,11.0,1.06,1.06,6.0,1,1,31.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R1,6,1,17.0,47.0,5.1,5.1,30.0,3.3,3.3,20.0,1,1,30.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R2,1,2,0.0,5.0,2.2,2.2,2.0,0.6,0.6,0.5,1,1,5.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R2,2,1,0.0,92.0,0.0,0.0,24.0,2.54,2.54,13.0,1,1,92.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R2,3,1,9.0,80.0,11.0,11.0,34.0,4.67,4.67,31.0,1,1,71.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R2,4,2,5.0,101.0,3.8,3.8,37.0,4.63,4.63,27.0,0,0,96.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R2,5,1,0.0,31.0,2.2,2.2,11.0,1.06,1.06,6.0,1,1,31.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R2,6,1,17.0,47.0,5.1,5.1,30.0,3.3,3.3,20.0,1,1,30.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R3,1,2,0.0,5.0,2.2,2.2,2.0,0.6,0.6,0.5,1,1,5.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R3,2,1,0.0,92.0,0.0,0.0,24.0,2.54,2.54,13.0,1,1,92.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R3,3,1,9.0,80.0,11.0,11.0,34.0,4.67,4.67,31.0,1,1,71.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R3,4,2,5.0,101.0,3.8,3.8,37.0,4.63,4.63,27.0,0,0,96.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R3,5,1,0.0,31.0,2.2,2.2,11.0,1.06,1.06,6.0,1,1,31.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R3,6,1,17.0,47.0,5.1,5.1,30.0,3.3,3.3,20.0,1,1,30.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R4,1,1,0.0,5.0,2.2,2.2,2.0,0.6,0.6,0.5,1,1,5.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R4,2,1,0.0,92.0,0.0,0.0,24.0,2.54,2.54,13.0,1,1,92.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R4,3,1,9.0,80.0,11.0,11.0,34.0,4.67,4.67,31.0,1,1,71.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
DS0004_R4,4,2,5.0,101.0,3.8,3.8,37.0,4.63,4.63,27.0,0,0,96.0,1312,50270439,50270439,1312,0.00087004,7000,3,2,1,2,3,5,33,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,4,3,1,2,3,3,50270439
