respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
DS0003_R3,308,19130036,0.796946084663805,0.000340556,1,1,2,3,7,2,29,female,30 or younger,9000,around CHF 9000 per month,1,0,0,0,0,1,9.0,0,0,1,2,0,4,2,0,1,a leisure-related trip,university education,1,car is available for this trip,3,5,4,5,5,4,2,poe_deepseek_v32,DST0003,3,semantic_arm,1,naturalistic,1,0.5376847356483591,0.1918175308263967,16,6,2,2,2,2,2
DS0003_R4,308,19130036,0.796946084663805,0.000340556,1,1,2,3,7,2,29,female,30 or younger,9000,around CHF 9000 per month,1,0,0,0,0,1,9.0,0,0,1,2,0,4,2,0,1,a leisure-related trip,university education,1,car is available for this trip,3,5,4,5,5,4,2,poe_deepseek_v32,DST0003,4,semantic_arm,1,naturalistic,1,0.5376847356483591,0.1918175308263967,16,6,2,2,2,2,2
DS0004_R1,1312,50270439,2.0360086784578657,0.00087004,2,1,2,3,3,5,33,female,33 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,5,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,3,4,4,3,poe_deepseek_v32,DST0004,1,neutral_arm,0,concise,0,0.6736899382973315,0.2719266547357198,16,6,2,2,2,2,2
DS0004_R2,1312,50270439,2.0360086784578657,0.00087004,2,1,2,3,3,5,33,female,33 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,5,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,3,4,4,3,poe_deepseek_v32,DST0004,2,neutral_arm,0,concise,0,0.6736899382973315,0.2719266547357198,16,6,2,2,2,2,2
DS0004_R3,1312,50270439,2.0360086784578657,0.00087004,2,1,2,3,3,5,33,female,33 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,5,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,3,4,4,3,poe_deepseek_v32,DST0004,3,neutral_arm,0,concise,0,0.6736899382973315,0.2719266547357198,16,6,2,2,2,2,2
DS0004_R4,1312,50270439,2.0360086784578657,0.00087004,2,1,2,3,3,5,33,female,33 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,5,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,3,4,4,3,poe_deepseek_v32,DST0004,4,neutral_arm,0,concise,0,0.6736899382973315,0.2719266547357198,16,6,2,2,2,2,2
DS0005_R1,1541,54260218,0.543107257288418,0.000232084,2,1,1,1,6,6,33,female,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,4,3,4,5,2,3,3,poe_deepseek_v32,DST0005,1,neutral_arm,0,naturalistic,1,0.7317060683189759,0.1133994421554401,16,6,2,2,2,2,2
DS0005_R2,1541,54260218,0.543107257288418,0.000232084,2,1,1,1,6,6,33,female,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,4,3,4,5,2,3,3,poe_deepseek_v32,DST0005,2,neutral_arm,0,naturalistic,1,0.7317060683189759,0.1133994421554401,16,6,2,2,2,2,2
DS0005_R3,1541,54260218,0.543107257288418,0.000232084,2,1,1,1,6,6,33,female,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,4,3,4,5,2,3,3,poe_deepseek_v32,DST0005,3,neutral_arm,0,naturalistic,1,0.7317060683189759,0.1133994421554401,16,6,2,2,2,2,2
DS0005_R4,1541,54260218,0.543107257288418,0.000232084,2,1,1,1,6,6,33,female,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,4,3,4,5,2,3,3,poe_deepseek_v32,DST0005,4,neutral_arm,0,naturalistic,1,0.7317060683189759,0.1133994421554401,16,6,2,2,2,2,2
DS0006_R1,284,14050134,0.796946084663805,0.000340556,1,1,2,3,7,1,34,female,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,5,5,2,4,2,poe_deepseek_v32,DST0006,1,semantic_arm,1,concise,0,0.7103002256669018,0.2590357550916807,16,6,2,2,2,2,2
DS0006_R2,284,14050134,0.796946084663805,0.000340556,1,1,2,3,7,1,34,female,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,5,5,2,4,2,poe_deepseek_v32,DST0006,2,semantic_arm,1,concise,0,0.7103002256669018,0.2590357550916807,16,6,2,2,2,2,2
DS0006_R3,284,14050134,0.796946084663805,0.000340556,1,1,2,3,7,1,34,female,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,5,5,2,4,2,poe_deepseek_v32,DST0006,3,semantic_arm,1,concise,0,0.7103002256669018,0.2590357550916807,16,6,2,2,2,2,2
DS0006_R4,284,14050134,0.796946084663805,0.000340556,1,1,2,3,7,1,34,female,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,1,3,5,5,2,4,2,poe_deepseek_v32,DST0006,4,semantic_arm,1,concise,0,0.7103002256669018,0.2590357550916807,16,6,2,2,2,2,2
DS0007_R1,1143,44640515,0.2553833146722722,0.000109132,2,1,2,3,6,5,54,male,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,4,3,-1,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,5,5,4,5,3,5,3,poe_deepseek_v32,DST0007,1,semantic_arm,1,concise,0,0.7614815996935643,0.1707573089236918,16,6,2,2,2,2,2
DS0007_R2,1143,44640515,0.2553833146722722,0.000109132,2,1,2,3,6,5,54,male,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,4,3,-1,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,5,5,4,5,3,5,3,poe_deepseek_v32,DST0007,2,semantic_arm,1,concise,0,0.7614815996935643,0.1707573089236918,16,6,2,2,2,2,2
DS0007_R3,1143,44640515,0.2553833146722722,0.000109132,2,1,2,3,6,5,54,male,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,4,3,-1,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,5,5,4,5,3,5,3,poe_deepseek_v32,DST0007,3,semantic_arm,1,concise,0,0.7614815996935643,0.1707573089236918,16,6,2,2,2,2,2
DS0007_R4,1143,44640515,0.2553833146722722,0.000109132,2,1,2,3,6,5,54,male,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,4,3,-1,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,5,5,4,5,3,5,3,poe_deepseek_v32,DST0007,4,semantic_arm,1,concise,0,0.7614815996935643,0.1707573089236918,16,6,2,2,2,2,2
DS0008_R1,875,39020209,0.9573855529584482,0.000409116,2,1,1,1,3,2,45,male,45 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,2,2,5,3,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,2,4,1,2,5,poe_deepseek_v32,DST0008,1,semantic_arm,1,naturalistic,1,0.6591847229105822,0.1573099539718908,16,6,2,2,2,2,2
DS0008_R2,875,39020209,0.9573855529584482,0.000409116,2,1,1,1,3,2,45,male,45 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,2,2,5,3,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,2,4,1,2,5,poe_deepseek_v32,DST0008,2,semantic_arm,1,naturalistic,1,0.6591847229105822,0.1573099539718908,16,6,2,2,2,2,2
DS0008_R3,875,39020209,0.9573855529584482,0.000409116,2,1,1,1,3,2,45,male,45 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,2,2,5,3,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,2,4,1,2,5,poe_deepseek_v32,DST0008,3,semantic_arm,1,naturalistic,1,0.6591847229105822,0.1573099539718908,16,6,2,2,2,2,2
DS0008_R4,875,39020209,0.9573855529584482,0.000409116,2,1,1,1,3,2,45,male,45 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,2,2,5,3,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,2,4,1,2,5,poe_deepseek_v32,DST0008,4,semantic_arm,1,naturalistic,1,0.6591847229105822,0.1573099539718908,16,6,2,2,2,2,2
DS0009_R1,1185,44690188,2.0360086784578657,0.00087004,2,1,2,-1,3,5,33,female,33 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,2,3,4,6,4,3,poe_deepseek_v32,DST0009,1,semantic_arm,1,naturalistic,1,0.7232814949858355,0.1613982052954486,16,6,2,2,2,2,2
DS0009_R2,1185,44690188,2.0360086784578657,0.00087004,2,1,2,-1,3,5,33,female,33 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,2,3,4,6,4,3,poe_deepseek_v32,DST0009,2,semantic_arm,1,naturalistic,1,0.7232814949858355,0.1613982052954486,16,6,2,2,2,2,2
DS0009_R3,1185,44690188,2.0360086784578657,0.00087004,2,1,2,-1,3,5,33,female,33 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,2,3,4,6,4,3,poe_deepseek_v32,DST0009,3,semantic_arm,1,naturalistic,1,0.7232814949858355,0.1613982052954486,16,6,2,2,2,2,2
DS0009_R4,1185,44690188,2.0360086784578657,0.00087004,2,1,2,-1,3,5,33,female,33 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,2,3,4,6,4,3,poe_deepseek_v32,DST0009,4,semantic_arm,1,naturalistic,1,0.7232814949858355,0.1613982052954486,16,6,2,2,2,2,2
DS0010_R1,699,30330875,0.543107257288418,0.000232084,2,1,6,3,5,4,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,high school education,1,car is available for this trip,2,2,3,4,2,1,2,poe_deepseek_v32,DST0010,1,neutral_arm,0,concise,0,0.715983233378465,0.2892561072019902,16,6,2,2,2,2,2
DS0010_R2,699,30330875,0.543107257288418,0.000232084,2,1,6,3,5,4,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,high school education,1,car is available for this trip,2,2,3,4,2,1,2,poe_deepseek_v32,DST0010,2,neutral_arm,0,concise,0,0.715983233378465,0.2892561072019902,16,6,2,2,2,2,2
DS0010_R3,699,30330875,0.543107257288418,0.000232084,2,1,6,3,5,4,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,high school education,1,car is available for this trip,2,2,3,4,2,1,2,poe_deepseek_v32,DST0010,3,neutral_arm,0,concise,0,0.715983233378465,0.2892561072019902,16,6,2,2,2,2,2
DS0010_R4,699,30330875,0.543107257288418,0.000232084,2,1,6,3,5,4,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,5,5,3,0,1,a leisure-related trip,high school education,1,car is available for this trip,2,2,3,4,2,1,2,poe_deepseek_v32,DST0010,4,neutral_arm,0,concise,0,0.715983233378465,0.2892561072019902,16,6,2,2,2,2,2
DS0011_R1,1669,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_deepseek_v32,DST0011,1,neutral_arm,0,concise,0,0.6296480527216155,0.2137408405135712,16,6,2,2,2,2,2
DS0011_R2,1669,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_deepseek_v32,DST0011,2,neutral_arm,0,concise,0,0.6296480527216155,0.2137408405135712,16,6,2,2,2,2,2
DS0011_R3,1669,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_deepseek_v32,DST0011,3,neutral_arm,0,concise,0,0.6296480527216155,0.2137408405135712,16,6,2,2,2,2,2
DS0011_R4,1669,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_deepseek_v32,DST0011,4,neutral_arm,0,concise,0,0.6296480527216155,0.2137408405135712,16,6,2,2,2,2,2
DS0012_R1,329,19130205,0.8611359127752702,0.000367986,1,1,7,3,3,2,49,female,49 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,5,poe_deepseek_v32,DST0012,1,semantic_arm,1,concise,0,0.5324844856163956,0.1036344821674982,16,6,2,2,2,2,2
DS0012_R2,329,19130205,0.8611359127752702,0.000367986,1,1,7,3,3,2,49,female,49 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,5,poe_deepseek_v32,DST0012,2,semantic_arm,1,concise,0,0.5324844856163956,0.1036344821674982,16,6,2,2,2,2,2
DS0012_R3,329,19130205,0.8611359127752702,0.000367986,1,1,7,3,3,2,49,female,49 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,5,poe_deepseek_v32,DST0012,3,semantic_arm,1,concise,0,0.5324844856163956,0.1036344821674982,16,6,2,2,2,2,2
DS0012_R4,329,19130205,0.8611359127752702,0.000367986,1,1,7,3,3,2,49,female,49 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,5,poe_deepseek_v32,DST0012,4,semantic_arm,1,concise,0,0.5324844856163956,0.1036344821674982,16,6,2,2,2,2,2
DS0013_R1,2189,95240328,0.2005493353683038,8.57e-05,2,2,9,3,4,7,66,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,2,4,4,2,2,poe_deepseek_v32,DST0013,1,neutral_arm,0,naturalistic,1,0.625250570032994,0.3001943947417883,16,6,2,2,2,2,2
DS0013_R2,2189,95240328,0.2005493353683038,8.57e-05,2,2,9,3,4,7,66,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,2,4,4,2,2,poe_deepseek_v32,DST0013,2,neutral_arm,0,naturalistic,1,0.625250570032994,0.3001943947417883,16,6,2,2,2,2,2
DS0013_R3,2189,95240328,0.2005493353683038,8.57e-05,2,2,9,3,4,7,66,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,2,4,4,2,2,poe_deepseek_v32,DST0013,3,neutral_arm,0,naturalistic,1,0.625250570032994,0.3001943947417883,16,6,2,2,2,2,2
DS0013_R4,2189,95240328,0.2005493353683038,8.57e-05,2,2,9,3,4,7,66,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,2,4,4,2,2,poe_deepseek_v32,DST0013,4,neutral_arm,0,naturalistic,1,0.625250570032994,0.3001943947417883,16,6,2,2,2,2,2
DS0014_R1,1593,54261326,0.8611359127752702,0.000367986,2,1,2,3,3,6,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,5,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,3,4,4,1,2,2,poe_deepseek_v32,DST0014,1,semantic_arm,1,naturalistic,1,0.7108155018903929,0.2148472444883174,16,6,2,2,2,2,2
DS0014_R2,1593,54261326,0.8611359127752702,0.000367986,2,1,2,3,3,6,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,5,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,3,4,4,1,2,2,poe_deepseek_v32,DST0014,2,semantic_arm,1,naturalistic,1,0.7108155018903929,0.2148472444883174,16,6,2,2,2,2,2
DS0014_R3,1593,54261326,0.8611359127752702,0.000367986,2,1,2,3,3,6,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,5,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,3,4,4,1,2,2,poe_deepseek_v32,DST0014,3,semantic_arm,1,naturalistic,1,0.7108155018903929,0.2148472444883174,16,6,2,2,2,2,2
DS0014_R4,1593,54261326,0.8611359127752702,0.000367986,2,1,2,3,3,6,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,5,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,3,4,4,1,2,2,poe_deepseek_v32,DST0014,4,semantic_arm,1,naturalistic,1,0.7108155018903929,0.2148472444883174,16,6,2,2,2,2,2
DS0015_R1,641,30330355,0.8860232194455376,0.000378621,2,1,1,2,7,4,33,male,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,4,2,4,4,4,4,poe_deepseek_v32,DST0015,1,semantic_arm,1,concise,0,0.7101431802294705,0.2834069232902086,16,6,2,2,2,2,2
DS0015_R2,641,30330355,0.8860232194455376,0.000378621,2,1,1,2,7,4,33,male,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,4,2,4,4,4,4,poe_deepseek_v32,DST0015,2,semantic_arm,1,concise,0,0.7101431802294705,0.2834069232902086,16,6,2,2,2,2,2
DS0015_R3,641,30330355,0.8860232194455376,0.000378621,2,1,1,2,7,4,33,male,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,4,2,4,4,4,4,poe_deepseek_v32,DST0015,3,semantic_arm,1,concise,0,0.7101431802294705,0.2834069232902086,16,6,2,2,2,2,2
DS0015_R4,641,30330355,0.8860232194455376,0.000378621,2,1,1,2,7,4,33,male,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,4,2,4,4,4,4,poe_deepseek_v32,DST0015,4,semantic_arm,1,concise,0,0.7101431802294705,0.2834069232902086,16,6,2,2,2,2,2
DS0016_R1,259,11460027,0.8611359127752702,0.000367986,1,1,1,-1,3,1,52,female,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,1,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,0,car is not available for this trip,3,5,4,4,6,2,4,poe_deepseek_v32,DST0016,1,neutral_arm,0,naturalistic,1,0.7115831168208361,0.2263154408181726,16,6,2,2,2,2,2
DS0016_R2,259,11460027,0.8611359127752702,0.000367986,1,1,1,-1,3,1,52,female,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,1,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,0,car is not available for this trip,3,5,4,4,6,2,4,poe_deepseek_v32,DST0016,2,neutral_arm,0,naturalistic,1,0.7115831168208361,0.2263154408181726,16,6,2,2,2,2,2
DS0016_R3,259,11460027,0.8611359127752702,0.000367986,1,1,1,-1,3,1,52,female,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,1,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,0,car is not available for this trip,3,5,4,4,6,2,4,poe_deepseek_v32,DST0016,3,neutral_arm,0,naturalistic,1,0.7115831168208361,0.2263154408181726,16,6,2,2,2,2,2
DS0016_R4,259,11460027,0.8611359127752702,0.000367986,1,1,1,-1,3,1,52,female,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,1,2,2,0,0,1,a trip with unreported purpose,vocational or secondary education,0,car is not available for this trip,3,5,4,4,6,2,4,poe_deepseek_v32,DST0016,4,neutral_arm,0,naturalistic,1,0.7115831168208361,0.2263154408181726,16,6,2,2,2,2,2
