ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,NbCar_0,NbChild_0,NbBicy_0,French,Urban,Student,WorkTrip,EducHigh,AgeTerm,Valais,Bern,BaselZurich,East,Graubunden
11460060,,,21.0,,0.0,0.0,0.16,0.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,0.0,0.16,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,0.7,2,21.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,141.0,,20.0,12.7,6.09,60.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,12.7,6.09,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,40.0,1,121.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,15.0,,0.0,2.2,0.32,3.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,2.2,0.32,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,1.2,2,15.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,24.0,,0.0,0.0,0.49,2.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,0.0,0.49,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,2.0,2,24.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,227.0,,12.0,19.8,6.91,69.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,19.8,6.91,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,33.0,1,215.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,161.0,,18.0,22.8,8.05,56.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,22.8,8.05,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,54.5,1,143.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,21.0,,0.0,0.0,0.16,0.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,0.0,0.16,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,0.7,2,21.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,141.0,,20.0,12.7,6.09,60.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,12.7,6.09,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,40.0,1,121.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,15.0,,0.0,2.2,0.32,3.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,2.2,0.32,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,1.2,2,15.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,24.0,,0.0,0.0,0.49,2.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,0.0,0.49,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,2.0,2,24.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
28240303,,,192.0,,59.0,65.8,15.96,76.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,65.8,15.96,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,119.0,1,133.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,80.0,,24.0,9.6,8.2,75.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,9.6,8.2,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,55.0,1,56.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,33.0,,0.0,6.0,0.4,2.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,6.0,0.4,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,2.0,2,33.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,114.0,,20.0,0.0,7.39,71.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,0.0,7.39,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,51.0,1,94.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,79.0,,9.0,26.0,7.19,40.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,26.0,7.19,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,54.0,1,70.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,69.0,,0.0,7.4,2.95,25.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,7.4,2.95,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,18.3,1,69.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,192.0,,59.0,65.8,15.96,76.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,65.8,15.96,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,119.0,1,133.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,80.0,,24.0,9.6,8.2,75.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,9.6,8.2,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,55.0,1,56.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,33.0,,0.0,6.0,0.4,2.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,6.0,0.4,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,2.0,1,33.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,114.0,,20.0,0.0,7.39,71.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,0.0,7.39,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,51.0,1,94.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,79.0,,9.0,26.0,7.19,40.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,26.0,7.19,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,54.0,1,70.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,69.0,,0.0,7.4,2.95,25.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,7.4,2.95,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,18.3,1,69.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,192.0,,59.0,65.8,15.96,76.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,65.8,15.96,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,119.0,1,133.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,80.0,,24.0,9.6,8.2,75.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,9.6,8.2,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,55.0,1,56.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,33.0,,0.0,6.0,0.4,2.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,6.0,0.4,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,2.0,2,33.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,114.0,,20.0,0.0,7.39,71.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,0.0,7.39,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,51.0,1,94.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,79.0,,9.0,26.0,7.19,40.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,26.0,7.19,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,54.0,1,70.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,69.0,,0.0,7.4,2.95,25.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,7.4,2.95,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,18.3,1,69.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,192.0,,59.0,65.8,15.96,76.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,65.8,15.96,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,119.0,1,133.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,80.0,,24.0,9.6,8.2,75.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,9.6,8.2,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,55.0,1,56.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,33.0,,0.0,6.0,0.4,2.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,6.0,0.4,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,2.0,2,33.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,114.0,,20.0,0.0,7.39,71.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,0.0,7.39,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,51.0,1,94.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,79.0,,9.0,26.0,7.19,40.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,26.0,7.19,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,54.0,1,70.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,69.0,,0.0,7.4,2.95,25.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,7.4,2.95,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,18.3,1,69.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
19130036,,,177.0,,0.0,13.8,4.17,49.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,13.8,4.17,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,31.5,1,177.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,51.0,,3.0,0.0,3.37,30.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,0.0,3.37,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,24.0,1,48.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,140.0,,4.0,31.2,13.44,78.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,31.2,13.44,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,102.0,1,136.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,141.0,,9.0,6.3,2.81,28.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,6.3,2.81,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,19.0,1,132.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,141.0,,24.0,7.5,4.4,38.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,7.5,4.4,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,30.0,1,117.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,41.0,,4.0,2.2,0.99,10.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,2.2,0.99,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,5.0,1,37.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,177.0,,0.0,13.8,4.17,49.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,13.8,4.17,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,31.5,1,177.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,51.0,,3.0,0.0,3.37,30.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,0.0,3.37,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,24.0,0,48.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,140.0,,4.0,31.2,13.44,78.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,31.2,13.44,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,102.0,1,136.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,141.0,,9.0,6.3,2.81,28.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,6.3,2.81,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,19.0,1,132.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,141.0,,24.0,7.5,4.4,38.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,7.5,4.4,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,30.0,1,117.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,41.0,,4.0,2.2,0.99,10.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,2.2,0.99,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,5.0,2,37.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,177.0,,0.0,13.8,4.17,49.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,13.8,4.17,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,31.5,1,177.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
