respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2,posterior_c3_s1,posterior_c3_s2
DS0004_R4,2,1.9650178209830933e-51,1.5285776125814407e-09,0.996305297992912,0.0036946464518734516,4.080351975578999e-14,5.4026596329823865e-08
DS0005_R1,0,0.9446250164906482,0.05504995910985329,2.8904829941831874e-66,1.5862418575841286e-12,0.0003238664145613502,1.1579833509768345e-06
DS0005_R2,0,0.9446250164906482,0.05504995910985329,2.8904829941831874e-66,1.5862418575841286e-12,0.0003238664145613502,1.1579833509768345e-06
DS0005_R3,0,0.9446250164906482,0.05504995910985329,2.8904829941831874e-66,1.5862418575841286e-12,0.0003238664145613502,1.1579833509768345e-06
DS0005_R4,0,0.9446250164906482,0.05504995910985329,2.8904829941831874e-66,1.5862418575841286e-12,0.0003238664145613502,1.1579833509768345e-06
DS0006_R1,4,7.574924900545308e-32,4.206744481702319e-05,2.3745720516336036e-27,2.916564392650351e-06,0.9984446637171426,0.0015103522736474061
DS0006_R2,4,7.574924900545308e-32,4.206744481702319e-05,2.3745720516336036e-27,2.916564392650351e-06,0.9984446637171426,0.0015103522736474061
DS0006_R3,4,7.574924900545308e-32,4.206744481702319e-05,2.3745720516336036e-27,2.916564392650351e-06,0.9984446637171426,0.0015103522736474061
DS0006_R4,4,1.95987570665939e-37,3.592535203843091e-06,7.160230387488729e-31,4.74237260676277e-07,0.9992602012337458,0.0007357319937900485
DS0007_R1,4,0.025156454035116536,0.003287890792534092,1.931506347482614e-21,1.5920486384248294e-06,0.9714450641308686,0.00010899899284225522
DS0007_R2,4,0.025156454035116536,0.003287890792534092,1.931506347482614e-21,1.5920486384248294e-06,0.9714450641308686,0.00010899899284225522
DS0007_R3,4,1.2760289174877905e-24,0.0004922156133421536,1.6303166906185544e-67,1.4423774656728604e-10,0.9825019768301348,0.01700580741228492
DS0007_R4,0,0.9939015788127673,0.005445141255132282,6.868941055474349e-13,2.302556082480909e-05,0.000589972688318437,4.0281682270788615e-05
DS0008_R1,0,0.876168581649705,0.015648727965215815,0.10795562087709641,0.00022682627587620186,1.9030615373837914e-07,5.292595291958741e-08
DS0008_R2,0,0.876168581649705,0.015648727965215815,0.10795562087709641,0.00022682627587620186,1.9030615373837914e-07,5.292595291958741e-08
DS0008_R3,0,0.876168581649705,0.015648727965215815,0.10795562087709641,0.00022682627587620186,1.9030615373837914e-07,5.292595291958741e-08
DS0008_R4,0,0.876168581649705,0.015648727965215815,0.10795562087709641,0.00022682627587620186,1.9030615373837914e-07,5.292595291958741e-08
DS0009_R1,2,0.0018453464751542416,0.01718844516563023,0.978521896158364,0.0024436381595328784,1.1714112599835066e-08,6.623272057036298e-07
DS0009_R2,0,0.9918909948206249,0.008050118004050685,2.301086789130412e-13,9.549590437358225e-06,4.892818318414534e-05,4.09401472840342e-07
DS0009_R3,0,0.9918909948206249,0.008050118004050685,2.301086789130412e-13,9.549590437358225e-06,4.892818318414534e-05,4.09401472840342e-07
DS0009_R4,0,0.9918909948206249,0.008050118004050685,2.301086789130412e-13,9.549590437358225e-06,4.892818318414534e-05,4.09401472840342e-07
DS0010_R1,3,3.6942357924333315e-115,1.7868238441001454e-15,5.556720549889441e-11,0.9943368100268016,1.582640939831483e-06,0.00566160727668996
DS0010_R2,3,3.6942357924333315e-115,1.7868238441001454e-15,5.556720549889441e-11,0.9943368100268016,1.582640939831483e-06,0.00566160727668996
DS0010_R3,4,1.284515843213973e-144,4.0684563518536635e-19,2.2436548282181298e-41,0.00016917355625297128,0.9244069228623248,0.07542390358142227
DS0010_R4,3,2.924422063645997e-144,4.62595430466456e-20,3.5748782617274595e-06,0.9996839665453698,4.944165660046337e-11,0.00031245852692596743
DS0011_R1,5,7.629063438751038e-100,8.896088892876274e-11,7.230227625295033e-47,0.00037361556236680606,5.308541540094784e-05,0.9995732989332711
DS0011_R2,5,4.928826018783545e-155,1.243062130533576e-17,3.577584055983673e-55,0.00011555813193832601,1.5348129072569435e-09,0.9998844403332483
DS0011_R3,0,0.8373409981949542,0.1547776749127677,2.328709464594046e-06,0.0077880020140776605,2.802819267069799e-05,6.29679760649375e-05
DS0011_R4,3,0.0,2.6437257591745457e-60,2.71253144401399e-52,0.9990564141755293,4.2028402268706405e-58,0.0009435858244724223
DS0012_R1,0,0.540801197912952,0.005023885110111721,0.45390944118472587,0.0002652214895217832,1.2762137835216657e-07,1.2668131027964209e-07
DS0012_R2,0,0.540801197912952,0.005023885110111721,0.45390944118472587,0.0002652214895217832,1.2762137835216657e-07,1.2668131027964209e-07
DS0012_R3,0,0.540801197912952,0.005023885110111721,0.45390944118472587,0.0002652214895217832,1.2762137835216657e-07,1.2668131027964209e-07
DS0012_R4,0,0.540801197912952,0.005023885110111721,0.45390944118472587,0.0002652214895217832,1.2762137835216657e-07,1.2668131027964209e-07
DS0013_R1,3,4.459146976054388e-09,0.49902635691595004,2.4993341255674286e-06,0.4994556228631449,0.00030585279955621617,0.0012096636280772741
DS0013_R2,3,1.1853978134734775e-10,0.21001524889056936,0.0011591491803901609,0.7882723357126488,1.2671534392497428e-05,0.0005405945634597985
DS0013_R3,0,0.9856666336375308,0.014327659590572679,8.468862155741878e-24,4.601919844984924e-06,1.6981956419696452e-07,9.350324874305492e-07
DS0013_R4,3,4.459146976054388e-09,0.49902635691595004,2.4993341255674286e-06,0.4994556228631449,0.00030585279955621617,0.0012096636280772741
DS0014_R1,0,0.9953238097997702,0.004591750653888893,7.474928390793619e-08,5.863153847050996e-05,2.4227959732385104e-05,1.50529885401922e-06
DS0014_R2,0,0.993701067756263,0.005911041096445225,1.4165933893439824e-10,3.232073788119883e-05,0.0003527852661347751,2.785001616304262e-06
DS0014_R3,0,0.9953238097997702,0.004591750653888893,7.474928390793619e-08,5.863153847050996e-05,2.4227959732385104e-05,1.50529885401922e-06
DS0014_R4,0,0.9953238097997702,0.004591750653888893,7.474928390793619e-08,5.863153847050996e-05,2.4227959732385104e-05,1.50529885401922e-06
DS0015_R1,0,0.9533461928499383,0.02685018487938645,0.01971629146723768,7.01809038908495e-05,1.1856002449893083e-05,5.293897096684205e-06
DS0015_R2,0,0.9533461928499383,0.02685018487938645,0.01971629146723768,7.01809038908495e-05,1.1856002449893083e-05,5.293897096684205e-06
DS0015_R3,5,1.7448474681863924e-35,0.0875056935840005,5.277193492894219e-54,1.204891937079964e-06,1.728199062328775e-05,0.9124758195334391
DS0015_R4,0,0.9533461928499383,0.02685018487938645,0.01971629146723768,7.01809038908495e-05,1.1856002449893083e-05,5.293897096684205e-06
DS0016_R1,5,1.978305164208339e-285,7.124646977354719e-32,3.939749728101249e-127,6.225864591873051e-12,8.799322399629475e-27,0.9999999999937756
DS0016_R2,5,3.153651067217604e-64,0.00010049148549244267,2.37936411211231e-81,1.595303793948931e-08,3.455000748999047e-06,0.9998960375607214
DS0016_R3,4,1.3270442349989389e-11,0.3719019741714287,2.8573751367853493e-39,2.2084667745922396e-06,0.6266569125844341,0.001438904764092438
DS0016_R4,5,1.412824217920937e-36,0.12609963288579024,9.327526771696061e-23,0.30830211054146045,0.002816373285547246,0.5627818832872018
DS0017_R1,1,0.24256968582639477,0.7487748406020944,4.699911669953971e-13,0.008492883308023329,3.8446780783106335e-08,0.0001625518162367264
DS0017_R2,2,0.06549014100762557,0.013619456278478582,0.9124009366350652,0.008488608087488917,1.1115434927216611e-12,8.57990230117345e-07
DS0017_R3,2,0.06549014100762557,0.013619456278478582,0.9124009366350652,0.008488608087488917,1.1115434927216611e-12,8.57990230117345e-07
DS0017_R4,2,0.06549014100762557,0.013619456278478582,0.9124009366350652,0.008488608087488917,1.1115434927216611e-12,8.57990230117345e-07
DS0018_R1,0,0.928316075391617,0.014295629403110481,0.05715195206541693,0.00020115732396905106,2.755247029839057e-05,7.633345588329778e-06
DS0018_R2,4,0.023582474558280827,0.3247914722540198,1.013019928709521e-08,0.000916446199202319,0.6495959650013535,0.0011136318569446124
DS0018_R3,0,0.928316075391617,0.014295629403110481,0.05715195206541693,0.00020115732396905106,2.755247029839057e-05,7.633345588329778e-06
DS0018_R4,0,0.928316075391617,0.014295629403110481,0.05715195206541693,0.00020115732396905106,2.755247029839057e-05,7.633345588329778e-06
DS0019_R1,1,0.06178486820840362,0.8999419727349961,3.5411152811595544e-28,2.514683935222045e-05,0.036377152457249845,0.0018708597599985098
DS0019_R2,0,0.9716882136331259,0.028276950765661616,2.9870854509601666e-15,3.055706526822178e-05,2.224967049036157e-09,4.276310974211265e-06
DS0019_R3,1,0.014795416844426998,0.7186938930024974,3.515808368123611e-31,9.558626579668862e-06,0.2641302875074552,0.0023708440190402438
DS0019_R4,1,0.06178486820840362,0.8999419727349961,3.5411152811595544e-28,2.514683935222045e-05,0.036377152457249845,0.0018708597599985098
DS0020_R1,0,0.9836780632722314,0.013993632792861267,7.108451333453733e-21,9.327906841813546e-07,0.0023270732698591075,2.97874364016053e-07
DS0020_R2,0,0.9836780632722314,0.013993632792861267,7.108451333453733e-21,9.327906841813546e-07,0.0023270732698591075,2.97874364016053e-07
DS0020_R3,2,4.683074036676614e-72,6.2320216705640845e-12,0.9990054690322897,0.000994527005028487,1.881634091779702e-19,3.956449930470024e-09
DS0020_R4,0,0.9836780632722314,0.013993632792861267,7.108451333453733e-21,9.327906841813546e-07,0.0023270732698591075,2.97874364016053e-07
DS0021_R1,4,3.9351770037836726e-50,2.147293025406156e-06,7.380603430926511e-88,9.547208758889155e-13,0.9822799757293523,0.017717876976667303
DS0021_R2,0,0.9644092953202335,0.0018687993221018745,0.033654267232565184,6.731491239467728e-05,2.4564598497244712e-08,2.9864810624908656e-07
DS0021_R3,0,0.9644092953202335,0.0018687993221018745,0.033654267232565184,6.731491239467728e-05,2.4564598497244712e-08,2.9864810624908656e-07
DS0021_R4,0,0.9644092953202335,0.0018687993221018745,0.033654267232565184,6.731491239467728e-05,2.4564598497244712e-08,2.9864810624908656e-07
DS0022_R1,4,8.297628563110826e-14,0.008450653362058719,2.0316444211505995e-14,0.0006256642412914686,0.9900680000823346,0.0008556823142117876
DS0022_R2,4,8.297628563110826e-14,0.008450653362058719,2.0316444211505995e-14,0.0006256642412914686,0.9900680000823346,0.0008556823142117876
DS0022_R3,0,0.7158254208173738,0.0055194056474478686,0.27821742626352985,0.00043501368425100925,1.1690302602590653e-06,1.5645571372928257e-06
DS0022_R4,4,3.7999759936821866e-19,0.000485519645153976,3.8924873786694994e-18,5.95814599796102e-05,0.9991950344108994,0.0002598644839668171
DS0023_R1,0,0.7635028144554618,0.2364679831372799,2.37159874181469e-20,2.778728751643975e-05,1.4490685890755032e-12,1.4151182931874482e-06
DS0023_R2,0,0.7635028144554618,0.2364679831372799,2.37159874181469e-20,2.778728751643975e-05,1.4490685890755032e-12,1.4151182931874482e-06
DS0023_R3,2,7.452369281020259e-05,0.010983113388474623,0.9869065321839723,0.0020358150986993354,3.4883250018412465e-21,1.5636043562494747e-08
DS0023_R4,0,0.9661085338146687,0.033890654278376724,9.614966598791709e-27,5.26313672740729e-07,2.2983262758248883e-11,2.855702986420187e-07
DS0024_R1,0,0.9733807489810586,0.02642418844021331,1.8855819239806887e-34,1.0716172673464673e-07,0.00018929000053697907,5.665416464178014e-06
DS0024_R2,2,2.141059211736991e-06,0.005405949699859248,0.9899091181368223,0.004678604155518404,9.069877548450437e-07,3.279960833542418e-06
DS0024_R3,0,0.9861263398791946,0.013844964313591094,1.099041942598995e-21,2.9936232632598115e-06,2.346832235344677e-05,2.2338615976164755e-06
DS0024_R4,0,0.9861263398791946,0.013844964313591094,1.099041942598995e-21,2.9936232632598115e-06,2.346832235344677e-05,2.2338615976164755e-06
DS0025_R1,0,0.9809981801812756,0.01899982814577462,4.315166815894237e-33,1.8689540582731362e-06,1.12087836768843e-15,1.2271889045092762e-07
DS0025_R2,0,0.9996765732737861,0.0003234180314604558,6.415975519216153e-38,7.049230959713892e-09,1.959202239359954e-16,1.6455221714705268e-09
DS0025_R3,0,0.9809981801812756,0.01899982814577462,4.315166815894237e-33,1.8689540582731362e-06,1.12087836768843e-15,1.2271889045092762e-07
DS0025_R4,0,0.9996765732737861,0.0003234180314604558,6.415975519216153e-38,7.049230959713892e-09,1.959202239359954e-16,1.6455221714705268e-09
DS0026_R1,2,0.1467569786841403,0.0025529725979038425,0.8475325480592468,0.00021479947398270408,0.0029426441617027978,5.7023023611406054e-08
DS0026_R2,2,0.1467569786841403,0.0025529725979038425,0.8475325480592468,0.00021479947398270408,0.0029426441617027978,5.7023023611406054e-08
DS0026_R3,2,0.1467569786841403,0.0025529725979038425,0.8475325480592468,0.00021479947398270408,0.0029426441617027978,5.7023023611406054e-08
DS0026_R4,2,0.1467569786841403,0.0025529725979038425,0.8475325480592468,0.00021479947398270408,0.0029426441617027978,5.7023023611406054e-08
DS0027_R1,4,1.375173155443723e-05,0.4637756825544608,7.998153177574174e-15,0.005168440302232162,0.5180665181596585,0.012975607252086267
DS0027_R2,1,0.18078677854601757,0.781281575838925,3.1629417579057887e-06,0.03515038263453044,0.0004470997380835088,0.0023310003006858184
DS0027_R3,0,0.6665531582351283,0.0023539417665960844,0.3306632419888037,0.0004241462883421093,2.5815732616163464e-06,2.9301478680617115e-06
DS0027_R4,4,5.0247063702172305e-06,0.002968060775050083,4.1827611118484225e-15,3.472152060848644e-05,0.9968882158386791,0.00010397715928789617
DS0028_R1,0,0.9949722204669924,0.004990804439971625,1.2349962666933063e-14,3.6908717795854554e-05,1.394619822765703e-08,5.2429029563113696e-08
DS0028_R2,0,0.9949722204669924,0.004990804439971625,1.2349962666933063e-14,3.6908717795854554e-05,1.394619822765703e-08,5.2429029563113696e-08
DS0028_R3,2,1.481996345575187e-46,4.457316386031037e-09,0.9959997155539134,0.004000274333924095,7.383743061720005e-17,5.654846143714229e-09
DS0028_R4,0,0.9949722204669924,0.004990804439971625,1.2349962666933063e-14,3.6908717795854554e-05,1.394619822765703e-08,5.2429029563113696e-08
DS0029_R1,4,1.9850343932309877e-42,0.00029296963960792583,5.748304496531905e-12,0.12832013917603083,0.7196111895765407,0.15177570160207282
DS0029_R2,0,0.7759460815213756,0.0054347579147734065,0.21323291213480708,0.00015072312201220217,0.0052321268442936456,3.398462738172906e-06
DS0029_R3,4,6.301308621894336e-06,0.01001926182800224,9.635948909595285e-07,0.000256675605485867,0.989654570361566,6.222730143325349e-05
DS0029_R4,0,0.7759460815213756,0.0054347579147734065,0.21323291213480708,0.00015072312201220217,0.0052321268442936456,3.398462738172906e-06
DS0030_R1,0,0.9208308682658765,0.07110223211663744,1.4225297977499471e-09,0.00018915184326751577,0.007611011231512113,0.00026673512017681743
DS0030_R2,1,1.871831754867986e-14,0.9090566842603868,1.6462125960887398e-31,0.0001852356558554018,5.241654223852603e-06,0.09075283842951566
DS0030_R3,1,1.871831754867986e-14,0.9090566842603868,1.6462125960887398e-31,0.0001852356558554018,5.241654223852603e-06,0.09075283842951566
DS0030_R4,1,1.871831754867986e-14,0.9090566842603868,1.6462125960887398e-31,0.0001852356558554018,5.241654223852603e-06,0.09075283842951566
DS0031_R1,0,0.8283588091627363,0.1702261674092735,4.934516817576516e-18,5.886493269849782e-05,0.0011610685787348865,0.0001950899165570009
DS0031_R2,4,2.1134362816637756e-07,0.39144067989041337,3.870565751224129e-07,0.03149249910587588,0.5689705243215688,0.008095698281938448
DS0031_R3,4,2.1134362816637756e-07,0.39144067989041337,3.870565751224129e-07,0.03149249910587588,0.5689705243215688,0.008095698281938448
DS0031_R4,4,2.1134362816637756e-07,0.39144067989041337,3.870565751224129e-07,0.03149249910587588,0.5689705243215688,0.008095698281938448
DS0032_R1,2,0.34368814464186775,0.0003952758742854851,0.6553727787835746,0.0005436661664174338,3.3426319789714114e-13,1.3453352048411862e-07
DS0032_R2,2,0.34368814464186775,0.0003952758742854851,0.6553727787835746,0.0005436661664174338,3.3426319789714114e-13,1.3453352048411862e-07
DS0032_R3,2,0.34368814464186775,0.0003952758742854851,0.6553727787835746,0.0005436661664174338,3.3426319789714114e-13,1.3453352048411862e-07
DS0032_R4,2,0.34368814464186775,0.0003952758742854851,0.6553727787835746,0.0005436661664174338,3.3426319789714114e-13,1.3453352048411862e-07
DS0033_R1,5,3.1425994004503916e-81,5.492697815651622e-07,2.8731929567409623e-52,0.00010286583608745147,0.1808377070968246,0.8190588777973065
DS0033_R2,5,5.5464076422700656e-180,3.497192347647537e-19,2.098422339920522e-48,0.005056842058069614,1.760677080227202e-09,0.9949431561812532
DS0033_R3,5,5.5464076422700656e-180,3.497192347647537e-19,2.098422339920522e-48,0.005056842058069614,1.760677080227202e-09,0.9949431561812532
DS0033_R4,5,5.5464076422700656e-180,3.497192347647537e-19,2.098422339920522e-48,0.005056842058069614,1.760677080227202e-09,0.9949431561812532
DS0034_R1,2,1.156152897715903e-72,4.637087827488685e-12,0.9854225162664525,0.014576297164695644,2.7375145877249327e-11,1.1865368395081593e-06
DS0034_R2,2,1.156152897715903e-72,4.637087827488685e-12,0.9854225162664525,0.014576297164695644,2.7375145877249327e-11,1.1865368395081593e-06
DS0034_R3,2,1.156152897715903e-72,4.637087827488685e-12,0.9854225162664525,0.014576297164695644,2.7375145877249327e-11,1.1865368395081593e-06
DS0034_R4,2,1.156152897715903e-72,4.637087827488685e-12,0.9854225162664525,0.014576297164695644,2.7375145877249327e-11,1.1865368395081593e-06
DS0035_R1,0,0.9666407826950354,0.03335126785960745,9.749144051437937e-21,2.2139332680087724e-06,5.375989739562034e-06,3.5952234952994646e-07
DS0035_R2,0,0.9666407826950354,0.03335126785960745,9.749144051437937e-21,2.2139332680087724e-06,5.375989739562034e-06,3.5952234952994646e-07
DS0035_R3,2,1.5705373462458744e-06,0.026125773747001844,0.9660171353004595,0.005355172279571522,0.002496420888979119,3.927246641798555e-06
DS0035_R4,0,0.9666407826950354,0.03335126785960745,9.749144051437937e-21,2.2139332680087724e-06,5.375989739562034e-06,3.5952234952994646e-07
DS0036_R1,0,0.9695312274469468,0.022499147080782215,4.298197842241041e-84,7.093695996302974e-15,0.007967319678965022,2.3057932990903983e-06
DS0036_R2,4,1.655635078506468e-10,0.08049095864685404,4.210199294024161e-100,3.628889959799964e-15,0.9191799052910852,0.0003291358964937278
DS0036_R3,0,0.9695312274469468,0.022499147080782215,4.298197842241041e-84,7.093695996302974e-15,0.007967319678965022,2.3057932990903983e-06
DS0036_R4,4,1.655635078506468e-10,0.08049095864685404,4.210199294024161e-100,3.628889959799964e-15,0.9191799052910852,0.0003291358964937278
DS0037_R1,0,0.45915433059386696,0.2636183169619713,7.517089121521928e-28,8.663548098185217e-05,0.275896547147974,0.0012441698152057207
DS0037_R2,1,0.01608110111797741,0.9835266930611504,4.512736735709253e-29,0.0003476796795074806,1.1842209340298694e-17,4.4526141364867004e-05
DS0037_R3,1,0.01608110111797741,0.9835266930611504,4.512736735709253e-29,0.0003476796795074806,1.1842209340298694e-17,4.4526141364867004e-05
DS0037_R4,3,7.263309972707775e-122,6.726309204672847e-16,8.351802458273151e-11,0.9999989599361063,5.3388379118735905e-37,1.0399803747498443e-06
DS0038_R1,5,4.676448603148529e-96,4.245264748032297e-09,3.045888702075897e-175,6.273245932262171e-21,6.471011738431818e-11,0.9999999956900254
DS0038_R2,1,0.00034738750682543633,0.999297979129877,1.5361163934920657e-34,5.997215572628602e-06,1.8070176772607996e-06,0.0003468291300479643
DS0038_R3,1,2.012063034191671e-09,0.9997237899576357,9.60499904761675e-61,8.72153768606172e-09,1.9395317214260847e-12,0.00027619930682470304
DS0038_R4,0,0.9934380663959238,0.006561700895524838,2.0321286455690096e-31,3.5478143981340064e-08,7.269531685993331e-11,1.971577119615623e-07
DS0039_R1,0,0.9741897873446312,0.021190818750720028,2.0725228556694228e-08,0.0011887813477790337,0.00342215652157997,8.435310060855966e-06
DS0039_R2,2,5.327475527600571e-05,0.0022338316482191987,0.9925330821119122,0.005178791301605176,1.5407132725723427e-07,8.66111660210057e-07
DS0039_R3,2,5.327475527600571e-05,0.0022338316482191987,0.9925330821119122,0.005178791301605176,1.5407132725723427e-07,8.66111660210057e-07
DS0039_R4,2,5.327475527600571e-05,0.0022338316482191987,0.9925330821119122,0.005178791301605176,1.5407132725723427e-07,8.66111660210057e-07
DS0040_R1,0,0.6713088289745544,0.12774031905331565,0.18865897043790195,0.0007346380559045213,0.011552990393939791,4.253084383634058e-06
DS0040_R2,0,0.6713088289745544,0.12774031905331565,0.18865897043790195,0.0007346380559045213,0.011552990393939791,4.253084383634058e-06
DS0040_R3,0,0.6713088289745544,0.12774031905331565,0.18865897043790195,0.0007346380559045213,0.011552990393939791,4.253084383634058e-06
DS0040_R4,0,0.6713088289745544,0.12774031905331565,0.18865897043790195,0.0007346380559045213,0.011552990393939791,4.253084383634058e-06
DS0041_R1,1,1.9531322380504953e-18,0.748484578056696,6.423661272250512e-24,0.2210121607178576,0.00017466964169007818,0.03032859158375696
DS0041_R2,1,1.9531322380504953e-18,0.748484578056696,6.423661272250512e-24,0.2210121607178576,0.00017466964169007818,0.03032859158375696
DS0041_R3,1,1.944691517592363e-18,0.7924377936468282,1.139144862122237e-24,0.1852629980484164,1.1711961284936143e-05,0.022287496343470454
DS0041_R4,4,2.3004835339853097e-16,0.17031660325886894,8.446921550799946e-33,0.0016568189321617,0.8166688240568368,0.011357753752132929
DS0042_R1,1,6.399382124379428e-08,0.9749030353930493,7.716463250522479e-66,1.3442351087297505e-09,0.024060113367998775,0.0010367859008958457
DS0042_R2,2,2.165062771517257e-273,9.596956381356078e-39,0.9927423356890891,0.007257664310580692,3.728283935676468e-57,3.3014968604753666e-13
DS0042_R3,2,2.165062771517257e-273,9.596956381356078e-39,0.9927423356890891,0.007257664310580692,3.728283935676468e-57,3.3014968604753666e-13
DS0042_R4,3,4.372193285159684e-273,1.9677193388808626e-34,1.7717652144377324e-16,0.9999999784402933,3.928160638379524e-53,2.1559707260765765e-08
DS0043_R1,2,0.04414034290155317,0.0004562100396381418,0.9542176284885758,0.0011858184708266773,7.502409630829098e-40,9.940605538659262e-11
DS0043_R2,0,0.987826328671705,0.010182862672906485,1.0619727564675674e-07,0.001990595952372953,4.445638066120088e-26,1.065057399464282e-07
DS0043_R3,0,0.987826328671705,0.010182862672906485,1.0619727564675674e-07,0.001990595952372953,4.445638066120088e-26,1.065057399464282e-07
DS0043_R4,2,0.04414034290155317,0.0004562100396381418,0.9542176284885758,0.0011858184708266773,7.502409630829098e-40,9.940605538659262e-11
DS0044_R1,0,0.9338507229821004,0.028003073462585237,1.525214854197909e-35,1.5742631184324273e-07,0.038135849209328346,1.0196919674002884e-05
DS0044_R2,3,8.733586514446171e-71,3.9261224983296677e-07,1.4532981075269784e-19,0.9633124950986155,4.885819233270882e-10,0.036687111800552355
DS0044_R3,3,2.1902461217579668e-70,8.890828246879705e-07,4.543762400818183e-22,0.8824691017472148,1.590191154032043e-08,0.11752999326804928
DS0044_R4,0,0.9338507229821004,0.028003073462585237,1.525214854197909e-35,1.5742631184324273e-07,0.038135849209328346,1.0196919674002884e-05
DS0045_R1,1,0.22412542604342833,0.7446164780477326,9.667600369693802e-33,6.201914376193843e-06,0.02779179717670046,0.003460096817761996
DS0045_R2,1,0.23364187033057543,0.7640885501925555,3.166444295720879e-27,3.529401535458843e-05,0.0003116000843467549,0.001922685377167749
DS0045_R3,0,0.9534786006499376,0.041961090875246625,1.632365786870484e-05,0.0013905277038129802,0.0030346794221513163,0.00011877769098267247
DS0045_R4,0,0.6271159542656565,0.2637250794558493,3.9720601113750234e-36,6.652468321554453e-07,0.10787731066059054,0.001280990371071873
DS0046_R1,4,0.0009199483907348238,0.0004266070445549108,2.9341959968943535e-23,2.838084547794172e-07,0.9986465569834165,6.603772838926041e-06
DS0046_R2,4,0.0011282353638305614,0.005132054561357815,1.6993746894878172e-19,1.072834095700161e-05,0.9936517554654795,7.72262683750298e-05
DS0046_R3,4,0.0011282353638305614,0.005132054561357815,1.6993746894878172e-19,1.072834095700161e-05,0.9936517554654795,7.72262683750298e-05
DS0046_R4,4,0.22888686767315264,0.0036985359257520113,9.128328112652273e-15,1.6450246906875903e-05,0.7673719602996684,2.618585451108805e-05
DS0047_R1,3,4.1902708048883325e-247,8.906638421847273e-31,5.604790800967808e-19,0.9999987556689757,2.3112418230102173e-45,1.2443310244285362e-06
DS0047_R2,3,7.726092708762051e-279,8.125700269796422e-36,1.7948856224643322e-13,0.9999996370431142,8.233332257819803e-44,3.6295670708289285e-07
DS0047_R3,3,5.689853182163105e-263,2.6902173383651395e-33,3.1717441689759034e-16,0.9999993279595183,1.379464637663595e-44,6.720404824280963e-07
DS0047_R4,3,0.0,4.224147734715871e-43,7.398232024109811e-11,0.9999999986292654,2.816186619123692e-59,1.2967522161614564e-09
DS0048_R1,4,2.2223411946646402e-05,0.11585382186561732,3.969678160846017e-74,8.849621047122946e-12,0.8665403138742958,0.01758364083929065
DS0048_R2,2,1.269098894992935e-05,0.01282923465611231,0.9780689198765946,0.009049385477701353,1.614521055565379e-13,3.976900048039599e-05
DS0048_R3,4,8.055057950734361e-05,0.011410758061525429,2.3343487575027695e-78,1.9592661688922815e-13,0.9870279556326702,0.0014807357261011442
DS0048_R4,3,0.0,1.1585992562554343e-87,1.5206114067942208e-15,0.9999999999999947,2.1920764936122004e-117,3.891550633185416e-15
DS0049_R1,2,0.3671364495672737,0.017867729548176205,0.6100820890193678,0.004775148842253602,0.0001371923153514915,1.3907075772457945e-06
