respondent_id,indicator_name,indicator_value,is_valid_indicator,duration_sec
AI0009,LifSty01,5,1,8.6011731
AI0010,Envir01,4,1,8.0612996
AI0010,Mobil05,3,1,9.7146348
AI0010,LifSty07,2,1,8.496922
AI0010,Envir05,3,1,8.2002324
AI0010,Mobil12,5,1,8.9198211
AI0010,LifSty01,2,1,10.7534861
AI0011,Envir01,4,1,8.0290171
AI0011,Mobil05,3,1,10.4231204
AI0011,LifSty07,3,1,8.4123445
AI0011,Envir05,3,1,8.2076348
AI0011,Mobil12,5,1,8.9296312
AI0011,LifSty01,2,1,10.4628026
AI0012,Envir01,4,1,8.0499547
AI0012,Mobil05,3,1,10.3944954
AI0012,LifSty07,2,1,8.2192058
AI0012,Envir05,3,1,8.5747181
AI0012,Mobil12,5,1,8.2379621
AI0012,LifSty01,2,1,8.1637523
AI0013,Envir01,4,1,9.6910365
AI0013,Mobil05,3,1,8.3269895
AI0013,LifSty07,5,1,7.9787854
AI0013,Envir05,5,1,8.842969
AI0013,Mobil12,4,1,8.1514577
AI0013,LifSty01,3,1,9.8236066
AI0014,Envir01,4,1,0.4109438
AI0014,Mobil05,3,1,0.4389518
AI0014,LifSty07,5,1,0.35949
AI0014,Envir05,5,1,0.3886246
AI0014,Mobil12,5,1,0.4256157
AI0014,LifSty01,5,1,0.4703156
AI0015,Envir01,4,1,0.411163
AI0015,Mobil05,3,1,0.4436904
AI0015,LifSty07,3,1,0.330212
AI0015,Envir05,4,1,0.3901239
AI0015,Mobil12,5,1,0.4256457
AI0015,LifSty01,2,1,0.4710894
AI0016,Envir01,4,1,0.3377967
AI0016,Mobil05,3,1,0.3808062
AI0016,LifSty07,5,1,0.295022
AI0016,Envir05,5,1,0.3327756
AI0016,Mobil12,5,1,0.3299573
AI0016,LifSty01,3,1,0.4001586
AI0017,Envir01,4,1,0.3485558
AI0017,Mobil05,3,1,0.3917141
AI0017,LifSty07,3,1,0.299736
AI0017,Envir05,5,1,0.3340999
AI0017,Mobil12,5,1,0.3651339
AI0017,LifSty01,2,1,0.3836876
AI0018,Envir01,4,1,0.3407351
AI0018,Mobil05,3,1,0.3826498
AI0018,LifSty07,3,1,0.2942479
AI0018,Envir05,4,1,0.3140907
AI0018,Mobil12,5,1,0.3601228
AI0018,LifSty01,2,1,0.3943503
AI0019,Envir01,4,1,0.3438011
AI0019,Mobil05,3,1,0.3799877
AI0019,LifSty07,5,1,0.2868069
AI0019,Envir05,5,1,0.3235831
AI0019,Mobil12,5,1,0.3602673
AI0019,LifSty01,5,1,0.4019352
AI0020,Envir01,4,1,0.4091492
AI0020,Mobil05,3,1,0.4449188
AI0020,LifSty07,3,1,0.3595641
AI0020,Envir05,3,1,0.3863753
AI0020,Mobil12,5,1,0.4143487
AI0020,LifSty01,2,1,0.4695903
AI0021,Envir01,4,1,0.4073927
AI0021,Mobil05,3,1,0.4538858
AI0021,LifSty07,3,1,0.3582409
AI0021,Envir05,4,1,0.3898548
AI0021,Mobil12,5,1,0.424859
AI0021,LifSty01,2,1,0.4630702
AI0022,Envir01,4,1,0.3925797
AI0022,Mobil05,3,1,0.4566745
AI0022,LifSty07,3,1,0.3673711
AI0022,Envir05,4,1,0.3910497
AI0022,Mobil12,5,1,0.4379821
AI0022,LifSty01,2,1,0.4537132
AI0023,Envir01,4,1,0.3961432
AI0023,Mobil05,3,1,0.4458701
AI0023,LifSty07,2,1,0.3566617
AI0023,Envir05,3,1,0.3890976
AI0023,Mobil12,5,1,0.415151
AI0023,LifSty01,2,1,0.4567798
AI0024,Envir01,4,1,0.4104502
AI0024,Mobil05,3,1,0.4373298
AI0024,LifSty07,2,1,0.3369773
AI0024,Envir05,5,1,0.3858424
AI0024,Mobil12,1,1,0.4183727
AI0024,LifSty01,2,1,0.4827922
AI0025,Envir01,4,1,0.409485
AI0025,Mobil05,5,1,0.4455115
AI0025,LifSty07,5,1,0.3571328
AI0025,Envir05,5,1,0.3891528
AI0025,Mobil12,5,1,0.4007048
AI0025,LifSty01,5,1,0.4764088
AI0026,Envir01,4,1,0.3422188
AI0026,Mobil05,5,1,0.3854897
AI0026,LifSty07,3,1,0.293592
AI0026,Envir05,5,1,0.3189587
AI0026,Mobil12,4,1,0.3553818
AI0026,LifSty01,3,1,0.4035173
AI0027,Envir01,4,1,0.4064277
AI0027,Mobil05,5,1,0.4399525
AI0027,LifSty07,5,1,0.3704804
AI0027,Envir05,5,1,0.3671658
AI0027,Mobil12,5,1,0.4131961
AI0027,LifSty01,5,1,0.4663777
AI0028,Envir01,4,1,0.345131
AI0028,Mobil05,3,1,0.3772786
AI0028,LifSty07,3,1,0.3019156
AI0028,Envir05,3,1,0.3272203
AI0028,Mobil12,5,1,0.357883
AI0028,LifSty01,2,1,0.3936512
AI0029,Envir01,4,1,0.4074618
AI0029,Mobil05,3,1,0.4454095
AI0029,LifSty07,3,1,0.3675862
AI0029,Envir05,4,1,0.3851413
AI0029,Mobil12,5,1,0.4220476
AI0029,LifSty01,2,1,0.4699831
AI0030,Envir01,4,1,0.4101269
AI0030,Mobil05,3,1,0.4420231
AI0030,LifSty07,5,1,0.3470397
AI0030,Envir05,5,1,0.3943567
AI0030,Mobil12,5,1,0.42169
AI0030,LifSty01,5,1,0.479081
AI0031,Envir01,4,1,0.3442858
AI0031,Mobil05,3,1,0.3863749
AI0031,LifSty07,3,1,0.2902528
AI0031,Envir05,3,1,0.3279157
AI0031,Mobil12,3,1,0.3637953
AI0031,LifSty01,3,1,0.3956315
AI0032,Envir01,4,1,0.3399838
AI0032,Mobil05,3,1,0.3858205
AI0032,LifSty07,2,1,0.2931425
AI0032,Envir05,3,1,0.3429839
AI0032,Mobil12,2,1,0.3580723
AI0032,LifSty01,2,1,0.4000598
AI0033,Envir01,4,1,0.4093486
AI0033,Mobil05,3,1,0.4426241
AI0033,LifSty07,3,1,0.3392525
AI0033,Envir05,4,1,0.410418
AI0033,Mobil12,5,1,0.423191
AI0033,LifSty01,2,1,0.4759027
AI0034,Envir01,4,1,0.3391033
AI0034,Mobil05,3,1,0.3827834
AI0034,LifSty07,3,1,0.2966095
AI0034,Envir05,3,1,0.3219551
AI0034,Mobil12,5,1,0.3619137
AI0034,LifSty01,2,1,0.4020842
AI0035,Envir01,4,1,0.3411283
AI0035,Mobil05,3,1,0.3858407
AI0035,LifSty07,2,1,0.2937941
AI0035,Envir05,3,1,0.3239615
AI0035,Mobil12,5,1,0.3540442
AI0035,LifSty01,2,1,0.3893576
AI0036,Envir01,4,1,0.3053365
AI0036,Mobil05,3,1,0.3800944
AI0036,LifSty07,3,1,0.2991745
AI0036,Envir05,3,1,0.3202762
AI0036,Mobil12,5,1,0.3548191
AI0036,LifSty01,2,1,0.3946517
AI0037,Envir01,4,1,0.3417475
AI0037,Mobil05,3,1,0.3874688
AI0037,LifSty07,3,1,0.2908272
AI0037,Envir05,4,1,0.3202932
AI0037,Mobil12,5,1,0.3589691
AI0037,LifSty01,2,1,0.3846975
AI0038,Envir01,4,1,0.3420786
AI0038,Mobil05,3,1,0.3756992
AI0038,LifSty07,3,1,0.2945947
AI0038,Envir05,3,1,0.322305
AI0038,Mobil12,4,1,0.3550886
AI0038,LifSty01,2,1,0.3855993
AI0039,Envir01,4,1,0.3431235
AI0039,Mobil05,3,1,0.3787961
AI0039,LifSty07,5,1,0.2920175
AI0039,Envir05,5,1,0.3272107
AI0039,Mobil12,5,1,0.3582921
AI0039,LifSty01,5,1,0.3926423
AI0040,Envir01,4,1,0.413869
AI0040,Mobil05,3,1,0.4422397
AI0040,LifSty07,5,1,0.3324399
AI0040,Envir05,5,1,0.3827098
AI0040,Mobil12,5,1,0.4147304
AI0040,LifSty01,5,1,0.4651476
AI0041,Envir01,4,1,0.3408834
AI0041,Mobil05,3,1,0.3811082
AI0041,LifSty07,3,1,0.2888306
AI0041,Envir05,3,1,0.3191761
AI0041,Mobil12,4,1,0.3573388
AI0041,LifSty01,3,1,0.3960327
AI0042,Envir01,4,1,0.3376532
AI0042,Mobil05,3,1,0.3828564
AI0042,LifSty07,3,1,0.3019078
AI0042,Envir05,3,1,0.3238672
AI0042,Mobil12,2,1,0.3622812
AI0042,LifSty01,2,1,0.3974371
AI0043,Envir01,4,1,0.3413199
AI0043,Mobil05,3,1,0.3785751
AI0043,LifSty07,2,1,0.2980282
AI0043,Envir05,5,1,0.3146065
AI0043,Mobil12,3,1,0.3582766
AI0043,LifSty01,2,1,0.3999349
AI0044,Envir01,4,1,0.4003025
AI0044,Mobil05,3,1,0.4393641
AI0044,LifSty07,2,1,0.3624603
AI0044,Envir05,3,1,0.3948636
AI0044,Mobil12,2,1,0.3900958
AI0044,LifSty01,2,1,0.4568209
AI0045,Envir01,4,1,0.4045438
AI0045,Mobil05,5,1,0.4455748
AI0045,LifSty07,5,1,0.355733
AI0045,Envir05,5,1,0.3924645
AI0045,Mobil12,5,1,0.3940514
AI0045,LifSty01,5,1,0.4675064
AI0046,Envir01,4,1,0.4127972
AI0046,Mobil05,4,1,0.4358977
AI0046,LifSty07,4,1,0.3681973
AI0046,Envir05,4,1,0.3863388
AI0046,Mobil12,4,1,0.4139402
AI0046,LifSty01,4,1,0.4707138
AI0047,Envir01,4,1,0.4105054
AI0047,Mobil05,5,1,0.4457942
AI0047,LifSty07,5,1,0.3505301
AI0047,Envir05,5,1,0.3885024
AI0047,Mobil12,2,1,0.4194904
AI0047,LifSty01,3,1,0.4714016
AI0048,Envir01,4,1,0.3416733
AI0048,Mobil05,3,1,0.3778702
AI0048,LifSty07,3,1,0.2965073
AI0048,Envir05,4,1,0.3245343
AI0048,Mobil12,5,1,0.3608742
AI0048,LifSty01,2,1,0.3941616
AI0049,Envir01,4,1,0.3202845
AI0049,Mobil05,3,1,0.3748923
AI0049,LifSty07,3,1,0.2947744
AI0049,Envir05,3,1,0.3271981
AI0049,Mobil12,4,1,0.3652561
AI0049,LifSty01,3,1,0.3742202
AI0050,Envir01,4,1,0.4181066
AI0050,Mobil05,3,1,0.4481115
AI0050,LifSty07,5,1,0.3556394
AI0050,Envir05,5,1,0.3900384
AI0050,Mobil12,5,1,0.4137718
AI0050,LifSty01,5,1,0.4739361
AI0051,Envir01,4,1,0.4074502
AI0051,Mobil05,3,1,0.4408559
AI0051,LifSty07,5,1,0.3628052
AI0051,Envir05,5,1,0.3895534
AI0051,Mobil12,5,1,0.4240545
AI0051,LifSty01,5,1,0.4641644
AI0052,Envir01,4,1,0.3369666
AI0052,Mobil05,5,1,0.3838608
AI0052,LifSty07,5,1,0.3065888
AI0052,Envir05,5,1,0.3278569
AI0052,Mobil12,5,1,0.3564091
AI0052,LifSty01,5,1,0.3939204
AI0053,Envir01,4,1,0.3524382
AI0053,Mobil05,3,1,0.3795632
AI0053,LifSty07,3,1,0.2881635
AI0053,Envir05,4,1,0.3274752
AI0053,Mobil12,5,1,0.358209
AI0053,LifSty01,2,1,0.3828016
AI0054,Envir01,4,1,0.4071197
AI0054,Mobil05,3,1,0.4362461
AI0054,LifSty07,5,1,0.3623088
AI0054,Envir05,5,1,0.3744411
AI0054,Mobil12,4,1,0.4195639
AI0054,LifSty01,5,1,0.4643053
AI0055,Envir01,4,1,0.344708
AI0055,Mobil05,3,1,0.38386
AI0055,LifSty07,5,1,0.2938051
AI0055,Envir05,5,1,0.3223341
AI0055,Mobil12,5,1,0.3570013
AI0055,LifSty01,5,1,0.4041825
AI0056,Envir01,4,1,0.4070399
AI0056,Mobil05,3,1,0.4373666
AI0056,LifSty07,2,1,0.3606021
AI0056,Envir05,3,1,0.3943106
AI0056,Mobil12,5,1,0.433866
AI0056,LifSty01,2,1,0.473195
AI0057,Envir01,4,1,0.3440588
AI0057,Mobil05,3,1,0.3747061
AI0057,LifSty07,3,1,0.2927475
AI0057,Envir05,4,1,0.3368092
AI0057,Mobil12,2,1,0.3554862
AI0057,LifSty01,2,1,0.3998988
AI0058,Envir01,4,1,0.338114
AI0058,Mobil05,3,1,0.3865778
AI0058,LifSty07,3,1,0.2973386
AI0058,Envir05,3,1,0.3261205
AI0058,Mobil12,4,1,0.363897
AI0058,LifSty01,2,1,0.3988776
AI0059,Envir01,4,1,0.4070735
AI0059,Mobil05,3,1,0.4437737
AI0059,LifSty07,5,1,0.3597392
AI0059,Envir05,5,1,0.3866631
AI0059,Mobil12,5,1,0.4218261
AI0059,LifSty01,5,1,0.4752325
AI0060,Envir01,4,1,0.4081006
AI0060,Mobil05,3,1,0.4502156
AI0060,LifSty07,2,1,0.3596743
AI0060,Envir05,3,1,0.3938733
AI0060,Mobil12,5,1,0.4205885
AI0060,LifSty01,2,1,0.477636
AI0061,Envir01,4,1,0.3404486
AI0061,Mobil05,3,1,0.3817312
AI0061,LifSty07,3,1,0.2952084
AI0061,Envir05,3,1,0.3237516
AI0061,Mobil12,5,1,0.3580916
AI0061,LifSty01,2,1,0.4052497
AI0062,Envir01,4,1,0.3981202
AI0062,Mobil05,3,1,0.4498415
AI0062,LifSty07,3,1,0.3571583
AI0062,Envir05,3,1,0.3912598
AI0062,Mobil12,5,1,0.4227715
AI0062,LifSty01,2,1,0.4708031
AI0063,Envir01,4,1,0.4086548
AI0063,Mobil05,3,1,0.4530808
AI0063,LifSty07,5,1,0.3411864
AI0063,Envir05,5,1,0.3909504
AI0063,Mobil12,5,1,0.4182175
AI0063,LifSty01,5,1,0.4652944
AI0064,Envir01,4,1,0.3443105
AI0064,Mobil05,3,1,0.3781909
AI0064,LifSty07,5,1,0.2937214
AI0064,Envir05,5,1,0.3228034
AI0064,Mobil12,5,1,0.3535812
AI0064,LifSty01,4,1,0.3855845
AI0065,Envir01,4,1,0.3440336
AI0065,Mobil05,3,1,0.3811114
AI0065,LifSty07,5,1,0.2845742
AI0065,Envir05,5,1,0.3216527
AI0065,Mobil12,5,1,0.364607
AI0065,LifSty01,5,1,0.3837849
AI0066,Envir01,4,1,0.4092239
AI0066,Mobil05,3,1,0.4463535
AI0066,LifSty07,5,1,0.3550462
AI0066,Envir05,5,1,0.3863659
AI0066,Mobil12,5,1,0.4175925
AI0066,LifSty01,5,1,0.4685452
AI0067,Envir01,4,1,0.3566787
AI0067,Mobil05,3,1,0.3788778
AI0067,LifSty07,3,1,0.2902929
AI0067,Envir05,3,1,0.3208388
AI0067,Mobil12,2,1,0.3666134
AI0067,LifSty01,2,1,0.39934
AI0068,Envir01,4,1,0.4043029
AI0068,Mobil05,3,1,0.4417515
AI0068,LifSty07,3,1,0.3308891
AI0068,Envir05,4,1,0.3929915
AI0068,Mobil12,4,1,0.3918237
AI0068,LifSty01,3,1,0.4571295
AI0069,Envir01,4,1,0.3414612
AI0069,Mobil05,3,1,0.3790202
AI0069,LifSty07,5,1,0.2892142
AI0069,Envir05,5,1,0.3195731
AI0069,Mobil12,5,1,0.3591452
AI0069,LifSty01,5,1,0.3574096
AI0070,Envir01,4,1,0.405295
AI0070,Mobil05,3,1,0.4462175
AI0070,LifSty07,3,1,0.3538513
AI0070,Envir05,5,1,0.3900802
AI0070,Mobil12,2,1,0.4225736
AI0070,LifSty01,3,1,0.461362
AI0071,Envir01,4,1,0.4195883
AI0071,Mobil05,3,1,0.4405319
AI0071,LifSty07,5,1,0.3605034
AI0071,Envir05,5,1,0.3810537
AI0071,Mobil12,5,1,0.4197413
AI0071,LifSty01,5,1,0.4647169
AI0072,Envir01,4,1,0.4060059
AI0072,Mobil05,5,1,0.439374
AI0072,LifSty07,5,1,0.3593325
AI0072,Envir05,5,1,0.3853858
AI0072,Mobil12,5,1,0.4151038
AI0072,LifSty01,5,1,0.4458206
AI0073,Envir01,4,1,0.407131
AI0073,Mobil05,3,1,0.430576
AI0073,LifSty07,2,1,0.3578551
AI0073,Envir05,5,1,0.3941999
AI0073,Mobil12,3,1,0.4171778
AI0073,LifSty01,2,1,0.4676033
AI0074,Envir01,4,1,0.4071365
AI0074,Mobil05,3,1,0.4392715
AI0074,LifSty07,3,1,0.3560593
AI0074,Envir05,4,1,0.3892153
AI0074,Mobil12,5,1,0.4150614
AI0074,LifSty01,2,1,0.4722457
AI0075,Envir01,4,1,0.4117625
AI0075,Mobil05,4,1,0.4421486
AI0075,LifSty07,4,1,0.3580659
AI0075,Envir05,4,1,0.3772123
AI0075,Mobil12,4,1,0.4243948
AI0075,LifSty01,4,1,0.4744144
AI0076,Envir01,4,1,0.3445338
AI0076,Mobil05,3,1,0.3807354
AI0076,LifSty07,3,1,0.293296
AI0076,Envir05,3,1,0.301079
AI0076,Mobil12,5,1,0.3629538
AI0076,LifSty01,2,1,0.3882942
AI0077,Envir01,4,1,0.3420482
AI0077,Mobil05,3,1,0.3758694
AI0077,LifSty07,3,1,0.299429
AI0077,Envir05,3,1,0.3238739
AI0077,Mobil12,5,1,0.3640003
AI0077,LifSty01,2,1,0.3874632
AI0078,Envir01,4,1,0.3344536
AI0078,Mobil05,5,1,0.379341
AI0078,LifSty07,3,1,0.2908009
AI0078,Envir05,5,1,0.3076067
AI0078,Mobil12,5,1,0.3591764
AI0078,LifSty01,2,1,0.3959193
AI0079,Envir01,4,1,0.3374895
AI0079,Mobil05,3,1,0.381351
AI0079,LifSty07,2,1,0.2980742
AI0079,Envir05,3,1,0.3123906
AI0079,Mobil12,5,1,0.3648526
AI0079,LifSty01,2,1,0.3947775
AI0080,Envir01,4,1,0.3406988
AI0080,Mobil05,3,1,0.3830436
AI0080,LifSty07,2,1,0.2935223
AI0080,Envir05,3,1,0.3174578
AI0080,Mobil12,5,1,0.3555087
AI0080,LifSty01,2,1,0.3961322
AI0081,Envir01,4,1,0.4041951
AI0081,Mobil05,3,1,0.4435327
AI0081,LifSty07,2,1,0.3557079
AI0081,Envir05,3,1,0.3899098
AI0081,Mobil12,2,1,0.3971755
AI0081,LifSty01,2,1,0.4571312
AI0082,Envir01,4,1,0.3112861
AI0082,Mobil05,3,1,0.3802116
AI0082,LifSty07,5,1,0.3001918
AI0082,Envir05,5,1,0.3231666
AI0082,Mobil12,5,1,0.3550415
AI0082,LifSty01,4,1,0.4012442
AI0083,Envir01,4,1,0.4113349
AI0083,Mobil05,3,1,0.4347101
AI0083,LifSty07,3,1,0.3524337
AI0083,Envir05,4,1,0.3902858
AI0083,Mobil12,5,1,0.4015614
AI0083,LifSty01,2,1,0.4629661
AI0084,Envir01,4,1,0.4130158
AI0084,Mobil05,3,1,0.4354885
AI0084,LifSty07,3,1,0.3574106
AI0084,Envir05,4,1,0.3833951
AI0084,Mobil12,5,1,0.4189069
AI0084,LifSty01,2,1,0.4692229
AI0085,Envir01,4,1,0.3443353
AI0085,Mobil05,5,1,0.3868201
AI0085,LifSty07,3,1,0.2894484
AI0085,Envir05,5,1,0.3239
AI0085,Mobil12,4,1,0.3619131
AI0085,LifSty01,5,1,0.3918099
AI0086,Envir01,4,1,0.3467902
AI0086,Mobil05,3,1,0.3694766
AI0086,LifSty07,5,1,0.2739343
AI0086,Envir05,5,1,0.3202421
AI0086,Mobil12,4,1,0.3496353
AI0086,LifSty01,3,1,0.4076883
AI0087,Envir01,4,1,0.4083026
AI0087,Mobil05,3,1,0.4440092
AI0087,LifSty07,5,1,0.3562641
AI0087,Envir05,5,1,0.3942984
AI0087,Mobil12,5,1,0.4229914
AI0087,LifSty01,5,1,0.4617358
AI0088,Envir01,4,1,0.4054658
AI0088,Mobil05,5,1,0.4491255
AI0088,LifSty07,5,1,0.3597213
AI0088,Envir05,5,1,0.376492
AI0088,Mobil12,5,1,0.4221841
AI0088,LifSty01,5,1,0.4302164
AI0089,Envir01,4,1,0.4088644
AI0089,Mobil05,5,1,0.4488463
AI0089,LifSty07,5,1,0.3581878
AI0089,Envir05,5,1,0.3890149
AI0089,Mobil12,5,1,0.4207943
AI0089,LifSty01,5,1,0.462226
AI0090,Envir01,4,1,0.4096207
AI0090,Mobil05,3,1,0.4367188
AI0090,LifSty07,5,1,0.3419937
AI0090,Envir05,5,1,0.3822243
AI0090,Mobil12,4,1,0.375832
AI0090,LifSty01,5,1,0.4608194
AI0091,Envir01,4,1,0.4095922
AI0091,Mobil05,3,1,0.4439982
AI0091,LifSty07,3,1,0.3287895
AI0091,Envir05,4,1,0.385358
AI0091,Mobil12,5,1,0.3654859
AI0091,LifSty01,2,1,0.4419802
AI0092,Envir01,4,1,0.3419298
AI0092,Mobil05,5,1,0.3772165
AI0092,LifSty07,5,1,0.2900646
AI0092,Envir05,5,1,0.3297654
AI0092,Mobil12,5,1,0.3538669
AI0092,LifSty01,5,1,0.403634
AI0093,Envir01,4,1,0.3413907
AI0093,Mobil05,3,1,0.3713334
AI0093,LifSty07,3,1,0.2917017
AI0093,Envir05,4,1,0.320514
AI0093,Mobil12,5,1,0.3631329
AI0093,LifSty01,2,1,0.4000138
AI0094,Envir01,4,1,0.4116299
AI0094,Mobil05,3,1,0.4496061
AI0094,LifSty07,2,1,0.3522781
AI0094,Envir05,3,1,0.3882832
AI0094,Mobil12,5,1,0.4157946
AI0094,LifSty01,2,1,0.4686632
AI0095,Envir01,4,1,0.3367235
AI0095,Mobil05,3,1,0.3713043
AI0095,LifSty07,3,1,0.2667724
AI0095,Envir05,3,1,0.3200667
AI0095,Mobil12,4,1,0.3547295
AI0095,LifSty01,3,1,0.4018513
AI0096,Envir01,4,1,0.3395136
AI0096,Mobil05,3,1,0.3776261
AI0096,LifSty07,3,1,0.2846186
AI0096,Envir05,4,1,0.3252374
AI0096,Mobil12,5,1,0.3675875
AI0096,LifSty01,2,1,0.391538
AI0097,Envir01,4,1,0.4012775
AI0097,Mobil05,3,1,0.4435953
AI0097,LifSty07,3,1,0.3484853
AI0097,Envir05,3,1,0.3769176
AI0097,Mobil12,2,1,0.4167496
AI0097,LifSty01,2,1,0.4676179
AI0098,Envir01,4,1,0.4016737
AI0098,Mobil05,3,1,0.446017
AI0098,LifSty07,3,1,0.3574402
AI0098,Envir05,4,1,0.3929945
AI0098,Mobil12,2,1,0.4111962
AI0098,LifSty01,3,1,0.4585365
AI0099,Envir01,4,1,0.3417016
AI0099,Mobil05,4,1,0.3677356
AI0099,LifSty07,4,1,0.2960788
AI0099,Envir05,4,1,0.3230212
AI0099,Mobil12,4,1,0.3624694
AI0099,LifSty01,4,1,0.3973019
AI0100,Envir01,4,1,0.4066188
AI0100,Mobil05,3,1,0.4421201
AI0100,LifSty07,5,1,0.3419548
AI0100,Envir05,5,1,0.3849033
AI0100,Mobil12,5,1,0.4142986
AI0100,LifSty01,5,1,0.4592304
AI0101,Envir01,4,1,0.3337827
AI0101,Mobil05,5,1,0.3801407
AI0101,LifSty07,5,1,0.2927568
AI0101,Envir05,5,1,0.3216321
AI0101,Mobil12,5,1,0.355407
AI0101,LifSty01,5,1,0.3927342
AI0102,Envir01,4,1,0.3461013
AI0102,Mobil05,3,1,0.3755282
AI0102,LifSty07,3,1,0.2990005
AI0102,Envir05,3,1,0.3265478
AI0102,Mobil12,4,1,0.3593056
AI0102,LifSty01,2,1,0.3879516
AI0103,Envir01,4,1,0.3439267
AI0103,Mobil05,3,1,0.3808337
AI0103,LifSty07,5,1,0.2953063
AI0103,Envir05,5,1,0.3164593
AI0103,Mobil12,4,1,0.3656748
AI0103,LifSty01,5,1,0.3917397
AI0104,Envir01,4,1,0.4105013
AI0104,Mobil05,3,1,0.4491494
AI0104,LifSty07,5,1,0.3569485
AI0104,Envir05,5,1,0.383045
AI0104,Mobil12,5,1,0.4222022
AI0104,LifSty01,5,1,0.4701214
AI0105,Envir01,4,1,0.3529392
AI0105,Mobil05,3,1,0.3792904
AI0105,LifSty07,3,1,0.2946872
AI0105,Envir05,3,1,0.3212736
AI0105,Mobil12,5,1,0.3421991
AI0105,LifSty01,2,1,0.390841
AI0106,Envir01,4,1,0.4126103
AI0106,Mobil05,3,1,0.4439838
AI0106,LifSty07,5,1,0.35592
AI0106,Envir05,5,1,0.3890553
AI0106,Mobil12,5,1,0.4261224
AI0106,LifSty01,4,1,0.4669061
AI0107,Envir01,4,1,0.4115762
AI0107,Mobil05,3,1,0.4459978
AI0107,LifSty07,5,1,0.3562149
AI0107,Envir05,5,1,0.3895037
AI0107,Mobil12,5,1,0.412886
AI0107,LifSty01,5,1,0.4713284
AI0108,Envir01,4,1,0.3459775
AI0108,Mobil05,5,1,0.3673129
AI0108,LifSty07,5,1,0.2994781
AI0108,Envir05,5,1,0.3193769
AI0108,Mobil12,5,1,0.353197
AI0108,LifSty01,5,1,0.3658577
AI0109,Envir01,4,1,0.410473
AI0109,Mobil05,4,1,0.4537715
AI0109,LifSty07,4,1,0.3609378
AI0109,Envir05,4,1,0.3888057
AI0109,Mobil12,4,1,0.4145446
AI0109,LifSty01,4,1,0.4610109
AI0110,Envir01,4,1,0.4096968
AI0110,Mobil05,3,1,0.4362668
AI0110,LifSty07,5,1,0.3567262
AI0110,Envir05,5,1,0.3865467
AI0110,Mobil12,5,1,0.4132528
AI0110,LifSty01,4,1,0.4678024
AI0111,Envir01,4,1,0.3444327
AI0111,Mobil05,3,1,0.3756262
AI0111,LifSty07,3,1,0.2920417
AI0111,Envir05,3,1,0.3200993
AI0111,Mobil12,5,1,0.3727012
AI0111,LifSty01,2,1,0.3944926
AI0112,Envir01,4,1,0.4023649
AI0112,Mobil05,3,1,0.4550846
AI0112,LifSty07,5,1,0.3611934
AI0112,Envir05,5,1,0.3904428
AI0112,Mobil12,5,1,0.4199574
AI0112,LifSty01,5,1,0.4713276
AI0113,Envir01,4,1,0.3419193
AI0113,Mobil05,3,1,0.3794513
AI0113,LifSty07,3,1,0.2934342
AI0113,Envir05,3,1,0.3258543
AI0113,Mobil12,4,1,0.3537988
