respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2,posterior_c3_s1,posterior_c3_s2
GM0010_R3,5,5.14956285497278e-243,1.5589375808962453e-306,4.034232691200356e-149,6.114824707620592e-305,0.00015036108143355684,0.9998496389185665
GM0010_R4,5,5.14956285497278e-243,1.5589375808962453e-306,4.034232691200356e-149,6.114824707620592e-305,0.00015036108143355684,0.9998496389185665
GM0011_R1,5,3.884924741898533e-11,4.488719735486909e-09,6.339291717793471e-05,0.016815948518855074,0.0008858351170857236,0.9822348189193124
GM0011_R2,5,3.884924741898533e-11,4.488719735486909e-09,6.339291717793471e-05,0.016815948518855074,0.0008858351170857236,0.9822348189193124
GM0011_R3,5,3.884924741898533e-11,4.488719735486909e-09,6.339291717793471e-05,0.016815948518855074,0.0008858351170857236,0.9822348189193124
GM0011_R4,5,3.884924741898533e-11,4.488719735486909e-09,6.339291717793471e-05,0.016815948518855074,0.0008858351170857236,0.9822348189193124
GM0012_R1,5,1.7842620006374111e-09,2.9751766436618905e-07,0.00028084280103450636,0.05911251998140854,0.0003813441810484648,0.9402249937345821
GM0012_R2,5,1.7842620006374111e-09,2.9751766436618905e-07,0.00028084280103450636,0.05911251998140854,0.0003813441810484648,0.9402249937345821
GM0012_R3,5,1.7842620006374111e-09,2.9751766436618905e-07,0.00028084280103450636,0.05911251998140854,0.0003813441810484648,0.9402249937345821
GM0012_R4,5,1.7842620006374111e-09,2.9751766436618905e-07,0.00028084280103450636,0.05911251998140854,0.0003813441810484648,0.9402249937345821
GM0013_R1,5,6.516519280907859e-12,1.4208859955940819e-08,1.154518014568355e-05,0.0553014704354233,6.946068761105458e-06,0.9446800241002935
GM0013_R2,5,6.516519280907859e-12,1.4208859955940819e-08,1.154518014568355e-05,0.0553014704354233,6.946068761105458e-06,0.9446800241002935
GM0013_R3,5,6.516519280907859e-12,1.4208859955940819e-08,1.154518014568355e-05,0.0553014704354233,6.946068761105458e-06,0.9446800241002935
GM0013_R4,5,6.516519280907859e-12,1.4208859955940819e-08,1.154518014568355e-05,0.0553014704354233,6.946068761105458e-06,0.9446800241002935
GM0014_R1,5,8.995141729514106e-11,2.797764126628016e-09,0.00016991120135106277,0.00975999200419396,0.001357669485856856,0.9887124244208826
GM0014_R2,5,8.995141729514106e-11,2.797764126628016e-09,0.00016991120135106277,0.00975999200419396,0.001357669485856856,0.9887124244208826
GM0014_R3,5,8.995141729514106e-11,2.797764126628016e-09,0.00016991120135106277,0.00975999200419396,0.001357669485856856,0.9887124244208826
GM0014_R4,5,8.995141729514106e-11,2.797764126628016e-09,0.00016991120135106277,0.00975999200419396,0.001357669485856856,0.9887124244208826
GM0015_R1,5,1.9423626889445058e-11,7.0774104718803545e-09,0.00012019338980708664,0.04465398841829628,0.00019639079066203192,0.9550294203044005
GM0015_R2,5,1.9423626889445058e-11,7.0774104718803545e-09,0.00012019338980708664,0.04465398841829628,0.00019639079066203192,0.9550294203044005
GM0015_R3,5,1.9423626889445058e-11,7.0774104718803545e-09,0.00012019338980708664,0.04465398841829628,0.00019639079066203192,0.9550294203044005
GM0015_R4,5,1.9423626889445058e-11,7.0774104718803545e-09,0.00012019338980708664,0.04465398841829628,0.00019639079066203192,0.9550294203044005
GM0016_R1,5,2.318889169067444e-11,2.6812083812440077e-08,9.621683685421472e-05,0.00028211003625775463,2.9812728144737094e-05,0.9995918335634706
GM0016_R2,5,2.318889169067444e-11,2.6812083812440077e-08,9.621683685421472e-05,0.00028211003625775463,2.9812728144737094e-05,0.9995918335634706
GM0016_R3,5,2.318889169067444e-11,2.6812083812440077e-08,9.621683685421472e-05,0.00028211003625775463,2.9812728144737094e-05,0.9995918335634706
GM0016_R4,5,2.318889169067444e-11,2.6812083812440077e-08,9.621683685421472e-05,0.00028211003625775463,2.9812728144737094e-05,0.9995918335634706
GM0017_R1,5,5.956230394076197e-125,5.104331587246293e-309,6.650055467355294e-73,4.2291689015171014e-302,0.0007077282940565902,0.9992922717059434
GM0017_R2,5,5.956230394076197e-125,5.104331587246293e-309,6.650055467355294e-73,4.2291689015171014e-302,0.0007077282940565902,0.9992922717059434
GM0017_R3,5,5.956230394076197e-125,5.104331587246293e-309,6.650055467355294e-73,4.2291689015171014e-302,0.0007077282940565902,0.9992922717059434
GM0017_R4,5,5.956230394076197e-125,5.104331587246293e-309,6.650055467355294e-73,4.2291689015171014e-302,0.0007077282940565902,0.9992922717059434
GM0018_R1,5,1.1677213358287415e-16,2.374767563256146e-13,4.8276813804963396e-05,0.1004095523818605,3.703967754146972e-05,0.8995051311265555
GM0018_R2,5,1.1677213358287415e-16,2.374767563256146e-13,4.8276813804963396e-05,0.1004095523818605,3.703967754146972e-05,0.8995051311265555
GM0018_R3,5,1.1677213358287415e-16,2.374767563256146e-13,4.8276813804963396e-05,0.1004095523818605,3.703967754146972e-05,0.8995051311265555
GM0018_R4,5,1.1677213358287415e-16,2.374767563256146e-13,4.8276813804963396e-05,0.1004095523818605,3.703967754146972e-05,0.8995051311265555
GM0019_R1,5,2.470185591890068e-16,1.4021029461890934e-13,5.4815232826340296e-05,0.03727270149136995,2.0517508298667727e-05,0.9626519657673646
GM0019_R2,5,2.470185591890068e-16,1.4021029461890934e-13,5.4815232826340296e-05,0.03727270149136995,2.0517508298667727e-05,0.9626519657673646
GM0019_R3,5,2.470185591890068e-16,1.4021029461890934e-13,5.4815232826340296e-05,0.03727270149136995,2.0517508298667727e-05,0.9626519657673646
GM0019_R4,5,2.470185591890068e-16,1.4021029461890934e-13,5.4815232826340296e-05,0.03727270149136995,2.0517508298667727e-05,0.9626519657673646
GM0020_R1,5,9.36491973455754e-10,6.010062888403331e-07,6.447177846551957e-05,0.12702138649470476,1.1736105486638456e-05,0.8729018036785623
GM0020_R2,5,9.36491973455754e-10,6.010062888403331e-07,6.447177846551957e-05,0.12702138649470476,1.1736105486638456e-05,0.8729018036785623
GM0020_R3,5,9.36491973455754e-10,6.010062888403331e-07,6.447177846551957e-05,0.12702138649470476,1.1736105486638456e-05,0.8729018036785623
GM0020_R4,5,9.36491973455754e-10,6.010062888403331e-07,6.447177846551957e-05,0.12702138649470476,1.1736105486638456e-05,0.8729018036785623
GM0021_R1,5,1.228981367589095e-309,0.0,2.9418218211765505e-196,0.0,0.00020869916712313224,0.9997913008328768
GM0021_R2,5,1.228981367589095e-309,0.0,2.9418218211765505e-196,0.0,0.00020869916712313224,0.9997913008328768
GM0021_R3,5,1.228981367589095e-309,0.0,2.9418218211765505e-196,0.0,0.00020869916712313224,0.9997913008328768
GM0021_R4,5,1.228981367589095e-309,0.0,2.9418218211765505e-196,0.0,0.00020869916712313224,0.9997913008328768
GM0022_R1,5,7.734592396940468e-10,4.4187423562040074e-07,0.00016837753464539983,0.09785686050350961,2.3711791042309737e-05,0.9019506075231077
GM0022_R2,5,7.734592396940468e-10,4.4187423562040074e-07,0.00016837753464539983,0.09785686050350961,2.3711791042309737e-05,0.9019506075231077
GM0022_R3,5,7.734592396940468e-10,4.4187423562040074e-07,0.00016837753464539983,0.09785686050350961,2.3711791042309737e-05,0.9019506075231077
GM0022_R4,5,7.734592396940468e-10,4.4187423562040074e-07,0.00016837753464539983,0.09785686050350961,2.3711791042309737e-05,0.9019506075231077
GM0023_R1,5,0.0,0.0,0.0,0.0,0.02583874154299491,0.9741612584570051
GM0023_R2,5,0.0,0.0,0.0,0.0,0.02583874154299491,0.9741612584570051
GM0023_R3,5,0.0,0.0,0.0,0.0,0.02583874154299491,0.9741612584570051
GM0023_R4,5,0.0,0.0,0.0,0.0,0.02583874154299491,0.9741612584570051
GM0024_R1,5,5.736761905628182e-16,1.017245488134866e-13,0.0001325442459022431,0.023525078240399063,0.0013964145858036542,0.9749459629277928
GM0024_R2,5,5.736761905628182e-16,1.017245488134866e-13,0.0001325442459022431,0.023525078240399063,0.0013964145858036542,0.9749459629277928
GM0024_R3,5,5.736761905628182e-16,1.017245488134866e-13,0.0001325442459022431,0.023525078240399063,0.0013964145858036542,0.9749459629277928
GM0024_R4,5,5.736761905628182e-16,1.017245488134866e-13,0.0001325442459022431,0.023525078240399063,0.0013964145858036542,0.9749459629277928
GM0025_R1,5,1.1701498497018736e-16,2.3916290937244235e-13,4.910982799688344e-05,0.1008939151435697,0.00011034924573271206,0.8989466257824614
GM0025_R2,5,1.1701498497018736e-16,2.3916290937244235e-13,4.910982799688344e-05,0.1008939151435697,0.00011034924573271206,0.8989466257824614
GM0025_R3,5,1.1701498497018736e-16,2.3916290937244235e-13,4.910982799688344e-05,0.1008939151435697,0.00011034924573271206,0.8989466257824614
GM0025_R4,5,1.1701498497018736e-16,2.3916290937244235e-13,4.910982799688344e-05,0.1008939151435697,0.00011034924573271206,0.8989466257824614
GM0026_R1,5,6.556126050429687e-17,1.1742217400526176e-13,6.693459864154807e-06,0.01787841478364388,1.219083968772928e-05,0.9821027009166866
GM0026_R2,5,6.556126050429687e-17,1.1742217400526176e-13,6.693459864154807e-06,0.01787841478364388,1.219083968772928e-05,0.9821027009166866
GM0026_R3,5,6.556126050429687e-17,1.1742217400526176e-13,6.693459864154807e-06,0.01787841478364388,1.219083968772928e-05,0.9821027009166866
GM0026_R4,5,6.556126050429687e-17,1.1742217400526176e-13,6.693459864154807e-06,0.01787841478364388,1.219083968772928e-05,0.9821027009166866
GM0027_R1,5,3.866744721257907e-119,1.52081300855e-313,3.1023383281444556e-64,4.009928484291509e-302,6.117717982337813e-05,0.9999388228201768
GM0027_R2,5,3.866744721257907e-119,1.52081300855e-313,3.1023383281444556e-64,4.009928484291509e-302,6.117717982337813e-05,0.9999388228201768
GM0027_R3,5,3.866744721257907e-119,1.52081300855e-313,3.1023383281444556e-64,4.009928484291509e-302,6.117717982337813e-05,0.9999388228201768
GM0027_R4,5,3.866744721257907e-119,1.52081300855e-313,3.1023383281444556e-64,4.009928484291509e-302,6.117717982337813e-05,0.9999388228201768
GM0028_R1,3,2.5609998796960076e-06,5.036033078658406e-05,0.009176506403232735,0.6693014125738068,0.0004403616518958334,0.32102879804039836
GM0028_R2,3,2.5609998796960076e-06,5.036033078658406e-05,0.009176506403232735,0.6693014125738068,0.0004403616518958334,0.32102879804039836
GM0028_R3,3,2.5609998796960076e-06,5.036033078658406e-05,0.009176506403232735,0.6693014125738068,0.0004403616518958334,0.32102879804039836
GM0028_R4,3,2.5609998796960076e-06,5.036033078658406e-05,0.009176506403232735,0.6693014125738068,0.0004403616518958334,0.32102879804039836
GM0029_R1,5,6.905716076511591e-08,1.7935752186508954e-05,0.00014831690680045925,0.12423189692770276,9.433626381858625e-05,0.875507445092331
GM0029_R2,5,6.905716076511591e-08,1.7935752186508954e-05,0.00014831690680045925,0.12423189692770276,9.433626381858625e-05,0.875507445092331
GM0029_R3,5,6.905716076511591e-08,1.7935752186508954e-05,0.00014831690680045925,0.12423189692770276,9.433626381858625e-05,0.875507445092331
GM0029_R4,5,6.905716076511591e-08,1.7935752186508954e-05,0.00014831690680045925,0.12423189692770276,9.433626381858625e-05,0.875507445092331
GM0030_R1,5,5.387955326738907e-17,6.9122321193265e-14,5.7547083571149185e-06,0.008057510723545548,8.945206538442896e-05,0.9918472825026436
GM0030_R2,5,5.387955326738907e-17,6.9122321193265e-14,5.7547083571149185e-06,0.008057510723545548,8.945206538442896e-05,0.9918472825026436
GM0030_R3,5,5.387955326738907e-17,6.9122321193265e-14,5.7547083571149185e-06,0.008057510723545548,8.945206538442896e-05,0.9918472825026436
GM0030_R4,5,5.387955326738907e-17,6.9122321193265e-14,5.7547083571149185e-06,0.008057510723545548,8.945206538442896e-05,0.9918472825026436
GM0031_R1,5,0.012212951699067397,0.11827459088571024,0.02977628401971993,0.3176169437641263,0.0007945584369405542,0.5213246711944355
GM0031_R2,5,0.012212951699067397,0.11827459088571024,0.02977628401971993,0.3176169437641263,0.0007945584369405542,0.5213246711944355
GM0031_R3,5,0.012212951699067397,0.11827459088571024,0.02977628401971993,0.3176169437641263,0.0007945584369405542,0.5213246711944355
GM0031_R4,5,0.012212951699067397,0.11827459088571024,0.02977628401971993,0.3176169437641263,0.0007945584369405542,0.5213246711944355
GM0032_R1,5,1.2101186455906963e-52,8.467226905075778e-282,5.137115082853819e-40,1.729875419672188e-257,0.0001323211122406556,0.9998676788877594
GM0032_R2,5,1.2101186455906963e-52,8.467226905075778e-282,5.137115082853819e-40,1.729875419672188e-257,0.0001323211122406556,0.9998676788877594
GM0032_R3,5,1.2101186455906963e-52,8.467226905075778e-282,5.137115082853819e-40,1.729875419672188e-257,0.0001323211122406556,0.9998676788877594
GM0032_R4,5,1.2101186455906963e-52,8.467226905075778e-282,5.137115082853819e-40,1.729875419672188e-257,0.0001323211122406556,0.9998676788877594
GM0033_R1,5,2.987414394225738e-17,4.124222779395219e-14,5.697558993739059e-07,7.658422576505895e-07,2.9928555638261888e-05,0.9999687358461635
GM0033_R2,5,2.987414394225738e-17,4.124222779395219e-14,5.697558993739059e-07,7.658422576505895e-07,2.9928555638261888e-05,0.9999687358461635
GM0033_R3,5,2.987414394225738e-17,4.124222779395219e-14,5.697558993739059e-07,7.658422576505895e-07,2.9928555638261888e-05,0.9999687358461635
GM0033_R4,5,2.987414394225738e-17,4.124222779395219e-14,5.697558993739059e-07,7.658422576505895e-07,2.9928555638261888e-05,0.9999687358461635
GM0034_R1,5,1.2371427939344792e-17,2.0287805216863934e-13,1.9779937609639e-06,0.041171048672900605,2.925656631800434e-06,0.9588240476765038
GM0034_R2,5,1.2371427939344792e-17,2.0287805216863934e-13,1.9779937609639e-06,0.041171048672900605,2.925656631800434e-06,0.9588240476765038
GM0034_R3,5,1.2371427939344792e-17,2.0287805216863934e-13,1.9779937609639e-06,0.041171048672900605,2.925656631800434e-06,0.9588240476765038
GM0034_R4,5,1.2371427939344792e-17,2.0287805216863934e-13,1.9779937609639e-06,0.041171048672900605,2.925656631800434e-06,0.9588240476765038
GM0035_R1,5,6.765793105118116e-08,1.7554998984411153e-05,0.00013506993712480333,0.12384342671716018,6.0122317147843155e-06,0.8759978684570848
GM0035_R2,5,6.765793105118116e-08,1.7554998984411153e-05,0.00013506993712480333,0.12384342671716018,6.0122317147843155e-06,0.8759978684570848
GM0035_R3,5,6.765793105118116e-08,1.7554998984411153e-05,0.00013506993712480333,0.12384342671716018,6.0122317147843155e-06,0.8759978684570848
GM0035_R4,5,6.765793105118116e-08,1.7554998984411153e-05,0.00013506993712480333,0.12384342671716018,6.0122317147843155e-06,0.8759978684570848
GM0036_R1,5,3.066167016316868e-23,7.219534332300374e-121,4.3250810209125554e-10,9.726697422800271e-56,0.0005217928964174178,0.9994782066710742
GM0036_R2,5,3.066167016316868e-23,7.219534332300374e-121,4.3250810209125554e-10,9.726697422800271e-56,0.0005217928964174178,0.9994782066710742
GM0036_R3,5,3.066167016316868e-23,7.219534332300374e-121,4.3250810209125554e-10,9.726697422800271e-56,0.0005217928964174178,0.9994782066710742
GM0036_R4,5,3.066167016316868e-23,7.219534332300374e-121,4.3250810209125554e-10,9.726697422800271e-56,0.0005217928964174178,0.9994782066710742
GM0037_R1,5,6.852779645768023e-275,9.172806829611154e-306,5.792273805317963e-162,7.321972128918364e-302,0.08651667260784295,0.9134833273921571
GM0037_R2,5,6.852779645768023e-275,9.172806829611154e-306,5.792273805317963e-162,7.321972128918364e-302,0.08651667260784295,0.9134833273921571
GM0037_R3,5,6.852779645768023e-275,9.172806829611154e-306,5.792273805317963e-162,7.321972128918364e-302,0.08651667260784295,0.9134833273921571
GM0037_R4,5,6.852779645768023e-275,9.172806829611154e-306,5.792273805317963e-162,7.321972128918364e-302,0.08651667260784295,0.9134833273921571
GM0038_R1,5,2.0221283681186204e-11,7.594530232791635e-09,3.227138524004449e-05,0.046932884148707325,5.7377699281539794e-05,0.9529774591520196
GM0038_R2,5,2.0221283681186204e-11,7.594530232791635e-09,3.227138524004449e-05,0.046932884148707325,5.7377699281539794e-05,0.9529774591520196
GM0038_R3,5,2.0221283681186204e-11,7.594530232791635e-09,3.227138524004449e-05,0.046932884148707325,5.7377699281539794e-05,0.9529774591520196
GM0038_R4,5,2.0221283681186204e-11,7.594530232791635e-09,3.227138524004449e-05,0.046932884148707325,5.7377699281539794e-05,0.9529774591520196
GM0039_R1,5,3.7386515452041255e-136,0.0,1.536436693270413e-156,0.0,1.3333424741948636e-05,0.999986666575258
GM0039_R2,5,3.7386515452041255e-136,0.0,1.536436693270413e-156,0.0,1.3333424741948636e-05,0.999986666575258
GM0039_R3,5,3.7386515452041255e-136,0.0,1.536436693270413e-156,0.0,1.3333424741948636e-05,0.999986666575258
GM0039_R4,5,3.7386515452041255e-136,0.0,1.536436693270413e-156,0.0,1.3333424741948636e-05,0.999986666575258
GM0040_R1,5,3.1388223962609477e-09,2.1873918420985084e-07,3.2641953354215824e-05,0.010074896893353884,9.597802988382115e-05,0.9897962612454014
GM0040_R2,5,3.1388223962609477e-09,2.1873918420985084e-07,3.2641953354215824e-05,0.010074896893353884,9.597802988382115e-05,0.9897962612454014
GM0040_R3,5,3.1388223962609477e-09,2.1873918420985084e-07,3.2641953354215824e-05,0.010074896893353884,9.597802988382115e-05,0.9897962612454014
GM0040_R4,5,3.1388223962609477e-09,2.1873918420985084e-07,3.2641953354215824e-05,0.010074896893353884,9.597802988382115e-05,0.9897962612454014
GM0041_R1,3,2.4319164948252385e-09,1.775160086481655e-07,0.005642090460257451,0.9939073484954343,0.0003490127999971637,0.00010136829638615315
GM0041_R2,3,2.4319164948252385e-09,1.775160086481655e-07,0.005642090460257451,0.9939073484954343,0.0003490127999971637,0.00010136829638615315
GM0041_R3,3,2.4319164948252385e-09,1.775160086481655e-07,0.005642090460257451,0.9939073484954343,0.0003490127999971637,0.00010136829638615315
GM0041_R4,3,2.4319164948252385e-09,1.775160086481655e-07,0.005642090460257451,0.9939073484954343,0.0003490127999971637,0.00010136829638615315
GM0042_R1,5,8.495174577860869e-86,0.0,4.945652770570037e-99,0.0,0.0002856328719366594,0.9997143671280633
GM0042_R2,5,8.495174577860869e-86,0.0,4.945652770570037e-99,0.0,0.0002856328719366594,0.9997143671280633
GM0042_R3,5,8.495174577860869e-86,0.0,4.945652770570037e-99,0.0,0.0002856328719366594,0.9997143671280633
GM0042_R4,5,8.495174577860869e-86,0.0,4.945652770570037e-99,0.0,0.0002856328719366594,0.9997143671280633
GM0043_R1,3,0.004208377379374803,0.14482928019389602,0.011366045429909414,0.4263974989255418,0.000572174482378591,0.41262662358889945
GM0043_R2,3,0.004208377379374803,0.14482928019389602,0.011366045429909414,0.4263974989255418,0.000572174482378591,0.41262662358889945
GM0043_R3,3,0.004208377379374803,0.14482928019389602,0.011366045429909414,0.4263974989255418,0.000572174482378591,0.41262662358889945
GM0043_R4,3,0.004208377379374803,0.14482928019389602,0.011366045429909414,0.4263974989255418,0.000572174482378591,0.41262662358889945
GM0044_R1,5,2.071547224170544e-104,1.4830663943801235e-305,6.011375548184876e-63,1.4521384813011712e-305,4.3792796217127675e-05,0.9999562072037829
GM0044_R2,5,2.071547224170544e-104,1.4830663943801235e-305,6.011375548184876e-63,1.4521384813011712e-305,4.3792796217127675e-05,0.9999562072037829
GM0044_R3,5,2.071547224170544e-104,1.4830663943801235e-305,6.011375548184876e-63,1.4521384813011712e-305,4.3792796217127675e-05,0.9999562072037829
GM0044_R4,5,2.071547224170544e-104,1.4830663943801235e-305,6.011375548184876e-63,1.4521384813011712e-305,4.3792796217127675e-05,0.9999562072037829
GM0045_R1,5,1.5048455795110153e-15,2.2006705528545857e-13,0.0001515204531916241,0.05675795049716794,1.1813944642950927e-05,0.9430787151047759
GM0045_R2,5,1.5048455795110153e-15,2.2006705528545857e-13,0.0001515204531916241,0.05675795049716794,1.1813944642950927e-05,0.9430787151047759
GM0045_R3,5,1.5048455795110153e-15,2.2006705528545857e-13,0.0001515204531916241,0.05675795049716794,1.1813944642950927e-05,0.9430787151047759
GM0045_R4,5,1.5048455795110153e-15,2.2006705528545857e-13,0.0001515204531916241,0.05675795049716794,1.1813944642950927e-05,0.9430787151047759
GM0046_R1,5,6.853567071042324e-11,7.477700877772077e-09,0.00025961737623362224,0.028732356436853464,0.00032085730523496645,0.9706871613354414
GM0046_R2,5,6.853567071042324e-11,7.477700877772077e-09,0.00025961737623362224,0.028732356436853464,0.00032085730523496645,0.9706871613354414
GM0046_R3,5,6.853567071042324e-11,7.477700877772077e-09,0.00025961737623362224,0.028732356436853464,0.00032085730523496645,0.9706871613354414
GM0046_R4,5,6.853567071042324e-11,7.477700877772077e-09,0.00025961737623362224,0.028732356436853464,0.00032085730523496645,0.9706871613354414
GM0047_R1,5,3.3786613063790047e-09,5.3120175563039484e-08,0.0006735981107723103,0.011583795242615104,0.006908373871814558,0.9808341762759611
GM0047_R2,5,3.3786613063790047e-09,5.3120175563039484e-08,0.0006735981107723103,0.011583795242615104,0.006908373871814558,0.9808341762759611
GM0047_R3,5,3.3786613063790047e-09,5.3120175563039484e-08,0.0006735981107723103,0.011583795242615104,0.006908373871814558,0.9808341762759611
GM0047_R4,5,3.3786613063790047e-09,5.3120175563039484e-08,0.0006735981107723103,0.011583795242615104,0.006908373871814558,0.9808341762759611
GM0048_R1,4,0.0,0.0,0.0,0.0,1.0,4.965800308522837e-78
GM0048_R2,4,0.0,0.0,0.0,0.0,1.0,4.965800308522837e-78
GM0048_R3,4,0.0,0.0,0.0,0.0,1.0,4.965800308522837e-78
GM0048_R4,4,0.0,0.0,0.0,0.0,1.0,4.965800308522837e-78
GM0049_R1,5,3.476791332553085e-232,0.0,1.0041991215593396e-185,0.0,0.007763784792055171,0.9922362152079449
GM0049_R2,5,3.476791332553085e-232,0.0,1.0041991215593396e-185,0.0,0.007763784792055171,0.9922362152079449
GM0049_R3,5,3.476791332553085e-232,0.0,1.0041991215593396e-185,0.0,0.007763784792055171,0.9922362152079449
GM0049_R4,5,3.476791332553085e-232,0.0,1.0041991215593396e-185,0.0,0.007763784792055171,0.9922362152079449
GM0050_R1,5,1.9172816532472386e-16,7.96836093436254e-14,4.4462507418246725e-05,0.01848154293698695,0.0007990155590470391,0.9806749789964678
GM0050_R2,5,1.9172816532472386e-16,7.96836093436254e-14,4.4462507418246725e-05,0.01848154293698695,0.0007990155590470391,0.9806749789964678
GM0050_R3,5,1.9172816532472386e-16,7.96836093436254e-14,4.4462507418246725e-05,0.01848154293698695,0.0007990155590470391,0.9806749789964678
