respondent_id,task_index,Choice,WaitingTimePT,TimePT,MarginalCostPT,CostPT,TimeCar,CostCar,CostCarCHF,distance_km,CarAvail,CAR_AVAILABLE,InVehicleTime,source_observation_id_panel,human_id_panel,human_id,source_observation_id,Weight,CalculatedIncome,Education,LangCode,UrbRur,OccupStat,TripPurpose,Region,age,NbHousehold,NbChild,NbCar,NbBicy,French,Urban,Student,WorkTrip,EducHigh,AgeTerm,Valais,Bern,BaselZurich,East,Graubunden,NbCar_0,NbChild_0,NbBicy_0,Mobil10,Mobil11,Mobil16,Envir01,Envir02,Envir05,Envir06,ID
GM0002_R3,4,1,0.0,46.0,11.4,11.4,34.0,3.48,3.48,19.5,1,1,46.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R3,5,1,0.0,148.0,28.2,28.2,50.0,7.18,7.18,50.7,1,1,148.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R3,6,1,21.0,126.0,10.0,10.0,50.0,7.17,7.17,50.0,1,1,105.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R4,1,1,7.0,61.0,4.9,4.9,23.0,2.68,2.68,20.1,1,1,54.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R4,2,1,0.0,27.0,6.0,6.0,12.0,1.43,1.43,10.0,1,1,27.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R4,3,0,0.0,15.0,0.0,0.0,10.0,1.23,1.23,7.0,1,1,15.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R4,4,1,0.0,46.0,11.4,11.4,34.0,3.48,3.48,19.5,1,1,46.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R4,5,1,0.0,148.0,28.2,28.2,50.0,7.18,7.18,50.7,1,1,148.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0002_R4,6,1,21.0,126.0,10.0,10.0,50.0,7.17,7.17,50.0,1,1,105.0,426,19650447,19650447,426,0.00087004,3250,3,1,2,2,1,2,37,2,0,1,2,1,1,0,1,0,0,1,0,0,0,0,1,0,2,4,5,4,1,2,3,3,19650447
GM0003_R1,1,0,0.0,15.0,2.2,2.2,6.0,0.63,0.63,4.0,0,0,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R1,2,1,0.0,33.0,2.2,2.2,1.0,0.23,0.23,1.1,1,1,33.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R1,3,1,17.0,152.0,18.0,18.0,86.0,16.68,16.68,126.0,1,1,135.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R1,4,1,0.0,15.0,0.0,0.0,3.0,0.46,0.46,1.1,1,1,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R1,5,1,29.0,139.0,12.9,12.9,74.0,11.18,11.18,74.0,1,1,110.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R1,6,1,0.0,14.0,2.2,2.2,0.0,0.1,0.1,0.5,1,1,14.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R2,1,0,0.0,15.0,2.2,2.2,6.0,0.63,0.63,4.0,0,0,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R2,2,1,0.0,33.0,2.2,2.2,1.0,0.23,0.23,1.1,1,1,33.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R2,3,1,17.0,152.0,18.0,18.0,86.0,16.68,16.68,126.0,1,1,135.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R2,4,1,0.0,15.0,0.0,0.0,3.0,0.46,0.46,1.1,1,1,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R2,5,1,29.0,139.0,12.9,12.9,74.0,11.18,11.18,74.0,1,1,110.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R2,6,1,0.0,14.0,2.2,2.2,0.0,0.1,0.1,0.5,1,1,14.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R3,1,0,0.0,15.0,2.2,2.2,6.0,0.63,0.63,4.0,0,0,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R3,2,1,0.0,33.0,2.2,2.2,1.0,0.23,0.23,1.1,1,1,33.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R3,3,1,17.0,152.0,18.0,18.0,86.0,16.68,16.68,126.0,1,1,135.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R3,4,1,0.0,15.0,0.0,0.0,3.0,0.46,0.46,1.1,1,1,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R3,5,1,29.0,139.0,12.9,12.9,74.0,11.18,11.18,74.0,1,1,110.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R3,6,1,0.0,14.0,2.2,2.2,0.0,0.1,0.1,0.5,1,1,14.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R4,1,0,0.0,15.0,2.2,2.2,6.0,0.63,0.63,4.0,0,0,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R4,2,1,0.0,33.0,2.2,2.2,1.0,0.23,0.23,1.1,1,1,33.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R4,3,1,17.0,152.0,18.0,18.0,86.0,16.68,16.68,126.0,1,1,135.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R4,4,1,0.0,15.0,0.0,0.0,3.0,0.46,0.46,1.1,1,1,15.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R4,5,1,29.0,139.0,12.9,12.9,74.0,11.18,11.18,74.0,1,1,110.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0003_R4,6,1,0.0,14.0,2.2,2.2,0.0,0.1,0.1,0.5,1,1,14.0,1488,54200563,54200563,1488,0.0003213,7000,3,2,2,9,3,6,73,2,0,1,1,0,1,0,0,0,28,0,0,1,0,0,1,0,1,3,5,4,2,4,4,5,54200563
GM0004_R1,1,1,39.0,177.0,60.6,60.6,110.0,21.55,21.55,167.0,1,1,138.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R1,2,0,5.0,91.0,0.0,0.0,72.0,8.13,8.13,53.0,1,1,86.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R1,3,0,14.0,56.0,0.0,0.0,26.0,2.75,2.75,21.0,0,0,42.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R1,4,1,31.0,155.0,38.4,38.4,19.0,1.96,1.96,11.9,1,1,124.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R1,5,1,52.0,315.0,0.0,0.0,133.0,26.14,26.14,141.5,1,1,263.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R1,6,1,21.0,152.0,9.0,9.0,77.0,7.54,7.54,48.0,1,1,131.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R2,1,1,39.0,177.0,60.6,60.6,110.0,21.55,21.55,167.0,1,1,138.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R2,2,0,5.0,91.0,0.0,0.0,72.0,8.13,8.13,53.0,1,1,86.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R2,3,0,14.0,56.0,0.0,0.0,26.0,2.75,2.75,21.0,0,0,42.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R2,4,1,31.0,155.0,38.4,38.4,19.0,1.96,1.96,11.9,1,1,124.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R2,5,1,52.0,315.0,0.0,0.0,133.0,26.14,26.14,141.5,1,1,263.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R2,6,1,21.0,152.0,9.0,9.0,77.0,7.54,7.54,48.0,1,1,131.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R3,1,1,39.0,177.0,60.6,60.6,110.0,21.55,21.55,167.0,1,1,138.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R3,2,0,5.0,91.0,0.0,0.0,72.0,8.13,8.13,53.0,1,1,86.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R3,3,0,14.0,56.0,0.0,0.0,26.0,2.75,2.75,21.0,0,0,42.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R3,4,1,31.0,155.0,38.4,38.4,19.0,1.96,1.96,11.9,1,1,124.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R3,5,1,52.0,315.0,0.0,0.0,133.0,26.14,26.14,141.5,1,1,263.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R3,6,1,21.0,152.0,9.0,9.0,77.0,7.54,7.54,48.0,1,1,131.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R4,1,1,39.0,177.0,60.6,60.6,110.0,21.55,21.55,167.0,1,1,138.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R4,2,0,5.0,91.0,0.0,0.0,72.0,8.13,8.13,53.0,1,1,86.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R4,3,0,14.0,56.0,0.0,0.0,26.0,2.75,2.75,21.0,0,0,42.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
GM0004_R4,4,1,31.0,155.0,38.4,38.4,19.0,1.96,1.96,11.9,1,1,124.0,1617,54420061,54420061,1617,0.000288998,7000,3,2,2,9,3,6,66,2,0,1,1,0,1,0,0,0,21,0,0,1,0,0,1,0,1,-1,5,4,4,4,4,4,54420061
