model_key,respondent_id,block_template_id,run_repeat,indicator_name,indicator_value,is_valid_indicator,duration_sec
gemma4_31b_awq,GM0003_R1,GMT0003,1,Envir05,3,1,0.0
gemma4_31b_awq,GM0003_R1,GMT0003,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0003_R1,GMT0003,1,Mobil10,3,1,0.0
gemma4_31b_awq,GM0003_R1,GMT0003,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0003_R1,GMT0003,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Envir01,2,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Envir02,3,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Envir05,4,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Mobil10,4,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0001_R3,GMT0001,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Envir01,2,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Envir02,3,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Envir05,3,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Mobil10,3,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0003_R4,GMT0003,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Envir01,3,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Envir02,4,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Envir05,4,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Mobil10,1,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0005_R1,GMT0005,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Envir01,3,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Envir02,4,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Envir05,4,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Mobil10,1,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0004_R4,GMT0004,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Envir01,2,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Envir02,3,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Envir05,3,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Mobil10,3,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0003_R3,GMT0003,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Envir01,3,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Envir02,4,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Envir05,4,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Mobil10,1,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0005_R2,GMT0005,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Envir01,3,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Envir02,4,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Envir05,4,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Mobil10,1,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0005_R4,GMT0005,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Envir01,3,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Envir02,4,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Envir05,4,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Mobil10,1,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0004_R2,GMT0004,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Envir01,3,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Envir02,4,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Envir05,4,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Mobil10,1,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0005_R3,GMT0005,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Envir01,3,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Envir02,4,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Envir05,4,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Mobil10,1,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0004_R1,GMT0004,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Envir01,3,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Envir02,4,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Envir05,4,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Mobil10,1,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0004_R3,GMT0004,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Envir01,4,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Envir02,5,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Envir05,4,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Envir06,5,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Mobil10,1,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Mobil11,3,1,0.0
gemma4_31b_awq,GM0008_R1,GMT0008,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Envir01,2,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Envir02,3,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Envir05,3,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Mobil10,4,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0006_R3,GMT0006,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Envir01,4,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Envir02,5,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Envir05,4,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Envir06,5,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Mobil10,1,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Mobil11,3,1,0.0
gemma4_31b_awq,GM0008_R2,GMT0008,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Envir01,2,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Envir02,3,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Envir05,3,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Mobil10,4,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0006_R2,GMT0006,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Envir01,2,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Envir02,3,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Envir05,3,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Mobil10,3,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0007_R4,GMT0007,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Envir01,2,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Envir02,3,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Envir05,3,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Mobil10,4,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0006_R1,GMT0006,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Envir01,2,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Envir02,3,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Envir05,3,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Mobil10,4,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0006_R4,GMT0006,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Envir01,2,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Envir02,3,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Envir05,3,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Mobil10,3,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0007_R3,GMT0007,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Envir01,2,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Envir02,3,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Envir05,3,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Mobil10,3,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0007_R2,GMT0007,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Envir01,2,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Envir02,3,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Envir05,3,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Mobil10,3,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0007_R1,GMT0007,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Envir01,3,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Envir02,4,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Envir05,4,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Mobil10,4,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0009_R4,GMT0009,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Envir01,4,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Envir02,5,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Envir05,4,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Envir06,5,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Mobil10,1,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Mobil11,3,1,0.0
gemma4_31b_awq,GM0008_R3,GMT0008,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Envir01,3,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Envir02,4,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Envir05,4,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Mobil10,4,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0009_R1,GMT0009,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Envir01,3,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Envir02,4,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Envir05,4,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Mobil10,4,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0009_R3,GMT0009,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Envir01,3,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Envir02,4,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Envir05,4,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Mobil10,4,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0009_R2,GMT0009,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Envir01,2,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Envir02,3,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Envir05,4,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Mobil10,3,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0010_R3,GMT0010,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Envir01,4,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Envir02,5,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Envir05,4,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Envir06,5,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Mobil10,1,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Mobil11,3,1,0.0
gemma4_31b_awq,GM0008_R4,GMT0008,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Envir01,2,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Envir02,3,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Envir05,4,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Mobil10,3,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0010_R2,GMT0010,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Envir01,2,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Envir02,3,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Envir05,4,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Mobil10,3,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0010_R4,GMT0010,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Envir01,2,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Envir02,3,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Envir05,4,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Mobil10,3,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0010_R1,GMT0010,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Envir01,2,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Envir02,3,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Envir05,3,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Mobil10,3,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0011_R1,GMT0011,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Envir01,2,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Envir02,3,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Envir05,3,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Mobil10,3,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0011_R2,GMT0011,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Envir01,2,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Envir02,3,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Envir05,3,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Envir06,4,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Mobil10,3,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Mobil11,4,1,0.0
gemma4_31b_awq,GM0011_R3,GMT0011,3,Mobil16,4,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Envir01,2,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Envir02,3,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Envir05,3,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Mobil10,3,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0012_R4,GMT0012,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Envir01,2,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Envir02,3,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Envir05,3,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Envir06,4,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Mobil10,3,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Mobil11,4,1,0.0
gemma4_31b_awq,GM0011_R4,GMT0011,4,Mobil16,4,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Envir01,2,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Envir02,4,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Envir05,4,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Mobil10,3,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0013_R1,GMT0013,1,Mobil16,4,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Envir01,2,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Envir02,3,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Envir05,3,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Mobil10,3,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0012_R2,GMT0012,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Envir01,2,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Envir02,4,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Envir05,4,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Envir06,4,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Mobil10,3,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Mobil11,4,1,0.0
gemma4_31b_awq,GM0013_R2,GMT0013,2,Mobil16,4,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Envir01,2,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Envir02,3,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Envir05,3,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Envir06,4,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Mobil10,3,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Mobil11,4,1,0.0
gemma4_31b_awq,GM0012_R1,GMT0012,1,Mobil16,4,1,0.0
