model_key,block_template_id,respondent_id,run_repeat,exact_repeat_flip_rate_mean,response_entropy_mean,intervention_gap_tv_mean,excess_intervention_gap_mean
gemma4_31b_awq,GMT0012,GM0012_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0013,GM0013_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0013,GM0013_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0013,GM0013_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0013,GM0013_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0014,GM0014_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0014,GM0014_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0014,GM0014_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0014,GM0014_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0015,GM0015_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0015,GM0015_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0015,GM0015_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0015,GM0015_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0016,GM0016_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0016,GM0016_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0016,GM0016_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0016,GM0016_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0017,GM0017_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0017,GM0017_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0017,GM0017_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0017,GM0017_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0018,GM0018_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0018,GM0018_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0018,GM0018_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0018,GM0018_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0019,GM0019_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0019,GM0019_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0019,GM0019_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0019,GM0019_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0020,GM0020_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0020,GM0020_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0020,GM0020_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0020,GM0020_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0021,GM0021_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0021,GM0021_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0021,GM0021_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0021,GM0021_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0022,GM0022_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0022,GM0022_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0022,GM0022_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0022,GM0022_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0023,GM0023_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0023,GM0023_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0023,GM0023_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0023,GM0023_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0024,GM0024_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0024,GM0024_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0024,GM0024_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0024,GM0024_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0025,GM0025_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0025,GM0025_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0025,GM0025_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0025,GM0025_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0026,GM0026_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0026,GM0026_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0026,GM0026_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0026,GM0026_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0027,GM0027_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0027,GM0027_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0027,GM0027_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0027,GM0027_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0028,GM0028_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0028,GM0028_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0028,GM0028_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0028,GM0028_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0029,GM0029_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0029,GM0029_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0029,GM0029_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0029,GM0029_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0030,GM0030_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0030,GM0030_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0030,GM0030_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0030,GM0030_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0031,GM0031_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0031,GM0031_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0031,GM0031_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0031,GM0031_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0032,GM0032_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0032,GM0032_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0032,GM0032_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0032,GM0032_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0033,GM0033_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0033,GM0033_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0033,GM0033_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0033,GM0033_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0034,GM0034_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0034,GM0034_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0034,GM0034_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0034,GM0034_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0035,GM0035_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0035,GM0035_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0035,GM0035_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0035,GM0035_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0036,GM0036_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0036,GM0036_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0036,GM0036_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0036,GM0036_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0037,GM0037_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0037,GM0037_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0037,GM0037_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0037,GM0037_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0038,GM0038_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0038,GM0038_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0038,GM0038_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0038,GM0038_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0039,GM0039_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0039,GM0039_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0039,GM0039_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0039,GM0039_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0040,GM0040_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0040,GM0040_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0040,GM0040_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0040,GM0040_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0041,GM0041_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0041,GM0041_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0041,GM0041_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0041,GM0041_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0042,GM0042_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0042,GM0042_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0042,GM0042_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0042,GM0042_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0043,GM0043_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0043,GM0043_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0043,GM0043_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0043,GM0043_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0044,GM0044_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0044,GM0044_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0044,GM0044_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0044,GM0044_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0045,GM0045_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0045,GM0045_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0045,GM0045_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0045,GM0045_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0046,GM0046_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0046,GM0046_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0046,GM0046_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0046,GM0046_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0047,GM0047_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0047,GM0047_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0047,GM0047_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0047,GM0047_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0048,GM0048_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0048,GM0048_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0048,GM0048_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0048,GM0048_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0049,GM0049_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0049,GM0049_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0049,GM0049_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0049,GM0049_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0050,GM0050_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0050,GM0050_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0050,GM0050_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0050,GM0050_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0051,GM0051_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0051,GM0051_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0051,GM0051_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0051,GM0051_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0052,GM0052_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0052,GM0052_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0052,GM0052_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0052,GM0052_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0053,GM0053_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0053,GM0053_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0053,GM0053_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0053,GM0053_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0054,GM0054_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0054,GM0054_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0054,GM0054_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0054,GM0054_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0055,GM0055_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0055,GM0055_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0055,GM0055_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0055,GM0055_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0056,GM0056_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0056,GM0056_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0056,GM0056_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0056,GM0056_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0057,GM0057_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0057,GM0057_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0057,GM0057_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0057,GM0057_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0058,GM0058_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0058,GM0058_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0058,GM0058_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0058,GM0058_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0059,GM0059_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0059,GM0059_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0059,GM0059_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0059,GM0059_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0060,GM0060_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0060,GM0060_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0060,GM0060_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0060,GM0060_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0061,GM0061_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0061,GM0061_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0061,GM0061_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0061,GM0061_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0062,GM0062_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0062,GM0062_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0062,GM0062_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0062,GM0062_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0063,GM0063_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0063,GM0063_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0063,GM0063_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0063,GM0063_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0064,GM0064_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0064,GM0064_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0064,GM0064_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0064,GM0064_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0065,GM0065_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0065,GM0065_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0065,GM0065_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0065,GM0065_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0066,GM0066_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0066,GM0066_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0066,GM0066_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0066,GM0066_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0067,GM0067_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0067,GM0067_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0067,GM0067_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0067,GM0067_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0068,GM0068_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0068,GM0068_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0068,GM0068_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0068,GM0068_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0069,GM0069_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0069,GM0069_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0069,GM0069_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0069,GM0069_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0070,GM0070_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0070,GM0070_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0070,GM0070_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0070,GM0070_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0071,GM0071_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0071,GM0071_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0071,GM0071_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0071,GM0071_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0072,GM0072_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0072,GM0072_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0072,GM0072_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0072,GM0072_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0073,GM0073_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0073,GM0073_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0073,GM0073_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0073,GM0073_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0074,GM0074_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0074,GM0074_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0074,GM0074_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0074,GM0074_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0075,GM0075_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0075,GM0075_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0075,GM0075_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0075,GM0075_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0076,GM0076_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0076,GM0076_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0076,GM0076_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0076,GM0076_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0077,GM0077_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0077,GM0077_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0077,GM0077_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0077,GM0077_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0078,GM0078_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0078,GM0078_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0078,GM0078_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0078,GM0078_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0079,GM0079_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0079,GM0079_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0079,GM0079_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0079,GM0079_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0080,GM0080_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0080,GM0080_R2,2,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0080,GM0080_R3,3,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0080,GM0080_R4,4,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0081,GM0081_R1,1,0.0,0.0,0.0,0.0
gemma4_31b_awq,GMT0081,GM0081_R2,2,0.0,0.0,0.0,0.0
