respondent_id,task_index,Choice,WaitingTimePT,TimePT,MarginalCostPT,CostPT,TimeCar,CostCar,CostCarCHF,distance_km,CarAvail,CAR_AVAILABLE,InVehicleTime,source_observation_id_panel,human_id_panel,human_id,source_observation_id,Weight,CalculatedIncome,Education,LangCode,UrbRur,OccupStat,TripPurpose,Region,age,NbHousehold,NbChild,NbCar,NbBicy,French,Urban,Student,WorkTrip,EducHigh,AgeTerm,Valais,Bern,BaselZurich,East,Graubunden,NbCar_0,NbChild_0,NbBicy_0,Mobil10,Mobil11,Mobil16,Envir01,Envir02,Envir05,Envir06,ID
Q80001_R3,4,0,14.0,112.0,0.0,0.0,68.0,4.54,4.54,51.0,1,1,98.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R3,5,0,4.0,67.0,0.0,0.0,23.0,2.22,2.22,12.5,1,1,63.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R3,6,0,11.0,81.0,7.6,7.6,24.0,2.41,2.41,17.0,1,1,70.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R4,1,0,4.0,92.0,9.0,9.0,33.0,3.67,3.67,22.5,1,1,88.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R4,2,0,18.0,87.0,11.0,11.0,29.0,4.63,4.63,31.0,1,1,69.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R4,3,0,0.0,61.0,3.2,3.2,8.0,0.87,0.87,5.0,1,1,61.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R4,4,0,14.0,112.0,0.0,0.0,68.0,4.54,4.54,51.0,1,1,98.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R4,5,0,4.0,67.0,0.0,0.0,23.0,2.22,2.22,12.5,1,1,63.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80001_R4,6,0,11.0,81.0,7.6,7.6,24.0,2.41,2.41,17.0,1,1,70.0,1539,54260212,54260212,1539,0.000367986,5000,3,2,1,6,2,6,42,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,3,2,5,1,2,2,4,3,4,5,54260212
Q80002_R1,1,0,1.0,63.0,6.45,6.45,36.0,5.07,5.07,36.0,1,1,62.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R1,2,0,18.0,117.0,14.1,14.1,53.0,7.28,7.28,54.0,1,1,99.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R1,3,0,10.0,108.0,11.4,11.4,24.0,2.54,2.54,17.5,1,1,98.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R1,4,0,26.0,49.0,8.4,8.4,17.0,1.81,1.81,15.0,1,1,23.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R1,5,0,0.0,25.0,2.2,2.2,2.0,0.32,0.32,1.6,1,1,25.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R1,6,0,10.0,79.0,3.8,3.8,13.0,1.33,1.33,7.0,1,1,69.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R2,1,0,1.0,63.0,6.45,6.45,36.0,5.07,5.07,36.0,1,1,62.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R2,2,0,18.0,117.0,14.1,14.1,53.0,7.28,7.28,54.0,1,1,99.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R2,3,0,10.0,108.0,11.4,11.4,24.0,2.54,2.54,17.5,1,1,98.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R2,4,0,26.0,49.0,8.4,8.4,17.0,1.81,1.81,15.0,1,1,23.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R2,5,0,0.0,25.0,2.2,2.2,2.0,0.32,0.32,1.6,1,1,25.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R2,6,0,10.0,79.0,3.8,3.8,13.0,1.33,1.33,7.0,1,1,69.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R3,1,0,1.0,63.0,6.45,6.45,36.0,5.07,5.07,36.0,1,1,62.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R3,2,0,18.0,117.0,14.1,14.1,53.0,7.28,7.28,54.0,1,1,99.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R3,3,0,10.0,108.0,11.4,11.4,24.0,2.54,2.54,17.5,1,1,98.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R3,4,0,26.0,49.0,8.4,8.4,17.0,1.81,1.81,15.0,1,1,23.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R3,5,0,0.0,25.0,2.2,2.2,2.0,0.32,0.32,1.6,1,1,25.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R3,6,0,10.0,79.0,3.8,3.8,13.0,1.33,1.33,7.0,1,1,69.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R4,1,0,1.0,63.0,6.45,6.45,36.0,5.07,5.07,36.0,1,1,62.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R4,2,0,18.0,117.0,14.1,14.1,53.0,7.28,7.28,54.0,1,1,99.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R4,3,0,10.0,108.0,11.4,11.4,24.0,2.54,2.54,17.5,1,1,98.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R4,4,0,26.0,49.0,8.4,8.4,17.0,1.81,1.81,15.0,1,1,23.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R4,5,0,0.0,25.0,2.2,2.2,2.0,0.32,0.32,1.6,1,1,25.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80002_R4,6,0,10.0,79.0,3.8,3.8,13.0,1.33,1.33,7.0,1,1,69.0,839,31321431,31321431,839,0.00087004,2000,3,2,1,3,3,4,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,5,5,2,2,1,4,31321431
Q80003_R1,1,0,0.0,46.0,3.8,3.8,24.0,2.38,2.38,12.3,1,1,46.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R1,2,0,6.0,156.0,7.6,7.6,50.0,6.13,6.13,34.5,1,1,150.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R1,3,0,5.0,114.0,11.4,11.4,14.0,1.81,1.81,11.0,1,1,109.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R1,4,0,91.0,69.0,7.4,7.4,76.0,8.2,8.2,58.0,1,1,-22.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R1,5,0,0.0,21.0,0.0,0.0,11.0,1.1,1.1,5.0,1,1,21.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R1,6,0,0.0,115.0,7.0,7.0,30.0,3.24,3.24,17.3,1,1,115.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R2,1,0,0.0,46.0,3.8,3.8,24.0,2.38,2.38,12.3,1,1,46.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R2,2,0,6.0,156.0,7.6,7.6,50.0,6.13,6.13,34.5,1,1,150.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R2,3,0,5.0,114.0,11.4,11.4,14.0,1.81,1.81,11.0,1,1,109.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R2,4,0,91.0,69.0,7.4,7.4,76.0,8.2,8.2,58.0,1,1,-22.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R2,5,0,0.0,21.0,0.0,0.0,11.0,1.1,1.1,5.0,1,1,21.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R2,6,0,0.0,115.0,7.0,7.0,30.0,3.24,3.24,17.3,1,1,115.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R3,1,0,0.0,46.0,3.8,3.8,24.0,2.38,2.38,12.3,1,1,46.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R3,2,0,6.0,156.0,7.6,7.6,50.0,6.13,6.13,34.5,1,1,150.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R3,3,0,5.0,114.0,11.4,11.4,14.0,1.81,1.81,11.0,1,1,109.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R3,4,0,91.0,69.0,7.4,7.4,76.0,8.2,8.2,58.0,1,1,-22.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R3,5,0,0.0,21.0,0.0,0.0,11.0,1.1,1.1,5.0,1,1,21.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R3,6,0,0.0,115.0,7.0,7.0,30.0,3.24,3.24,17.3,1,1,115.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R4,1,0,0.0,46.0,3.8,3.8,24.0,2.38,2.38,12.3,1,1,46.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R4,2,0,6.0,156.0,7.6,7.6,50.0,6.13,6.13,34.5,1,1,150.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R4,3,0,5.0,114.0,11.4,11.4,14.0,1.81,1.81,11.0,1,1,109.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R4,4,0,91.0,69.0,7.4,7.4,76.0,8.2,8.2,58.0,1,1,-22.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R4,5,0,0.0,21.0,0.0,0.0,11.0,1.1,1.1,5.0,1,1,21.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80003_R4,6,0,0.0,115.0,7.0,7.0,30.0,3.24,3.24,17.3,1,1,115.0,1555,54260390,54260390,1555,0.001636675,-1,-1,2,1,-1,-1,6,-1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,4,6,5,3,6,3,3,4,54260390
Q80004_R1,1,0,0.0,81.0,11.4,11.4,28.0,3.01,3.01,20.5,1,1,81.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R1,2,0,0.0,12.0,3.0,3.0,1.0,0.19,0.19,0.9,1,1,12.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R1,3,0,0.0,57.0,3.0,3.0,25.0,2.45,2.45,12.5,1,1,57.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R1,4,0,14.0,104.0,9.0,9.0,40.0,4.04,4.04,28.0,1,1,90.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R1,5,0,47.0,213.0,28.15,28.15,113.0,17.6,17.6,123.5,1,1,166.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R1,6,0,100.0,384.0,80.6,80.6,181.0,22.99,22.99,153.0,1,1,284.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R2,1,0,0.0,81.0,11.4,11.4,28.0,3.01,3.01,20.5,1,1,81.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R2,2,0,0.0,12.0,3.0,3.0,1.0,0.19,0.19,0.9,1,1,12.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R2,3,0,0.0,57.0,3.0,3.0,25.0,2.45,2.45,12.5,1,1,57.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R2,4,0,14.0,104.0,9.0,9.0,40.0,4.04,4.04,28.0,1,1,90.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R2,5,0,47.0,213.0,28.15,28.15,113.0,17.6,17.6,123.5,1,1,166.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R2,6,0,100.0,384.0,80.6,80.6,181.0,22.99,22.99,153.0,1,1,284.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R3,1,0,0.0,81.0,11.4,11.4,28.0,3.01,3.01,20.5,1,1,81.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R3,2,0,0.0,12.0,3.0,3.0,1.0,0.19,0.19,0.9,1,1,12.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R3,3,0,0.0,57.0,3.0,3.0,25.0,2.45,2.45,12.5,1,1,57.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R3,4,0,14.0,104.0,9.0,9.0,40.0,4.04,4.04,28.0,1,1,90.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R3,5,0,47.0,213.0,28.15,28.15,113.0,17.6,17.6,123.5,1,1,166.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R3,6,0,100.0,384.0,80.6,80.6,181.0,22.99,22.99,153.0,1,1,284.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R4,1,0,0.0,81.0,11.4,11.4,28.0,3.01,3.01,20.5,1,1,81.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R4,2,0,0.0,12.0,3.0,3.0,1.0,0.19,0.19,0.9,1,1,12.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
Q80004_R4,3,0,0.0,57.0,3.0,3.0,25.0,2.45,2.45,12.5,1,1,57.0,1015,42271145,42271145,1015,9.82e-05,5000,4,2,1,1,3,5,56,-1,0,1,2,0,0,0,0,0,11,0,0,1,0,0,1,0,2,6,5,4,2,2,3,3,42271145
