run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,template_id,survey_stratum,GROUP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,custom_id
ai_run_02,2,5,SMAI02_0005,1,SMAI02_0005_T01,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,241,110,120,87,109,30,0,160,95,37
ai_run_02,2,5,SMAI02_0005,2,SMAI02_0005_T02,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,83,120,97,87,30,0,208,76,38
ai_run_02,2,5,SMAI02_0005,3,SMAI02_0005_T03,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,241,83,120,107,98,20,0,128,76,39
ai_run_02,2,5,SMAI02_0005,4,SMAI02_0005_T04,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,201,83,60,107,98,10,0,208,124,40
ai_run_02,2,5,SMAI02_0005,5,SMAI02_0005_T05,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,201,92,120,107,98,30,0,128,124,41
ai_run_02,2,5,SMAI02_0005,6,SMAI02_0005_T06,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,92,60,107,98,20,0,208,95,42
ai_run_02,2,5,SMAI02_0005,7,SMAI02_0005_T07,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,110,60,97,120,10,0,160,76,43
ai_run_02,2,5,SMAI02_0005,8,SMAI02_0005_T08,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,92,120,87,109,20,0,160,124,44
ai_run_02,2,5,SMAI02_0005,9,SMAI02_0005_T09,S1_TPL028,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,201,110,30,107,131,20,0,160,124,45
ai_run_02,2,6,SMAI02_0006,1,SMAI02_0006_T01,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,94,0,120,39,0,20,0,0,0,46
ai_run_02,2,6,SMAI02_0006,2,SMAI02_0006_T02,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,30,39,0,10,0,0,0,47
ai_run_02,2,6,SMAI02_0006,3,SMAI02_0006_T03,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,113,0,60,39,0,30,0,0,0,48
ai_run_02,2,6,SMAI02_0006,4,SMAI02_0006_T04,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,30,39,0,20,0,0,0,49
ai_run_02,2,6,SMAI02_0006,5,SMAI02_0006_T05,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,113,0,60,39,0,20,0,0,0,50
ai_run_02,2,6,SMAI02_0006,6,SMAI02_0006_T06,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,94,0,120,39,0,10,0,0,0,51
ai_run_02,2,6,SMAI02_0006,7,SMAI02_0006_T07,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,120,39,0,10,0,0,0,52
ai_run_02,2,6,SMAI02_0006,8,SMAI02_0006_T08,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,30,39,0,30,0,0,0,53
ai_run_02,2,6,SMAI02_0006,9,SMAI02_0006_T09,S0_TPL005,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,113,0,60,39,0,10,0,0,0,54
ai_run_02,2,7,SMAI02_0007,1,SMAI02_0007_T01,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,226,0,120,97,0,20,0,273,65,55
ai_run_02,2,7,SMAI02_0007,2,SMAI02_0007_T02,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,30,97,0,10,0,273,84,56
ai_run_02,2,7,SMAI02_0007,3,SMAI02_0007_T03,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,271,0,60,97,0,30,0,273,52,57
ai_run_02,2,7,SMAI02_0007,4,SMAI02_0007_T04,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,30,97,0,20,0,168,52,58
ai_run_02,2,7,SMAI02_0007,5,SMAI02_0007_T05,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,271,0,60,97,0,20,0,210,84,59
ai_run_02,2,7,SMAI02_0007,6,SMAI02_0007_T06,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,226,0,120,97,0,10,0,210,52,60
ai_run_02,2,7,SMAI02_0007,7,SMAI02_0007_T07,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,120,97,0,10,0,168,65,61
ai_run_02,2,7,SMAI02_0007,8,SMAI02_0007_T08,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,30,97,0,30,0,210,65,62
ai_run_02,2,7,SMAI02_0007,9,SMAI02_0007_T09,S0_TPL011,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,271,0,60,97,0,10,0,168,65,63
ai_run_02,2,8,SMAI02_0008,1,SMAI02_0008_T01,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,2600,30,72,3042,10,0,0,0,64
ai_run_02,2,8,SMAI02_0008,2,SMAI02_0008_T02,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,2340,30,58,3380,20,0,0,0,65
ai_run_02,2,8,SMAI02_0008,3,SMAI02_0008_T03,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,2600,120,65,3718,10,1,0,0,66
ai_run_02,2,8,SMAI02_0008,4,SMAI02_0008_T04,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,108,2340,60,58,3380,30,1,0,0,67
ai_run_02,2,8,SMAI02_0008,5,SMAI02_0008_T05,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,2600,30,58,3380,30,1,0,0,68
ai_run_02,2,8,SMAI02_0008,6,SMAI02_0008_T06,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,3120,60,58,3380,20,0,0,0,69
ai_run_02,2,8,SMAI02_0008,7,SMAI02_0008_T07,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,2340,30,65,3042,10,1,0,0,70
ai_run_02,2,8,SMAI02_0008,8,SMAI02_0008_T08,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,2600,60,65,3718,30,0,0,0,71
ai_run_02,2,8,SMAI02_0008,9,SMAI02_0008_T09,S0_TPL094,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,3120,30,65,3718,30,0,0,0,72
ai_run_02,2,9,SMAI02_0009,1,SMAI02_0009_T01,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,110,72,120,37,84,30,0,90,65,73
ai_run_02,2,9,SMAI02_0009,2,SMAI02_0009_T02,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,54,120,37,68,30,0,117,52,74
ai_run_02,2,9,SMAI02_0009,3,SMAI02_0009_T03,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,110,54,120,37,68,20,0,72,52,75
ai_run_02,2,9,SMAI02_0009,4,SMAI02_0009_T04,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,92,54,60,37,68,10,0,117,84,76
ai_run_02,2,9,SMAI02_0009,5,SMAI02_0009_T05,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,92,60,120,37,76,30,0,72,84,77
ai_run_02,2,9,SMAI02_0009,6,SMAI02_0009_T06,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,60,60,37,76,20,0,117,65,78
ai_run_02,2,9,SMAI02_0009,7,SMAI02_0009_T07,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,72,60,37,84,10,0,90,52,79
ai_run_02,2,9,SMAI02_0009,8,SMAI02_0009_T08,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,60,120,37,76,20,0,90,84,80
ai_run_02,2,9,SMAI02_0009,9,SMAI02_0009_T09,S1_TPL020,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,92,72,30,37,99,20,0,90,84,81
ai_run_02,2,10,SMAI02_0010,1,SMAI02_0010_T01,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,33,30,33,40,10,0,50,24,82
ai_run_02,2,10,SMAI02_0010,2,SMAI02_0010_T02,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,33,120,30,54,10,0,65,39,83
ai_run_02,2,10,SMAI02_0010,3,SMAI02_0010_T03,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,30,30,27,45,20,0,65,30,84
ai_run_02,2,10,SMAI02_0010,4,SMAI02_0010_T04,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,49,30,60,27,45,30,0,40,39,85
ai_run_02,2,10,SMAI02_0010,5,SMAI02_0010_T05,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,33,30,27,45,30,0,65,24,86
ai_run_02,2,10,SMAI02_0010,6,SMAI02_0010_T06,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,30,30,30,36,10,0,40,30,87
ai_run_02,2,10,SMAI02_0010,7,SMAI02_0010_T07,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,40,60,27,50,20,0,40,24,88
ai_run_02,2,10,SMAI02_0010,8,SMAI02_0010_T08,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,40,30,30,54,30,0,40,39,89
ai_run_02,2,10,SMAI02_0010,9,SMAI02_0010_T09,S1_TPL075,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,33,60,30,54,30,0,50,30,90
ai_run_02,2,11,SMAI02_0011,1,SMAI02_0011_T01,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,30,44,0,10,0,0,0,91
ai_run_02,2,11,SMAI02_0011,2,SMAI02_0011_T02,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,30,44,0,20,0,0,0,92
ai_run_02,2,11,SMAI02_0011,3,SMAI02_0011_T03,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,120,44,0,10,1,0,0,93
ai_run_02,2,11,SMAI02_0011,4,SMAI02_0011_T04,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,60,44,0,30,1,0,0,94
ai_run_02,2,11,SMAI02_0011,5,SMAI02_0011_T05,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,30,44,0,30,1,0,0,95
ai_run_02,2,11,SMAI02_0011,6,SMAI02_0011_T06,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,30,44,0,10,1,0,0,96
ai_run_02,2,11,SMAI02_0011,7,SMAI02_0011_T07,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,60,44,0,20,0,0,0,97
ai_run_02,2,11,SMAI02_0011,8,SMAI02_0011_T08,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,60,44,0,30,0,0,0,98
ai_run_02,2,11,SMAI02_0011,9,SMAI02_0011_T09,S0_TPL146,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,30,44,0,30,0,0,0,99
ai_run_02,2,12,SMAI02_0012,1,SMAI02_0012_T01,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,232,54,120,138,58,30,0,110,60,100
ai_run_02,2,12,SMAI02_0012,2,SMAI02_0012_T02,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,40,120,138,48,30,0,143,48,101
ai_run_02,2,12,SMAI02_0012,3,SMAI02_0012_T03,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,232,40,120,138,48,20,0,88,48,102
ai_run_02,2,12,SMAI02_0012,4,SMAI02_0012_T04,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,193,40,60,138,48,10,0,143,78,103
ai_run_02,2,12,SMAI02_0012,5,SMAI02_0012_T05,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,193,45,120,138,53,30,0,88,78,104
ai_run_02,2,12,SMAI02_0012,6,SMAI02_0012_T06,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,45,60,138,53,20,0,143,60,105
ai_run_02,2,12,SMAI02_0012,7,SMAI02_0012_T07,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,54,60,138,58,10,0,110,48,106
ai_run_02,2,12,SMAI02_0012,8,SMAI02_0012_T08,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,45,120,138,53,20,0,110,78,107
ai_run_02,2,12,SMAI02_0012,9,SMAI02_0012_T09,S1_TPL020,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,193,54,30,138,69,20,0,110,78,108
ai_run_02,2,13,SMAI02_0013,1,SMAI02_0013_T01,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,140,5040,120,99,5460,20,0,0,0,109
ai_run_02,2,13,SMAI02_0013,2,SMAI02_0013_T02,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,5040,30,99,4914,10,0,0,0,110
ai_run_02,2,13,SMAI02_0013,3,SMAI02_0013_T03,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,168,5040,60,99,6552,30,0,0,0,111
ai_run_02,2,13,SMAI02_0013,4,SMAI02_0013_T04,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,4200,30,99,6552,20,0,0,0,112
ai_run_02,2,13,SMAI02_0013,5,SMAI02_0013_T05,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,168,3780,60,99,4914,20,0,0,0,113
ai_run_02,2,13,SMAI02_0013,6,SMAI02_0013_T06,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,140,3780,120,99,6552,10,0,0,0,114
ai_run_02,2,13,SMAI02_0013,7,SMAI02_0013_T07,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,5040,120,99,6552,10,0,0,0,115
ai_run_02,2,13,SMAI02_0013,8,SMAI02_0013_T08,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,3780,30,99,5460,30,0,0,0,116
ai_run_02,2,13,SMAI02_0013,9,SMAI02_0013_T09,S0_TPL005,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,168,4200,60,99,5460,10,0,0,0,117
ai_run_02,2,14,SMAI02_0014,1,SMAI02_0014_T01,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,104,0,120,31,0,30,1,0,0,118
ai_run_02,2,14,SMAI02_0014,2,SMAI02_0014_T02,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,120,34,0,30,0,0,0,119
ai_run_02,2,14,SMAI02_0014,3,SMAI02_0014_T03,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,104,0,120,37,0,20,1,0,0,120
ai_run_02,2,14,SMAI02_0014,4,SMAI02_0014_T04,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,87,0,60,37,0,10,0,0,0,121
ai_run_02,2,14,SMAI02_0014,5,SMAI02_0014_T05,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,87,0,120,37,0,30,0,0,0,122
ai_run_02,2,14,SMAI02_0014,6,SMAI02_0014_T06,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,60,37,0,20,1,0,0,123
ai_run_02,2,14,SMAI02_0014,7,SMAI02_0014_T07,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,60,34,0,10,1,0,0,124
ai_run_02,2,14,SMAI02_0014,8,SMAI02_0014_T08,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,120,31,0,20,0,0,0,125
ai_run_02,2,14,SMAI02_0014,9,SMAI02_0014_T09,S0_TPL004,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,87,0,30,37,0,20,1,0,0,126
ai_run_02,2,15,SMAI02_0015,1,SMAI02_0015_T01,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,195,0,120,114,0,30,1,0,0,127
ai_run_02,2,15,SMAI02_0015,2,SMAI02_0015_T02,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,195,0,120,140,0,20,1,0,0,128
ai_run_02,2,15,SMAI02_0015,3,SMAI02_0015_T03,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,120,127,0,30,0,0,0,129
ai_run_02,2,15,SMAI02_0015,4,SMAI02_0015_T04,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,60,140,0,10,0,0,0,130
ai_run_02,2,15,SMAI02_0015,5,SMAI02_0015_T05,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,120,140,0,30,0,0,0,131
ai_run_02,2,15,SMAI02_0015,6,SMAI02_0015_T06,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,60,140,0,20,1,0,0,132
ai_run_02,2,15,SMAI02_0015,7,SMAI02_0015_T07,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,60,127,0,10,1,0,0,133
ai_run_02,2,15,SMAI02_0015,8,SMAI02_0015_T08,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,30,140,0,20,1,0,0,134
ai_run_02,2,15,SMAI02_0015,9,SMAI02_0015_T09,S0_TPL030,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,120,114,0,20,0,0,0,135
ai_run_02,2,16,SMAI02_0016,1,SMAI02_0016_T01,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,96,0,120,72,0,20,0,0,0,136
ai_run_02,2,16,SMAI02_0016,2,SMAI02_0016_T02,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,30,65,0,10,0,0,0,137
ai_run_02,2,16,SMAI02_0016,3,SMAI02_0016_T03,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,115,0,60,86,0,30,0,0,0,138
ai_run_02,2,16,SMAI02_0016,4,SMAI02_0016_T04,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,30,72,0,20,0,0,0,139
ai_run_02,2,16,SMAI02_0016,5,SMAI02_0016_T05,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,115,0,60,72,0,20,0,0,0,140
ai_run_02,2,16,SMAI02_0016,6,SMAI02_0016_T06,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,96,0,120,65,0,10,0,0,0,141
ai_run_02,2,16,SMAI02_0016,7,SMAI02_0016_T07,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,120,86,0,10,0,0,0,142
ai_run_02,2,16,SMAI02_0016,8,SMAI02_0016_T08,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,30,86,0,30,0,0,0,143
ai_run_02,2,16,SMAI02_0016,9,SMAI02_0016_T09,S0_TPL019,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,115,0,60,65,0,10,0,0,0,144
