run_id,synthetic_respondent_id,task_position,survey_stratum,GROUP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,custom_id,choice_code,is_valid_choice,CHOICE,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED
2,3,7,0,2,3,0,3,1,1,1,0,1,0,22,2,1,1,1,166,60,60,77,65,10,1,0,0,25,2,1,2,1.66,0.77,0.0,0.6,0.65,0.0
2,3,8,0,2,3,0,3,1,1,1,0,1,0,22,2,1,1,1,166,50,120,77,65,20,0,0,0,26,2,1,2,1.66,0.77,0.0,0.5,0.65,0.0
2,3,9,0,2,3,0,3,1,1,1,0,1,0,22,2,1,1,1,185,60,30,77,78,20,1,0,0,27,2,1,2,1.85,0.77,0.0,0.6,0.78,0.0
2,4,1,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,125,70,120,49,81,30,0,80,45,28,3,1,3,1.25,0.49,0.8,0.7,0.81,0.45
2,4,2,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,94,52,120,54,65,30,0,104,36,29,2,1,2,0.94,0.54,1.04,0.52,0.65,0.36
2,4,3,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,125,52,120,59,73,20,0,64,36,30,3,1,3,1.25,0.59,0.64,0.52,0.73,0.36
2,4,4,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,104,52,60,59,73,10,0,104,58,31,2,1,2,1.04,0.59,1.04,0.52,0.73,0.58
2,4,5,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,104,58,120,59,73,30,0,64,58,32,3,1,3,1.04,0.59,0.64,0.58,0.73,0.58
2,4,6,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,94,58,60,59,73,20,0,104,45,33,2,1,2,0.94,0.59,1.04,0.58,0.73,0.45
2,4,7,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,94,70,60,54,89,10,0,80,36,34,3,1,3,0.94,0.54,0.8,0.7,0.89,0.36
2,4,8,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,94,58,120,49,81,20,0,80,58,35,2,1,2,0.94,0.49,0.8,0.58,0.81,0.58
2,4,9,1,3,3,0,3,2,0,2,1,2,0,22,17,1,1,1,104,70,30,59,105,20,0,80,58,36,3,1,3,1.04,0.59,0.8,0.7,1.05,0.58
2,5,1,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,241,110,120,87,109,30,0,160,95,37,2,1,2,2.41,0.87,1.6,1.1,1.09,0.95
2,5,2,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,83,120,97,87,30,0,208,76,38,2,1,2,1.81,0.97,2.08,0.83,0.87,0.76
2,5,3,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,241,83,120,107,98,20,0,128,76,39,3,1,3,2.41,1.07,1.28,0.83,0.98,0.76
2,5,4,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,201,83,60,107,98,10,0,208,124,40,1,1,1,2.01,1.07,2.08,0.83,0.98,1.24
2,5,5,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,201,92,120,107,98,30,0,128,124,41,2,1,2,2.01,1.07,1.28,0.92,0.98,1.24
2,5,6,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,92,60,107,98,20,0,208,95,42,2,1,2,1.81,1.07,2.08,0.92,0.98,0.95
2,5,7,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,110,60,97,120,10,0,160,76,43,3,1,3,1.81,0.97,1.6,1.1,1.2,0.76
2,5,8,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,181,92,120,87,109,20,0,160,124,44,2,1,2,1.81,0.87,1.6,0.92,1.09,1.24
2,5,9,1,3,3,1,3,2,0,3,1,3,0,22,1,1,1,1,201,110,30,107,131,20,0,160,124,45,1,1,1,2.01,1.07,1.6,1.1,1.31,1.24
2,6,1,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,94,0,120,39,0,20,0,0,0,46,2,1,2,0.94,0.39,0.0,0.0,0.0,0.0
2,6,2,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,30,39,0,10,0,0,0,47,2,1,2,0.85,0.39,0.0,0.0,0.0,0.0
2,6,3,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,113,0,60,39,0,30,0,0,0,48,2,1,2,1.13,0.39,0.0,0.0,0.0,0.0
2,6,4,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,30,39,0,20,0,0,0,49,2,1,2,0.85,0.39,0.0,0.0,0.0,0.0
2,6,5,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,113,0,60,39,0,20,0,0,0,50,2,1,2,1.13,0.39,0.0,0.0,0.0,0.0
2,6,6,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,94,0,120,39,0,10,0,0,0,51,2,1,2,0.94,0.39,0.0,0.0,0.0,0.0
2,6,7,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,120,39,0,10,0,0,0,52,2,1,2,0.85,0.39,0.0,0.0,0.0,0.0
2,6,8,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,85,0,30,39,0,30,0,0,0,53,2,1,2,0.85,0.39,0.0,0.0,0.0,0.0
2,6,9,0,2,1,1,6,1,1,3,1,3,1,1,25,1,1,1,113,0,60,39,0,10,0,0,0,54,2,1,2,1.13,0.39,0.0,0.0,0.0,0.0
2,7,1,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,226,0,120,97,0,20,0,273,65,55,2,1,2,2.26,0.97,2.73,0.0,0.0,0.65
2,7,2,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,30,97,0,10,0,273,84,56,2,1,2,2.03,0.97,2.73,0.0,0.0,0.84
2,7,3,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,271,0,60,97,0,30,0,273,52,57,2,1,2,2.71,0.97,2.73,0.0,0.0,0.52
2,7,4,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,30,97,0,20,0,168,52,58,2,1,2,2.03,0.97,1.68,0.0,0.0,0.52
2,7,5,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,271,0,60,97,0,20,0,210,84,59,2,1,2,2.71,0.97,2.1,0.0,0.0,0.84
2,7,6,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,226,0,120,97,0,10,0,210,52,60,2,1,2,2.26,0.97,2.1,0.0,0.0,0.52
2,7,7,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,120,97,0,10,0,168,65,61,2,1,2,2.03,0.97,1.68,0.0,0.0,0.65
2,7,8,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,203,0,30,97,0,30,0,210,65,62,2,1,2,2.03,0.97,2.1,0.0,0.0,0.65
2,7,9,0,2,1,1,6,2,1,2,1,2,1,1,17,1,1,1,271,0,60,97,0,10,0,168,65,63,2,1,2,2.71,0.97,1.68,0.0,0.0,0.65
2,8,1,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,2600,30,72,3042,10,0,0,0,64,2,1,2,1.44,0.72,0.0,26.0,30.42,0.0
2,8,2,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,2340,30,58,3380,20,0,0,0,65,2,1,2,1.44,0.58,0.0,23.4,33.8,0.0
2,8,3,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,2600,120,65,3718,10,1,0,0,66,1,1,1,1.44,0.65,0.0,26.0,37.18,0.0
2,8,4,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,108,2340,60,58,3380,30,1,0,0,67,1,1,1,1.08,0.58,0.0,23.4,33.8,0.0
2,8,5,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,2600,30,58,3380,30,1,0,0,68,1,1,1,1.2,0.58,0.0,26.0,33.8,0.0
2,8,6,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,3120,60,58,3380,20,0,0,0,69,2,1,2,1.2,0.58,0.0,31.2,33.8,0.0
2,8,7,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,2340,30,65,3042,10,1,0,0,70,1,1,1,1.2,0.65,0.0,23.4,30.42,0.0
2,8,8,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,120,2600,60,65,3718,30,0,0,0,71,1,1,1,1.2,0.65,0.0,26.0,37.18,0.0
2,8,9,0,2,3,0,4,1,3,3,0,2,0,17,1,1,1,0,144,3120,30,65,3718,30,0,0,0,72,1,1,1,1.44,0.65,0.0,31.2,37.18,0.0
2,9,1,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,110,72,120,37,84,30,0,90,65,73,3,1,3,1.1,0.37,0.9,0.72,0.84,0.65
2,9,2,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,54,120,37,68,30,0,117,52,74,2,1,2,0.83,0.37,1.17,0.54,0.68,0.52
2,9,3,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,110,54,120,37,68,20,0,72,52,75,2,1,2,1.1,0.37,0.72,0.54,0.68,0.52
2,9,4,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,92,54,60,37,68,10,0,117,84,76,2,1,2,0.92,0.37,1.17,0.54,0.68,0.84
2,9,5,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,92,60,120,37,76,30,0,72,84,77,2,1,2,0.92,0.37,0.72,0.6,0.76,0.84
2,9,6,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,60,60,37,76,20,0,117,65,78,2,1,2,0.83,0.37,1.17,0.6,0.76,0.65
2,9,7,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,72,60,37,84,10,0,90,52,79,2,1,2,0.83,0.37,0.9,0.72,0.84,0.52
2,9,8,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,83,60,120,37,76,20,0,90,84,80,2,1,2,0.83,0.37,0.9,0.6,0.76,0.84
2,9,9,1,3,3,1,1,1,0,4,1,3,0,25,2,1,1,1,92,72,30,37,99,20,0,90,84,81,1,1,1,0.92,0.37,0.9,0.72,0.99,0.84
2,10,1,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,33,30,33,40,10,0,50,24,82,3,1,3,0.65,0.33,0.5,0.33,0.4,0.24
2,10,2,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,33,120,30,54,10,0,65,39,83,2,1,2,0.65,0.3,0.65,0.33,0.54,0.39
2,10,3,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,30,30,27,45,20,0,65,30,84,2,1,2,0.65,0.27,0.65,0.3,0.45,0.3
2,10,4,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,49,30,60,27,45,30,0,40,39,85,2,1,2,0.49,0.27,0.4,0.3,0.45,0.39
2,10,5,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,33,30,27,45,30,0,65,24,86,1,1,1,0.54,0.27,0.65,0.33,0.45,0.24
2,10,6,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,30,30,30,36,10,0,40,30,87,2,1,2,0.54,0.3,0.4,0.3,0.36,0.3
2,10,7,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,40,60,27,50,20,0,40,24,88,3,1,3,0.54,0.27,0.4,0.4,0.5,0.24
2,10,8,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,65,40,30,30,54,30,0,40,39,89,3,1,3,0.65,0.3,0.4,0.4,0.54,0.39
2,10,9,1,3,3,1,1,2,0,3,1,3,0,1,2,1,1,1,54,33,60,30,54,30,0,50,30,90,3,1,3,0.54,0.3,0.5,0.33,0.54,0.3
2,11,1,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,30,44,0,10,0,0,0,91,2,1,2,1.07,0.44,0.0,0.0,0.0,0.0
2,11,2,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,30,44,0,20,0,0,0,92,2,1,2,1.07,0.44,0.0,0.0,0.0,0.0
2,11,3,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,120,44,0,10,1,0,0,93,2,1,2,1.07,0.44,0.0,0.0,0.0,0.0
2,11,4,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,60,44,0,30,1,0,0,94,2,1,2,0.97,0.44,0.0,0.0,0.0,0.0
2,11,5,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,30,44,0,30,1,0,0,95,2,1,2,0.97,0.44,0.0,0.0,0.0,0.0
2,11,6,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,30,44,0,10,1,0,0,96,2,1,2,0.97,0.44,0.0,0.0,0.0,0.0
2,11,7,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,60,44,0,20,0,0,0,97,2,1,2,0.97,0.44,0.0,0.0,0.0,0.0
2,11,8,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,97,0,60,44,0,30,0,0,0,98,2,1,2,0.97,0.44,0.0,0.0,0.0,0.0
2,11,9,0,2,1,0,6,2,1,3,1,3,1,19,2,1,1,1,107,0,30,44,0,30,0,0,0,99,2,1,2,1.07,0.44,0.0,0.0,0.0,0.0
2,12,1,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,232,54,120,138,58,30,0,110,60,100,3,1,3,2.32,1.38,1.1,0.54,0.58,0.6
2,12,2,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,40,120,138,48,30,0,143,48,101,2,1,2,1.74,1.38,1.43,0.4,0.48,0.48
2,12,3,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,232,40,120,138,48,20,0,88,48,102,3,1,3,2.32,1.38,0.88,0.4,0.48,0.48
2,12,4,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,193,40,60,138,48,10,0,143,78,103,3,1,3,1.93,1.38,1.43,0.4,0.48,0.78
2,12,5,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,193,45,120,138,53,30,0,88,78,104,3,1,3,1.93,1.38,0.88,0.45,0.53,0.78
2,12,6,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,45,60,138,53,20,0,143,60,105,2,1,2,1.74,1.38,1.43,0.45,0.53,0.6
2,12,7,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,54,60,138,58,10,0,110,48,106,2,1,2,1.74,1.38,1.1,0.54,0.58,0.48
2,12,8,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,174,45,120,138,53,20,0,110,78,107,2,1,2,1.74,1.38,1.1,0.45,0.53,0.78
2,12,9,1,3,3,1,1,1,1,2,1,2,0,1,25,1,1,1,193,54,30,138,69,20,0,110,78,108,1,1,1,1.93,1.38,1.1,0.54,0.69,0.78
2,13,1,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,140,5040,120,99,5460,20,0,0,0,109,1,1,1,1.4,0.99,0.0,50.4,54.6,0.0
2,13,2,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,5040,30,99,4914,10,0,0,0,110,2,1,2,1.26,0.99,0.0,50.4,49.14,0.0
2,13,3,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,168,5040,60,99,6552,30,0,0,0,111,1,1,1,1.68,0.99,0.0,50.4,65.52,0.0
2,13,4,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,4200,30,99,6552,20,0,0,0,112,1,1,1,1.26,0.99,0.0,42.0,65.52,0.0
2,13,5,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,168,3780,60,99,4914,20,0,0,0,113,3,1,3,1.68,0.99,0.0,37.8,49.14,0.0
2,13,6,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,140,3780,120,99,6552,10,0,0,0,114,3,1,3,1.4,0.99,0.0,37.8,65.52,0.0
2,13,7,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,5040,120,99,6552,10,0,0,0,115,3,1,3,1.26,0.99,0.0,50.4,65.52,0.0
2,13,8,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,126,3780,30,99,5460,30,0,0,0,116,1,1,1,1.26,0.99,0.0,37.8,54.6,0.0
2,13,9,0,2,1,0,8,2,0,3,0,3,0,1,22,1,1,1,168,4200,60,99,5460,10,0,0,0,117,3,1,3,1.68,0.99,0.0,42.0,54.6,0.0
2,14,1,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,104,0,120,31,0,30,1,0,0,118,2,1,2,1.04,0.31,0.0,0.0,0.0,0.0
2,14,2,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,120,34,0,30,0,0,0,119,2,1,2,0.78,0.34,0.0,0.0,0.0,0.0
2,14,3,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,104,0,120,37,0,20,1,0,0,120,2,1,2,1.04,0.37,0.0,0.0,0.0,0.0
2,14,4,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,87,0,60,37,0,10,0,0,0,121,2,1,2,0.87,0.37,0.0,0.0,0.0,0.0
2,14,5,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,87,0,120,37,0,30,0,0,0,122,2,1,2,0.87,0.37,0.0,0.0,0.0,0.0
2,14,6,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,60,37,0,20,1,0,0,123,2,1,2,0.78,0.37,0.0,0.0,0.0,0.0
2,14,7,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,60,34,0,10,1,0,0,124,2,1,2,0.78,0.34,0.0,0.0,0.0,0.0
2,14,8,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,78,0,120,31,0,20,0,0,0,125,2,1,2,0.78,0.31,0.0,0.0,0.0,0.0
2,14,9,0,2,1,0,7,1,1,2,0,2,1,17,1,1,1,0,87,0,30,37,0,20,1,0,0,126,2,1,2,0.87,0.37,0.0,0.0,0.0,0.0
2,15,1,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,195,0,120,114,0,30,1,0,0,127,2,1,2,1.95,1.14,0.0,0.0,0.0,0.0
2,15,2,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,195,0,120,140,0,20,1,0,0,128,2,1,2,1.95,1.4,0.0,0.0,0.0,0.0
2,15,3,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,120,127,0,30,0,0,0,129,2,1,2,1.77,1.27,0.0,0.0,0.0,0.0
2,15,4,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,60,140,0,10,0,0,0,130,2,1,2,1.77,1.4,0.0,0.0,0.0,0.0
2,15,5,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,120,140,0,30,0,0,0,131,2,1,2,1.77,1.4,0.0,0.0,0.0,0.0
2,15,6,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,60,140,0,20,1,0,0,132,2,1,2,1.77,1.4,0.0,0.0,0.0,0.0
2,15,7,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,60,127,0,10,1,0,0,133,2,1,2,1.77,1.27,0.0,0.0,0.0,0.0
2,15,8,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,30,140,0,20,1,0,0,134,2,1,2,1.77,1.4,0.0,0.0,0.0,0.0
2,15,9,0,2,3,1,6,2,0,2,0,1,1,17,2,1,1,0,177,0,120,114,0,20,0,0,0,135,2,1,2,1.77,1.14,0.0,0.0,0.0,0.0
2,16,1,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,96,0,120,72,0,20,0,0,0,136,2,1,2,0.96,0.72,0.0,0.0,0.0,0.0
2,16,2,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,30,65,0,10,0,0,0,137,2,1,2,0.86,0.65,0.0,0.0,0.0,0.0
2,16,3,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,115,0,60,86,0,30,0,0,0,138,3,1,3,1.15,0.86,0.0,0.0,0.0,0.0
2,16,4,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,30,72,0,20,0,0,0,139,2,1,2,0.86,0.72,0.0,0.0,0.0,0.0
2,16,5,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,115,0,60,72,0,20,0,0,0,140,2,1,2,1.15,0.72,0.0,0.0,0.0,0.0
2,16,6,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,96,0,120,65,0,10,0,0,0,141,2,1,2,0.96,0.65,0.0,0.0,0.0,0.0
2,16,7,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,120,86,0,10,0,0,0,142,3,1,3,0.86,0.86,0.0,0.0,0.0,0.0
2,16,8,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,86,0,30,86,0,30,0,0,0,143,3,1,3,0.86,0.86,0.0,0.0,0.0,0.0
2,16,9,0,2,1,0,6,1,1,2,0,4,1,22,25,1,1,1,115,0,60,65,0,10,0,0,0,144,2,1,2,1.15,0.65,0.0,0.0,0.0,0.0
2,17,1,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,117,170,120,62,186,20,0,117,55,145,3,1,3,1.17,0.62,1.17,1.7,1.86,0.55
2,17,2,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,105,170,30,56,169,10,0,117,72,146,2,1,2,1.05,0.56,1.17,1.7,1.69,0.72
2,17,3,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,140,170,60,68,203,30,0,117,44,147,3,1,3,1.4,0.68,1.17,1.7,2.03,0.44
2,17,4,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,105,142,30,62,186,20,0,72,44,148,2,1,2,1.05,0.62,0.72,1.42,1.86,0.44
2,17,5,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,140,128,60,62,135,20,0,90,72,149,2,1,2,1.4,0.62,0.9,1.28,1.35,0.72
2,17,6,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,117,128,120,56,169,10,0,90,44,150,2,1,2,1.17,0.56,0.9,1.28,1.69,0.44
2,17,7,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,105,170,120,68,203,10,0,72,55,151,3,1,3,1.05,0.68,0.72,1.7,2.03,0.55
2,17,8,1,3,3,1,1,2,1,3,1,2,0,14,22,1,1,1,105,128,30,68,152,30,0,90,55,152,2,1,2,1.05,0.68,0.9,1.28,1.52,0.55
