parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
B_LV_CAR_TO_PT,-9.034330676151264,9.70912811809372,-0.9304986571672776,0.3521129590786286,32.86575853898865,-0.27488581057497385,0.7834039688882123
B_LV_ENV_TO_PT,-10.897746918226233,3.552595337105417,-3.0675452406311767,0.002158247883956701,11.631403135545993,-0.9369245301903706,0.34879738011727945
B_LV_CAR_TO_CAR,-19.819346243287274,16.577543355406075,-1.1955538778201429,0.23187069919139747,56.09174084631968,-0.3533380484230001,0.7238350242299638
B_LV_ENV_TO_CAR,-12.127820241051081,6.046570832024877,-2.0057352469630647,0.044884502523237786,19.81047594456477,-0.6121922701397028,0.5404105552075622
INTERCEPT_ENVIR01,0.6567271453388913,,,,1.0179992107329014,0.6451155741722876,0.5188522918892791
INTERCEPT_MOBIL05,1.0125478753806032,,,,0.865931703513654,1.1693160918719467,0.2422763021176474
INTERCEPT_LIFSTY07,1.142052377580276,,,,0.8183713519612286,1.395518519610132,0.1628595340817809
INTERCEPT_ENVIR05,1.208585721831906,0.3501190666167628,3.451927749924037,0.0005565967450208244,2.647511945699841,0.45649868503706775,0.6480314162053373
INTERCEPT_MOBIL12,1.2782686293645733,0.4449140186147104,2.8730688984460544,0.004065054528007908,2.5765859492976335,0.4961094465771747,0.6198171946855989
INTERCEPT_LIFSTY01,1.228909255694167,0.43946451874915343,2.7963787820505006,0.005167879301833365,2.596766997917018,0.4732458694522572,0.6360377760874625
LOADING_MOBIL05_CAR,-0.8189047936600194,0.15714294909150128,-5.211209274067952,1.8761367006568494e-07,0.11661126426196294,-7.02251878360893,2.1790369781776703e-12
LOADING_LIFSTY07_CAR,-0.7607916452392597,0.15714126332552178,-4.841450483080705,1.2889479677379845e-06,0.17314634191086692,-4.393922717875863,1.1132340473293347e-05
LOADING_MOBIL12_ENV,0.9304224148920296,0.26756524725607944,3.4773664533553847,0.0005063652308153811,0.20194480256503788,4.607310527798208,4.079106061496727e-06
LOADING_LIFSTY01_ENV,0.9467105492784318,0.26287874810900735,3.601320213552833,0.00031660533174750156,0.14171200220416325,6.680524828902736,2.3808803778609908e-11
DELTA_1,4.899129061023411,0.14379399667471002,34.07047007745527,2.019936266897172e-254,0.4095174426406761,11.963175559586764,5.54019409776029e-33
DELTA_2,0.10271872291112377,0.04818021496913753,2.131968962299599,0.03300939818787131,0.07781152375233649,1.3200965352903704,0.18680278940882988
