model_key,respondent_id,block_template_id,run_repeat,indicator_name,indicator_value,is_valid_indicator,duration_sec
gpt_oss_120b,GO0003_R3,GOT0003,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Envir01,4,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Envir02,5,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Envir05,5,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Envir06,5,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Mobil11,2,1,0.0
gpt_oss_120b,GO0003_R4,GOT0003,4,Mobil16,4,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Envir01,2,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Envir02,4,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Envir05,4,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Envir06,4,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Mobil10,3,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Mobil11,3,1,0.0
gpt_oss_120b,GO0004_R1,GOT0004,1,Mobil16,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Envir01,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Envir02,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Envir05,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Envir06,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Mobil10,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Mobil11,4,1,0.0
gpt_oss_120b,GO0004_R2,GOT0004,2,Mobil16,4,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Envir01,2,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Envir02,4,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Envir05,4,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Envir06,4,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Mobil10,4,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Mobil11,4,1,0.0
gpt_oss_120b,GO0004_R3,GOT0004,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Envir01,4,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Envir02,4,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Envir05,5,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Envir06,5,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Mobil10,2,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Mobil11,3,1,0.0
gpt_oss_120b,GO0005_R1,GOT0005,1,Mobil16,4,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Envir01,4,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Envir02,4,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Envir05,5,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Envir06,5,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Mobil10,2,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Mobil11,2,1,0.0
gpt_oss_120b,GO0005_R2,GOT0005,2,Mobil16,3,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Envir01,4,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Envir02,4,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Envir05,5,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Envir06,5,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0005_R3,GOT0005,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Envir01,4,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Envir02,4,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Envir05,5,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Envir06,5,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Mobil11,3,1,0.0
gpt_oss_120b,GO0005_R4,GOT0005,4,Mobil16,2,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Envir01,2,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Envir02,4,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Envir05,5,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Envir06,5,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Mobil10,1,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Mobil11,3,1,0.0
gpt_oss_120b,GO0006_R1,GOT0006,1,Mobil16,2,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Envir01,2,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Envir02,4,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Envir05,5,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Envir06,5,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Mobil10,1,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Mobil11,2,1,0.0
gpt_oss_120b,GO0006_R2,GOT0006,2,Mobil16,2,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Envir01,2,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Envir02,4,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Envir05,5,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Envir06,4,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0006_R3,GOT0006,3,Mobil16,2,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Envir01,4,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Envir02,4,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Envir05,5,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Envir06,5,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Mobil11,2,1,0.0
gpt_oss_120b,GO0006_R4,GOT0006,4,Mobil16,2,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Envir01,2,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Envir02,4,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Envir05,4,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Envir06,4,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Mobil10,2,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Mobil11,2,1,0.0
gpt_oss_120b,GO0007_R2,GOT0007,2,Mobil16,4,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Envir01,4,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Envir02,4,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Envir05,5,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Envir06,5,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Mobil11,2,1,0.0
gpt_oss_120b,GO0007_R3,GOT0007,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Envir01,4,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Envir02,4,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Envir05,5,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Envir06,5,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Mobil11,2,1,0.0
gpt_oss_120b,GO0007_R4,GOT0007,4,Mobil16,2,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Envir01,4,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Envir02,4,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Envir05,4,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Envir06,4,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Mobil10,3,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Mobil11,3,1,0.0
gpt_oss_120b,GO0008_R1,GOT0008,1,Mobil16,4,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Envir01,2,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Envir02,4,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Envir05,4,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Envir06,4,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Mobil10,4,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Mobil11,4,1,0.0
gpt_oss_120b,GO0008_R2,GOT0008,2,Mobil16,4,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Envir01,4,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Envir02,4,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Envir05,4,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Envir06,4,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Mobil10,3,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0008_R3,GOT0008,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Envir01,4,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Envir02,4,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Envir05,4,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Envir06,4,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Mobil10,3,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Mobil11,3,1,0.0
gpt_oss_120b,GO0008_R4,GOT0008,4,Mobil16,4,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Envir01,4,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Envir02,4,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Envir05,5,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Envir06,5,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Mobil10,2,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Mobil11,3,1,0.0
gpt_oss_120b,GO0009_R1,GOT0009,1,Mobil16,2,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Envir01,4,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Envir02,5,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Envir05,5,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Envir06,5,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Mobil10,2,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Mobil11,2,1,0.0
gpt_oss_120b,GO0009_R2,GOT0009,2,Mobil16,2,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Envir01,2,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Envir02,4,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Envir05,4,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Envir06,4,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0009_R3,GOT0009,3,Mobil16,2,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Envir01,4,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Envir02,4,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Envir05,4,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Envir06,4,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Mobil11,3,1,0.0
gpt_oss_120b,GO0009_R4,GOT0009,4,Mobil16,3,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Envir01,2,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Envir02,4,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Envir05,4,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Envir06,4,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Mobil10,4,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Mobil11,4,1,0.0
gpt_oss_120b,GO0010_R1,GOT0010,1,Mobil16,4,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Envir01,2,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Envir02,4,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Envir05,5,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Envir06,5,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Mobil10,3,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Mobil11,3,1,0.0
gpt_oss_120b,GO0010_R2,GOT0010,2,Mobil16,2,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Envir01,2,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Envir02,4,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Envir05,4,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Envir06,4,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Mobil10,3,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0010_R3,GOT0010,3,Mobil16,2,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Envir01,2,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Envir02,4,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Envir05,4,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Envir06,4,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Mobil10,4,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Mobil11,4,1,0.0
gpt_oss_120b,GO0010_R4,GOT0010,4,Mobil16,4,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Envir01,2,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Envir02,4,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Envir05,4,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Envir06,4,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Mobil10,2,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Mobil11,2,1,0.0
gpt_oss_120b,GO0011_R1,GOT0011,1,Mobil16,2,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Envir01,2,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Envir02,4,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Envir05,4,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Envir06,4,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Mobil10,2,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Mobil11,3,1,0.0
gpt_oss_120b,GO0011_R2,GOT0011,2,Mobil16,2,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Envir01,2,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Envir02,4,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Envir05,4,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Envir06,4,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0011_R3,GOT0011,3,Mobil16,3,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Envir01,2,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Envir02,4,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Envir05,4,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Envir06,4,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Mobil11,4,1,0.0
gpt_oss_120b,GO0011_R4,GOT0011,4,Mobil16,3,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Envir01,4,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Envir02,4,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Envir05,4,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Envir06,4,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Mobil10,2,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Mobil11,4,1,0.0
gpt_oss_120b,GO0012_R1,GOT0012,1,Mobil16,4,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Envir01,4,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Envir02,4,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Envir05,5,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Envir06,4,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Mobil10,2,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Mobil11,3,1,0.0
gpt_oss_120b,GO0012_R2,GOT0012,2,Mobil16,3,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Envir01,4,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Envir02,4,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Envir05,4,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Envir06,4,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Mobil11,4,1,0.0
gpt_oss_120b,GO0012_R3,GOT0012,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Envir01,4,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Envir02,4,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Envir05,4,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Envir06,4,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Mobil11,3,1,0.0
gpt_oss_120b,GO0012_R4,GOT0012,4,Mobil16,3,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Envir01,2,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Envir02,2,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Envir05,4,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Envir06,4,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Mobil10,2,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Mobil11,4,1,0.0
gpt_oss_120b,GO0013_R1,GOT0013,1,Mobil16,3,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Envir01,2,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Envir02,3,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Envir05,4,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Envir06,4,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Mobil10,2,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Mobil11,4,1,0.0
gpt_oss_120b,GO0013_R2,GOT0013,2,Mobil16,3,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Envir01,4,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Envir02,3,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Envir05,4,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Envir06,4,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Mobil10,2,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Mobil11,3,1,0.0
gpt_oss_120b,GO0013_R3,GOT0013,3,Mobil16,4,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Envir01,2,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Envir02,3,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Envir05,4,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Envir06,4,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Mobil10,2,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Mobil11,3,1,0.0
gpt_oss_120b,GO0013_R4,GOT0013,4,Mobil16,4,1,0.0
gpt_oss_120b,GO0014_R2,GOT0014,2,Envir01,4,1,0.0
gpt_oss_120b,GO0014_R2,GOT0014,2,Envir02,4,1,0.0
