ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,NbCar_0,NbChild_0,NbBicy_0,French,Urban,Student,WorkTrip,EducHigh,AgeTerm,Valais,Bern,BaselZurich,East,Graubunden
11460060,,,15.0,,0.0,2.2,0.85,8.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,2.2,0.85,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,5.5,1,15.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,170.0,,6.0,11.0,4.49,30.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,11.0,4.49,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,29.0,1,164.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,52.0,,3.0,5.5,3.77,38.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,5.5,3.77,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,25.0,1,49.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,44.0,,0.0,2.2,0.07,0.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,2.2,0.07,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,0.2,1,44.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,83.0,,3.0,3.8,4.5,37.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,3.8,4.5,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,28.0,1,80.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,182.0,,28.0,47.6,2.74,19.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,47.6,2.74,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,18.0,1,154.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,15.0,,0.0,2.2,0.85,8.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,2.2,0.85,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,5.5,1,15.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,170.0,,6.0,11.0,4.49,30.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,11.0,4.49,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,29.0,1,164.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
11460060,,,52.0,,3.0,5.5,3.77,38.0,6,4,2,,6,,,,,,,,,,,,,,,,,1,,15000,7,,,,,,1,5.5,3.77,5,4,,,5,6,,,,,,,,,,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,1,1,,,,,,,,,1,25.0,1,49.0,,,,47,0.000160139,2,4,6,1,0,0,0,1,2,0,0,0,0,0
28240303,,,122.0,,5.0,15.8,9.56,77.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,15.8,9.56,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,64.0,1,117.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,152.0,,13.0,11.2,3.04,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,11.2,3.04,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,17.0,1,139.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,187.0,,46.0,53.4,15.59,89.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,53.4,15.59,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,118.0,1,141.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,72.0,,13.0,3.8,3.11,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,3.8,3.11,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,19.0,1,59.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,101.0,,0.0,5.6,1.98,19.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.6,1.98,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,14.5,1,101.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,118.0,,2.0,5.5,3.64,36.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.5,3.64,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,24.0,1,116.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,122.0,,5.0,15.8,9.56,77.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,15.8,9.56,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,64.0,1,117.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,152.0,,13.0,11.2,3.04,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,11.2,3.04,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,17.0,1,139.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,187.0,,46.0,53.4,15.59,89.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,53.4,15.59,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,118.0,1,141.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,72.0,,13.0,3.8,3.11,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,3.8,3.11,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,19.0,1,59.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,101.0,,0.0,5.6,1.98,19.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.6,1.98,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,14.5,1,101.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,118.0,,2.0,5.5,3.64,36.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.5,3.64,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,24.0,1,116.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,122.0,,5.0,15.8,9.56,77.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,15.8,9.56,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,64.0,1,117.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,152.0,,13.0,11.2,3.04,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,11.2,3.04,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,17.0,1,139.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,187.0,,46.0,53.4,15.59,89.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,53.4,15.59,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,118.0,1,141.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,72.0,,13.0,3.8,3.11,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,3.8,3.11,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,19.0,1,59.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,101.0,,0.0,5.6,1.98,19.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.6,1.98,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,14.5,1,101.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,118.0,,2.0,5.5,3.64,36.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.5,3.64,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,24.0,1,116.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,122.0,,5.0,15.8,9.56,77.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,15.8,9.56,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,64.0,1,117.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,152.0,,13.0,11.2,3.04,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,11.2,3.04,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,17.0,1,139.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,187.0,,46.0,53.4,15.59,89.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,53.4,15.59,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,118.0,1,141.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,72.0,,13.0,3.8,3.11,30.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,3.8,3.11,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,19.0,1,59.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,101.0,,0.0,5.6,1.98,19.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.6,1.98,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,14.5,1,101.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
28240303,,,118.0,,2.0,5.5,3.64,36.0,2,0,1,,0,,,,,,,,,,,,,,,,,9,,7000,3,,,,,,1,5.5,3.64,1,3,,,3,3,,,,,,,,,,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,,,,,3,24.0,1,116.0,,,,67,0.000288998,1,0,0,1,1,0,0,0,22,0,0,0,0,0
19130036,,,146.0,,54.0,15.0,3.1,30.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,15.0,3.1,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,24.0,1,92.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,33.0,,0.0,4.0,1.0,11.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,4.0,1.0,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,6.7,1,33.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,60.0,,0.0,4.8,1.76,18.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,4.8,1.76,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,9.5,1,60.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,134.0,,10.0,23.6,6.28,54.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,23.6,6.28,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,41.0,1,124.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,59.0,,0.0,3.8,1.66,16.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,3.8,1.66,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,9.5,1,59.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,111.0,,18.0,17.6,12.37,57.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,0,17.6,12.37,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,98.0,0,93.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,146.0,,54.0,15.0,3.1,30.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,15.0,3.1,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,24.0,1,92.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,33.0,,0.0,4.0,1.0,11.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,4.0,1.0,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,6.7,1,33.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,60.0,,0.0,4.8,1.76,18.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,4.8,1.76,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,9.5,1,60.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,134.0,,10.0,23.6,6.28,54.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,23.6,6.28,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,41.0,1,124.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,59.0,,0.0,3.8,1.66,16.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,3.8,1.66,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,9.5,1,59.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,111.0,,18.0,17.6,12.37,57.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,0,17.6,12.37,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,98.0,0,93.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
19130036,,,146.0,,54.0,15.0,3.1,30.0,4,2,2,,0,,,,,,,,,,,,,,,,,2,,9000,7,,,,,,1,15.0,3.1,3,5,,,4,5,,,,,,,,,,5,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,2,24.0,1,92.0,,,,29,0.000340556,2,2,0,1,0,0,0,1,0,1,0,0,0,0
